accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.11,1.8,5.0,8.2
0.322,1.5,5.2,8.1
0.511,1.2,5.4,7.0
0.804,-5.3,-0.8,5.3
0.907,-6.2,-12.8,8.3
1.201,-9.4,-4.4,7.7
1.401,-8.7,-2.8,5.4
1.601,-9.8,-1.8,4.6
1.8,-10.5,-3.9,3.3
2.0,-9.2,-3.4,3.3
2.205,-7.6,-1.3,2.4
2.404,-9.7,-2.2,5.0
2.6,-9.0,-1.7,4.1
2.803,-7.9,-3.2,2.7
3.002,-10.3,-0.8,6.4
3.202,-10.1,-4.4,4.6
3.402,-7.3,-2.3,2.3
3.603,-6.3,-2.5,3.5
3.802,-10.4,-3.1,5.3
4.002,-9.2,-0.9,5.0
4.212,-6.6,-3.0,2.4
4.403,-8.5,-2.2,2.8
4.62,-9.7,-3.1,3.8
4.803,-9.1,-4.3,3.2
5.007,-9.4,-5.3,2.4
5.203,-8.9,-3.1,2.1
5.403,-7.6,-2.3,3.2
5.607,-12.1,-1.9,4.9
5.808,-7.1,-1.5,2.5
6.002,-6.6,-1.1,3.2
6.204,-10.0,-3.0,4.0
6.412,-11.1,-2.6,2.9
6.604,-7.4,-3.3,2.1
6.804,-7.6,-3.8,2.4
7.008,-12.0,-2.1,3.2
7.204,-7.9,-2.8,2.2
7.406,-6.1,-3.3,3.8
7.604,-12.4,-3.2,4.4
7.806,-9.2,-4.4,2.5
8.016,-6.8,-3.0,3.1
8.208,-6.9,-2.3,2.9
8.419,-13.3,-4.8,5.8
8.605,-8.3,-2.2,4.2
8.825,-8.3,-2.1,2.2
9.013,-8.4,-2.2,2.9
9.222,-8.5,-5.7,4.6
9.506,-9.2,-5.7,4.2
9.7,-8.3,-3.5,2.7
9.899,-6.4,-2.3,3.4
10.098,-8.8,-2.9,4.4
10.298,-8.9,-1.9,4.4
10.5,-5.9,-2.8,2.4
10.698,-10.6,-2.5,3.9
10.872,-11.8,-3.1,3.6
11.102,-7.0,-2.9,1.9
11.299,-10.4,-2.2,2.9
11.499,-11.2,-1.7,4.4
11.699,-5.8,-2.5,3.0
11.907,-10.8,-2.2,4.2
12.099,-8.7,-3.2,3.9
12.299,-10.4,-2.8,3.3
12.5,-7.6,-3.2,2.3
12.701,-10.4,-3.8,2.4
12.901,-9.3,-3.0,2.5
13.109,-8.9,-2.6,1.8
13.301,-9.4,-2.7,2.4
13.501,-9.3,-3.2,2.7
13.706,-8.6,-2.3,4.8
13.901,-8.7,-3.5,4.0
14.104,-8.6,-4.0,7.5
14.304,-5.4,-1.5,6.7
14.504,-5.0,-2.5,3.4
14.706,-5.1,-1.2,6.8
14.902,-8.5,0.7,6.9
15.109,-8.6,0.3,3.2
15.306,-7.0,-2.3,6.1
15.502,-7.3,-1.9,7.0
15.71,-7.1,-0.4,7.0
15.901,-8.2,-1.7,6.4
16.144,-0.5,-1.0,6.0
16.298,-16.0,-0.2,5.9
16.524,-13.6,1.6,7.1
16.708,-7.5,0.1,7.9
16.923,-6.7,-0.3,7.1
17.103,-6.4,-0.8,7.8
17.307,-0.2,1.7,5.0
17.596,-15.1,-7.4,4.3
17.798,-7.0,-2.7,4.8
17.997,0.2,-11.5,9.5
18.197,-6.4,-5.6,4.7
18.396,-6.9,-4.2,5.3
18.597,-4.6,-1.1,5.0
18.796,-8.9,0.8,7.1
19.021,-8.2,1.4,4.9
19.111,-8.3,-3.5,1.4
19.397,-5.0,-4.6,9.4
19.615,-7.3,-1.1,6.1
19.797,-1.6,-1.2,3.5
19.997,-5.0,0.8,9.2
20.197,-9.7,0.5,3.9
20.397,-3.2,-2.7,3.6
20.596,-5.4,-1.4,7.4
20.8,-7.7,0.8,6.9
21.005,-7.8,0.2,6.6
21.2,-1.1,-2.8,0.8
21.407,-10.0,-0.9,3.3
21.602,-10.4,-11.4,9.1
21.799,-9.9,-4.1,2.3
21.999,-3.8,-6.0,4.6
22.199,-6.6,-2.8,7.4
22.405,-2.5,-0.4,8.5
22.604,-5.6,-5.3,6.4
22.804,-13.4,1.4,5.4
23.006,-4.4,-7.3,4.6
23.203,-7.7,-1.7,5.5
23.421,-6.7,-0.5,7.1
23.605,-6.2,1.4,9.8
23.808,-0.2,1.6,5.1
24.006,-11.3,4.0,-0.5
24.215,-8.2,3.3,5.8
24.496,-7.0,-1.4,5.8
24.591,-9.6,1.5,7.1
24.804,-5.2,-0.9,6.6
25.005,-8.7,-0.7,8.1
25.201,-1.3,4.7,10.9
25.407,2.1,3.5,8.7
25.61,-1.8,-6.9,0.5
25.894,-1.9,-14.7,12.4
26.095,-4.1,-3.5,10.3
26.295,-0.3,0.8,8.5
26.57,1.1,3.2,8.0
26.711,1.4,3.1,8.5
26.895,1.1,3.4,9.3
27.095,0.5,3.7,9.4
