gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.239,-0.0,0.1,0.1
0.467,-4.3,0.7,0.1
0.614,-2.1,3.6,6.8
0.821,-1.6,0.7,-1.8
1.039,-0.2,-0.6,-0.6
1.234,2.2,-1.5,-2.4
1.434,1.0,1.4,0.1
1.632,-0.8,-0.6,0.1
1.802,-0.8,1.5,1.9
2.022,-0.3,0.4,0.1
2.216,-1.9,-2.1,-1.8
2.44,1.8,-0.6,-0.8
2.608,0.8,1.8,0.1
2.835,0.8,0.6,1.1
3.039,-1.2,0.3,0.1
3.231,-2.1,-0.4,-1.7
3.452,-0.9,-2.2,-1.6
3.642,0.3,0.8,0.1
3.845,4.5,5.2,2.9
4.04,-0.6,-3.3,0.1
4.231,1.3,-1.0,-1.1
4.416,-0.1,-0.3,-1.2
4.663,0.4,0.3,-0.3
4.832,-0.4,0.8,1.9
5.037,2.6,3.3,1.3
5.239,0.5,-3.8,-1.8
5.463,-0.8,-0.8,0.6
5.605,-2.0,-0.7,0.4
5.816,0.8,0.7,1.1
6.024,2.3,2.0,0.5
6.21,1.9,-1.4,-1.7
6.455,-0.5,1.4,1.0
6.64,1.9,0.7,0.0
6.842,-0.1,-1.8,-1.3
7.041,1.7,0.4,0.3
7.239,0.6,1.5,0.6
7.434,1.3,-0.0,0.7
7.629,2.1,0.9,1.4
7.943,-4.4,-3.8,-3.8
8.041,-1.3,1.6,0.7
8.34,-0.2,0.3,1.8
8.533,3.2,0.8,-0.6
8.731,0.0,-1.4,-1.6
8.929,-1.2,0.2,2.2
9.134,0.3,0.2,-0.2
9.303,-2.2,-0.4,0.2
9.505,4.9,3.1,2.7
9.71,0.8,-1.7,-0.8
9.909,3.1,-2.6,-1.0
10.143,2.1,0.4,-0.8
10.343,2.4,2.2,-1.4
10.533,2.5,0.9,-0.7
10.745,1.1,-0.0,-1.2
10.933,0.8,-1.4,-0.4
11.147,1.5,-1.7,-0.2
11.308,1.7,-0.6,0.8
11.624,0.4,0.3,0.3
11.768,0.3,0.4,0.2
11.972,-0.6,0.3,0.7
12.114,-0.5,0.3,0.2
12.34,-0.6,0.6,0.3
12.544,0.1,0.8,-0.3
12.731,0.8,0.1,-0.6
13.009,-0.6,0.1,0.0
13.239,-1.0,-0.4,0.4
13.34,0.9,-0.7,0.4
13.638,-0.8,2.3,-1.0
13.736,0.7,-0.3,-0.1
13.95,0.1,-0.1,0.5
14.115,0.7,-1.0,0.3
14.431,-0.2,-0.9,1.3
14.546,-0.5,-0.7,1.1
14.744,0.0,-1.6,1.6
15.047,-0.4,1.7,1.0
15.202,-1.7,0.6,-0.1
15.415,0.3,2.6,1.8
15.603,-1.2,0.2,0.6
15.835,0.6,-1.4,0.8
16.009,0.4,1.1,0.8
16.236,-0.0,-0.0,-0.9
16.459,0.3,1.2,-1.1
16.623,0.4,0.9,-0.3
16.834,-0.2,-1.1,0.2
17.028,-0.3,0.7,0.4
17.209,0.1,-0.9,1.2
17.461,-1.0,0.5,1.0
17.615,-3.1,-0.3,-1.4
17.841,0.9,0.1,3.2
18.043,1.3,0.2,1.3
18.236,0.6,3.2,3.0
18.436,1.4,0.1,0.7
18.609,0.6,-0.7,0.5
18.83,-1.0,-0.4,-0.7
19.014,-1.0,0.7,-0.4
19.226,-0.2,-0.6,0.3
19.409,0.5,0.4,0.1
19.666,-0.8,1.1,-0.2
19.839,-1.6,-1.8,0.2
20.052,-0.4,-0.3,1.4
20.246,0.1,-0.3,1.5
20.445,2.9,-0.9,3.4
20.635,-0.4,2.1,-0.3
20.806,-2.1,1.5,-1.6
21.026,-1.1,4.5,0.0
21.321,-6.5,0.8,1.2
21.478,-1.6,-1.0,-0.5
21.64,-1.9,-1.2,-2.9
21.813,0.1,1.5,0.1
22.044,0.6,1.6,0.1
22.232,1.4,0.8,0.9
22.477,-1.3,-1.0,-1.3
22.647,1.2,0.4,-0.4
22.831,0.5,0.0,-0.5
23.052,0.2,0.5,0.6
23.325,-0.6,0.0,0.1
23.532,4.0,-3.2,-0.4
23.735,0.6,-2.3,0.3
23.931,0.7,-0.6,-0.1
24.182,0.3,-0.3,-0.0
24.334,0.0,-0.4,0.1
24.554,-0.3,-0.2,-0.2
24.739,-0.3,0.0,-0.1
24.919,-0.7,0.1,-0.5
25.099,0.1,0.1,-0.1
25.301,0.3,0.1,0.1
25.557,-0.2,0.0,0.7
25.708,0.4,-0.0,-0.6
25.947,-0.5,0.4,0.0
26.157,-0.1,0.2,-0.1
