orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.016,0.7,0.2,-0.2,-0.7
0.111,0.7,0.2,-0.2,-0.7
0.22,0.7,0.2,-0.1,-0.7
0.352,0.7,0.2,-0.1,-0.7
0.409,0.7,0.2,-0.1,-0.7
0.51,0.7,0.2,-0.1,-0.7
0.596,0.8,0.0,-0.1,-0.6
0.809,0.8,-0.0,0.1,-0.5
0.823,0.9,0.0,0.3,-0.4
0.926,0.9,-0.0,0.3,-0.4
1.013,0.9,-0.1,0.3,-0.4
1.138,0.9,-0.1,0.3,-0.3
1.226,0.9,-0.1,0.4,-0.3
1.399,0.9,-0.1,0.4,-0.3
1.518,0.9,-0.1,0.4,-0.3
1.599,0.9,-0.1,0.4,-0.3
1.7,0.9,-0.2,0.4,-0.3
1.798,0.9,-0.2,0.4,-0.3
1.916,0.8,-0.2,0.4,-0.3
2.003,0.9,-0.2,0.4,-0.3
2.098,0.8,-0.2,0.4,-0.3
2.236,0.8,-0.2,0.4,-0.3
2.319,0.8,-0.2,0.4,-0.3
2.335,0.8,-0.2,0.4,-0.3
2.498,0.8,-0.2,0.4,-0.3
2.617,0.8,-0.2,0.4,-0.3
2.697,0.8,-0.2,0.4,-0.3
2.798,0.8,-0.2,0.4,-0.3
2.901,0.8,-0.2,0.4,-0.3
3.013,0.8,-0.2,0.4,-0.3
3.104,0.8,-0.2,0.4,-0.3
3.204,0.8,-0.2,0.4,-0.4
3.3,0.8,-0.2,0.4,-0.4
3.417,0.8,-0.2,0.4,-0.4
3.5,0.8,-0.2,0.4,-0.4
3.604,0.8,-0.2,0.4,-0.4
3.716,0.8,-0.3,0.4,-0.4
3.817,0.8,-0.3,0.4,-0.4
3.905,0.8,-0.3,0.4,-0.4
4.001,0.8,-0.3,0.4,-0.4
4.103,0.8,-0.2,0.4,-0.5
4.231,0.8,-0.2,0.4,-0.5
4.301,0.8,-0.2,0.4,-0.5
4.401,0.7,-0.1,0.4,-0.5
4.519,0.8,-0.1,0.4,-0.5
4.612,0.8,-0.2,0.4,-0.4
4.713,0.8,-0.3,0.3,-0.4
4.806,0.7,-0.6,0.1,-0.3
4.927,0.4,-0.9,-0.1,-0.3
5.007,0.2,-0.9,-0.1,-0.2
5.11,0.1,-1.0,-0.1,-0.2
5.22,-0.1,-1.0,-0.1,-0.1
5.323,-0.1,-1.0,-0.1,-0.1
5.406,-0.0,-1.0,-0.2,-0.1
5.512,0.0,-1.0,-0.2,-0.1
5.61,0.0,-1.0,-0.2,-0.1
5.734,0.0,-1.0,-0.2,-0.1
5.812,-0.0,-1.0,-0.2,-0.1
5.904,-0.0,-1.0,-0.2,-0.1
6.007,-0.0,-1.0,-0.2,-0.1
6.141,-0.0,-1.0,-0.2,-0.1
6.204,-0.0,-1.0,-0.2,-0.1
6.3,-0.0,-1.0,-0.2,-0.1
6.413,-0.0,-1.0,-0.2,-0.1
6.536,-0.0,-1.0,-0.2,-0.1
6.612,-0.0,-1.0,-0.2,-0.1
6.709,-0.0,-1.0,-0.2,-0.1
6.81,-0.0,-1.0,-0.2,-0.1
6.932,-0.0,-1.0,-0.2,-0.1
7.015,-0.0,-1.0,-0.2,-0.1
7.118,-0.0,-1.0,-0.2,-0.1
7.222,-0.0,-1.0,-0.2,-0.1
7.32,-0.0,-1.0,-0.2,-0.1
7.417,-0.0,-1.0,-0.2,-0.1
7.508,-0.0,-1.0,-0.2,-0.1
7.626,-0.0,-1.0,-0.2,-0.1
7.716,-0.0,-1.0,-0.2,-0.1
7.813,-0.0,-1.0,-0.2,-0.1
7.906,-0.0,-1.0,-0.2,-0.1
8.037,-0.0,-1.0,-0.2,-0.1
8.117,-0.0,-1.0,-0.2,-0.1
8.217,-0.0,-1.0,-0.2,-0.1
8.31,-0.0,-1.0,-0.2,-0.1
8.442,-0.0,-1.0,-0.2,-0.1
8.509,-0.0,-1.0,-0.2,-0.1
8.611,-0.0,-1.0,-0.2,-0.1
8.72,-0.0,-1.0,-0.2,-0.1
8.833,-0.0,-1.0,-0.2,-0.1
8.908,-0.0,-1.0,-0.2,-0.1
9.027,-0.0,-1.0,-0.2,-0.1
9.109,-0.0,-1.0,-0.2,-0.1
9.236,-0.0,-1.0,-0.2,-0.1
9.318,-0.0,-1.0,-0.2,-0.1
9.413,-0.0,-1.0,-0.2,-0.1
9.548,-0.0,-1.0,-0.2,-0.1
9.638,-0.0,-1.0,-0.2,-0.1
9.795,-0.0,-1.0,-0.2,-0.1
9.913,-0.0,-1.0,-0.2,-0.1
9.997,-0.0,-1.0,-0.2,-0.1
10.103,-0.0,-1.0,-0.2,-0.1
10.196,-0.0,-1.0,-0.2,-0.1
10.315,-0.0,-1.0,-0.2,-0.1
10.393,-0.0,-1.0,-0.2,-0.1
10.501,-0.0,-1.0,-0.2,-0.1
10.598,0.2,-0.9,-0.2,-0.1
10.717,0.4,-0.9,-0.3,-0.1
10.798,0.5,-0.8,-0.3,-0.1
10.927,0.5,-0.8,-0.3,-0.1
11.015,0.5,-0.8,-0.3,-0.1
11.122,0.5,-0.8,-0.4,-0.1
11.199,0.5,-0.8,-0.4,-0.1
11.293,0.5,-0.8,-0.3,-0.1
11.398,0.5,-0.8,-0.3,-0.1
11.515,0.5,-0.8,-0.3,-0.1
11.601,0.5,-0.8,-0.3,-0.2
11.711,0.5,-0.8,-0.3,-0.1
