orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.0,0.5,0.1,-0.1,-0.9
0.002,0.5,0.1,-0.1,-0.9
0.008,0.5,0.1,-0.1,-0.9
0.011,0.5,0.1,-0.1,-0.9
0.114,0.5,0.1,-0.1,-0.9
0.116,0.5,0.1,-0.1,-0.9
0.119,0.5,0.1,-0.1,-0.9
0.121,0.5,0.1,-0.1,-0.9
0.205,0.5,0.1,-0.1,-0.9
0.207,0.5,0.1,-0.1,-0.9
0.209,0.5,0.1,-0.1,-0.9
0.216,0.5,0.1,-0.1,-0.9
0.348,0.5,0.1,-0.1,-0.9
0.359,0.5,0.1,-0.1,-0.9
0.369,0.5,0.1,-0.1,-0.9
0.372,0.5,0.1,-0.1,-0.9
0.418,0.5,0.1,-0.1,-0.9
0.423,0.5,0.1,-0.1,-0.9
0.426,0.5,0.1,-0.1,-0.9
0.432,0.5,0.1,-0.1,-0.9
0.478,0.5,0.1,-0.1,-0.9
0.481,0.5,0.0,-0.1,-0.9
0.488,0.5,0.0,-0.0,-0.9
0.49,0.5,0.0,-0.0,-0.9
0.6,0.5,-0.0,0.0,-0.9
0.607,0.5,-0.0,0.1,-0.9
0.616,0.5,-0.0,0.1,-0.9
0.739,0.5,-0.1,0.1,-0.8
0.744,0.5,-0.1,0.1,-0.8
0.751,0.6,-0.1,0.2,-0.8
0.753,0.6,-0.1,0.2,-0.8
0.756,0.6,-0.1,0.2,-0.8
0.81,0.6,-0.1,0.2,-0.8
0.812,0.6,-0.1,0.2,-0.8
0.815,0.6,-0.1,0.2,-0.8
0.817,0.6,-0.1,0.3,-0.7
0.911,0.6,-0.1,0.3,-0.7
0.914,0.6,-0.1,0.3,-0.7
0.916,0.6,-0.1,0.3,-0.7
0.928,0.6,-0.1,0.3,-0.7
1.017,0.7,-0.2,0.3,-0.7
1.021,0.7,-0.2,0.3,-0.7
1.023,0.7,-0.2,0.3,-0.7
1.03,0.7,-0.2,0.3,-0.7
1.128,0.7,-0.2,0.3,-0.7
1.134,0.7,-0.2,0.3,-0.7
1.137,0.7,-0.2,0.3,-0.7
1.139,0.7,-0.2,0.3,-0.7
1.21,0.7,-0.2,0.3,-0.7
1.212,0.7,-0.2,0.3,-0.7
1.219,0.7,-0.2,0.3,-0.7
1.222,0.7,-0.2,0.3,-0.7
1.328,0.7,-0.2,0.3,-0.6
1.33,0.7,-0.3,0.3,-0.6
1.333,0.6,-0.3,0.3,-0.6
1.34,0.6,-0.3,0.3,-0.6
1.407,0.6,-0.3,0.3,-0.6
1.413,0.6,-0.3,0.3,-0.7
1.416,0.6,-0.3,0.3,-0.7
1.418,0.6,-0.3,0.3,-0.7
1.526,0.6,-0.3,0.3,-0.7
1.528,0.6,-0.3,0.3,-0.7
1.534,0.6,-0.4,0.2,-0.7
1.537,0.6,-0.4,0.2,-0.7
1.615,0.6,-0.4,0.2,-0.7
1.618,0.5,-0.4,0.1,-0.7
1.62,0.5,-0.4,0.1,-0.7
1.628,0.5,-0.4,0.1,-0.7
1.706,0.5,-0.4,0.1,-0.8
1.714,0.4,-0.4,0.0,-0.8
1.717,0.4,-0.4,0.0,-0.8
1.719,0.4,-0.4,0.0,-0.8
1.789,0.4,-0.4,-0.0,-0.8
1.792,0.4,-0.4,-0.1,-0.8
1.794,0.4,-0.4,-0.1,-0.8
1.797,0.4,-0.4,-0.2,-0.8
1.921,0.4,-0.4,-0.3,-0.8
1.939,0.4,-0.4,-0.3,-0.8
2.01,0.4,-0.4,-0.4,-0.8
2.015,0.4,-0.4,-0.4,-0.7
2.02,0.4,-0.4,-0.4,-0.7
2.023,0.5,-0.5,-0.4,-0.6
2.025,0.5,-0.5,-0.4,-0.6
2.028,0.5,-0.5,-0.4,-0.6
2.111,0.6,-0.5,-0.4,-0.5
2.114,0.6,-0.5,-0.4,-0.5
2.116,0.6,-0.5,-0.3,-0.5
2.123,0.6,-0.5,-0.3,-0.6
2.223,0.6,-0.4,-0.4,-0.6
2.225,0.7,-0.4,-0.4,-0.5
2.242,0.7,-0.4,-0.4,-0.5
2.318,0.6,-0.4,-0.4,-0.5
2.323,0.6,-0.4,-0.4,-0.5
2.329,0.5,-0.5,-0.4,-0.6
2.332,0.4,-0.5,-0.4,-0.6
2.407,0.3,-0.6,-0.4,-0.7
2.412,0.2,-0.5,-0.4,-0.7
2.414,0.1,-0.5,-0.4,-0.7
2.421,0.1,-0.5,-0.4,-0.8
2.504,0.0,-0.5,-0.3,-0.8
2.509,-0.1,-0.5,-0.2,-0.9
2.511,-0.1,-0.4,-0.2,-0.9
2.514,-0.1,-0.4,-0.1,-0.9
2.628,-0.2,-0.4,-0.0,-0.9
2.633,-0.2,-0.3,0.0,-0.9
2.636,-0.2,-0.3,0.1,-0.9
2.642,-0.2,-0.3,0.1,-0.9
2.704,-0.2,-0.3,0.2,-0.9
2.713,-0.2,-0.3,0.3,-0.9
2.716,-0.2,-0.3,0.3,-0.9
2.718,-0.2,-0.3,0.3,-0.9
2.804,-0.2,-0.3,0.3,-0.9
2.809,-0.2,-0.3,0.3,-0.9
2.816,-0.2,-0.3,0.3,-0.9
2.818,-0.2,-0.3,0.3,-0.9
2.904,-0.2,-0.3,0.4,-0.9
2.92,-0.2,-0.3,0.4,-0.9
2.923,-0.2,-0.3,0.4,-0.9
2.925,-0.2,-0.3,0.4,-0.9
3.028,-0.1,-0.3,0.4,-0.9
3.033,-0.1,-0.3,0.4,-0.8
3.039,-0.1,-0.3,0.4,-0.8
3.042,-0.1,-0.3,0.5,-0.8
3.099,-0.1,-0.3,0.5,-0.8
3.107,-0.1,-0.3,0.5,-0.8
3.11,-0.1,-0.3,0.5,-0.8
3.112,-0.1,-0.3,0.5,-0.8
3.204,-0.1,-0.3,0.5,-0.8
3.221,-0.0,-0.2,0.5,-0.8
3.224,-0.0,-0.2,0.5,-0.8
3.226,-0.0,-0.2,0.5,-0.8
3.319,-0.0,-0.2,0.5,-0.8
3.325,-0.0,-0.2,0.5,-0.8
3.331,0.0,-0.2,0.6,-0.8
3.334,0.0,-0.2,0.6,-0.8
3.422,0.0,-0.2,0.6,-0.8
3.435,0.0,-0.1,0.6,-0.8
3.437,0.0,-0.1,0.6,-0.8
3.44,0.0,-0.1,0.6,-0.8
3.506,0.0,-0.1,0.6,-0.8
3.511,-0.0,-0.1,0.6,-0.8
3.52,-0.0,-0.1,0.6,-0.8
3.529,-0.0,-0.1,0.6,-0.8
3.607,-0.1,-0.1,0.5,-0.8
3.611,-0.1,-0.1,0.5,-0.9
