orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.0,0.5,0.0,-0.2,-0.9
0.003,0.5,0.0,-0.2,-0.9
0.005,0.5,0.1,-0.2,-0.9
0.134,0.5,0.1,-0.2,-0.9
0.139,0.5,0.0,-0.2,-0.9
0.141,0.5,0.0,-0.2,-0.9
0.144,0.5,0.0,-0.2,-0.9
0.241,0.5,0.0,-0.2,-0.9
0.247,0.5,0.0,-0.2,-0.9
0.249,0.5,0.0,-0.2,-0.9
0.255,0.5,0.0,-0.2,-0.9
0.258,0.5,0.0,-0.2,-0.9
0.363,0.5,0.0,-0.2,-0.9
0.374,0.5,0.0,-0.2,-0.9
0.384,0.5,0.0,-0.2,-0.9
0.387,0.5,0.0,-0.1,-0.9
0.44,0.5,0.0,-0.1,-0.9
0.443,0.5,0.0,-0.1,-0.9
0.445,0.5,0.0,-0.1,-0.9
0.451,0.5,0.0,-0.1,-0.9
0.542,0.5,0.0,-0.1,-0.9
0.544,0.5,0.0,-0.1,-0.9
0.547,0.5,0.0,-0.1,-0.9
0.549,0.5,0.0,-0.1,-0.9
0.646,0.5,-0.0,-0.0,-0.9
0.648,0.5,-0.0,-0.0,-0.9
0.659,0.5,-0.0,-0.0,-0.9
0.662,0.5,-0.0,-0.0,-0.8
0.764,0.5,-0.1,-0.0,-0.8
0.766,0.5,-0.1,-0.0,-0.8
0.774,0.5,-0.1,-0.0,-0.8
0.777,0.6,-0.1,-0.0,-0.8
0.84,0.6,-0.2,-0.0,-0.8
0.842,0.5,-0.2,-0.0,-0.8
0.844,0.5,-0.2,-0.0,-0.8
0.847,0.5,-0.2,-0.0,-0.8
0.932,0.5,-0.3,0.0,-0.8
0.939,0.5,-0.3,0.0,-0.8
0.942,0.5,-0.4,0.0,-0.8
0.952,0.4,-0.4,0.1,-0.8
1.038,0.3,-0.5,0.2,-0.8
1.045,0.3,-0.5,0.2,-0.8
1.048,0.2,-0.5,0.3,-0.8
1.05,0.2,-0.5,0.3,-0.8
1.157,0.2,-0.5,0.3,-0.8
1.159,0.2,-0.5,0.3,-0.8
1.165,0.2,-0.5,0.2,-0.8
1.168,0.2,-0.5,0.2,-0.8
1.248,0.3,-0.5,0.0,-0.8
1.252,0.3,-0.5,-0.1,-0.8
1.255,0.3,-0.5,-0.2,-0.8
1.261,0.4,-0.5,-0.3,-0.8
1.343,0.4,-0.5,-0.4,-0.7
1.345,0.4,-0.5,-0.4,-0.7
1.348,0.4,-0.5,-0.4,-0.7
1.351,0.4,-0.5,-0.4,-0.7
1.446,0.4,-0.5,-0.4,-0.7
1.448,0.4,-0.5,-0.4,-0.7
1.451,0.4,-0.5,-0.4,-0.6
1.457,0.4,-0.5,-0.5,-0.6
1.552,0.5,-0.5,-0.4,-0.6
1.56,0.5,-0.4,-0.4,-0.6
1.563,0.6,-0.4,-0.4,-0.6
1.565,0.6,-0.4,-0.3,-0.6
1.642,0.6,-0.4,-0.3,-0.6
1.645,0.6,-0.4,-0.3,-0.6
1.653,0.6,-0.4,-0.3,-0.6
1.656,0.6,-0.4,-0.3,-0.6
1.744,0.6,-0.4,-0.4,-0.6
1.747,0.5,-0.4,-0.4,-0.6
1.754,0.4,-0.5,-0.3,-0.7
1.834,0.2,-0.6,-0.3,-0.7
