vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.807,-9.667,4.147,0.0
-1.0,-8.7,4.0,0.002
-0.176,-9.378,4.104,0.003
-0.702,-8.911,3.918,0.005
-0.596,-8.578,4.664,0.102
-0.384,-8.822,4.476,0.107
-0.758,-8.689,4.362,0.108
-0.431,-8.856,4.149,0.11
-0.449,-8.944,4.191,0.113
-0.38,-9.0,4.34,0.201
-1.011,-8.656,4.089,0.207
-0.478,-8.989,4.322,0.209
-0.558,-8.889,4.262,0.212
-0.54,-8.8,4.22,0.299
-0.551,-8.756,4.309,0.301
-0.558,-8.889,4.262,0.303
-0.822,-8.811,4.078,0.323
-0.564,-9.022,4.216,0.4
-0.558,-8.889,4.262,0.402
-0.569,-8.844,4.351,0.403
-0.758,-8.689,4.362,0.406
-0.569,-8.844,4.351,0.504
-0.656,-8.878,4.244,0.506
-0.547,-8.933,4.173,0.509
-0.551,-8.756,4.309,0.512
-0.564,-9.022,4.216,0.6
-0.644,-8.922,4.156,0.601
-0.529,-8.844,4.131,0.603
-0.522,-8.711,4.178,0.61
-0.533,-8.667,4.267,0.675
-0.424,-8.722,4.196,0.676
-0.602,-8.611,4.118,0.698
-0.602,-8.611,4.118,0.702
-0.396,-8.678,4.064,0.798
-0.431,-8.856,4.149,0.803
-0.616,-8.878,4.024,0.805
-0.48,-9.3,4.14,0.883
-0.682,-9.411,4.058,0.885
-0.58,-9.6,3.94,0.886
-0.671,-9.456,3.969,0.888
-0.647,-9.233,3.973,0.998
-0.664,-9.322,4.016,1.0
-0.52,-9.2,3.86,1.002
-0.484,-9.022,3.776,1.003
-0.467,-8.933,3.733,1.105
-0.46,-8.8,3.78,1.106
-0.46,-8.8,3.78,1.124
-0.547,-8.833,3.673,1.126
-0.46,-8.8,3.78,1.2
-0.46,-8.8,3.78,1.202
-0.391,-8.856,3.929,1.204
-0.478,-8.889,3.822,1.205
-0.593,-8.967,3.847,1.212
-0.513,-9.067,3.907,1.301
-0.618,-9.189,3.842,1.303
-0.542,-9.111,4.038,1.311
-0.444,-9.122,4.056,1.4
-0.429,-9.344,3.831,1.401
-0.616,-8.878,4.024,1.403
-0.593,-8.967,3.847,1.405
-0.553,-8.967,3.627,1.499
-0.393,-9.167,3.747,1.509
-0.6,-9.1,3.8,1.51
-0.524,-9.022,3.996,1.512
-0.611,-9.056,3.889,1.6
-0.687,-9.133,3.693,1.601
-0.687,-9.133,3.693,1.603
-0.618,-9.189,3.842,1.604
-0.796,-9.078,3.764,1.699
-0.691,-8.956,3.829,1.701
-0.611,-9.056,3.889,1.703
-0.68,-9.0,3.74,1.704
-0.593,-8.967,3.847,1.802
-0.593,-8.967,3.847,1.803
-0.684,-8.822,3.876,1.809
