vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
2.625,9.719,0.02,0.0
2.464,9.598,0.242,0.002
2.453,9.414,0.404,0.004
2.747,8.886,0.196,0.005
2.692,9.194,0.727,0.099
2.361,10.121,-0.223,0.105
2.392,9.794,0.027,0.106
2.847,8.986,0.996,0.108
2.544,8.708,1.031,0.229
2.843,8.782,0.209,0.231
2.433,8.625,-0.307,0.232
2.5,8.3,-0.3,0.234
2.649,7.486,-0.165,0.325
2.596,6.931,-0.406,0.327
2.194,5.504,0.564,0.329
1.042,3.59,2.899,0.33
-0.174,4.766,3.229,0.422
-0.596,6.71,2.474,0.424
-1.74,5.499,2.763,0.43
-3.077,4.408,3.799,0.431
-2.824,2.635,5.592,0.522
-3.695,2.281,5.235,0.524
-4.28,1.331,5.729,0.525
-5.062,-0.132,6.846,0.527
0.692,-5.856,9.72,0.629
-0.032,-6.024,10.48,0.631
-2.208,-6.656,10.82,0.634
-3.52,-8.64,11.5,0.636
0.915,-14.839,10.961,0.722
1.36,-15.195,11.938,0.724
1.948,-14.206,13.094,0.726
1.742,-12.63,12.37,0.736
3.449,-9.302,11.357,0.822
4.167,-8.833,11.433,0.824
4.242,-9.632,10.655,0.825
3.341,-10.637,9.569,0.827
-0.204,-12.626,2.287,0.922
-0.761,-11.965,0.717,0.924
-0.752,-11.113,-0.157,0.925
-0.422,-10.33,-0.065,0.931
0.752,-10.187,1.357,1.022
1.404,-10.474,2.113,1.024
1.678,-10.13,3.435,1.025
1.53,-9.517,4.191,1.027
0.991,-11.652,5.274,1.121
-0.07,-13.017,5.591,1.123
-0.37,-13.817,4.991,1.133
-0.357,-13.539,4.53,1.134
1.847,-12.327,2.658,1.224
2.495,-10.555,2.416,1.226
2.445,-8.945,3.164,1.228
2.309,-8.309,4.073,1.233
-1.094,-7.659,8.894,1.324
-2.153,-8.271,10.153,1.326
-2.639,-8.308,10.473,1.328
-2.147,-8.129,10.147,1.331
-1.856,-8.358,8.496,1.428
-0.489,-7.224,7.429,1.43
0.278,-5.891,6.762,1.432
0.489,-5.156,5.911,1.433
-0.406,-4.539,3.431,1.524
-0.097,-3.88,3.535,1.533
0.179,-3.644,3.813,1.54
0.479,-3.844,3.613,1.542
0.298,-2.713,3.91,1.624
1.126,-3.917,4.756,1.625
2.114,-5.902,5.173,1.627
3.068,-7.322,5.575,1.628
3.962,-7.22,5.004,1.724
4.121,-7.973,5.168,1.729
4.904,-8.655,4.754,1.73
4.894,-10.568,4.02,1.732
6.863,-13.07,4.306,1.824
6.299,-13.492,4.365,1.825
4.831,-12.181,4.785,1.827
4.171,-11.236,4.384,1.828
1.51,-9.498,4.757,1.931
0.71,-9.798,5.257,1.932
0.092,-10.022,6.075,1.934
-0.131,-10.186,6.998,1.936
1.011,-7.978,8.622,2.024
1.433,-7.133,8.067,2.025
1.33,-6.441,7.493,2.066
1.148,-5.904,7.163,2.068
-0.274,-5.47,7.113,2.124
-0.332,-5.787,7.034,2.13
-0.257,-6.417,6.721,2.131
-0.34,-6.864,6.93,2.133
-0.438,-4.834,8.686,2.224
-0.444,-5.086,8.815,2.225
-0.709,-4.902,9.005,2.227
-0.915,-4.354,9.134,2.229
-1.895,-4.465,9.464,2.323
-2.055,-4.345,9.664,2.325
-1.78,-4.54,9.5,2.327
-1.938,-4.842,9.655,2.328
-1.211,-4.853,10.782,2.427
0.284,-4.729,10.323,2.429
1.282,-4.48,8.999,2.43
1.1,-4.0,7.6,2.432
0.045,-3.798,4.972,2.523
-0.511,-4.196,6.345,2.525
-1.234,-5.406,7.683,2.527
-1.621,-6.291,8.989,2.528
-2.449,-7.94,11.026,2.625
-1.655,-7.598,10.972,2.627
1.04,-6.936,9.77,2.629
1.483,-6.653,7.291,2.64
0.51,-7.498,4.157,2.723
-0.161,-7.592,4.627,2.725
-0.008,-7.522,4.775,2.727
0.602,-8.12,4.631,2.728
1.578,-8.502,3.59,2.822
1.906,-7.445,4.476,2.824
1.984,-7.447,4.765,2.825
1.992,-7.773,3.933,2.926
2.729,-7.443,3.186,2.929
2.567,-7.194,3.231,2.931
2.157,-7.186,3.271,2.932
1.943,-7.714,3.429,3.046
2.176,-9.22,4.598,3.056
2.178,-9.902,5.49,3.058
2.192,-10.673,6.033,3.067
2.273,-10.839,5.906,3.122
1.89,-10.192,5.841,3.125
1.7,-9.5,6.0,3.127
