accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.002,-1.2,1.2,9.6
0.005,-1.1,1.1,7.9
0.094,-1.6,0.9,9.8
0.101,-0.3,0.8,9.6
0.203,-1.2,1.1,9.7
0.211,-0.9,1.0,9.6
0.215,-1.0,1.1,9.6
0.295,-1.1,1.2,9.6
0.298,-1.1,1.2,9.7
0.393,-1.3,1.3,9.7
0.396,-1.2,1.3,9.4
0.4,-1.1,1.3,9.1
0.502,-1.2,1.5,8.3
0.506,-0.9,1.9,7.0
0.571,-0.5,1.8,5.5
0.574,-0.7,1.2,4.2
0.577,-1.5,-0.2,2.8
0.692,-4.3,-4.9,4.5
0.696,-8.0,-6.2,4.2
0.796,-8.3,0.4,2.7
0.799,-12.0,4.2,0.0
0.803,-15.4,3.2,-2.2
0.9,-19.5,-0.1,-2.5
0.909,-18.5,-5.8,-1.0
0.999,-14.1,-6.8,-3.1
1.002,-11.4,-3.0,-2.4
1.005,-11.0,-1.5,-1.5
1.099,-10.8,-1.9,-0.4
1.11,-9.9,-3.1,0.9
1.193,-8.7,-3.8,1.3
1.197,-8.0,-2.2,1.4
1.2,-9.4,-2.3,1.0
1.297,-10.8,-2.6,0.7
1.3,-11.2,-3.0,0.0
1.393,-10.6,-3.0,-0.6
1.401,-9.8,-3.0,-1.2
1.404,-10.2,-2.0,-2.6
1.495,-10.8,-0.9,-2.0
1.507,-12.3,-0.8,0.8
1.592,-12.1,-1.5,2.5
1.596,-11.5,-1.7,0.3
1.693,-10.3,-1.2,-1.5
1.696,-9.4,-1.0,-1.9
1.7,-9.6,-1.0,-1.5
1.795,-10.2,-0.8,-0.6
1.802,-9.3,-1.1,0.4
1.893,-8.1,-1.0,0.9
1.904,-7.4,-0.8,0.9
1.907,-8.2,-0.5,0.9
1.995,-10.3,-0.7,0.9
1.998,-14.5,-1.3,0.1
2.093,-19.7,-3.4,0.8
2.096,-16.5,-3.5,-0.0
2.099,-11.7,-0.8,0.1
2.194,-9.7,-0.6,-2.3
2.202,-10.5,-1.1,-3.1
2.293,-9.8,-1.6,-2.7
2.304,-7.8,-2.4,-1.6
2.308,-5.5,-3.0,-0.1
2.395,-4.6,-3.4,0.3
2.402,-4.6,-3.4,0.0
2.492,-6.1,-3.8,0.3
2.495,-7.8,-4.2,1.1
2.499,-11.4,-4.5,1.1
2.594,-13.5,-4.3,0.1
2.598,-15.6,-3.2,-2.4
2.693,-15.4,-1.8,-2.1
2.696,-12.4,-1.1,-1.1
2.703,-11.1,-1.6,-1.5
2.794,-10.9,-1.4,-2.0
2.801,-9.9,-1.0,-1.4
2.868,-8.7,-0.3,-0.3
2.871,-7.5,-0.3,0.2
2.874,-6.6,-0.5,-0.4
2.972,-6.7,-1.1,-1.0
3.093,-8.0,-2.0,-1.7
3.109,-10.2,-3.3,-1.9
3.113,-11.8,-4.1,-1.9
3.2,-12.3,-3.4,-2.0
3.205,-11.8,-2.4,-1.1
3.208,-9.7,-3.5,2.1
3.293,-9.9,-2.5,1.0
3.296,-11.5,-0.6,-0.1
3.299,-12.6,-0.2,-0.1
3.369,-10.9,-0.7,0.4
3.38,-8.5,-1.7,0.9
3.468,-7.0,-2.1,0.8
3.475,-6.7,-2.0,0.6
3.571,-7.0,-1.8,0.1
3.574,-7.9,-1.6,0.3
3.668,-8.3,-1.8,1.2
3.672,-9.0,-2.5,1.2
3.675,-11.9,-3.2,0.0
3.794,-15.3,-4.0,0.6
3.797,-16.8,-4.7,0.3
3.894,-15.3,-3.2,-0.7
3.898,-12.3,-2.3,0.6
3.904,-9.9,-1.7,-2.5
3.993,-10.8,-5.0,-12.4
3.996,-11.7,-1.1,-12.8
4.0,-7.3,4.5,-1.5
4.101,-7.0,-3.0,1.9
4.105,-6.1,-7.9,-1.1
4.197,-7.1,-4.9,-4.8
4.216,-6.2,-5.6,-5.4
4.22,-6.6,-4.4,-3.8
4.295,-7.8,-2.7,-1.4
4.298,-8.1,-2.5,-1.8
4.391,-8.5,-2.8,-2.3
4.394,-10.6,-3.7,-2.9
4.402,-13.0,-4.1,-2.8
4.493,-13.8,-3.7,-1.8
4.501,-13.1,-2.9,-0.3
4.593,-12.9,-1.3,1.4
4.611,-10.7,-3.0,1.8
4.614,-9.6,-2.9,0.1
4.693,-9.6,-2.0,-0.6
4.697,-9.6,-1.6,-0.1
4.792,-7.5,-1.0,1.3
4.795,-6.3,0.1,1.2
4.798,-6.1,-1.1,1.6
4.893,-7.4,-2.7,1.1
4.896,-8.7,-2.1,-0.5
5.002,-10.0,-1.5,-0.7
5.006,-11.3,-1.4,0.6
5.092,-11.8,-2.3,1.4
5.096,-12.4,-1.9,1.6
5.099,-14.6,-4.5,-0.6
5.169,-15.1,-5.8,-1.6
5.178,-12.1,-4.3,-1.7
5.291,-11.8,-2.8,-2.3
5.294,-11.5,-1.8,-1.6
5.393,-9.4,-1.5,-1.2
5.405,-7.9,-1.5,-0.8
5.41,-7.3,-1.7,-1.1
5.492,-7.7,-2.0,-1.7
5.495,-9.3,-2.8,-1.9
5.505,-10.2,-3.4,-1.7
5.594,-11.5,-3.6,-1.6
5.601,-10.9,-3.7,-0.1
5.696,-11.5,-3.1,-1.5
5.699,-12.5,-1.5,-2.3
5.711,-10.5,-2.4,1.4
5.793,-10.5,-0.8,1.1
5.796,-9.8,0.5,0.6
5.894,-8.8,1.1,0.6
5.898,-8.0,-0.0,0.7
5.902,-7.7,-1.0,0.9
5.994,-8.1,-2.4,-0.2
6.002,-9.7,-3.2,-1.0
6.068,-13.2,-5.4,0.9
6.072,-14.2,-6.4,1.5
6.089,-13.6,-4.9,0.6
6.192,-13.7,-2.9,1.2
6.27,-13.9,-1.4,0.1
6.275,-14.1,-2.7,-2.0
6.279,-11.4,-2.7,-1.9
6.286,-10.0,-2.8,-1.6
6.392,-9.3,-2.4,0.0
6.468,-9.2,-2.8,0.5
6.476,-9.2,-2.7,-0.3
6.488,-9.0,-2.3,-1.6
6.591,-9.0,-1.6,-2.4
6.594,-9.6,-1.3,-2.2
6.7,-10.6,-1.8,-2.4
6.704,-13.2,-2.8,-2.5
6.708,-14.5,-4.2,-2.5
6.8,-13.2,-3.8,-2.4
6.803,-12.0,-3.1,-0.3
6.807,-10.3,-2.7,-0.3
6.898,-8.4,-2.8,0.6
6.914,-7.5,-2.4,0.4
6.996,-7.9,-0.9,-0.0
7.004,-7.7,-0.6,1.3
7.008,-7.0,-0.1,1.7
7.104,-6.7,-0.4,1.4
7.108,-6.9,-1.1,1.2
7.192,-8.6,-2.2,1.2
7.195,-10.5,-4.2,1.7
7.198,-11.3,-4.4,1.0
7.301,-13.9,-3.9,-1.1
7.305,-16.9,-1.7,-3.3
7.391,-18.4,-0.1,-1.7
7.394,-14.8,-1.1,0.3
7.397,-11.5,-3.0,0.5
7.493,-11.9,-4.5,-2.4
7.497,-12.0,-4.1,-4.2
7.596,-9.2,-2.8,-3.4
7.603,-7.0,-1.3,-1.6
7.607,-8.2,-2.0,-0.4
7.695,-11.5,-3.7,-2.3
7.698,-12.9,-3.3,-4.7
7.791,-15.2,-2.7,-5.2
7.801,-13.4,-1.9,-3.3
7.804,-10.9,-2.7,-2.2
7.899,-8.9,-4.1,-1.8
7.902,-9.1,1.8,-3.4
7.991,-8.4,3.2,-0.1
7.995,-8.7,0.1,1.6
8.006,-8.2,0.8,-0.4
8.111,-10.3,-0.6,-1.3
8.114,-11.8,0.4,-0.4
8.192,-14.6,0.7,1.4
8.196,-17.2,-1.3,1.7
8.292,-17.0,-2.8,1.4
8.295,-14.9,-1.1,1.1
8.298,-12.3,-0.8,-0.8
8.397,-14.1,-1.9,-2.8
8.4,-13.6,-2.3,-1.9
8.494,-11.0,-2.0,-0.2
8.497,-11.8,-2.1,-0.1
8.502,-12.7,-2.6,-0.6
8.593,-11.6,-2.6,-1.6
8.596,-10.1,-2.1,-2.1
8.691,-9.0,-1.7,-2.2
8.695,-8.3,-1.6,-2.3
8.7,-9.3,-2.0,-2.6
8.796,-11.5,-2.4,-2.8
8.815,-11.9,-3.6,-1.6
8.892,-10.6,-3.9,-1.2
8.896,-9.8,-3.1,-0.8
8.905,-10.6,-2.7,-0.8
8.993,-10.8,-3.6,1.0
9.0,-10.0,-1.9,0.4
9.093,-9.9,0.5,-0.2
9.097,-9.0,0.5,0.5
9.102,-8.4,-0.4,1.3
9.197,-9.5,-1.4,1.0
9.215,-9.7,-2.5,0.4
9.313,-10.4,-2.7,0.3
9.316,-11.1,-2.3,1.7
9.319,-12.0,-2.4,2.0
9.394,-11.2,-2.0,1.9
9.398,-10.6,-1.5,0.8
9.491,-10.7,-1.7,-0.9
9.495,-11.4,-1.8,-1.7
9.498,-12.7,-1.5,-1.8
9.606,-14.3,-1.5,-0.8
9.61,-15.6,-1.9,-0.0
9.693,-14.0,-2.2,-0.5
9.696,-11.6,-3.0,-1.4
9.7,-10.9,-3.3,-3.2
9.796,-10.5,-3.3,-4.0
9.799,-10.8,-3.2,-2.6
9.891,-10.3,-3.2,-1.8
9.895,-9.7,-3.4,-2.4
9.996,-9.4,-3.5,-3.0
10.008,-9.2,-3.7,-2.8
10.011,-8.6,-3.2,-2.8
10.124,-7.9,-2.9,-2.6
10.127,-7.8,-3.3,-2.5
10.218,-7.9,-3.7,-2.5
10.226,-7.8,-3.8,-2.2
10.231,-8.1,-3.8,-2.0
10.244,-8.6,-3.7,-1.8
10.318,-9.3,-3.9,-1.8
10.338,-9.9,-4.5,-1.3
10.415,-10.7,-5.6,-1.6
10.418,-12.2,-6.7,-0.8
10.517,-14.1,-3.8,-3.2
10.521,-15.0,-2.3,-2.9
10.524,-16.0,0.2,-1.6
10.618,-12.5,4.4,-1.1
10.623,-10.2,2.5,-0.7
10.691,-9.4,-0.3,1.2
10.694,-8.5,-3.2,1.3
10.705,-8.2,-5.8,1.7
10.79,-7.2,-6.4,1.5
10.797,-6.5,-5.9,2.2
10.892,-6.2,-4.8,4.2
10.896,-6.0,-4.0,5.8
11.016,-5.7,-8.0,6.0
11.026,-4.7,-10.4,5.6
11.038,-3.9,-8.8,5.7
11.094,-3.4,-6.5,5.6
11.112,-2.8,-7.1,5.4
11.115,-2.3,-6.7,4.5
11.213,-1.2,-5.5,5.1
11.216,-1.8,-4.8,5.3
11.299,-1.6,-2.0,6.4
11.302,-3.0,-1.3,6.1
11.391,-3.9,-0.4,7.6
11.394,-5.3,0.9,7.1
11.398,-6.1,1.2,8.5
11.493,-6.3,-2.0,8.3
11.506,-5.6,-1.2,8.6
11.619,-5.1,-0.3,8.4
11.627,-5.3,0.2,8.2
11.717,-5.2,-0.2,7.6
11.72,-5.6,-1.2,7.1
11.723,-5.6,0.7,7.3
11.73,-6.7,0.5,6.5
11.821,-7.6,0.5,6.5
11.824,-7.7,0.5,6.3
11.914,-8.1,-0.1,5.7
11.917,-9.6,-2.6,6.0
12.018,-9.1,-2.2,7.9
12.023,-7.2,-0.3,5.8
12.034,-7.2,0.4,5.7
12.094,-7.4,0.1,7.0
12.104,-7.2,0.2,6.7
12.204,-7.1,0.0,6.5
12.213,-7.0,-0.2,6.3
12.289,-7.1,-0.4,6.2
12.301,-7.0,-0.2,6.1
12.304,-6.9,-0.0,5.9
12.393,-6.8,-0.2,6.6
12.398,-6.5,0.1,6.5
12.49,-6.8,-0.8,5.8
12.493,-8.8,-0.7,5.4
12.501,-7.1,-0.1,6.6
12.592,-6.2,1.1,7.3
12.596,-4.9,4.0,9.1
12.69,-2.5,2.0,9.0
12.693,-3.1,3.0,8.0
12.696,-5.0,2.8,8.4
12.806,-5.1,5.0,10.5
12.814,-3.9,4.0,10.2
12.89,-3.7,1.3,8.4
12.893,-3.9,-0.2,7.1
12.897,-3.3,-1.4,5.2
12.991,-3.1,-2.3,5.4
12.995,-2.9,-1.9,6.2
13.115,-4.2,-0.8,7.4
13.118,-5.2,1.5,8.0
13.121,-8.8,1.6,8.4
13.218,-9.6,3.8,6.3
13.221,-14.7,2.6,8.1
13.224,-13.2,2.2,9.2
13.316,-10.0,3.0,10.0
13.32,-6.2,1.0,5.5
13.415,-5.2,0.0,7.9
13.428,-5.4,1.1,8.6
13.432,-5.2,0.7,6.8
13.522,-6.8,0.3,7.0
13.526,-5.1,-0.6,7.9
13.615,-6.3,2.3,6.6
13.618,-5.3,1.7,7.6
13.72,-3.3,1.7,8.9
13.723,-1.5,3.3,10.2
13.727,0.7,3.7,10.6
13.816,1.4,1.6,10.0
13.828,2.2,1.3,7.9
13.914,-0.4,-0.3,7.7
13.918,-0.2,1.0,6.6
13.921,-6.5,-0.7,9.2
14.016,-4.8,3.2,7.2
14.019,-7.7,1.9,6.5
14.114,-9.1,-1.1,6.3
14.118,-10.5,-0.8,6.8
14.121,-13.1,-0.8,8.1
14.225,-12.7,0.7,10.4
14.241,-6.7,6.0,5.6
14.315,-4.3,1.9,6.2
14.327,-2.3,-0.4,8.5
14.33,-2.3,1.7,10.5
14.395,-1.4,2.3,9.3
14.398,-2.5,3.5,7.5
14.488,-1.8,4.9,5.7
14.495,-3.3,4.1,5.6
14.589,-8.0,0.0,10.9
14.607,-8.1,-0.1,13.2
14.62,-4.7,-0.1,5.4
14.716,1.9,2.9,5.4
14.723,3.0,6.0,13.9
14.821,4.4,3.2,9.5
14.825,0.0,4.1,7.1
14.829,-1.6,9.2,5.7
14.916,-3.8,12.1,6.9
14.928,-2.6,8.9,7.6
14.939,-1.8,3.8,8.0
15.016,-1.0,5.0,7.2
15.019,-0.3,5.4,6.9
15.114,1.6,2.4,6.9
15.12,2.3,4.1,9.8
15.126,2.8,3.3,6.8
15.22,6.2,2.0,4.9
15.223,0.5,2.9,6.1
15.314,-1.1,3.5,5.9
15.318,-2.2,4.2,4.9
15.417,-11.6,3.7,10.4
15.43,-9.8,4.6,12.4
15.434,-11.7,7.0,6.6
15.519,-13.5,2.8,5.4
15.522,-11.9,1.4,2.4
15.594,-10.2,0.4,1.7
15.602,-9.2,-2.9,4.8
15.607,-8.7,-0.5,4.7
15.714,-9.2,-2.3,7.3
15.738,-9.3,-0.2,3.0
15.81,-6.8,-0.9,7.0
15.813,-7.1,-1.0,6.7
15.817,-7.0,-1.1,6.7
15.895,-6.4,-1.5,7.1
15.904,-5.6,-0.5,8.5
15.991,-4.9,-0.5,8.4
15.994,-4.0,-0.8,8.2
16.093,-2.8,-0.1,9.1
16.097,-3.2,2.2,11.5
16.113,-3.4,1.6,10.5
16.227,-2.7,1.3,8.8
16.231,-1.9,0.2,4.6
16.29,-3.3,1.7,3.6
16.297,-2.7,-1.9,7.6
16.3,-3.1,1.1,7.1
16.398,-2.0,-1.7,7.7
16.406,0.8,-0.5,7.3
16.489,2.4,-0.9,8.5
16.5,2.1,0.0,8.8
16.589,1.6,0.3,8.0
16.599,-4.2,5.2,8.1
16.602,-11.5,0.5,11.3
16.715,-11.0,4.8,13.6
16.719,-9.4,5.9,9.3
16.816,-8.7,5.0,6.0
16.819,-6.5,5.6,5.4
16.827,-5.4,4.1,5.0
16.831,-7.6,-0.2,5.5
16.915,-7.9,-1.2,6.4
16.92,-8.2,-1.2,5.8
16.988,-8.9,2.9,4.8
16.992,-6.9,4.0,4.2
17.139,-6.9,1.9,4.4
17.145,-7.6,0.1,7.7
17.215,-4.3,9.7,9.7
17.218,-5.4,9.2,13.1
17.222,-5.1,5.5,7.6
17.314,-6.0,2.4,6.4
17.317,-6.6,3.1,7.7
17.32,-6.1,2.4,6.4
17.416,-4.4,3.7,7.9
17.419,-3.8,1.5,8.1
17.517,-3.9,2.1,8.3
17.52,-2.7,2.7,8.4
17.523,-1.5,2.4,8.8
17.591,-0.8,2.9,10.4
17.594,-1.5,1.9,10.7
17.687,-0.3,3.1,8.7
17.69,0.6,3.4,9.5
17.791,-1.9,3.9,8.8
17.798,-3.7,3.0,8.5
17.802,-3.8,1.5,7.8
17.916,-10.3,2.9,5.2
17.919,0.1,-2.5,2.9
18.016,2.3,1.5,9.9
18.02,-1.1,7.9,7.3
18.033,-0.2,4.9,7.3
18.125,1.1,8.8,7.7
