gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.147,-0.7,0.7,0.3
0.325,-0.6,0.6,0.3
0.53,-0.6,0.6,0.3
0.755,-1.9,1.0,0.6
0.922,-1.2,1.2,2.2
1.225,-0.9,0.2,0.7
1.329,-2.0,-0.8,-0.9
1.536,0.4,0.0,0.2
1.728,-1.7,-0.1,-0.1
1.928,1.2,-0.0,-0.7
2.123,0.0,-0.2,-0.6
2.327,-0.2,0.5,0.6
2.624,-0.7,0.3,1.0
2.797,-0.0,-0.7,-0.7
3.034,0.7,0.1,-0.4
3.217,1.0,0.2,0.5
3.431,-2.0,-1.0,0.4
3.62,1.3,0.2,0.2
3.824,0.4,0.8,0.3
4.02,-1.2,0.1,-0.4
4.224,-0.4,0.5,0.5
4.418,-0.5,-0.4,0.1
4.625,-0.1,-0.6,-0.9
4.817,-0.5,-0.4,0.2
5.018,-0.3,0.2,0.5
5.227,-0.2,-0.0,-0.7
5.421,1.6,-0.0,-1.1
5.614,1.8,0.2,-1.4
5.826,2.2,-0.3,-0.6
6.024,1.6,-1.0,-0.5
6.238,1.6,-1.2,-0.1
6.434,0.6,-0.3,0.6
6.626,0.0,-0.1,-0.0
6.838,-0.2,-0.2,-0.8
7.018,-0.2,0.2,0.1
7.238,0.1,0.2,-0.1
7.452,-0.3,-0.1,-0.7
7.652,-0.2,0.1,0.5
7.823,0.3,-0.1,0.0
8.052,0.3,-0.4,-0.0
8.234,0.1,-0.1,-0.0
