accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.102,-0.5,2.6,9.5
0.114,-0.4,2.2,9.5
0.209,-0.6,2.2,9.2
0.322,-1.5,2.0,8.4
0.409,-0.7,-0.0,10.2
0.511,-1.5,-1.4,9.2
0.612,-0.9,-2.3,9.1
0.73,-1.9,-2.3,10.8
0.901,-2.0,-4.2,11.6
1.007,-3.5,-2.9,8.1
1.101,-3.6,-2.6,8.7
1.201,-3.9,-2.9,8.5
1.301,-3.8,-2.4,9.0
1.407,-4.0,-2.9,8.4
1.501,-3.9,-2.8,8.4
1.601,-3.8,-2.9,8.4
1.701,-4.0,-2.8,8.5
1.801,-3.7,-3.0,8.6
1.901,-3.7,-3.0,8.8
2.001,-3.7,-3.1,8.4
2.101,-3.6,-2.8,8.6
2.201,-4.0,-1.4,10.3
2.301,-2.5,-12.9,5.7
2.409,2.6,-11.8,-4.0
2.502,2.0,-5.2,-9.0
2.608,-16.9,-21.8,23.2
2.706,6.6,-11.5,-4.4
2.802,10.4,-3.6,-15.7
2.902,-4.4,-13.9,27.5
3.002,7.0,-9.2,-1.8
3.102,9.1,-3.4,-13.8
3.201,-9.0,-18.7,30.7
3.302,6.8,-7.8,-0.9
3.404,10.4,-1.1,-14.9
3.505,0.4,-1.7,17.4
3.602,3.7,-5.0,4.0
3.705,11.2,-1.8,-16.3
3.806,-9.5,-14.6,34.7
3.904,8.0,-9.0,-0.3
3.979,10.1,-0.1,-11.9
4.101,-11.6,-23.8,10.0
4.217,11.2,-6.6,-5.4
4.303,8.1,-5.2,-6.8
4.403,17.5,-0.3,14.8
4.51,8.9,-3.9,-10.8
4.614,6.5,-6.3,-0.1
4.707,6.1,-7.6,9.7
4.805,10.2,-4.2,-11.4
4.903,6.3,-6.9,1.2
5.003,2.4,-15.0,4.1
5.103,10.8,-1.9,-10.3
5.209,4.6,-8.8,0.5
5.303,3.7,-13.5,2.9
5.403,11.0,-3.6,-11.0
5.512,4.7,-4.9,1.0
5.608,5.8,-8.5,0.4
5.702,9.5,-4.2,-9.0
5.805,-6.5,-18.5,21.8
5.908,8.6,-8.9,-2.3
6.005,7.8,-6.3,-7.5
6.113,7.2,-2.3,13.9
6.213,10.6,-3.4,-7.5
6.305,4.4,-8.2,3.1
6.406,2.6,-12.7,-1.7
6.512,10.3,-5.6,-9.4
6.605,-3.6,-7.0,28.3
6.709,8.3,-6.3,-0.2
6.805,8.9,-4.7,-7.7
6.918,12.0,-9.9,6.2
7.011,9.2,-6.0,-5.8
7.104,6.1,-7.8,-3.0
7.209,4.5,-8.2,5.4
7.31,10.7,-1.8,-10.3
7.408,5.9,-8.6,1.8
7.508,4.0,-9.4,2.1
7.606,10.0,-4.1,-10.8
7.708,1.8,-6.4,16.5
7.812,9.1,-7.5,-5.9
7.911,8.0,-5.9,-7.5
8.017,-1.3,-7.7,-4.0
8.112,8.0,-6.1,-3.3
8.212,7.3,-7.5,-3.0
8.31,2.7,-14.5,2.7
8.42,10.1,-1.2,-7.4
8.512,5.3,-8.2,1.2
8.612,4.8,-7.2,1.6
8.71,5.8,-9.1,0.3
8.818,3.9,-5.1,9.0
8.911,3.2,-1.8,9.7
9.099,1.4,0.5,9.4
9.215,-0.0,1.3,9.3
9.334,-1.8,3.3,9.2
9.405,-1.5,3.4,8.5
9.499,-1.9,3.7,9.2
9.604,-1.4,3.6,9.4
9.699,-1.8,3.7,9.0
9.799,-2.0,3.7,8.9
9.899,-2.1,3.4,8.6
9.978,-2.0,3.7,9.0
