gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.011,-0.5,0.2,-0.1
0.107,-0.1,-0.1,-0.0
0.199,-0.0,-0.1,0.0
0.32,-0.1,-0.0,0.0
0.403,-0.8,-0.0,0.1
0.504,-0.9,0.0,0.1
0.612,-1.9,-0.1,0.1
0.731,-1.2,-0.1,-0.0
0.816,-2.6,-0.0,0.0
0.897,-1.0,1.0,0.2
1.007,0.7,1.5,-0.0
1.119,0.8,0.7,0.3
1.208,-1.2,0.4,0.5
1.308,0.3,0.2,0.1
1.406,-0.0,0.1,0.1
1.517,0.1,-0.1,0.1
1.608,-0.1,-0.0,-0.0
1.701,-0.1,-0.1,0.0
1.814,-0.1,-0.0,-0.0
1.907,0.0,0.0,-0.0
2.008,-0.0,-0.0,-0.0
2.101,0.0,0.0,-0.0
2.226,-0.4,-0.1,-0.0
2.308,-2.7,-0.7,-0.7
2.407,-2.9,-2.2,-3.7
2.506,-0.6,-1.0,-3.7
2.698,-0.0,-0.3,-2.0
2.799,-4.2,5.3,1.4
2.911,-0.8,-0.9,0.1
3.011,0.8,1.3,-0.3
3.098,6.9,-7.1,2.7
3.195,4.3,-4.5,-2.2
3.294,-2.3,6.2,1.3
3.409,1.0,0.1,-0.1
3.495,-1.1,1.6,0.8
3.597,-3.6,-3.4,-2.3
3.694,2.6,-5.6,-1.7
3.821,-1.8,6.1,0.8
3.902,1.1,-0.1,-0.1
3.999,-1.5,1.9,0.5
4.105,-4.2,-2.7,-2.0
4.196,0.7,-5.0,-1.6
4.299,-7.4,7.6,0.9
4.4,3.3,-0.7,-0.7
4.509,-1.5,2.9,0.7
4.601,-1.8,-0.9,-1.2
4.7,-0.7,-4.3,-1.2
4.818,6.3,-1.2,4.9
4.917,3.7,-2.5,-0.8
4.995,-1.9,4.3,0.6
5.101,-0.3,-0.4,-0.8
5.201,-0.7,1.3,0.6
5.313,-1.2,-3.2,-0.5
5.399,1.1,-5.0,-1.4
5.5,-7.1,8.4,1.9
5.6,2.5,0.2,-0.7
5.708,-1.1,2.4,0.7
5.799,-3.2,-1.3,-1.3
5.898,-0.4,-3.4,-0.6
5.997,5.6,0.3,3.4
6.115,3.3,-2.3,-0.7
6.204,-1.2,4.4,0.3
6.301,-0.3,-0.1,-0.9
6.404,-0.1,1.7,0.6
6.518,-2.3,-2.8,-0.4
6.601,1.6,-5.6,-1.7
6.696,-9.8,8.9,1.9
6.815,3.3,-1.0,-0.9
6.901,-1.2,3.7,0.2
6.996,-3.3,-0.5,-1.0
7.102,1.1,0.5,0.0
7.205,1.8,-4.5,2.2
7.303,2.2,-4.1,-1.2
7.404,-3.5,6.4,0.9
7.501,0.8,-0.1,0.0
7.61,-0.3,2.5,0.3
7.701,-3.7,-1.5,-1.4
7.817,0.4,-4.2,-1.7
7.899,1.5,3.4,0.4
8.019,3.2,-2.0,-0.4
8.104,-1.9,3.8,0.6
8.198,-0.7,-0.1,-0.1
8.307,-0.0,1.4,0.3
8.421,3.8,-4.9,3.3
8.504,3.2,-3.8,-2.1
8.604,3.8,1.6,2.1
8.706,3.6,-1.2,0.8
8.822,4.4,-1.1,1.8
8.905,2.5,-0.6,-0.0
9.03,2.7,-0.1,-0.3
9.117,0.4,0.0,-0.1
9.196,-0.1,0.1,0.1
9.303,0.4,0.2,0.2
9.408,1.0,0.4,0.1
9.512,1.4,0.4,-0.2
9.599,0.3,0.3,0.1
9.705,-0.2,0.2,-0.1
9.804,0.1,-0.1,-0.0
9.921,-0.1,-0.1,-0.1
10.005,-0.1,-0.0,-0.0
10.102,0.1,-0.0,0.0
10.203,0.1,0.0,-0.0
10.333,0.4,0.3,-0.0
10.406,-0.1,-0.1,-0.0
10.503,-0.7,0.5,-0.5
10.603,0.2,0.1,-0.1
10.738,0.0,0.0,0.0
10.897,0.1,0.1,0.0
10.998,0.0,0.1,0.3
11.114,-0.1,1.1,-0.3
11.237,-0.3,0.4,0.1
11.298,0.6,1.9,-0.2
11.402,-0.1,0.1,0.2
11.511,-0.5,-1.2,-0.1
11.592,-0.1,-0.8,-0.1
11.695,0.6,0.0,-0.1
11.815,0.4,0.1,-0.0
