gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.104,0.1,-0.1,-0.0
0.112,0.0,-0.0,-0.1
0.204,0.1,-0.0,0.0
0.338,0.1,-0.1,0.1
0.408,0.0,0.0,-0.0
0.513,-0.0,-0.0,-0.0
0.714,-0.0,-0.0,-0.0
0.798,-0.0,0.0,-0.0
0.902,0.0,0.0,-0.0
1.003,0.0,-0.0,0.0
1.11,-0.0,-0.0,-0.0
1.201,0.0,0.0,0.0
1.297,0.0,-0.0,-0.0
1.395,0.0,0.0,-0.0
1.511,-1.3,-0.0,0.2
1.601,-5.1,0.2,1.2
1.678,0.3,-1.0,-1.4
1.795,-4.4,-0.2,-2.5
1.918,-0.2,1.0,-1.9
1.997,-1.5,4.5,-1.4
2.104,-2.2,0.2,-0.5
2.22,0.6,0.1,0.9
2.297,0.0,-0.4,0.9
2.402,0.1,-2.1,1.3
2.504,0.8,-2.0,1.0
2.612,-0.6,-2.0,-0.1
2.705,-0.5,0.5,-0.4
2.804,-1.0,2.7,-0.4
2.903,-1.8,4.5,0.1
3.018,-0.1,-3.0,-0.2
3.099,0.2,0.4,0.7
3.203,0.2,-1.2,0.6
3.298,0.2,-2.6,0.5
3.413,0.4,-2.7,0.0
3.502,0.3,0.8,-0.1
3.602,-0.5,1.6,-0.5
3.702,-1.4,3.3,0.1
3.817,4.0,-3.0,-2.7
3.899,0.7,-0.2,0.4
3.998,0.4,-0.7,0.2
4.107,0.3,-2.2,1.0
4.225,0.7,-2.5,0.6
4.304,0.4,-1.6,-0.0
4.405,-0.3,0.8,-0.4
4.513,-0.7,2.2,-0.4
4.634,-1.5,4.4,-0.0
4.709,-3.2,-1.9,1.4
4.799,0.6,0.1,0.5
4.913,0.3,-2.2,0.9
5.004,0.5,-2.5,0.8
5.105,-0.1,-2.0,0.1
5.209,0.1,0.3,-0.1
5.32,-0.6,1.5,-0.6
5.403,-1.4,2.9,-0.7
5.481,0.2,4.3,-2.5
5.604,0.7,1.3,0.4
5.723,0.1,-0.5,0.7
5.805,1.1,-1.9,0.6
5.905,0.6,-2.3,0.5
6.001,0.2,-2.3,-0.1
6.129,0.1,0.1,-0.3
6.201,-0.1,2.1,-0.3
6.309,-1.3,3.1,-0.1
6.405,-8.0,3.8,0.3
6.529,1.6,2.4,0.5
6.604,0.2,-1.7,0.4
6.701,1.1,-2.6,0.3
6.806,0.2,-3.1,-0.0
6.926,0.7,-0.7,0.3
7.005,-0.3,0.8,-0.4
7.105,-0.6,2.3,-0.4
7.188,-1.5,3.8,0.1
7.403,1.0,-5.7,-0.8
7.414,0.5,0.4,1.1
7.511,0.4,-2.0,0.3
7.624,1.1,-2.6,0.6
7.724,0.5,-2.4,0.5
7.816,0.1,-1.3,-0.1
7.907,-0.0,1.5,-0.1
8.024,-0.6,2.6,-0.6
8.105,-2.0,4.2,0.4
8.206,-0.7,-4.4,-1.0
8.306,1.8,0.1,0.6
8.427,-0.1,-1.6,0.3
8.512,0.6,-2.1,0.3
8.609,-0.1,-2.0,0.1
8.716,0.1,-0.8,0.4
8.838,-0.7,1.2,-0.3
9.0,-0.7,2.3,-0.6
9.096,-2.2,4.2,0.1
9.204,-2.2,-0.9,0.6
9.299,-0.2,-0.2,1.3
9.395,-0.1,-1.2,1.6
9.504,5.1,-0.8,2.5
9.6,0.9,0.4,2.1
9.711,1.4,2.0,0.8
9.795,1.6,-1.3,2.0
9.905,1.5,-0.9,-0.3
9.998,0.1,0.2,0.2
10.096,0.1,0.1,0.0
10.202,-0.0,0.0,0.1
10.309,0.2,-0.0,-0.0
10.396,0.1,0.0,-0.0
10.499,0.3,-0.1,0.0
10.597,0.2,-0.2,0.0
10.716,-0.1,0.2,-0.1
10.799,0.2,-0.4,0.1
10.889,0.0,0.6,-0.3
10.998,-0.1,0.1,-0.1
11.123,0.0,0.4,0.4
11.203,-0.4,-1.4,-0.0
11.302,-0.3,-0.4,0.0
11.395,0.1,-0.0,-0.1
11.51,0.1,0.0,-0.1
11.606,-0.1,-0.0,0.1
11.702,0.0,0.0,0.1
