vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.439,7.845,-6.151,0.0
0.151,7.996,-5.441,0.002
-1.461,8.845,-4.951,0.004
-1.435,8.139,-6.212,0.005
-1.4,8.8,-4.1,0.007
-0.708,8.433,-5.473,0.123
-0.5,8.9,-4.7,0.125
-0.704,8.816,-4.737,0.127
-0.729,8.614,-4.957,0.227
-0.686,8.743,-4.671,0.229
-0.71,8.541,-4.892,0.23
-0.737,8.547,-5.031,0.232
-0.931,8.322,-5.076,0.233
-0.806,8.324,-4.955,0.235
-0.922,8.39,-5.002,0.326
-0.841,8.263,-5.167,0.328
-0.931,8.322,-5.076,0.329
-0.849,8.196,-5.241,0.331
-0.984,8.235,-4.853,0.333
-0.941,8.363,-4.567,0.353
0.086,8.065,-4.692,0.425
-0.185,7.888,-4.852,0.427
-1.165,7.661,-4.988,0.432
-1.049,7.596,-4.941,0.434
-0.514,7.457,-4.329,0.525
0.996,7.316,-6.137,0.527
-2.759,5.081,-5.915,0.529
-0.644,5.411,-2.011,0.53
0.863,3.826,-4.059,0.532
-0.112,2.418,-5.212,0.625
0.698,2.22,-4.669,0.627
2.851,2.99,-3.216,0.629
3.984,3.857,-1.349,0.63
3.888,3.918,-2.712,0.632
3.607,4.818,-5.517,0.725
5.211,5.777,-6.625,0.727
5.748,5.04,-8.336,0.729
6.244,4.52,-9.508,0.73
7.312,4.06,-10.584,0.761
5.767,2.833,-13.033,0.852
6.7,2.782,-13.271,0.854
7.5,2.735,-13.359,0.855
8.048,1.085,-13.412,0.857
8.347,2.108,-13.02,0.859
3.366,-2.894,-14.617,0.901
2.951,-2.26,-14.174,0.903
3.117,-2.053,-13.591,0.904
3.265,-3.587,-12.481,0.917
3.427,-3.269,-11.949,0.919
-0.1,-5.2,-11.6,1.024
-0.308,-5.327,-11.267,1.031
-0.494,-5.755,-10.524,1.033
-0.739,-6.251,-10.145,1.034
-1.143,-6.914,-9.929,1.126
-1.555,-7.004,-9.68,1.128
-1.72,-6.516,-10.018,1.13
-1.727,-6.361,-10.294,1.131
-1.9,-6.3,-10.8,1.143
-2.096,-5.837,-10.716,1.145
-3.209,-7.548,-8.726,1.226
-3.243,-7.139,-8.93,1.227
-3.352,-7.187,-9.057,1.229
-3.948,-6.813,-8.843,1.231
-4.43,-6.117,-8.691,1.236
-4.904,-7.577,-7.515,1.324
-5.002,-7.089,-7.408,1.326
-4.23,-7.019,-7.021,1.328
-3.049,-7.406,-6.696,1.329
-1.896,-8.323,-6.685,1.331
-1.663,-8.245,-7.84,1.425
0.458,-8.582,-8.975,1.431
0.858,-9.582,-9.175,1.433
0.676,-7.88,-11.202,1.435
-0.043,-8.614,-10.729,1.436
0.574,-6.948,-11.719,1.525
0.159,-7.319,-11.615,1.527
0.004,-7.307,-11.426,1.538
-0.044,-6.811,-11.389,1.541
0.559,-6.119,-11.515,1.55
2.838,-4.545,-11.481,1.625
3.304,-4.038,-10.798,1.627
3.538,-3.345,-10.081,1.628
3.7,-2.7,-9.0,1.637
3.991,-2.323,-8.204,1.639
5.27,-4.412,-5.33,1.743
5.246,-3.793,-5.054,1.744
6.168,-3.878,-3.925,1.75
5.784,-4.392,-5.019,1.752
5.534,-5.017,-5.688,1.755
5.828,-4.279,-6.309,1.825
4.947,-3.532,-6.649,1.827
4.487,-3.583,-6.862,1.829
4.311,-4.272,-7.304,1.831
4.038,-4.506,-7.079,1.833
3.847,-4.532,-6.849,1.925
3.291,-4.174,-6.53,1.937
2.889,-3.628,-6.496,1.939
3.46,-3.849,-6.787,1.942
4.536,-4.36,-7.345,1.944
3.395,-4.843,-9.267,2.024
2.688,-5.364,-9.361,2.026
1.576,-7.78,-8.768,2.033
1.084,-7.72,-8.612,2.035
-0.812,-6.407,-8.453,2.125
-1.185,-6.268,-7.942,2.126
-8.963,-10.789,-8.589,2.128
4.347,-4.458,-8.558,2.13
4.961,-3.949,-10.282,2.131
1.374,-7.643,-6.971,2.225
0.773,-10.218,-9.027,2.227
1.519,-9.98,-10.025,2.228
1.333,-9.433,-9.833,2.234
0.714,-10.454,-9.508,2.236
-3.289,-10.936,-8.421,2.325
-3.196,-10.149,-8.571,2.338
-3.143,-9.78,-8.603,2.339
-3.022,-9.47,-9.665,2.341
-3.13,-10.817,-10.091,2.347
-3.222,-12.17,-11.165,2.43
-3.635,-10.891,-10.104,2.432
-3.113,-7.022,-7.739,2.433
-2.124,-4.215,-5.866,2.436
-1.539,-2.83,-5.174,2.437
-1.247,-4.517,-4.789,2.525
-1.115,-6.409,-5.46,2.526
0.475,-7.808,-6.005,2.528
-0.175,-8.298,-6.872,2.53
-0.215,-8.78,-7.034,2.531
0.794,-8.077,-7.266,2.625
0.302,-7.908,-6.611,2.632
0.002,-8.008,-5.711,2.633
-0.185,-8.56,-4.991,2.635
-0.081,-8.975,-4.713,2.637
1.116,-8.153,-7.053,2.735
1.453,-8.842,-7.942,2.743
1.654,-9.304,-8.07,2.748
3.488,-8.64,-7.984,2.75
3.504,-7.12,-7.172,2.752
3.848,-6.34,-6.964,2.825
4.668,-6.94,-7.224,2.826
4.392,-7.36,-7.356,2.828
3.404,-7.42,-7.372,2.83
2.972,-7.66,-7.296,2.831
4.836,-7.762,-7.456,2.924
5.078,-8.511,-8.378,2.926
4.084,-8.298,-8.844,2.927
2.938,-6.491,-7.978,2.929
2.238,-4.891,-6.978,2.931
1.58,-3.94,-6.6,3.025
1.849,-4.336,-6.089,3.026
2.656,-5.522,-6.356,3.028
2.733,-6.033,-6.733,3.034
2.671,-5.524,-7.011,3.048
0.36,-5.501,-6.605,3.125
0.028,-4.579,-6.094,3.126
-0.044,-4.01,-5.15,3.128
-0.002,-3.605,-4.523,3.13
0.183,-3.741,-4.606,3.131
-0.235,-5.087,-4.228,3.225
0.36,-5.971,-4.832,3.226
0.832,-7.143,-5.614,3.228
1.357,-8.701,-6.875,3.23
2.769,-9.48,-7.705,3.236
1.509,-10.038,-8.557,3.325
0.358,-12.134,-8.451,3.326
-0.681,-13.575,-8.813,3.335
-1.647,-13.311,-8.417,3.336
-1.945,-12.019,-7.128,3.338
-1.942,-9.982,-8.775,3.429
-1.473,-10.473,-10.082,3.43
-2.267,-11.127,-10.098,3.432
-2.836,-10.036,-8.991,3.444
-2.276,-7.436,-7.571,3.446
-1.416,-7.371,-5.623,3.525
-0.376,-8.335,-4.924,3.53
0.016,-8.757,-5.016,3.531
0.251,-8.91,-5.051,3.533
0.098,-8.68,-4.798,3.535
-0.502,-7.78,-4.198,3.625
-0.867,-7.033,-3.633,3.626
0.145,-6.813,-2.419,3.628
0.301,-6.486,-1.962,3.629
0.713,-6.632,-2.348,3.631
0.028,-7.225,-2.902,3.724
-0.059,-8.105,-3.357,3.726
0.043,-8.969,-3.749,3.728
-0.204,-9.573,-4.115,3.73
0.579,-9.287,-4.853,3.824
0.145,-8.992,-4.73,3.826
-0.066,-8.794,-4.323,3.832
-0.255,-9.492,-4.13,3.844
-0.592,-9.732,-3.772,3.847
0.619,-10.165,-2.714,3.925
0.474,-10.001,-2.76,3.927
0.261,-9.752,-2.939,3.93
0.583,-10.174,-2.851,3.931
1.622,-11.822,-3.311,3.933
0.782,-12.962,-3.085,4.024
-0.579,-13.911,-2.636,4.026
-0.926,-14.061,-3.63,4.028
-1.906,-12.087,-4.239,4.029
-2.629,-11.004,-4.049,4.031
-2.477,-10.894,-1.366,4.124
-2.847,-10.187,-0.321,4.126
-3.089,-8.747,0.217,4.129
-2.836,-7.234,0.296,4.13
-1.885,-6.096,0.523,4.132
-0.092,-5.595,0.175,4.224
0.734,-5.179,-0.101,4.226
1.634,-5.679,-0.301,4.237
2.411,-6.568,-0.732,4.24
2.679,-7.563,-1.537,4.242
2.147,-9.286,1.225,4.325
2.037,-10.547,0.981,4.326
1.38,-11.121,0.513,4.334
0.413,-10.451,0.237,4.336
0.48,-9.721,0.613,4.337
-0.378,-10.23,2.535,4.424
-0.396,-11.026,3.487,4.426
-0.613,-11.322,4.139,4.432
-0.843,-11.639,4.93,4.434
-2.4,-13.1,4.1,4.436
-3.126,-12.191,4.18,4.524
-2.832,-11.216,4.024,4.525
-2.159,-10.995,4.111,4.527
-1.759,-11.195,4.511,4.529
-1.905,-10.038,4.536,4.53
-1.774,-8.709,4.62,4.624
-1.603,-8.463,4.622,4.636
-1.784,-8.498,4.385,4.638
-1.991,-8.711,3.435,4.641
-2.101,-8.788,2.307,4.644
-0.4,-8.16,3.38,4.724
-0.248,-7.655,3.27,4.731
0.162,-7.296,3.212,4.733
0.471,-7.277,3.274,4.734
0.471,-7.277,3.274,4.736
1.014,-6.48,4.137,4.824
0.918,-6.518,4.276,4.826
0.232,-5.889,4.932,4.828
-0.007,-6.116,4.973,4.829
-0.176,-6.205,5.204,4.831
-0.205,-6.368,5.595,4.924
0.021,-6.626,6.221,4.926
0.176,-6.995,6.796,4.927
0.304,-7.605,7.344,4.929
0.138,-7.747,7.298,4.931
-0.077,-6.979,6.143,5.024
0.612,-5.91,7.382,5.03
1.372,-6.91,9.202,5.031
2.692,-6.169,12.077,5.033
3.177,-7.308,14.231,5.035
2.051,-9.486,13.217,5.124
0.478,-6.678,11.649,5.126
-0.002,-6.098,9.686,5.127
-0.447,-5.553,8.571,5.129
-0.565,-5.135,8.947,5.135
-0.026,-3.338,9.901,5.224
-0.084,-2.831,9.246,5.226
0.009,-2.649,8.188,5.227
-3.37,-0.595,9.36,5.234
-2.804,0.133,8.439,5.236
-0.809,1.061,6.468,5.323
1.195,-0.288,6.971,5.325
2.252,-1.306,7.264,5.327
3.118,-4.023,7.263,5.328
2.657,-2.531,8.934,5.425
2.4,-2.38,9.16,5.426
1.676,-1.702,9.032,5.428
1.057,-1.211,9.194,5.43
-4.61,2.555,9.161,5.431
-0.044,2.311,12.289,5.524
5.8,-6.2,12.9,5.526
-0.667,5.667,8.633,5.527
-1.607,9.585,11.348,5.529
0.181,4.163,10.67,5.531
0.522,-0.778,9.951,5.624
0.149,0.449,12.843,5.626
-0.895,0.416,14.527,5.627
-1.361,0.744,13.049,5.629
-1.322,0.17,10.162,5.632
-1.137,-0.177,8.782,5.723
-0.765,-0.189,8.987,5.725
0.256,-0.059,9.925,5.727
0.896,-0.333,11.239,5.732
1.364,-0.194,12.448,5.745
1.679,0.21,12.959,5.824
1.377,0.335,12.708,5.829
0.819,0.415,11.589,5.83
0.646,0.331,10.284,5.832
0.892,0.299,9.694,5.834
2.691,1.598,8.995,5.923
2.558,1.165,8.761,5.925
2.459,0.64,8.549,5.927
2.254,0.263,8.209,5.928
1.639,0.11,8.074,5.93
1.589,0.044,7.811,6.028
1.346,0.051,7.435,6.03
1.033,0.167,7.267,6.032
0.783,0.36,7.272,6.033
0.622,0.511,7.378,6.035
0.595,0.629,7.451,6.124
0.759,0.42,7.714,6.126
1.196,-0.257,7.74,6.131
1.041,-0.72,7.886,6.144
1.342,-0.806,8.276,6.146
1.712,0.88,9.733,6.223
2.59,1.384,11.306,6.225
3.257,2.271,13.586,6.227
4.267,3.088,15.78,6.228
4.616,3.006,16.31,6.23
3.151,4.269,14.198,6.323
2.218,5.224,11.818,6.325
1.649,4.11,10.216,6.327
1.241,3.888,9.141,6.328
1.116,4.543,8.849,6.33
1.272,5.744,7.679,6.423
1.508,5.017,7.236,6.425
1.512,4.824,6.786,6.427
1.624,4.549,6.372,6.428
1.99,4.179,6.089,6.43
2.351,4.003,6.256,6.523
2.548,4.095,6.707,6.525
2.428,4.056,7.521,6.537
2.239,3.679,7.77,6.539
1.794,3.189,7.976,6.541
1.586,5.795,6.48,6.624
1.016,5.977,6.594,6.625
0.781,6.551,6.432,6.627
1.086,7.995,6.78,6.628
1.188,9.867,7.455,6.63
-0.131,9.717,9.454,6.724
0.074,10.143,8.771,6.725
0.476,10.094,8.158,6.732
0.413,10.428,8.465,6.733
-0.228,10.893,8.284,6.735
-1.06,10.91,7.737,6.824
-1.403,9.224,6.67,6.825
-0.562,7.46,6.451,6.827
0.078,7.044,6.544,6.829
0.585,7.221,6.748,6.83
0.934,7.259,6.877,6.924
1.129,7.332,7.26,6.936
0.907,7.577,7.404,6.946
0.366,7.141,6.823,6.948
-0.019,6.62,6.075,6.951
0.418,6.378,5.091,7.023
0.52,6.3,4.64,7.025
0.851,6.311,4.624,7.026
1.948,6.01,4.995,7.035
2.057,6.171,5.314,7.124
2.41,6.062,5.719,7.13
2.53,5.858,5.781,7.131
2.453,5.827,5.667,7.133
2.338,5.848,5.476,7.135
-0.001,6.06,5.674,7.224
0.093,6.717,5.916,7.225
0.17,7.588,6.412,7.227
0.376,8.93,7.27,7.229
0.055,10.082,7.818,7.23
-0.757,8.937,7.029,7.324
-0.556,8.078,7.056,7.335
-0.202,9.319,8.047,7.337
-0.091,10.064,8.336,7.34
0.264,10.345,8.755,7.344
0.272,9.887,6.93,7.424
-0.121,8.217,6.375,7.425
-1.485,7.82,5.566,7.427
-1.872,7.824,5.708,7.428
-2.289,8.686,5.818,7.43
-1.945,10.249,4.255,7.524
-1.824,9.365,3.876,7.525
-1.825,7.845,3.675,7.527
-3.4,6.8,1.7,7.534
-0.743,5.669,3.057,7.536
-0.747,4.629,3.053,7.626
-0.586,5.437,3.014,7.628
0.025,6.355,4.025,7.629
0.253,7.429,4.653,7.631
0.169,8.986,5.269,7.636
0.684,11.41,2.435,7.724
-0.032,11.419,2.271,7.726
-0.502,10.628,2.325,7.728
-0.615,10.996,2.473,7.729
-0.9,11.4,2.4,7.731
-2.835,11.624,3.076,7.823
-2.582,12.388,3.112,7.83
-1.851,12.445,3.155,7.832
-1.559,13.406,3.194,7.833
-1.882,13.688,2.512,7.835
-2.245,13.675,1.725,7.923
-2.516,12.622,0.978,7.925
-2.178,10.108,0.892,7.931
-1.069,9.557,2.043,7.933
-0.643,10.384,2.316,7.935
-0.565,10.676,2.224,8.023
-0.449,10.855,2.345,8.025
-0.545,10.975,2.425,8.027
-1.047,10.465,2.335,8.028
-1.684,9.478,1.922,8.04
-1.388,8.018,3.412,8.123
-1.122,7.384,2.678,8.125
0.518,7.462,2.06,8.127
0.889,7.84,2.376,8.128
1.234,8.253,2.396,8.13
2.345,8.032,3.289,8.223
2.547,7.779,3.613,8.225
2.168,7.398,3.583,8.227
1.489,6.703,4.092,8.228
1.256,6.648,3.804,8.233
1.274,6.898,3.672,8.323
1.44,7.807,3.747,8.325
3.004,8.809,3.011,8.327
3.313,9.527,3.233,8.329
2.858,9.616,3.444,8.331
1.232,9.014,2.734,8.423
1.674,9.601,2.96,8.425
2.226,10.999,2.94,8.427
2.592,12.346,3.241,8.438
2.446,12.383,3.787,8.44
1.967,10.667,2.767,8.523
1.856,9.989,3.189,8.525
1.685,9.863,3.463,8.527
-0.019,11.137,2.343,8.535
-1.639,11.604,2.804,8.536
-0.799,11.926,0.742,8.623
-0.863,10.678,0.647,8.624
-1.077,9.267,0.581,8.626
-0.799,8.226,1.342,8.628
-1.241,7.588,0.241,8.723
-0.827,8.125,0.227,8.725
-0.278,8.916,1.078,8.726
-0.008,9.322,1.808,8.728
-0.122,9.784,1.922,8.73
0.651,9.963,-1.172,8.823
0.273,9.518,-0.927,8.824
0.021,9.13,-0.712,8.826
0.083,9.571,-0.962,8.839
0.084,10.296,-1.605,8.851
