gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.0,-0.1,0.0,0.1
0.002,-0.0,0.1,0.1
0.003,0.6,-0.1,0.1
0.005,0.0,-0.0,0.1
0.107,-0.0,0.1,0.1
0.109,-0.5,0.1,0.0
0.11,-0.9,0.2,0.0
0.115,-0.1,0.0,0.0
0.117,-0.1,-0.2,-0.1
0.234,-0.0,0.1,0.1
0.236,-0.0,0.2,0.1
0.237,-0.2,0.2,0.1
0.239,-0.2,0.2,0.1
0.241,-0.1,0.1,0.0
0.349,-0.1,0.0,0.1
0.351,-0.2,-0.0,-0.0
0.353,-0.1,0.1,0.0
0.355,-0.2,0.0,-0.0
0.356,-0.2,0.0,-0.1
0.369,-0.3,0.1,0.1
0.439,-0.4,0.2,0.0
0.441,-0.6,0.2,0.0
0.442,-0.8,0.3,0.1
0.444,-1.2,0.5,0.1
0.445,-1.8,0.7,0.1
0.527,-2.4,0.8,0.2
0.528,-3.1,1.0,0.3
0.53,-3.7,1.2,0.5
0.531,-4.4,1.4,0.8
0.611,-4.6,1.5,1.1
0.613,-4.3,1.5,1.5
0.615,-3.7,1.5,1.9
0.616,-3.0,1.5,2.3
0.618,-2.1,1.4,2.8
0.62,-1.4,1.3,3.2
0.752,-0.9,1.4,3.5
0.753,-0.7,1.6,3.6
0.755,-0.5,1.7,3.7
0.777,-0.4,1.7,3.6
0.835,-0.3,1.6,3.4
0.837,-0.3,1.4,3.1
0.839,-0.3,1.2,2.8
0.84,-0.4,1.0,2.4
0.842,-0.6,0.7,2.0
0.843,-1.0,0.5,1.5
0.929,-1.3,0.3,1.0
0.93,-1.5,0.2,0.6
0.936,-1.7,0.1,0.2
0.938,-1.8,-0.0,-0.0
0.94,-1.9,-0.1,-0.2
1.061,-1.8,-0.1,-0.3
1.063,-1.6,-0.1,-0.3
1.065,-1.3,-0.1,-0.2
1.066,-1.0,-0.1,-0.1
1.068,-0.7,-0.1,-0.0
1.137,-0.5,-0.0,0.1
1.138,-0.3,0.0,0.2
1.153,-0.1,0.1,0.2
1.154,0.0,0.1,0.2
1.156,0.1,0.1,0.1
1.23,0.2,0.1,-0.0
1.231,0.3,0.1,-0.1
1.233,0.4,0.1,-0.3
1.238,0.5,0.2,-0.4
1.31,0.7,0.2,-0.5
1.311,0.8,0.1,-0.7
1.313,0.9,0.1,-0.8
1.314,1.2,0.2,-0.9
1.316,1.4,0.3,-1.0
1.425,1.7,0.3,-1.0
1.427,2.0,0.3,-1.0
1.428,2.2,0.1,-1.1
1.43,2.2,0.0,-1.2
1.544,2.1,-0.0,-1.3
1.55,1.9,-0.1,-1.4
1.552,1.7,-0.2,-1.6
1.562,1.4,-0.3,-1.8
1.563,1.2,-0.3,-1.9
1.565,1.3,-0.2,-2.1
1.628,1.3,-0.2,-2.1
1.63,1.5,-0.2,-2.0
1.636,1.6,-0.3,-1.9
1.638,1.6,-0.4,-1.7
1.64,1.4,-0.5,-1.5
1.734,1.1,-0.5,-1.3
1.738,0.8,-0.6,-1.2
1.74,0.4,-0.5,-1.2
1.742,0.1,-0.4,-1.1
1.743,-0.1,-0.4,-1.1
1.83,-0.2,-0.4,-1.0
1.836,-0.3,-0.3,-0.8
1.838,-0.2,-0.2,-0.6
1.839,-0.2,-0.1,-0.4
1.841,-0.3,-0.0,-0.2
1.943,-0.3,0.1,0.1
1.952,-0.4,0.2,0.4
1.954,-0.5,0.3,0.7
1.956,-0.5,0.5,1.0
1.957,-0.6,0.6,1.3
2.04,-0.6,0.7,1.6
2.042,-0.6,0.8,2.0
2.044,-0.6,0.9,2.3
2.046,-0.6,0.9,2.5
2.048,-0.5,1.0,2.7
2.129,-0.5,1.2,2.8
2.13,-0.4,1.1,2.9
2.132,-0.3,0.7,2.8
2.134,-0.4,-0.0,2.5
2.246,-1.0,-0.5,2.0
2.247,-1.9,-0.6,1.4
2.249,-2.7,-0.5,0.8
2.251,-2.9,-0.3,0.3
2.255,-2.9,-0.5,-0.2
2.257,-2.8,-0.7,-0.5
2.329,-2.6,-0.9,-0.5
2.331,-2.5,-1.1,-0.5
2.337,-2.6,-1.2,-0.5
2.338,-2.6,-1.2,-0.5
2.34,-2.5,-1.1,-0.5
2.432,-2.3,-0.8,-0.5
2.437,-1.9,-0.5,-0.6
2.438,-1.2,-0.2,-0.6
2.44,-0.4,-0.0,-0.5
2.442,0.0,0.0,-0.5
2.528,0.2,0.1,-0.4
2.529,0.3,0.2,-0.3
2.531,0.5,0.2,-0.2
2.542,0.3,0.2,-0.1
2.544,-0.2,0.2,-0.1
2.636,-0.5,0.4,0.1
2.637,-0.6,0.6,0.2
2.639,-0.5,0.7,0.4
2.641,-0.2,0.8,0.6
2.657,0.2,0.8,0.8
2.713,0.6,0.9,0.9
2.715,1.0,0.9,1.1
2.717,1.3,0.9,1.1
2.718,1.6,0.8,1.0
2.72,1.8,0.5,0.8
2.829,2.0,0.3,0.5
2.831,2.1,0.1,0.1
2.833,2.1,-0.0,-0.4
2.931,2.0,-0.0,-0.7
2.933,1.9,-0.0,-1.0
2.934,1.5,-0.1,-1.1
2.938,1.2,-0.3,-1.1
2.94,1.3,-0.5,-1.1
2.942,1.2,-0.7,-0.9
3.049,1.0,-0.8,-0.8
3.05,0.7,-0.9,-0.8
3.052,0.3,-0.9,-0.9
3.054,-0.1,-0.9,-1.0
3.063,-0.5,-0.9,-1.1
3.128,-0.7,-1.0,-1.1
3.133,-0.8,-1.0,-1.2
3.134,-0.9,-0.9,-1.1
3.137,-0.9,-0.9,-1.1
3.138,-0.9,-0.8,-1.0
3.232,-0.8,-0.7,-0.9
3.234,-0.7,-0.5,-0.7
3.235,-0.6,-0.3,-0.5
3.237,-0.4,-0.2,-0.3
3.239,-0.3,-0.0,0.0
3.328,-0.3,0.1,0.3
3.329,-0.4,0.1,0.6
3.331,-0.5,0.3,0.8
3.333,-0.6,0.5,1.1
3.334,-0.6,0.7,1.5
3.412,-0.6,0.8,1.8
3.413,-0.6,0.8,2.2
3.415,-0.5,0.7,2.4
3.425,-0.5,0.6,2.5
3.427,-0.5,0.4,2.5
3.53,-0.7,0.3,2.2
3.531,-0.9,0.3,1.9
3.536,-0.7,0.4,1.6
3.541,-0.5,0.2,1.2
3.638,-0.6,-0.1,0.9
3.639,-0.9,-0.2,0.6
3.641,-1.3,-0.4,0.4
3.646,-1.7,-0.5,0.2
3.647,-2.2,-0.6,-0.0
3.649,-2.4,-0.5,-0.2
3.73,-2.5,-0.4,-0.3
3.732,-2.3,-0.4,-0.3
3.733,-1.9,-0.3,-0.3
3.739,-1.4,-0.3,-0.2
3.741,-1.0,-0.2,-0.0
3.835,-0.7,-0.2,0.1
3.837,-0.6,-0.2,0.2
3.847,-0.6,-0.2,0.2
3.849,-0.8,-0.1,0.2
3.858,-0.8,0.0,0.3
3.928,-0.7,0.2,0.3
3.929,-0.3,0.3,0.3
3.931,0.1,0.5,0.5
3.933,0.6,0.5,0.6
3.934,0.9,0.4,0.7
4.027,1.1,0.4,0.6
4.029,1.3,0.5,0.5
4.03,1.3,0.5,0.4
4.032,1.3,0.3,0.2
4.038,1.2,-0.1,-0.0
4.102,0.9,-0.3,-0.4
4.107,0.9,-0.3,-0.8
4.109,1.1,0.0,-1.2
4.111,1.4,0.2,-1.5
4.113,1.9,0.2,-1.6
4.231,2.3,0.0,-1.6
4.251,2.4,-0.2,-1.4
4.256,2.3,-0.5,-1.3
4.312,2.0,-0.7,-1.2
4.313,1.4,-0.8,-1.2
4.315,0.7,-0.9,-1.3
4.316,0.2,-0.9,-1.4
4.321,-0.2,-0.9,-1.6
4.323,-0.5,-0.9,-1.7
4.325,-0.5,-0.9,-1.7
4.422,-0.5,-0.8,-1.7
4.424,-0.4,-0.7,-1.7
4.425,-0.3,-0.7,-1.6
4.543,-0.2,-0.6,-1.4
4.545,-0.1,-0.5,-1.2
4.548,-0.1,-0.3,-0.9
4.55,-0.1,-0.2,-0.6
4.552,-0.2,-0.0,-0.2
4.553,-0.3,0.1,0.2
4.641,-0.4,0.3,0.6
4.652,-0.4,0.4,1.0
4.654,-0.3,0.6,1.4
4.655,-0.1,0.8,1.8
4.657,-0.1,0.8,2.3
4.659,-0.2,0.8,2.6
4.732,-0.5,0.6,2.8
4.733,-0.9,0.5,2.8
4.735,-1.4,0.4,2.6
4.739,-1.9,0.3,2.3
4.807,-2.0,0.5,2.0
4.812,-1.8,0.5,1.7
4.814,-1.4,0.3,1.4
4.816,-1.2,0.1,1.2
4.817,-1.3,-0.1,0.9
4.924,-1.6,-0.2,0.7
4.928,-1.9,-0.2,0.5
4.93,-2.0,-0.1,0.2
4.932,-1.9,-0.1,0.1
5.044,-1.5,0.0,-0.0
5.053,-1.0,0.1,-0.0
5.055,-0.5,0.1,-0.0
5.056,-0.1,0.2,0.1
5.058,-0.1,0.2,0.2
5.06,-0.1,0.2,0.3
5.127,-0.2,0.2,0.4
5.133,-0.3,0.2,0.4
5.135,-0.4,0.3,0.4
5.136,-0.3,0.3,0.4
5.138,-0.1,0.4,0.4
5.232,0.2,0.5,0.3
5.234,0.5,0.3,0.3
5.236,0.7,0.1,0.2
5.237,0.8,0.2,0.1
5.239,0.8,0.2,-0.1
5.32,0.8,0.2,-0.3
5.321,0.7,-0.2,-0.5
5.323,0.4,-0.6,-0.7
5.324,0.2,-0.6,-1.0
5.338,0.3,-0.5,-1.4
5.424,0.4,-0.6,-1.7
5.425,0.6,-0.4,-2.0
5.427,1.2,-0.2,-2.1
5.429,1.8,-0.3,-2.1
5.537,2.4,-0.3,-2.0
5.538,2.4,-0.5,-1.7
5.54,2.3,-0.6,-1.5
5.546,2.0,-0.7,-1.3
5.548,1.5,-0.8,-1.1
5.549,0.8,-0.8,-1.0
5.631,0.4,-0.9,-1.0
5.632,0.0,-0.8,-0.9
5.634,-0.3,-0.8,-0.9
5.636,-0.4,-0.8,-0.8
5.637,-0.5,-0.7,-0.7
5.744,-0.5,-0.7,-0.6
5.746,-0.6,-0.6,-0.5
5.753,-0.6,-0.5,-0.4
5.762,-0.7,-0.3,-0.3
5.764,-0.7,-0.2,-0.1
5.827,-0.8,0.0,0.1
5.83,-0.7,0.2,0.3
5.832,-0.7,0.4,0.6
5.834,-0.5,0.5,1.0
5.835,-0.5,0.7,1.3
5.93,-0.3,0.8,1.6
5.932,-0.1,1.1,2.0
5.934,-0.1,1.2,2.3
5.936,-0.3,1.2,2.6
5.938,-0.5,1.1,2.9
6.011,-0.7,0.8,2.9
6.013,-1.0,0.6,2.7
6.019,-1.3,0.4,2.4
6.021,-1.7,0.3,2.0
6.022,-1.7,0.3,1.6
6.133,-1.3,0.2,1.2
6.135,-1.2,-0.1,0.8
6.146,-1.6,-0.4,0.4
6.243,-2.0,-0.6,0.2
6.244,-2.4,-0.7,0.0
6.246,-2.9,-0.8,-0.2
6.248,-3.2,-0.8,-0.4
6.25,-3.4,-0.7,-0.5
6.252,-3.2,-0.6,-0.5
6.327,-2.7,-0.5,-0.4
6.329,-2.1,-0.4,-0.3
6.33,-1.6,-0.4,-0.1
6.337,-1.1,-0.2,0.1
6.338,-0.7,-0.1,0.3
6.428,-0.5,-0.1,0.4
6.435,-0.4,-0.0,0.5
6.437,-0.4,0.1,0.5
6.439,-0.2,0.3,0.6
6.441,0.1,0.5,0.5
6.546,0.5,0.6,0.6
6.548,1.0,0.7,0.7
6.56,1.3,0.4,0.7
6.562,1.2,0.1,0.6
6.563,0.8,0.1,0.4
6.63,0.4,0.3,0.1
6.632,0.3,0.4,-0.1
6.634,0.2,0.3,-0.3
6.635,0.2,0.1,-0.4
6.637,0.4,-0.3,-0.5
6.713,0.5,-0.5,-0.7
6.715,0.6,-0.5,-1.1
6.717,0.8,-0.3,-1.5
6.718,1.1,-0.0,-1.8
6.72,1.5,-0.0,-2.0
6.823,1.9,-0.2,-2.0
6.825,2.2,-0.4,-1.9
6.831,2.3,-0.7,-1.7
6.833,2.1,-0.8,-1.6
7.02,1.7,-0.9,-1.5
7.029,1.1,-1.0,-1.5
7.04,0.4,-1.0,-1.5
7.042,-0.1,-0.9,-1.5
7.043,-0.5,-0.9,-1.4
7.045,-0.6,-0.9,-1.3
7.117,-0.7,-0.9,-1.2
7.118,-0.8,-0.8,-1.0
7.12,-0.8,-0.8,-0.7
7.122,-0.9,-0.7,-0.5
7.123,-1.0,-0.6,-0.2
7.125,-1.2,-0.5,0.1
7.152,-1.3,-0.3,0.5
7.154,-1.3,-0.1,0.8
7.157,-1.3,-0.0,1.2
7.162,-1.2,0.1,1.6
7.235,-1.1,0.2,2.0
7.236,-1.0,0.5,2.4
7.238,-1.0,0.7,2.9
7.245,-1.1,0.9,3.3
7.247,-1.3,0.9,3.6
7.331,-1.3,0.4,3.6
7.332,-0.9,-0.1,3.5
7.334,-0.7,-0.4,3.3
7.336,-1.1,-0.6,2.9
7.337,-1.7,-0.4,2.3
7.402,-2.1,-0.1,1.8
7.403,-2.6,-0.3,1.2
7.405,-3.3,-0.6,0.8
7.407,-3.9,-0.7,0.5
7.408,-4.3,-0.8,0.3
7.527,-4.2,-0.9,0.2
7.528,-3.9,-0.9,0.1
7.53,-3.5,-0.8,0.1
7.644,-3.1,-0.7,0.1
7.646,-2.7,-0.7,0.2
7.648,-2.5,-0.6,0.3
7.649,-2.4,-0.6,0.5
7.651,-2.6,-0.6,0.6
7.659,-2.9,-0.6,0.7
7.668,-3.0,-0.4,0.8
7.734,-2.8,-0.1,0.9
7.736,-2.4,0.1,1.0
7.738,-1.8,0.3,1.2
7.739,-0.9,0.6,1.5
7.741,-0.1,0.7,1.7
7.827,0.5,0.6,1.7
7.835,0.9,0.4,1.6
7.837,0.9,0.7,1.2
7.841,0.8,0.7,0.8
7.843,0.7,0.8,0.3
7.932,0.7,0.7,-0.1
7.935,0.6,0.2,-0.5
7.936,0.7,-0.1,-0.9
7.938,0.8,-0.2,-1.4
8.04,1.0,-0.1,-1.9
8.042,1.1,-0.0,-2.2
8.043,1.1,-0.1,-2.4
8.045,1.3,-0.1,-2.5
8.055,1.5,-0.3,-2.4
8.13,1.6,-0.7,-2.2
8.131,1.6,-1.0,-2.0
8.133,1.3,-1.2,-1.9
8.14,0.6,-1.3,-1.9
8.142,-0.3,-1.2,-1.8
8.226,-0.8,-1.1,-1.8
8.227,-1.2,-1.0,-1.7
8.229,-1.2,-1.0,-1.6
8.231,-1.0,-0.9,-1.4
8.34,-0.7,-0.8,-1.2
8.341,-0.4,-0.7,-0.9
8.343,-0.2,-0.6,-0.6
8.344,-0.1,-0.4,-0.3
8.346,-0.2,-0.3,0.1
8.348,-0.3,-0.1,0.4
8.435,-0.3,0.1,0.8
8.438,-0.3,0.2,1.2
8.44,-0.2,0.3,1.6
8.451,-0.2,0.4,2.1
8.453,-0.1,0.6,2.5
8.537,-0.1,0.8,2.9
8.538,-0.2,1.1,3.3
8.54,-0.5,1.1,3.7
8.542,-0.7,0.8,3.8
8.543,-0.9,0.3,3.8
8.63,-1.4,0.0,3.5
8.635,-2.2,-0.0,2.9
8.636,-2.9,0.3,2.3
8.638,-3.0,0.4,1.6
8.64,-3.0,0.2,1.0
8.73,-2.9,-0.1,0.5
8.732,-2.9,-0.3,0.2
8.735,-2.9,-0.5,-0.0
8.737,-2.9,-0.6,-0.1
8.738,-2.9,-0.7,-0.2
8.818,-2.8,-0.7,-0.3
8.82,-2.8,-0.7,-0.3
8.83,-2.7,-0.6,-0.2
8.831,-2.6,-0.5,-0.1
8.838,-2.4,-0.5,0.1
8.924,-2.2,-0.4,0.3
8.926,-2.0,-0.4,0.5
8.927,-1.9,-0.3,0.6
8.929,-1.8,-0.2,0.7
9.032,-1.6,-0.0,0.8
9.033,-1.3,0.2,0.9
9.035,-0.9,0.4,0.9
9.037,-0.3,0.6,1.1
9.041,0.3,0.7,1.2
9.047,0.9,0.6,1.1
9.127,1.2,0.4,1.0
9.129,1.2,0.4,0.7
9.13,1.1,0.4,0.3
9.132,0.8,0.2,-0.1
9.133,0.7,0.0,-0.4
9.24,0.8,-0.2,-0.8
9.25,1.1,-0.3,-1.1
9.252,1.5,-0.1,-1.4
9.256,2.1,0.2,-1.5
9.258,2.8,0.2,-1.5
9.33,3.1,-0.2,-1.5
9.332,2.9,-0.4,-1.3
9.333,2.5,-0.5,-1.1
9.335,2.0,-0.7,-1.1
9.337,1.3,-0.8,-1.2
9.43,0.7,-0.8,-1.3
9.432,0.2,-0.8,-1.5
9.434,-0.2,-0.8,-1.8
9.435,-0.6,-0.8,-2.0
9.437,-0.7,-0.8,-2.1
9.503,-0.8,-0.7,-2.1
9.505,-0.7,-0.6,-2.1
9.507,-0.5,-0.6,-2.1
9.508,-0.2,-0.5,-1.9
9.637,0.0,-0.4,-1.6
9.647,0.2,-0.3,-1.3
9.655,0.3,-0.2,-0.9
9.657,0.3,-0.1,-0.5
9.732,0.3,0.0,-0.1
9.736,0.2,0.1,0.3
9.738,-0.0,0.3,0.8
9.74,-0.2,0.6,1.4
9.741,-0.4,0.8,2.0
9.743,-0.6,0.9,2.6
9.832,-0.5,0.8,3.0
9.833,-0.3,0.6,3.3
9.838,-0.2,0.4,3.3
9.84,-0.3,0.3,3.0
9.842,-0.5,0.4,2.7
9.934,-0.7,0.3,2.4
9.935,-1.0,0.1,2.0
9.942,-1.5,-0.0,1.7
9.944,-2.2,-0.2,1.4
9.946,-2.9,-0.3,1.2
10.025,-3.5,-0.4,0.9
10.03,-3.8,-0.4,0.7
10.032,-3.6,-0.4,0.5
10.034,-3.2,-0.3,0.5
10.035,-2.6,-0.2,0.4
10.141,-2.0,-0.1,0.5
10.143,-1.6,-0.0,0.5
10.145,-1.2,0.1,0.6
10.146,-0.9,0.2,0.7
10.148,-0.8,0.3,0.7
10.21,-0.7,0.4,0.7
10.212,-0.6,0.5,0.6
10.214,-0.4,0.6,0.6
10.216,-0.1,0.7,0.5
10.341,0.1,0.8,0.4
10.343,0.2,0.8,0.5
10.344,0.3,0.7,0.6
10.346,0.3,0.5,0.5
10.348,0.4,0.5,0.4
10.436,0.5,0.4,0.1
10.438,0.6,0.2,-0.2
10.44,0.6,0.0,-0.6
10.445,0.6,-0.2,-1.0
10.447,0.7,-0.3,-1.4
10.448,1.0,-0.3,-1.7
10.528,1.4,-0.4,-2.0
10.53,1.9,-0.2,-2.1
10.539,2.5,-0.3,-2.2
10.541,3.0,-0.4,-2.1
10.544,3.0,-0.6,-1.9
10.63,2.7,-0.8,-1.7
10.631,2.1,-0.9,-1.5
10.634,1.5,-1.0,-1.3
10.636,0.9,-1.0,-1.2
10.641,0.4,-1.1,-1.1
10.737,0.0,-1.2,-1.0
10.739,-0.3,-1.2,-1.0
10.74,-0.7,-1.1,-1.0
10.75,-1.0,-1.1,-0.9
10.76,-1.2,-1.0,-0.8
10.81,-1.4,-0.9,-0.7
10.812,-1.5,-0.7,-0.6
10.814,-1.4,-0.5,-0.5
10.815,-1.3,-0.3,-0.3
10.817,-1.0,-0.1,-0.0
10.925,-0.7,0.1,0.2
10.927,-0.4,0.2,0.5
10.932,-0.2,0.4,0.8
11.033,-0.0,0.5,1.1
11.035,0.1,0.6,1.4
11.037,0.1,0.8,1.8
11.099,-0.2,1.0,2.3
11.101,-0.7,1.2,2.7
11.103,-1.1,0.9,3.0
11.172,-1.3,0.5,3.1
11.174,-1.4,0.3,2.9
11.175,-1.6,0.2,2.6
11.186,-1.6,0.5,2.2
11.194,-1.1,0.7,1.7
11.196,-0.5,0.4,1.3
11.252,-0.4,0.2,0.9
11.257,-0.6,-0.0,0.7
11.26,-1.0,-0.2,0.5
11.264,-1.5,-0.3,0.3
11.266,-2.0,-0.3,0.0
11.326,-2.3,-0.3,-0.2
11.328,-2.3,-0.2,-0.3
11.33,-2.0,-0.2,-0.3
11.331,-1.6,-0.2,-0.3
11.432,-1.2,-0.2,-0.2
11.435,-0.7,-0.2,-0.1
11.437,-0.5,-0.2,0.0
11.44,-0.5,-0.2,0.1
11.441,-0.7,-0.2,0.1
11.515,-0.8,-0.1,0.1
11.516,-0.7,-0.0,0.0
11.526,-0.5,0.1,-0.0
11.538,-0.0,0.2,-0.1
11.54,0.5,0.3,-0.1
11.626,1.1,0.4,-0.0
11.627,1.4,0.3,-0.1
11.632,1.5,0.3,-0.1
11.634,1.5,0.4,-0.1
11.734,1.5,0.3,-0.2
11.735,1.7,0.4,-0.2
11.737,2.0,0.2,-0.2
11.739,2.1,-0.1,-0.3
11.74,2.1,-0.3,-0.5
11.742,1.9,-0.4,-0.9
11.833,1.7,-0.3,-1.3
11.835,1.6,-0.1,-1.6
11.837,1.5,-0.1,-1.8
11.839,1.5,-0.2,-1.8
11.841,1.6,-0.3,-1.7
11.939,1.6,-0.4,-1.5
11.949,1.5,-0.5,-1.3
11.951,1.4,-0.5,-1.1
11.952,1.2,-0.5,-1.0
11.954,0.8,-0.5,-1.0
12.089,0.5,-0.5,-0.9
12.096,0.3,-0.5,-0.9
12.098,0.1,-0.5,-0.8
12.099,-0.0,-0.5,-0.8
12.101,-0.1,-0.5,-0.7
12.153,-0.3,-0.4,-0.6
12.155,-0.5,-0.3,-0.5
12.157,-0.6,-0.2,-0.3
12.161,-0.6,-0.1,-0.2
12.17,-0.5,0.1,0.0
12.235,-0.5,0.1,0.3
12.243,-0.7,0.1,0.5
12.246,-0.8,0.2,0.7
12.248,-0.9,0.3,0.9
12.251,-0.8,0.4,1.1
12.329,-0.7,0.6,1.3
12.331,-0.5,0.6,1.5
12.335,-0.3,0.7,1.8
12.337,-0.4,0.6,2.0
12.44,-0.6,0.3,2.0
12.442,-1.0,0.1,2.0
12.443,-1.4,-0.0,1.8
12.445,-1.8,0.1,1.6
12.446,-1.7,0.3,1.4
12.448,-1.4,0.2,1.2
12.527,-1.1,0.1,1.1
12.529,-0.8,-0.1,1.0
12.53,-0.8,-0.3,1.0
12.532,-1.0,-0.4,0.8
12.537,-1.5,-0.4,0.6
12.641,-1.8,-0.3,0.4
12.644,-2.0,-0.2,0.2
12.646,-2.0,-0.2,0.1
12.649,-1.8,-0.2,-0.0
12.666,-1.4,-0.1,-0.1
12.726,-1.0,-0.1,-0.1
12.727,-0.8,-0.1,-0.1
12.729,-0.7,-0.1,-0.0
12.731,-0.6,-0.0,-0.0
12.742,-0.6,0.0,-0.0
