vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.941,7.859,-3.688,0.0
-1.443,8.543,-1.998,0.002
1.188,8.112,-5.318,0.004
0.645,8.755,-7.516,0.127
0.996,9.604,-7.773,0.129
2.531,8.569,-4.62,0.13
-1.429,8.129,-0.894,0.136
0.865,8.335,-3.853,0.137
0.851,8.249,-4.157,0.241
0.912,8.288,-3.282,0.242
0.871,8.729,-4.294,0.244
0.459,8.741,-4.312,0.25
0.461,8.539,-3.925,0.252
0.561,8.639,-3.925,0.253
-0.985,8.681,-4.289,0.327
-1.087,8.597,-4.177,0.329
-1.021,8.666,-3.975,0.33
-1.103,8.624,-4.082,0.336
-1.221,8.566,-3.875,0.338
-1.135,8.677,-3.892,0.427
-1.209,8.771,-4.247,0.429
-1.013,8.803,-4.223,0.43
-1.033,8.761,-4.004,0.432
-1.052,8.72,-3.785,0.434
-1.045,8.856,-4.033,0.527
-0.954,9.036,-4.173,0.529
-1.006,9.048,-3.764,0.531
-0.978,8.926,-3.831,0.532
0.0,8.976,-3.868,0.537
-0.1,8.908,-3.744,0.627
-0.1,8.84,-3.62,0.629
-0.2,8.812,-3.716,0.63
-0.2,8.908,-3.744,0.633
-0.2,8.908,-3.744,0.634
-0.2,8.84,-3.62,0.729
-0.2,8.784,-3.812,0.731
-0.1,8.688,-3.784,0.732
-0.4,8.568,-3.124,0.734
-0.3,8.472,-3.096,0.744
-0.2,8.552,-3.536,0.803
-0.1,8.78,-4.54,0.804
-1.1,8.604,-4.072,0.806
0.1,8.868,-3.524,0.808
0.0,8.992,-3.456,0.809
0.2,8.88,-3.84,0.925
0.6,8.916,-4.788,0.932
1.0,8.736,-5.048,0.934
1.3,9.324,-5.532,0.935
1.5,9.816,-5.988,1.028
2.1,9.332,-4.076,1.03
2.3,8.524,-1.132,1.032
1.9,8.096,0.972,1.033
1.5,7.948,1.536,1.035
0.8,8.26,3.32,1.037
0.796,8.193,1.471,1.128
0.665,8.247,-0.729,1.134
1.168,8.302,-1.857,1.135
1.378,8.467,-1.543,1.145
1.748,8.173,-1.286,1.147
3.149,7.386,-2.235,1.241
3.323,7.101,-0.991,1.246
3.191,7.177,0.066,1.248
3.584,7.538,0.278,1.249
2.53,8.338,-1.501,1.251
3.351,8.044,-2.236,1.327
3.64,8.52,-2.5,1.329
4.465,9.242,-2.718,1.33
4.265,9.142,-3.118,1.332
3.895,8.738,-3.382,1.334
3.489,7.906,-4.607,1.427
3.535,7.672,-4.55,1.433
3.307,7.242,-4.732,1.435
1.833,7.033,-4.833,1.437
1.667,6.367,-4.667,1.438
1.3,4.9,-5.7,1.527
2.198,4.831,-5.837,1.529
3.093,5.109,-5.729,1.539
4.022,5.143,-5.276,1.54
4.178,4.957,-5.624,1.547
1.374,3.244,-8.317,1.627
3.057,3.636,-10.199,1.628
2.764,3.35,-10.245,1.63
1.42,1.042,-11.237,1.633
3.024,1.166,-12.47,1.636
-0.011,2.535,-11.927,1.729
-0.428,1.836,-12.518,1.731
0.335,1.385,-12.675,1.736
0.621,1.053,-12.434,1.738
0.909,1.288,-12.661,1.739
-2.748,2.7,-12.364,1.803
-3.212,2.6,-12.916,1.804
-3.68,2.8,-12.74,1.806
-4.216,2.0,-12.688,1.808
-4.06,1.0,-13.58,1.809
-3.094,-0.499,-13.392,1.926
-2.14,0.827,-11.586,1.936
-2.741,0.61,-9.321,1.937
-3.04,0.027,-8.286,2.028
-3.386,0.436,-9.915,2.03
-2.908,1.465,-11.477,2.031
-3.01,0.932,-11.547,2.033
-3.839,-0.856,-13.151,2.035
-3.275,-0.979,-14.334,2.036
-1.86,1.7,-13.98,2.127
-0.932,1.8,-12.876,2.128
-1.02,1.8,-11.86,2.13
1.769,1.8,-10.93,2.136
0.964,0.6,-10.878,2.138
2.481,4.195,-8.835,2.227
1.059,2.903,-8.832,2.228
0.125,3.374,-8.62,2.23
-0.38,3.001,-8.744,2.232
-0.655,2.375,-8.564,2.233
2.52,4.044,-5.892,2.333
2.26,3.792,-5.056,2.343
1.68,3.256,-6.008,2.345
1.16,4.092,-6.456,2.349
0.96,4.552,-6.236,2.351
1.18,5.116,-6.488,2.427
1.12,5.464,-6.952,2.432
0.76,5.512,-7.516,2.434
0.26,5.592,-7.456,2.435
-0.08,5.424,-7.732,2.437
1.889,4.466,-8.098,2.527
1.989,4.166,-7.698,2.529
2.294,3.96,-6.779,2.531
2.955,4.117,-6.451,2.532
3.249,4.177,-5.73,2.534
2.064,3.02,-5.748,2.627
2.308,2.14,-4.256,2.628
2.86,1.2,-3.52,2.636
4.0,1.1,-4.0,2.638
4.22,1.0,-5.04,2.64
3.459,-2.074,-6.812,2.726
4.432,-1.375,-8.022,2.727
4.321,-2.674,-9.798,2.733
5.647,-2.849,-11.432,2.735
7.458,-2.053,-11.504,2.736
4.379,-5.79,-11.502,2.827
4.63,-5.428,-10.85,2.829
3.962,-5.139,-10.829,2.834
3.078,-4.898,-10.837,2.835
2.923,-4.794,-10.528,2.837
0.866,-8.164,-8.396,2.928
0.204,-8.115,-7.823,2.929
0.091,-7.962,-7.443,2.931
0.842,-8.166,-7.849,2.933
1.417,-8.268,-8.902,2.934
0.195,-8.957,-8.641,3.027
0.437,-9.192,-8.802,3.034
0.163,-9.408,-8.898,3.036
0.327,-9.515,-8.496,3.037
0.988,-9.905,-8.67,3.048
1.455,-11.549,-8.255,3.127
0.694,-11.841,-8.094,3.128
0.055,-11.249,-7.555,3.13
