vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
7.04,7.448,0.236,0.0
6.76,7.392,0.144,0.002
5.54,5.028,-4.704,0.003
9.08,5.576,2.232,0.005
6.12,8.224,-1.132,0.007
7.52,7.904,0.128,0.166
6.7,7.04,-0.22,0.168
6.88,7.276,-0.368,0.173
6.82,7.324,-0.432,0.175
7.0,7.56,-0.58,0.226
6.98,7.396,-0.528,0.228
6.78,7.156,-0.208,0.23
6.66,6.872,0.004,0.231
6.74,6.828,-0.104,0.233
6.98,7.016,-0.188,0.234
7.0,7.18,-0.24,0.325
6.68,7.036,-0.048,0.327
6.64,7.168,-0.224,0.328
6.66,7.252,-0.336,0.33
6.82,7.104,0.028,0.342
6.76,7.152,-0.036,0.425
6.64,7.248,-0.164,0.427
6.64,7.328,-0.104,0.43
6.7,7.28,-0.04,0.432
6.62,7.324,0.068,0.434
6.52,7.124,0.168,0.525
6.42,7.084,0.388,0.527
6.54,7.068,0.576,0.528
6.48,6.876,0.332,0.534
6.4,6.68,0.26,0.536
5.94,6.148,0.136,0.6
5.26,5.812,-0.416,0.602
4.58,5.316,-1.088,0.603
4.0,4.72,-1.46,0.605
2.82,4.324,-1.432,0.606
0.929,4.493,-0.691,0.723
-0.204,3.448,-0.461,0.725
-0.804,2.348,-0.461,0.726
-2.396,0.413,0.174,0.827
-2.948,-0.843,1.187,0.828
-4.374,-1.922,2.043,0.834
-5.448,-3.443,3.687,0.836
-4.193,-4.622,5.327,0.837
-4.536,-4.391,5.464,0.839
1.237,-7.584,3.6,0.926
-0.531,-11.78,2.5,0.927
2.722,-18.624,2.9,0.929
5.877,-20.799,5.8,0.931
3.054,-15.421,8.1,0.932
-3.324,-15.322,6.5,0.934
6.807,-17.654,-2.126,1.024
8.993,-19.046,-3.874,1.026
6.475,-20.08,-10.437,1.033
9.474,-21.361,-10.59,1.034
7.311,-21.036,1.861,1.151
9.495,-11.929,5.563,1.152
4.894,-13.235,8.576,1.154
4.942,-11.25,5.157,1.174
4.911,-7.236,6.461,1.176
5.8,-3.3,8.9,1.247
5.1,-2.889,7.86,1.249
4.4,-2.838,6.832,1.251
3.9,-3.845,6.558,1.252
3.176,-6.341,5.478,1.257
2.222,-8.698,5.21,1.33
2.62,-10.916,4.018,1.332
3.584,-11.647,3.065,1.334
3.288,-11.51,3.249,1.335
3.433,-11.006,3.869,1.337
4.658,-10.55,3.743,1.425
4.362,-10.527,4.492,1.427
3.801,-10.194,5.087,1.428
3.103,-9.883,5.162,1.43
2.338,-9.273,5.108,1.431
0.504,-9.187,4.674,1.525
0.104,-8.687,4.474,1.526
0.061,-8.717,4.235,1.538
-0.087,-8.861,4.322,1.547
-0.183,-8.848,4.296,1.549
-2.322,-8.984,3.967,1.625
-2.086,-9.229,4.257,1.627
-1.829,-9.543,4.886,1.629
-1.661,-9.392,5.084,1.63
-1.371,-9.557,4.914,1.632
0.416,-9.32,5.612,1.725
0.024,-9.68,5.968,1.726
-0.704,-11.12,6.772,1.731
-1.224,-11.62,7.632,1.733
-0.788,-10.84,7.384,1.735
0.744,-9.48,6.008,1.824
1.776,-7.72,5.132,1.826
2.488,-6.16,4.516,1.828
2.652,-5.44,3.964,1.829
1.712,-5.44,3.884,1.831
0.324,-5.58,4.068,1.925
-0.596,-5.88,4.128,1.937
-1.292,-5.86,4.056,1.939
-0.988,-6.04,3.984,1.942
-0.108,-6.34,4.144,1.944
0.434,-7.397,3.071,2.025
1.339,-8.016,3.162,2.026
1.772,-8.55,2.695,2.028
1.628,-8.75,2.105,2.038
1.247,-8.727,1.767,2.041
0.927,-8.962,-0.465,2.137
0.784,-9.277,-0.606,2.139
0.937,-9.701,-0.736,2.142
1.223,-10.106,-0.616,2.148
1.162,-10.335,-0.327,2.15
2.074,-10.606,0.458,2.225
2.264,-10.843,0.815,2.227
2.64,-10.942,1.362,2.229
3.058,-11.366,1.949,2.23
3.477,-11.791,2.536,2.232
4.937,-11.655,3.16,2.326
5.356,-11.732,3.49,2.328
4.947,-12.831,3.932,2.335
5.551,-14.894,4.654,2.337
6.764,-14.833,5.947,2.338
4.808,-11.627,10.467,2.425
4.031,-10.124,8.478,2.426
3.365,-8.412,6.839,2.428
2.818,-7.335,6.027,2.43
2.092,-7.073,5.533,2.431
2.231,-8.114,4.896,2.525
1.825,-9.049,5.272,2.526
0.191,-10.226,4.152,2.528
-1.383,-10.048,5.796,2.53
0.874,-9.878,5.657,2.531
-0.833,-8.333,7.833,2.624
-0.297,-9.316,8.319,2.625
-0.598,-9.311,6.646,2.627
-1.206,-9.168,5.961,2.629
-2.431,-8.153,5.291,2.725
-2.502,-7.285,4.582,2.73
-2.356,-6.449,4.236,2.732
-3.216,-5.905,3.249,2.734
-2.995,-5.492,3.022,2.735
-2.756,-4.94,3.692,2.824
-2.612,-5.18,3.584,2.829
-2.568,-5.32,3.676,2.831
-2.788,-5.72,3.716,2.833
-3.06,-6.1,3.92,2.834
-1.879,-6.956,3.787,2.924
-1.804,-7.226,4.121,2.926
-1.595,-7.767,4.624,2.928
-1.288,-8.015,5.283,2.929
-1.772,-8.604,5.546,2.931
-2.924,-10.57,6.134,3.027
-3.183,-11.982,6.907,3.033
-1.719,-12.231,7.603,3.035
-0.255,-9.586,7.853,3.036
3.198,-7.08,6.669,3.048
3.508,-4.778,6.125,3.163
3.331,-3.914,6.302,3.165
2.765,-4.347,7.235,3.167
2.547,-5.871,7.853,3.168
2.347,-7.671,8.653,3.17
3.865,-10.069,9.783,3.224
2.014,-12.572,9.439,3.226
1.365,-12.669,7.183,3.228
2.387,-11.939,5.978,3.234
2.261,-10.517,5.235,3.235
1.158,-9.461,2.424,3.33
0.549,-7.963,1.672,3.331
0.519,-7.32,1.075,3.334
0.686,-7.154,0.408,3.336
0.698,-7.451,-0.113,3.337
-0.233,-7.567,-1.167,3.424
-0.341,-8.004,-0.659,3.426
-0.137,-8.785,-0.363,3.427
0.222,-9.689,0.078,3.439
0.411,-10.944,0.889,3.441
1.868,-11.408,3.09,3.524
1.962,-11.66,3.351,3.526
1.049,-14.063,2.972,3.527
0.93,-17.142,2.997,3.529
2.244,-16.889,3.689,3.531
2.068,-14.808,3.19,3.625
1.286,-12.054,2.408,3.627
1.039,-9.715,2.106,3.628
0.863,-8.134,2.007,3.63
0.321,-8.07,2.188,3.632
0.678,-8.465,3.63,3.724
0.43,-9.309,4.117,3.726
0.291,-10.226,4.552,3.727
1.799,-11.14,3.726,3.729
-0.18,-11.24,3.7,3.731
-0.625,-9.576,6.118,3.824
-0.661,-8.994,5.732,3.83
-0.954,-8.531,5.344,3.841
-1.233,-7.933,5.133,3.844
-1.673,-7.334,5.328,3.846
-3.341,-4.565,6.9,3.924
-3.343,-4.073,6.767,3.926
-3.175,-3.898,6.733,3.928
-2.782,-3.729,6.6,3.929
-2.327,-4.01,6.233,3.931
-2.3,-4.1,5.9,4.024
-2.441,-4.365,5.6,4.027
-2.765,-4.759,5.5,4.029
-3.19,-5.061,5.667,4.031
-3.439,-5.457,5.933,4.033
-3.332,-7.18,5.124,4.133
-3.68,-7.8,5.76,4.135
-4.456,-9.24,7.092,4.137
-4.728,-10.22,7.796,4.138
-3.296,-11.74,6.972,4.14
2.511,-10.075,5.847,4.223
1.593,-6.779,5.906,4.235
1.845,-5.701,5.19,4.237
2.112,-3.664,6.061,4.24
2.955,-4.249,6.378,4.327
2.814,-5.437,6.62,4.329
2.767,-7.167,7.567,4.335
2.373,-8.425,9.261,4.336
2.875,-9.845,11.392,4.338
3.383,-13.752,8.704,4.424
2.561,-13.717,7.135,4.426
1.739,-11.783,5.365,4.432
0.377,-10.581,2.699,4.434
0.519,-8.82,2.275,4.436
0.81,-8.047,1.266,4.528
1.038,-7.94,0.749,4.53
1.137,-8.066,0.593,4.532
1.264,-8.009,0.564,4.533
1.135,-8.016,0.68,4.535
1.329,-8.014,1.843,4.624
1.342,-8.108,2.176,4.635
1.321,-8.604,2.638,4.637
1.465,-9.539,3.09,4.638
1.364,-10.475,3.552,4.64
1.952,-10.54,5.564,4.724
1.124,-11.48,5.668,4.729
1.06,-14.2,6.92,4.731
1.272,-14.54,8.804,4.732
1.62,-13.0,9.34,4.734
-1.493,-9.858,9.373,4.824
-1.511,-8.213,7.791,4.826
-1.725,-6.896,6.545,4.827
-1.836,-6.309,5.836,4.829
-3.31,-6.816,4.855,4.831
-3.612,-6.78,6.084,4.924
-3.944,-7.66,6.208,4.925
-4.22,-8.6,6.54,4.927
-3.948,-8.82,6.836,4.929
-3.236,-8.74,7.052,4.93
-3.96,-7.553,7.302,5.023
-3.496,-6.932,7.021,5.026
-3.17,-6.423,6.049,5.028
-3.181,-5.894,4.996,5.029
-3.202,-5.334,4.489,5.031
-4.533,-3.867,4.067,5.124
-4.633,-3.567,3.867,5.125
-4.707,-3.581,3.681,5.127
-4.926,-3.785,3.785,5.129
-5.252,-4.27,4.17,5.134
-6.426,-4.14,3.957,5.239
-6.719,-4.328,4.255,5.242
-6.479,-4.519,4.47,5.244
-6.53,-4.645,4.508,5.246
-6.581,-4.772,4.545,5.248
-5.373,-6.622,3.807,5.324
-5.045,-6.304,4.035,5.325
-5.891,-7.087,3.929,5.327
-6.845,-7.964,4.155,5.329
-6.536,-8.631,4.644,5.341
-3.204,-8.868,7.279,5.424
-2.17,-6.323,8.349,5.426
-2.181,-5.394,7.896,5.427
-1.989,-4.83,6.753,5.43
-2.347,-4.549,8.066,5.433
0.012,-6.72,9.116,5.524
-0.204,-7.76,10.028,5.525
0.068,-9.08,10.824,5.527
-0.376,-7.54,11.532,5.533
0.952,-9.373,10.013,5.535
0.815,-9.407,8.404,5.624
0.303,-8.807,7.876,5.625
0.583,-8.755,6.546,5.627
0.553,-7.542,6.038,5.629
0.284,-6.224,6.071,5.63
-0.353,-4.912,6.4,5.724
-0.057,-4.427,6.233,5.725
-0.057,-4.427,6.233,5.731
-0.469,-4.775,6.533,5.745
-2.049,-4.196,6.367,5.748
-1.158,-1.7,9.055,5.828
-0.436,-4.1,9.975,5.831
0.17,-3.4,10.706,5.833
-0.517,-2.0,11.809,5.835
-1.513,-2.4,11.896,5.836
-5.021,0.848,14.115,5.899
-5.265,1.886,15.908,5.901
-4.615,1.706,14.739,5.902
-4.61,0.804,11.826,5.907
-4.962,3.75,9.961,6.027
-4.688,2.241,9.341,6.029
-3.867,2.233,8.667,6.031
-3.81,1.749,8.816,6.032
-3.818,1.388,8.988,6.128
-4.186,1.131,8.898,6.134
-4.698,0.79,8.857,6.136
-4.782,0.012,9.312,6.137
-6.42,0.704,8.772,6.15
-6.66,1.052,8.736,6.152
-6.627,4.191,7.391,6.323
-6.558,4.227,6.907,6.325
-6.602,4.473,6.713,6.327
-6.876,5.055,6.635,6.328
-6.827,5.391,6.791,6.33
-6.513,5.409,6.589,6.363
-6.095,4.982,6.162,6.365
-5.685,4.318,5.798,6.367
-5.495,3.882,5.462,6.368
-7.021,3.282,4.324,6.37
-7.702,1.733,5.375,6.424
-8.025,2.033,5.769,6.426
-8.484,2.533,6.204,6.427
-8.98,2.567,6.355,6.429
-8.8,2.5,6.3,6.431
-7.796,4.729,7.768,6.523
-8.869,5.502,8.249,6.525
-7.504,6.171,7.932,6.536
-4.531,5.598,7.251,6.539
-2.588,4.388,6.503,6.542
-2.104,3.671,6.032,6.623
-2.716,3.683,6.829,6.625
-3.186,5.302,6.569,6.627
-3.49,6.616,5.749,6.628
-3.961,8.263,5.196,6.63
-2.63,11.451,2.012,6.722
-2.305,11.873,1.883,6.724
-1.823,10.95,2.096,6.726
-1.607,10.202,2.216,6.727
0.26,10.32,0.6,6.73
1.3,10.1,0.6,6.823
1.04,10.28,-0.3,6.829
2.96,10.72,1.2,6.831
3.4,10.3,-0.6,6.832
1.52,8.64,3.9,6.834
1.668,6.71,3.256,6.93
1.12,7.097,1.643,6.941
0.606,7.446,1.251,6.944
0.224,7.528,2.51,6.946
-0.375,7.986,2.402,6.948
-1.119,8.861,2.548,7.024
-1.332,9.81,2.756,7.029
-0.119,11.084,0.691,7.031
1.153,11.884,-0.853,7.033
0.383,14.261,-1.263,7.034
-2.367,16.296,-5.408,7.123
-1.236,16.269,-6.262,7.125
-0.168,14.184,-5.531,7.127
0.288,10.76,-4.28,7.128
0.18,8.24,-2.0,7.133
-0.227,6.587,-1.133,7.244
-0.687,6.307,-0.833,7.245
-1.358,7.171,-0.722,7.247
-2.016,8.442,-0.544,7.248
-2.484,9.558,-0.356,7.25
-1.567,10.633,-0.167,7.329
-0.87,10.452,-0.47,7.332
0.111,9.844,-0.689,7.333
0.211,9.344,-0.589,7.335
-0.089,8.744,-0.589,7.337
-0.589,8.002,-2.934,7.424
-0.938,8.272,-3.057,7.426
-0.934,8.753,-3.151,7.427
-0.774,9.085,-3.362,7.434
-0.591,9.062,-3.687,7.436
-0.4,8.6,-3.7,7.523
-0.394,7.821,-3.64,7.525
-0.778,6.12,-4.867,7.527
-0.92,5.855,-4.567,7.534
-1.004,6.051,-4.633,7.535
-0.888,7.047,-5.3,7.624
-0.953,7.988,-5.9,7.625
-1.069,8.692,-6.233,7.627
-1.222,9.68,-7.033,7.629
-0.647,10.793,-7.069,7.723
-1.711,12.522,-7.849,7.725
-1.485,13.77,-7.802,7.727
0.336,13.927,-7.542,7.728
1.793,11.413,-6.962,7.73
3.522,8.135,-4.87,7.824
3.826,5.322,-3.243,7.826
4.043,4.57,-2.439,7.827
3.826,4.922,-3.443,7.834
4.333,5.502,-3.871,7.836
3.951,6.691,-4.731,7.923
4.428,6.931,-5.634,7.924
3.252,8.443,-6.087,7.926
2.774,9.378,-5.457,7.932
2.3,9.7,-5.5,7.934
0.518,10.545,-3.718,8.023
0.023,9.519,-2.201,8.029
-0.358,8.639,-1.576,8.03
-0.11,7.653,-1.134,8.032
0.368,7.108,-0.49,8.044
0.285,6.774,0.985,8.123
0.519,6.507,1.219,8.125
0.233,6.433,1.333,8.126
-0.037,6.785,1.063,8.139
0.402,7.349,-0.513,8.201
0.378,8.356,-0.856,8.266
0.507,9.623,-1.696,8.267
1.01,10.347,-2.466,8.269
-0.034,10.353,-3.651,8.271
-0.734,10.553,-4.151,8.272
-0.124,12.672,-5.865,8.323
0.829,14.897,-7.434,8.325
2.105,15.81,-8.119,8.327
2.848,13.835,-7.51,8.328
2.1,10.96,-6.28,8.33
1.576,8.712,-4.585,8.423
1.362,7.444,-3.608,8.429
1.286,8.011,-3.563,8.431
1.262,9.064,-3.768,8.444
0.838,10.056,-3.892,8.446
1.124,9.98,-5.702,8.525
0.81,10.408,-6.059,8.528
1.012,10.29,-6.351,8.529
1.588,9.81,-6.649,8.531
1.653,9.122,-6.188,8.533
1.152,6.596,-7.337,8.623
0.889,5.922,-6.578,8.625
0.707,5.085,-5.948,8.626
0.437,4.626,-5.541,8.628
-0.43,3.668,-5.685,8.63
-0.419,3.672,-5.44,8.723
-0.245,3.802,-5.328,8.725
-0.019,3.972,-5.34,8.726
0.028,4.151,-5.264,8.728
-0.289,4.204,-5.455,8.73
-0.479,4.509,-6.311,8.823
-0.491,5.523,-7.104,8.825
-0.37,6.632,-7.415,8.836
-0.0,7.2,-7.4,8.837
0.37,7.768,-7.385,8.839
0.667,9.133,-6.767,8.923
-0.004,10.849,-8.084,8.925
1.001,11.663,-8.804,8.926
2.462,11.92,-8.946,8.928
3.635,9.692,-8.241,8.93
3.4,8.2,-5.5,9.023
3.049,5.19,-4.284,9.024
2.663,4.327,-4.204,9.031
2.284,4.543,-5.449,9.034
3.037,4.726,-7.041,9.036
2.796,6.107,-7.926,9.125
3.545,9.096,-6.82,9.193
3.3,10.1,-7.5,9.194
3.004,9.963,-7.684,9.196
2.212,9.29,-6.451,9.198
0.552,9.512,-2.785,9.254
0.203,8.324,-1.87,9.266
0.696,6.837,-3.216,9.276
0.649,6.859,-2.504,9.278
0.321,7.67,0.112,9.341
0.581,7.98,0.275,9.343
0.86,7.91,-0.037,9.344
0.816,7.696,-0.605,9.346
0.851,7.937,-0.628,9.348
1.725,7.945,-1.124,9.428
1.585,8.945,-2.144,9.429
2.147,10.827,-2.258,9.431
1.148,12.055,-3.47,9.433
1.19,12.881,-4.262,9.434
0.533,15.227,-5.413,9.523
1.486,16.151,-6.583,9.524
2.695,14.03,-6.001,9.526
2.576,11.472,-5.265,9.528
2.162,9.504,-4.688,9.529
2.369,7.276,-5.422,9.623
2.11,7.508,-5.559,9.642
2.029,8.343,-5.886,9.644
1.898,9.118,-5.708,9.646
0.847,8.878,-6.612,9.647
2.486,8.329,-6.557,9.724
1.867,6.367,-7.833,9.726
1.333,7.333,-6.067,9.73
0.848,6.904,-6.063,9.732
0.596,6.607,-5.926,9.734
-0.581,6.375,-5.32,9.823
-0.669,6.059,-5.366,9.824
-0.652,5.802,-5.157,9.826
-0.228,4.549,-6.036,9.834
-0.123,4.411,-6.038,9.836
-0.1,4.5,-6.0,9.923
-0.053,4.679,-5.923,9.924
-0.345,4.602,-5.828,9.926
-0.781,4.928,-6.06,9.928
-1.191,5.423,-6.704,9.933
-1.285,5.866,-7.157,10.024
-1.213,6.215,-7.494,10.027
-0.913,6.515,-7.594,10.029
-0.357,6.717,-7.621,10.03
-0.57,6.632,-7.815,10.032
0.688,9.847,-8.554,10.182
1.311,10.857,-9.56,10.184
2.759,11.863,-9.731,10.192
3.925,10.001,-7.778,10.193
3.854,7.085,-5.601,10.195
3.226,4.897,-3.565,10.248
2.784,4.265,-3.31,10.249
2.856,4.176,-4.973,10.255
3.159,5.763,-6.631,10.258
3.347,7.311,-7.685,10.259
3.07,8.42,-8.591,10.327
5.456,7.776,-9.073,10.329
5.685,7.46,-9.696,10.33
4.977,8.29,-7.294,10.332
3.197,8.113,-5.642,10.344
2.213,7.748,-4.132,10.423
1.814,6.644,-3.718,10.425
2.068,6.429,-3.419,10.426
2.281,6.077,-3.452,10.428
2.627,5.792,-3.951,10.43
3.6,5.536,-3.975,10.522
3.8,5.609,-4.283,10.524
4.0,6.181,-4.634,10.526
4.2,5.34,-6.88,10.531
4.5,5.936,-7.852,10.532
5.0,6.38,-8.66,10.622
5.4,6.136,-9.252,10.624
5.0,5.572,-9.104,10.626
4.5,6.296,-10.872,10.627
5.4,6.524,-12.368,10.629
6.2,1.7,-13.2,10.722
5.9,1.4,-11.9,10.724
5.0,1.7,-11.0,10.726
4.2,1.8,-9.5,10.738
3.6,1.6,-8.5,10.74
2.8,2.0,-8.2,10.822
2.3,2.5,-9.0,10.824
0.853,3.0,-10.204,10.836
0.945,3.2,-11.023,10.839
0.412,2.741,-11.559,10.924
0.678,2.875,-11.525,10.925
0.918,2.912,-11.488,10.927
0.963,2.62,-10.68,10.929
0.731,2.31,-9.69,10.93
-0.108,-0.231,-9.223,11.022
-0.392,-0.269,-8.577,11.024
-0.492,-0.469,-8.277,11.026
0.0,-0.6,-8.3,11.027
-0.631,0.277,-8.092,11.029
-1.671,0.196,-7.868,11.173
-1.548,0.152,-7.812,11.174
-1.68,0.487,-7.795,11.176
-1.99,0.343,-7.947,11.188
-2.191,-0.091,-8.573,11.191
-2.421,-0.321,-9.33,11.274
-2.313,-0.546,-9.928,11.275
-2.09,-0.657,-10.147,11.277
