vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.953,3.368,9.421,0.0
0.947,3.192,9.159,0.001
0.332,4.061,10.073,0.003
0.237,3.458,9.795,0.005
0.195,4.163,9.358,0.124
1.626,3.844,8.591,0.125
1.011,2.054,9.124,0.13
0.279,3.713,9.012,0.132
0.884,3.349,9.054,0.134
0.553,3.348,9.061,0.209
0.4,3.64,9.02,0.21
0.616,3.331,9.186,0.212
0.768,3.319,9.267,0.214
1.005,3.557,9.102,0.216
1.037,3.338,9.135,0.217
0.826,3.264,9.151,0.322
0.705,3.477,9.162,0.324
0.7,3.58,8.94,0.325
0.705,3.617,9.182,0.327
0.674,3.416,9.089,0.4
0.642,3.495,9.037,0.402
0.547,3.732,8.879,0.404
0.611,3.574,8.984,0.405
0.674,3.416,9.089,0.407
0.674,3.416,9.089,0.408
0.642,3.495,9.037,0.522
0.547,3.592,8.859,0.524
0.732,3.081,8.933,0.526
0.763,3.282,9.025,0.527
0.579,3.513,8.912,0.605
0.668,3.519,8.867,0.607
0.611,3.434,8.964,0.609
0.668,3.379,8.847,0.614
0.7,3.3,8.9,0.615
0.668,3.519,8.867,0.617
0.668,3.659,8.887,0.722
0.637,3.738,8.835,0.724
0.363,3.682,8.725,0.726
0.511,3.354,8.524,0.736
0.574,3.196,8.629,0.825
0.395,3.323,8.738,0.83
0.395,3.183,8.718,0.832
0.426,2.684,8.711,0.833
0.211,2.154,8.424,0.835
0.126,1.624,8.631,0.837
1.916,-0.061,8.208,0.924
1.557,-0.114,7.929,0.925
1.418,-0.994,8.059,0.927
0.686,-0.771,8.243,0.929
0.12,-1.527,7.61,0.93
0.684,-4.112,6.44,1.026
0.212,-4.716,6.12,1.028
-0.264,-5.448,6.36,1.031
-0.704,-6.528,6.36,1.033
-1.352,-6.764,6.48,1.034
0.975,-9.172,3.678,1.124
0.093,-9.979,3.506,1.125
-0.328,-10.606,3.838,1.135
-0.823,-11.249,4.105,1.137
-1.306,-11.768,4.02,1.138
1.023,-12.449,0.63,1.228
0.981,-12.187,0.457,1.229
0.787,-11.991,0.338,1.231
-0.643,-11.799,-1.575,1.233
-1.387,-10.919,-4.255,1.322
-1.319,-10.871,-4.768,1.329
0.137,-11.022,-2.172,1.331
0.769,-10.1,-4.446,1.333
0.773,-9.057,-7.544,1.426
1.396,-8.573,-4.115,1.428
2.203,-8.445,-5.639,1.432
1.18,-7.647,-6.922,1.434
1.585,-8.256,-2.853,1.441
2.3,-8.4,-3.7,1.442
0.996,-7.804,-5.761,1.523
0.82,-7.88,-5.396,1.525
0.918,-7.882,-5.376,1.54
1.135,-7.965,-5.453,1.542
1.218,-8.182,-5.376,1.543
1.903,-7.226,-6.435,1.623
2.551,-7.804,-6.356,1.625
2.959,-8.473,-6.751,1.627
2.13,-8.741,-7.231,1.628
1.909,-8.569,-7.195,1.63
2.835,-9.184,-6.89,1.723
3.256,-9.747,-6.615,1.725
2.333,-9.667,-6.567,1.731
1.531,-8.949,-7.143,1.732
1.773,-7.885,-7.404,1.734
1.873,-5.327,-8.618,1.824
1.118,-5.182,-8.355,1.825
0.489,-4.991,-8.667,1.827
0.816,-5.664,-8.649,1.828
0.611,-5.509,-9.133,1.83
0.24,-3.839,-9.617,1.924
0.442,-4.65,-9.243,1.933
-0.061,-4.533,-10.105,1.935
-0.18,-5.822,-10.165,1.936
-0.331,-6.614,-10.196,1.938
0.541,-9.859,-7.104,2.023
0.233,-10.167,-6.667,2.025
0.333,-9.067,-6.967,2.026
0.333,-8.567,-6.867,2.034
0.489,-8.211,-6.644,2.036
2.127,-8.427,-6.218,2.123
2.18,-8.335,-6.516,2.125
