vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
1.716,-2.738,10.632,0.0
1.236,-2.938,9.772,0.002
0.064,-2.262,10.328,0.003
0.215,-1.848,9.53,0.005
-1.155,-1.952,8.89,0.007
0.656,-2.238,9.712,0.126
0.018,-2.219,8.936,0.128
-0.099,-2.29,8.902,0.13
0.161,-2.59,9.222,0.131
-0.254,-2.643,9.291,0.227
-0.412,-2.424,9.375,0.228
-0.084,-2.338,9.532,0.23
0.09,-2.505,9.579,0.231
0.014,-2.357,9.529,0.238
-0.103,-2.429,9.494,0.239
-0.295,-2.352,9.41,0.3
-0.299,-2.39,9.502,0.301
-0.122,-2.519,9.456,0.303
-0.137,-2.571,9.326,0.308
-0.114,-2.443,9.271,0.32
-0.076,-2.262,9.348,0.399
0.022,-2.281,9.344,0.401
0.007,-2.333,9.213,0.403
-0.095,-2.352,9.31,0.503
-0.076,-2.262,9.348,0.505
-0.118,-2.481,9.364,0.506
-0.22,-2.5,9.46,0.508
-0.326,-2.557,9.649,0.51
-0.345,-2.648,9.61,0.629
-0.31,-2.505,9.779,0.631
-0.405,-2.448,9.69,0.632
-0.349,-2.686,9.703,0.634
-0.33,-2.595,9.741,0.636
-0.231,-2.614,9.737,0.727
-0.231,-2.614,9.737,0.729
-0.126,-2.557,9.549,0.735
-0.039,-2.59,9.322,0.737
-0.118,-2.481,9.364,0.743
-0.212,-2.424,9.275,0.755
-0.1,-2.508,9.138,0.757
-0.1,-4.089,8.563,0.824
-0.1,-4.034,8.48,0.826
-0.1,-3.979,8.396,0.828
0.0,-4.062,8.341,0.834
-0.2,-3.979,8.396,0.836
-0.3,-4.007,8.258,0.925
-0.6,-4.119,8.064,0.926
-0.7,-4.009,7.897,0.932
-0.8,-3.677,7.757,0.934
-0.7,-3.457,7.423,1.021
-0.5,-3.153,7.144,1.023
-0.4,-3.072,6.839,1.025
-0.4,-3.434,6.48,1.026
-0.6,-3.519,6.064,1.033
-0.4,-3.272,5.508,1.123
-0.4,-2.832,4.84,1.125
-0.5,-2.337,4.089,1.126
0.003,-3.11,3.53,1.138
-0.57,-3.983,3.191,1.201
-1.291,-4.852,3.826,1.203
-2.271,-5.54,3.623,1.204
-3.21,-5.434,4.875,1.206
-2.282,-5.5,5.129,1.207
-3.076,-5.8,4.706,1.209
-1.605,-7.527,4.101,1.298
-2.932,-7.861,4.806,1.299
-3.647,-8.637,5.149,1.301
-4.719,-9.597,5.584,1.302
-2.408,-12.024,6.242,1.4
-3.657,-13.329,6.114,1.402
-4.513,-14.467,6.073,1.403
-4.662,-14.981,5.89,1.405
-2.922,-15.631,4.638,1.407
1.273,-16.075,0.027,1.499
0.869,-15.614,-0.669,1.501
1.033,-14.667,0.567,1.503
0.837,-12.927,2.263,1.524
0.069,-11.614,2.831,1.526
-0.482,-10.824,2.582,1.625
-0.902,-10.42,2.102,1.63
-0.604,-10.039,1.204,1.631
-0.037,-9.873,0.037,1.633
0.216,-10.243,-1.016,1.635
1.994,-6.474,-7.957,1.712
1.83,-5.741,-8.609,1.713
1.53,-5.141,-9.009,1.715
1.352,-4.981,-9.061,1.717
1.341,-4.905,-8.789,1.722
1.145,-4.756,-8.618,1.724
1.432,-4.716,-8.324,1.798
1.752,-5.181,-7.961,1.8
1.963,-5.845,-7.84,1.801
1.895,-6.462,-7.964,1.803
1.841,-6.905,-7.989,1.9
1.676,-7.385,-7.934,1.902
1.494,-7.874,-7.657,1.913
1.338,-8.142,-7.367,1.915
1.328,-8.066,-7.095,1.916
0.521,-8.775,-5.883,2.025
0.462,-8.626,-5.949,2.027
0.528,-8.63,-5.713,2.028
0.498,-8.611,-5.492,2.04
0.526,-8.742,-5.206,2.042
0.534,-9.758,-3.049,2.125
-1.446,-9.621,-1.861,2.127
-1.134,-9.579,-0.699,2.129
-0.808,-9.395,-0.475,2.131
-0.682,-9.374,-0.854,2.133
-0.407,-9.558,-0.878,2.134
-0.643,-9.411,-1.371,2.224
-0.636,-9.453,-1.793,2.23
-0.989,-9.232,-2.532,2.231
-1.008,-9.095,-3.375,2.233
-0.796,-9.153,-3.413,2.235
0.832,-8.783,-4.302,2.324
1.626,-8.006,-5.702,2.326
1.684,-8.044,-5.915,2.331
1.779,-8.059,-5.886,2.332
1.689,-7.949,-5.883,2.334
1.784,-7.964,-5.855,2.423
1.758,-7.898,-5.733,2.428
1.695,-7.955,-5.552,2.43
1.732,-7.932,-5.311,2.432
1.747,-7.647,-5.216,2.5
1.753,-7.553,-5.184,2.501
1.768,-7.808,-5.369,2.507
1.884,-7.984,-5.495,2.509
1.837,-8.197,-5.799,2.511
1.984,-8.344,-6.015,2.598
1.984,-8.344,-6.015,2.6
2.184,-8.184,-5.895,2.605
2.153,-8.213,-5.804,2.607
2.111,-8.431,-5.777,2.701
2.237,-8.417,-5.839,2.713
2.084,-8.264,-5.955,2.717
2.084,-8.264,-5.955,2.719
2.021,-8.321,-5.774,2.722
1.619,-9.213,-3.741,2.799
1.571,-9.13,-3.539,2.801
1.542,-9.138,-3.443,2.802
1.522,-9.047,-3.337,2.804
1.522,-9.047,-3.337,2.806
1.427,-9.036,-3.365,2.923
1.359,-9.018,-3.488,2.929
1.292,-8.999,-3.611,2.931
1.292,-8.999,-3.611,2.933
1.292,-8.999,-3.611,2.934
1.292,-8.999,-3.611,3.026
1.292,-8.999,-3.611,3.028
1.188,-9.088,-3.649,3.029
1.188,-9.088,-3.649,3.031
1.188,-9.088,-3.649,3.033
1.196,-8.988,-3.638,3.045
-0.1,-9.2,-3.1,3.124
-0.004,-9.22,-3.08,3.126
0.073,-9.337,-3.063,3.127
0.169,-9.357,-3.043,3.132
0.225,-9.473,-2.927,3.134
0.243,-9.784,-2.816,3.2
-0.337,-10.486,-2.714,3.202
-0.671,-12.153,-2.747,3.208
-0.443,-12.916,-2.584,3.21
-0.188,-11.141,-2.059,3.212
0.028,-9.732,-3.708,3.297
-0.1,-9.7,-4.2,3.299
0.481,-8.745,-4.228,3.3
1.158,-7.54,-4.062,3.302
1.453,-7.213,-4.321,3.4
1.515,-7.404,-4.877,3.401
1.464,-7.366,-5.004,3.403
1.219,-7.255,-4.872,3.405
1.405,-6.825,-5.408,3.424
0.809,-7.477,-4.536,3.499
1.026,-7.657,-4.36,3.501
1.017,-8.079,-4.325,3.502
1.036,-8.434,-4.596,3.504
0.898,-8.825,-5.053,3.505
0.815,-9.104,-5.577,3.599
0.694,-9.274,-5.658,3.601
