accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.0,0.2,1.5,8.6
0.002,-1.6,-0.9,8.7
0.004,0.0,3.0,9.3
0.127,-1.1,4.7,10.5
0.129,-0.8,4.8,11.4
0.13,1.5,2.6,9.6
0.136,-1.3,-1.8,8.0
0.137,0.1,1.5,9.1
0.241,0.0,1.8,9.1
0.242,0.3,1.0,8.9
0.244,0.0,1.8,9.6
0.25,-0.4,1.7,9.6
0.252,-0.3,1.4,9.3
0.253,-0.2,1.4,9.4
0.327,-0.1,1.6,9.6
0.329,-0.2,1.5,9.5
0.33,-0.1,1.3,9.5
0.336,-0.2,1.4,9.5
0.338,-0.3,1.2,9.4
0.427,-0.2,1.2,9.5
0.429,-0.3,1.5,9.7
0.43,-0.1,1.5,9.7
0.432,-0.1,1.3,9.6
0.434,-0.1,1.1,9.5
0.527,-0.1,1.3,9.7
0.529,-0.0,1.4,9.9
0.531,0.0,1.0,9.8
0.532,-0.0,1.1,9.7
0.537,-0.0,1.2,9.7
0.627,-0.1,1.1,9.6
0.629,-0.1,1.0,9.5
0.63,-0.2,1.1,9.5
0.633,-0.2,1.1,9.6
0.634,-0.2,1.1,9.6
0.729,-0.2,1.0,9.5
0.731,-0.2,1.2,9.5
0.732,-0.1,1.2,9.4
0.734,-0.4,0.6,9.1
0.744,-0.3,0.6,9.0
0.803,-0.2,1.0,9.2
0.804,-0.1,1.9,9.7
0.806,-1.1,1.5,9.4
0.808,0.1,0.9,9.5
0.809,0.0,0.8,9.6
0.925,0.2,1.2,9.6
0.932,0.6,2.1,9.9
0.934,1.0,2.4,9.8
0.935,1.3,2.7,10.5
1.028,1.5,3.0,11.1
1.03,2.1,1.3,10.1
1.032,2.3,-1.3,8.5
1.033,1.9,-3.2,7.5
1.035,1.5,-3.7,7.2
1.037,0.8,-5.5,7.0
1.128,-0.2,-5.0,6.7
1.134,0.3,-3.1,7.7
1.135,1.1,-2.3,8.2
1.145,1.2,-2.7,8.2
1.147,1.5,-2.9,7.8
1.241,1.9,-3.1,7.5
1.246,1.7,-4.0,6.6
1.248,1.2,-4.8,6.1
1.249,1.4,-5.3,6.3
1.251,1.3,-5.5,6.8
1.327,1.0,-5.3,7.2
1.329,1.2,-5.6,7.7
1.33,1.7,-6.4,8.3
1.332,1.8,-6.0,8.5
1.334,1.8,-5.4,8.4
1.427,1.8,-5.5,7.9
1.433,1.9,-5.4,7.7
1.435,2.0,-4.9,7.6
1.437,2.1,-4.3,7.3
1.438,2.1,-3.8,6.8
1.527,2.5,-3.5,6.3
