vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.764,7.228,7.118,0.0
1.836,6.88,5.978,0.002
-0.097,7.475,6.014,0.003
-0.009,7.484,6.953,0.005
0.443,7.313,7.115,0.099
0.534,7.297,6.968,0.1
2.525,6.673,6.426,0.106
0.099,7.508,5.995,0.107
-0.207,7.567,7.163,0.199
0.291,7.684,7.253,0.201
0.221,7.415,7.103,0.203
0.545,7.096,6.724,0.204
0.349,7.063,6.743,0.298
0.25,7.046,6.752,0.3
0.537,7.064,6.587,0.305
0.477,6.71,6.383,0.307
-0.378,6.898,6.312,0.398
0.467,6.794,6.436,0.401
-0.331,7.778,6.246,0.402
-0.107,5.159,8.167,0.404
2.478,7.698,6.145,0.498
0.069,8.789,5.173,0.5
-1.771,4.169,8.373,0.503
0.613,4.893,8.082,0.504
-0.238,7.122,7.755,0.598
0.482,7.082,8.055,0.6
0.551,6.871,8.027,0.602
0.56,6.58,8.1,0.603
0.014,8.044,6.885,0.698
-0.022,7.886,6.946,0.7
-0.065,8.058,7.039,0.702
-0.242,7.268,7.345,0.714
-0.335,7.442,6.761,0.797
1.419,7.698,6.449,0.799
1.932,6.93,6.915,0.801
1.462,6.604,6.402,0.802
1.323,7.409,5.004,0.9
0.903,7.414,3.751,0.901
1.274,7.071,3.937,0.903
1.333,6.533,4.333,0.904
4.135,3.468,3.19,1.0
4.652,2.598,3.83,1.007
4.543,1.586,3.171,1.009
6.405,0.736,3.439,1.01
10.191,0.838,-0.143,1.1
9.436,-0.543,-1.315,1.105
10.798,-1.292,-2.189,1.117
9.843,-0.274,-1.46,1.12
8.133,1.912,-5.945,1.212
8.174,2.428,-6.702,1.217
8.699,4.237,-6.736,1.219
19.296,6.948,-11.844,1.221
8.037,3.39,-6.94,1.3
11.443,5.675,-2.501,1.302
7.568,6.414,-2.543,1.304
4.736,6.909,-3.264,1.305
5.084,5.207,-5.272,1.399
8.678,3.722,-5.911,1.401
12.102,3.562,-6.154,1.403
11.169,6.095,-4.02,1.404
8.695,4.728,-2.585,1.525
6.642,6.133,-1.598,1.544
3.695,6.968,-1.905,1.546
2.768,5.331,-2.292,1.548
7.611,4.783,-1.149,1.626
9.895,3.388,-2.965,1.627
10.316,2.395,0.316,1.63
11.284,1.845,-2.136,1.632
6.685,2.474,-2.785,1.698
7.641,3.196,-2.141,1.699
8.319,3.207,-1.219,1.701
8.419,4.007,-2.419,1.703
9.102,4.147,-2.919,1.821
11.149,5.513,-4.32,1.823
10.228,2.665,-2.669,1.824
9.847,2.566,-2.301,1.83
5.099,5.426,-2.94,1.936
6.586,5.068,-2.966,1.938
8.299,4.626,-3.54,1.94
8.127,3.591,-2.909,1.942
9.215,4.106,-3.194,2.026
8.652,4.261,-2.539,2.028
7.364,4.645,-2.655,2.03
6.949,4.613,-2.82,2.032
6.932,4.629,-5.136,2.126
7.374,4.147,-6.152,2.128
7.987,3.623,-6.326,2.13
7.661,3.37,-5.679,2.131
5.945,2.506,-4.41,2.223
5.238,2.267,-3.423,2.224
5.06,2.507,-3.28,2.226
5.363,3.395,-3.275,2.231
2.194,5.524,-5.211,2.323
0.362,4.933,-5.177,2.324
0.472,4.621,-4.656,2.326
1.972,4.921,-4.756,2.327
1.904,3.388,-5.094,2.422
3.135,1.896,-5.098,2.424
4.89,-0.769,-6.065,2.426
5.443,1.171,-4.786,2.431
-3.78,-1.561,1.931,2.522
-1.649,-3.253,0.927,2.524
3.939,-4.016,-5.192,2.526
4.212,-0.537,-6.282,2.527
27.7,-15.58,-44.06,2.622
-36.46,16.348,10.036,2.624
29.4,-47.3,-2.1,2.626
15.76,-41.428,-9.596,2.637
-7.44,-10.926,-23.349,2.723
-11.525,-9.612,-12.399,2.724
0.573,-15.017,-19.608,2.726
2.207,5.848,1.68,2.728
-0.807,-1.248,-4.08,2.822
-1.844,-1.469,-8.508,2.823
2.764,-2.109,-1.036,2.825
6.09,-3.416,3.935,2.831
2.615,3.855,-0.516,2.924
3.311,-2.509,-6.187,2.926
2.665,-0.855,-7.524,2.927
4.821,-2.696,-5.026,2.929
6.592,5.956,-19.54,3.045
3.94,-0.08,-8.6,3.047
1.672,-5.604,-2.14,3.059
1.64,-8.98,0.9,3.061
-0.967,-6.433,-5.533,3.145
1.204,-10.489,-6.372,3.15
-0.275,-13.426,-4.466,3.152
-2.604,-12.611,-8.228,3.153
-2.089,-11.501,-17.522,3.224
3.722,-16.202,-30.944,3.226
6.861,-6.424,-17.723,3.227
-2.409,-2.89,1.818,3.229
3.321,-1.856,-4.542,3.325
1.058,0.113,-10.317,3.326
-0.853,0.759,-24.893,3.328
1.527,-7.961,-15.406,3.33
0.357,-1.286,-9.629,3.428
-0.982,-2.935,-7.073,3.441
-1.02,-4.684,-4.418,3.443
-1.027,-6.439,-3.394,3.446
-0.2,-11.095,-6.513,3.525
-0.5,-10.188,-6.772,3.53
-0.0,-8.009,-7.096,3.531
-1.7,-6.853,-5.243,3.533
-0.09,-8.859,-4.708,3.623
1.4,-8.352,-6.866,3.625
1.7,-8.433,-7.074,3.627
1.6,-8.263,-6.516,3.628
1.192,-4.773,-6.667,3.724
-0.416,-2.747,-8.535,3.725
2.222,-5.498,-7.19,3.728
2.761,-6.049,-7.545,3.731
1.337,-5.469,-8.747,3.834
1.824,-6.48,-8.298,3.836
0.863,-5.731,-8.553,3.838
-0.486,-5.271,-7.257,3.84
0.451,-7.241,-7.004,3.924
0.1,-7.2,-7.6,3.926
-0.512,-7.31,-7.851,3.928
-0.62,-7.284,-7.718,3.935
-0.006,-6.355,-6.876,4.031
0.049,-5.659,-7.196,4.032
0.598,-5.718,-7.792,4.039
0.841,-5.633,-8.063,4.04
