vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.759,6.396,7.641,0.0
3.119,7.793,8.081,0.001
1.633,6.367,7.367,0.003
0.978,4.989,7.322,0.005
0.027,5.767,7.147,0.123
0.42,6.3,7.56,0.125
0.587,6.667,7.727,0.127
0.605,6.248,7.79,0.128
0.544,5.938,7.812,0.225
0.266,6.557,7.569,0.227
0.21,6.795,7.581,0.233
0.387,6.667,7.627,0.235
1.148,6.041,7.752,0.322
1.252,6.259,7.548,0.323
1.381,6.307,7.519,0.329
1.393,6.063,7.507,0.331
1.441,5.904,7.459,0.428
1.348,5.941,7.452,0.429
1.348,5.941,7.452,0.431
1.363,6.015,7.637,0.433
1.078,6.089,7.522,0.522
1.207,6.137,7.493,0.523
1.244,6.222,7.456,0.528
1.007,6.137,7.293,0.53
0.001,6.11,6.898,0.622
-0.01,5.995,6.621,0.624
0.174,5.843,6.351,0.625
0.001,5.91,5.898,0.627
0.148,5.576,5.705,0.722
-0.566,5.543,5.531,0.723
0.116,5.062,6.568,0.725
-0.394,4.557,6.689,0.736
1.191,5.143,7.162,0.823
1.666,4.796,8.064,0.824
0.177,4.864,8.409,0.826
-0.194,6.034,8.923,0.828
-0.76,6.338,10.158,0.931
-0.545,6.328,10.219,0.933
-2.54,5.962,10.642,0.934
-4.243,7.54,11.326,0.936
0.125,7.429,10.309,0.999
0.972,7.823,8.701,1.001
1.494,6.722,7.357,1.002
1.783,6.231,4.597,1.009
1.326,4.558,3.606,1.122
0.619,1.213,4.775,1.124
-0.877,-0.064,7.091,1.142
0.472,-3.164,7.762,1.223
0.044,-0.378,8.019,1.226
0.908,0.004,8.238,1.228
0.433,-0.033,8.667,1.23
-1.708,0.596,8.662,1.231
-1.8,2.4,9.1,1.324
-0.953,1.649,9.191,1.331
-0.802,0.933,9.127,1.333
-0.956,1.215,9.045,1.335
-0.196,-0.783,10.752,1.428
-1.309,-2.135,11.496,1.429
-2.883,-1.03,12.009,1.431
-2.248,-2.191,13.726,1.433
4.132,-4.349,16.897,1.524
7.844,-0.079,13.058,1.533
7.203,-2.733,9.365,1.547
3.25,-6.155,7.111,1.548
-0.232,-5.84,5.911,1.623
0.055,-5.477,6.515,1.624
0.006,-6.332,7.798,1.626
0.013,-6.264,8.896,1.628
2.918,-4.396,9.392,1.732
2.391,-4.802,9.304,1.733
2.07,-5.173,8.847,1.735
1.599,-4.789,8.078,1.737
1.506,-5.365,7.431,1.803
1.418,-5.896,7.792,1.804
1.407,-4.876,8.152,1.806
1.67,-4.173,8.447,1.807
1.506,-3.565,8.331,1.932
1.196,-3.356,8.313,1.941
1.147,-3.612,8.424,1.943
0.591,-4.936,8.036,2.023
1.173,-5.209,7.709,2.026
1.464,-5.445,7.445,2.028
1.918,-5.727,7.327,2.029
1.818,-7.027,7.927,2.031
3.872,-7.12,4.596,2.103
1.796,-8.06,5.028,2.104
1.332,-10.12,5.376,2.106
2.684,-10.54,5.612,2.108
4.532,-7.03,6.123,2.198
3.209,-6.074,5.83,2.2
1.709,-5.364,6.164,2.297
1.473,-5.209,6.409,2.298
1.836,-6.455,7.055,2.31
1.991,-6.936,6.936,2.311
3.757,-7.042,6.481,2.397
3.892,-7.481,6.036,2.398
3.185,-6.762,5.672,2.401
2.947,-6.368,5.951,2.407
2.825,-6.411,6.158,2.499
3.028,-6.621,6.091,2.5
3.062,-6.806,5.879,2.508
3.181,-6.853,5.94,2.51
3.026,-6.966,5.825,2.621
3.13,-6.875,5.857,2.623
2.834,-5.285,6.689,2.626
2.787,-4.917,6.738,2.628
3.025,-5.011,6.858,2.723
3.73,-4.975,6.657,2.732
3.302,-5.155,6.366,2.736
3.683,-6.308,6.206,2.737
4.24,-7.349,5.787,2.739
4.447,-7.168,5.851,2.823
3.302,-6.555,6.266,2.829
3.257,-6.142,6.181,2.831
3.258,-6.396,5.647,2.832
2.972,-6.579,4.909,2.924
1.172,-6.079,3.709,2.927
1.306,-5.464,3.098,2.929
1.279,-5.098,2.774,2.934
0.158,-3.796,3.347,3.026
-0.268,-4.23,2.523,3.029
0.021,-3.502,2.026,3.031
-1.096,-1.609,1.232,3.04
-2.49,3.607,2.228,3.125
-6.634,10.915,3.236,3.128
-3.113,-1.972,-0.008,3.13
18.335,-17.06,5.258,3.132
52.818,20.709,-3.157,3.22
-26.214,34.704,-2.947,3.228
26.076,-11.736,-3.035,3.23
30.71,-18.289,32.22,3.232
30.569,-13.02,6.531,3.321
0.624,-2.535,2.676,3.325
-4.81,-2.469,16.41,3.326
1.535,-6.153,13.665,3.328
20.543,7.317,14.221,3.421
1.538,8.555,10.719,3.425
-3.274,10.07,6.613,3.434
-0.704,10.638,2.198,3.436
-2.292,10.202,2.618,3.521
-3.653,0.437,1.231,3.528
-0.82,-3.455,-0.096,3.529
4.051,-3.612,-2.01,3.531
1.791,-0.635,-2.104,3.626
-5.43,2.078,-2.265,3.63
-3.104,2.083,-3.052,3.631
-1.813,-0.752,-2.657,3.636
2.033,-0.833,-3.033,3.721
5.667,4.533,-6.167,3.724
5.8,2.4,-7.7,3.726
8.833,2.267,-15.533,3.728
7.908,2.805,-26.885,3.821
-2.783,5.334,-13.726,3.837
9.064,20.829,-34.64,3.868
13.617,2.134,-12.626,3.869
20.998,2.48,-11.331,3.948
-2.369,0.114,-3.398,3.951
-4.49,1.198,0.757,3.953
-4.476,4.435,1.276,3.955
-1.83,4.141,-0.166,4.021
0.293,0.786,-6.019,4.024
0.898,0.896,-6.691,4.026
1.05,3.301,-6.577,4.028
-0.549,5.704,-7.059,4.121
4.847,17.688,-14.722,4.124
7.429,20.314,-14.257,4.126
-4.5,9.735,-6.229,4.221
-1.1,3.3,-5.0,4.223
1.4,1.848,-1.534,4.234
2.2,6.587,-4.195,4.236
6.444,6.889,-3.711,4.327
3.663,10.107,-4.557,4.329
3.298,11.287,-10.895,4.332
2.751,7.428,-5.826,4.334
1.6,7.353,-3.943,4.396
-0.8,6.682,-4.686,4.403
-2.0,4.053,-8.643,4.406
-0.5,7.086,-8.418,4.408
-1.2,7.763,-7.816,4.519
-1.1,7.614,-7.682,4.521
-0.6,7.013,-7.005,4.524
-0.5,6.173,-7.19,4.624
-0.3,5.936,-6.706,4.626
0.2,6.889,-5.949,4.638
-0.7,7.698,-6.545,4.649
-0.6,7.645,-6.902,4.65
1.363,7.253,-6.769,4.721
1.12,6.982,-6.684,4.727
0.714,6.457,-6.929,4.731
0.722,6.39,-7.002,4.732
0.884,6.535,-7.253,4.821
0.929,6.614,-7.457,4.822
0.829,6.414,-7.557,4.826
0.712,6.349,-7.51,4.828
0.712,6.349,-7.51,4.926
0.81,6.341,-7.492,4.927
0.678,6.41,-7.298,4.931
0.759,6.537,-7.133,4.932
0.876,6.602,-7.18,5.025
0.849,6.596,-7.041,5.026
1.018,6.573,-6.865,5.029
1.243,6.771,-6.886,5.031
1.261,6.845,-6.951,5.121
1.206,6.724,-7.255,5.123
0.963,6.453,-7.169,5.126
0.686,6.343,-7.371,5.127
0.292,6.167,-7.527,5.221
0.329,6.314,-7.657,5.222
0.694,6.176,-6.945,5.226
0.696,6.384,-6.863,5.227
0.714,6.457,-6.929,5.322
0.818,7.373,-8.165,5.324
0.761,9.045,-8.751,5.328
0.927,11.106,-11.439,5.337
0.88,8.818,-11.116,5.421
0.957,8.429,-10.614,5.422
-0.031,7.278,-9.124,5.426
-0.62,6.918,-8.316,5.427
0.76,6.521,-6.922,5.496
0.314,6.128,-5.662,5.498
0.347,5.693,-5.659,5.507
0.507,5.314,-5.681,5.508
1.92,4.456,-6.108,5.594
0.6,5.54,-6.22,5.601
-1.085,7.851,-7.294,5.695
-1.593,8.704,-6.485,5.697
-0.674,7.715,-4.94,5.698
-0.1,7.2,-5.1,5.7
0.243,8.685,-4.491,5.821
-0.276,8.982,-3.175,5.823
-0.057,9.085,-2.291,5.824
0.241,8.096,-2.612,5.826
-1.202,9.341,-1.23,5.921
-0.111,9.904,-0.051,5.923
0.952,9.319,0.323,5.931
0.716,9.194,0.126,5.932
-0.171,9.648,-1.594,5.938
1.577,9.447,1.098,6.02
-0.023,9.947,1.398,6.022
-0.696,10.592,3.467,6.024
0.843,8.215,4.637,6.027
2.6,6.4,4.8,6.149
2.34,6.946,5.218,6.151
2.398,7.128,6.189,6.153
2.631,6.87,5.019,6.164
3.149,7.421,5.317,6.222
3.364,7.499,5.804,6.224
2.711,7.748,5.91,6.225
3.474,7.66,6.858,6.229
2.987,7.18,6.679,6.23
1.583,5.667,7.994,6.319
1.063,6.147,7.981,6.321
1.6,6.2,8.5,6.324
1.414,7.157,7.629,6.432
0.757,7.629,7.414,6.434
1.529,8.414,7.057,6.435
2.686,5.943,7.871,6.439
1.926,5.94,4.742,6.52
2.358,7.282,5.771,6.522
1.26,7.654,5.582,6.532
2.09,6.439,5.246,6.535
2.972,8.788,5.648,6.621
2.711,7.748,5.91,6.623
3.053,7.251,5.694,6.624
3.056,7.21,4.96,6.627
1.871,7.286,5.343,6.695
1.414,8.557,6.229,6.697
2.043,7.771,5.886,6.703
2.614,6.957,6.029,6.707
0.618,7.74,6.246,6.823
-0.163,7.97,5.616,6.826
-0.411,7.598,5.628,6.828
0.133,8.067,6.333,6.897
0.413,8.107,6.033,6.899
0.213,8.507,6.033,6.909
0.209,8.204,5.689,6.91
0.289,8.144,5.189,6.914
0.453,9.484,4.253,7.055
0.386,9.362,4.226,7.057
0.412,8.671,4.332,7.076
0.542,9.847,4.242,7.194
0.418,9.873,4.058,7.196
0.437,9.979,5.037,7.197
0.697,8.799,4.537,7.199
-0.326,8.558,3.674,7.204
-0.419,7.594,3.821,7.246
-0.342,9.053,4.458,7.248
-0.637,8.621,4.163,7.25
-0.148,9.251,3.432,7.326
-1.114,10.362,4.126,7.335
-0.761,8.146,4.779,7.337
0.242,5.747,4.642,7.339
0.729,9.014,6.957,7.423
2.071,10.986,8.343,7.429
1.486,7.143,6.071,7.43
1.429,6.114,5.057,7.432
3.434,7.829,6.685,7.497
2.577,7.719,5.625,7.506
2.37,7.816,5.537,7.507
2.483,7.936,5.857,7.509
1.514,7.057,6.729,7.594
1.257,7.329,6.714,7.598
1.2,7.2,6.7,7.6
1.157,7.029,7.014,7.602
0.857,7.029,6.814,7.709
0.814,7.157,6.529,7.71
1.157,7.029,7.014,7.721
0.786,7.643,7.171,7.722
