accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.002,0.9,-0.1,9.2
0.007,0.8,-0.3,10.1
0.103,0.9,-0.3,9.8
0.106,0.6,0.0,9.9
0.11,0.3,0.5,9.9
0.203,0.6,0.1,9.9
0.206,0.5,-0.0,9.9
0.3,0.6,0.1,9.9
0.307,0.4,0.1,9.9
0.322,0.4,0.0,9.9
0.402,0.4,0.1,9.9
0.405,0.3,0.1,9.7
0.5,0.3,-0.3,9.4
0.506,-0.3,-0.4,8.5
0.509,-0.5,-0.7,7.8
0.602,-0.2,-0.6,7.3
0.605,-0.3,0.1,7.3
0.7,-0.7,-4.9,5.7
0.704,-1.7,-7.3,6.3
0.718,-3.0,-6.5,8.7
0.802,-4.3,-8.0,7.2
0.805,-4.2,-7.3,7.2
0.9,-4.2,-6.1,6.5
0.903,-3.8,-5.6,5.7
0.907,-4.5,-2.8,5.5
1.002,-16.1,-7.6,26.9
1.01,-4.6,-2.6,8.7
1.1,-4.0,-1.0,3.9
1.132,-7.4,-4.8,7.2
1.135,-7.4,-4.1,6.5
1.208,-6.6,-3.8,5.5
1.211,-6.7,-4.2,6.7
1.3,-5.6,-4.4,6.7
1.303,-5.9,-4.5,6.1
1.307,-6.0,-4.5,6.6
1.402,-6.1,-4.5,6.5
1.405,-6.0,-4.2,6.4
1.506,-6.0,-4.0,6.7
1.518,-6.0,-4.2,6.6
1.6,-6.3,-4.2,6.6
1.604,-6.3,-4.1,6.3
1.607,-6.3,-4.8,5.8
1.702,-6.3,-5.0,5.8
1.709,-6.2,-4.4,6.4
1.8,-5.8,-4.3,6.8
1.804,-5.7,-4.3,6.9
1.807,-6.0,-4.5,6.4
1.91,-6.2,-4.5,6.3
1.913,-6.1,-4.6,6.0
2.0,-6.2,-4.8,6.0
2.003,-5.9,-4.8,6.0
2.006,-6.3,-4.7,5.9
2.108,-6.5,-4.6,5.9
2.116,-6.5,-4.3,6.2
2.2,-6.5,-4.3,5.9
2.203,-6.5,-4.4,6.0
2.211,-6.5,-4.4,5.9
2.302,-6.6,-4.5,5.9
2.305,-6.7,-4.2,5.9
2.403,-7.1,-4.4,5.7
2.407,-7.0,-4.0,5.9
2.41,-7.0,-3.8,5.6
2.502,-7.2,-4.1,5.7
2.505,-7.0,-3.9,5.6
2.6,-7.0,-3.8,5.6
2.608,-7.2,-3.9,5.9
2.62,-7.0,-3.8,5.5
2.707,-7.4,-4.0,5.6
2.71,-7.3,-4.1,5.4
2.8,-7.3,-4.1,5.3
2.803,-7.3,-4.0,5.2
2.806,-7.4,-4.1,5.2
2.901,-7.5,-4.5,5.1
2.905,-7.4,-4.4,4.9
2.999,-7.1,-4.2,4.8
3.007,-7.3,-4.2,5.2
3.1,-7.3,-4.4,5.2
3.103,-7.4,-4.7,5.1
3.106,-7.1,-4.7,4.9
3.201,-7.1,-4.8,5.0
3.205,-6.9,-4.7,4.9
3.3,-7.1,-4.9,5.0
3.303,-7.0,-4.8,5.2
3.306,-7.0,-4.9,4.9
3.401,-7.0,-5.1,4.9
3.416,-6.8,-4.7,4.7
3.5,-7.2,-5.3,4.8
3.507,-6.9,-5.3,4.9
3.51,-6.8,-4.9,4.5
3.601,-7.3,-4.9,4.5
3.604,-7.2,-4.8,4.5
3.7,-7.0,-5.1,4.7
3.703,-7.1,-5.5,4.5
3.707,-7.1,-5.4,4.5
3.801,-6.9,-5.2,4.3
3.812,-7.1,-5.1,4.2
3.902,-7.2,-5.4,4.2
3.905,-6.9,-5.4,4.1
3.908,-7.1,-5.8,4.2
4.029,-7.0,-5.0,3.9
4.032,-7.3,-5.5,3.8
4.1,-7.2,-6.0,3.8
4.104,-6.7,-5.3,3.7
4.107,-6.9,-6.1,4.0
4.198,-6.7,-5.7,3.8
4.201,-6.5,-5.3,3.8
4.299,-6.5,-5.6,3.5
4.302,-6.7,-5.7,3.7
4.309,-6.8,-5.8,3.7
4.401,-6.5,-5.7,3.5
4.404,-6.3,-5.6,3.2
4.499,-6.1,-5.8,2.9
4.507,-5.9,-5.8,2.9
4.51,-6.0,-5.4,3.7
4.6,-7.7,-5.5,13.1
4.603,-11.1,-0.2,12.3
4.701,-11.0,-3.4,4.3
4.707,-5.2,-7.3,4.1
4.799,-7.3,-11.0,3.2
4.803,-5.4,-11.4,1.7
4.808,-0.8,-8.2,0.8
4.9,0.9,-7.5,1.4
4.904,1.7,-5.8,3.1
4.999,2.0,-0.2,-1.8
5.006,4.0,7.4,-20.6
5.01,-36.8,-39.2,10.0
5.101,-22.7,-12.4,20.2
5.104,13.1,2.2,-7.8
5.199,5.1,-14.1,8.4
5.202,-6.8,-12.3,18.5
5.205,0.2,-3.1,2.5
5.3,-2.8,-3.2,0.9
5.308,-7.2,-9.5,4.4
5.398,-8.6,-8.9,5.4
5.401,-0.6,-7.8,3.9
5.405,-1.4,-6.4,5.6
5.504,0.2,-6.6,7.3
5.509,2.0,-7.0,8.2
5.599,0.0,-7.4,7.8
5.602,-0.5,-7.6,6.5
5.606,0.2,-6.8,6.5
5.702,-1.2,-7.6,5.6
5.721,-2.0,-7.8,5.1
5.803,-1.9,-7.5,5.4
5.81,-1.3,-7.4,7.1
5.817,-1.1,-7.0,7.3
5.901,-0.9,-7.4,6.6
5.905,-0.7,-7.5,5.7
5.999,-0.2,-7.7,6.2
6.002,-0.3,-7.1,6.8
6.006,-0.8,-7.2,6.7
6.101,-1.1,-7.4,6.4
6.112,-1.4,-7.3,6.3
6.219,-1.4,-7.6,6.1
6.223,-1.0,-7.6,6.1
6.233,-0.9,-7.5,6.3
6.3,-0.8,-7.5,6.6
6.303,-0.8,-7.2,6.7
6.401,-1.0,-7.4,6.4
6.408,-1.0,-7.3,6.2
6.501,-1.1,-7.3,6.3
6.518,-1.0,-7.4,6.3
6.522,-1.0,-7.5,6.5
6.6,-0.9,-7.3,6.5
6.604,-0.9,-7.3,6.5
6.699,-1.0,-7.3,6.4
6.707,-1.0,-7.4,6.3
6.71,-1.1,-7.5,6.3
6.801,-1.0,-7.4,6.4
6.804,-0.9,-7.5,6.4
6.9,-1.0,-7.4,6.4
6.918,-1.0,-7.4,6.5
6.922,-0.9,-7.4,6.3
7.004,-1.1,-7.4,6.4
7.008,-1.0,-7.2,6.4
7.098,-1.0,-7.4,6.5
7.101,-1.0,-7.4,6.5
7.105,-1.0,-7.5,6.3
7.205,-1.0,-7.4,6.4
7.21,-1.0,-7.5,6.3
7.299,-1.0,-7.3,6.4
7.302,-1.0,-7.3,6.4
7.305,-1.0,-7.4,6.4
7.4,-1.0,-7.3,6.5
7.404,-1.0,-7.4,6.3
7.502,-1.0,-7.4,6.4
7.511,-1.0,-7.5,6.4
7.514,-1.0,-7.4,6.3
7.6,-1.1,-7.3,6.4
7.608,-1.1,-7.4,6.4
7.699,-1.0,-7.5,6.4
7.706,-0.9,-7.3,6.4
7.709,-1.0,-7.6,6.3
7.8,-1.0,-7.4,6.4
7.804,-1.0,-7.4,6.4
7.898,-1.1,-7.4,6.4
7.901,-1.1,-7.4,6.4
