orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.003,-0.4,-0.1,-0.1,0.9
0.012,-0.4,-0.1,-0.1,0.9
0.11,-0.4,-0.1,-0.1,0.9
0.115,-0.4,-0.1,-0.1,0.9
0.124,-0.4,-0.1,-0.1,0.9
0.204,-0.4,-0.1,-0.1,0.9
0.213,-0.4,-0.1,-0.1,0.9
0.331,-0.4,-0.1,-0.1,0.9
0.352,-0.4,-0.1,-0.1,0.9
0.357,-0.4,-0.1,-0.1,0.9
0.407,-0.4,-0.1,-0.2,0.9
0.412,-0.4,-0.1,-0.2,0.9
0.501,-0.4,-0.1,-0.3,0.9
0.506,-0.4,-0.1,-0.3,0.8
0.511,-0.4,-0.2,-0.3,0.8
0.607,-0.5,-0.2,-0.4,0.8
0.619,-0.5,-0.2,-0.4,0.7
0.739,-0.5,-0.2,-0.4,0.7
0.745,-0.5,-0.2,-0.4,0.7
0.757,-0.5,-0.2,-0.4,0.8
0.815,-0.5,-0.2,-0.4,0.8
0.82,-0.5,-0.2,-0.4,0.8
0.876,-0.5,-0.2,-0.4,0.8
0.885,-0.5,-0.1,-0.4,0.8
0.898,-0.5,-0.1,-0.4,0.7
1.01,-0.5,-0.1,-0.4,0.7
1.02,-0.5,-0.1,-0.4,0.8
1.13,-0.5,-0.2,-0.4,0.8
1.14,-0.5,-0.2,-0.4,0.7
1.149,-0.5,-0.2,-0.4,0.7
1.205,-0.5,-0.2,-0.4,0.7
1.214,-0.5,-0.2,-0.4,0.7
1.302,-0.5,-0.2,-0.4,0.7
1.307,-0.5,-0.1,-0.4,0.7
1.316,-0.5,-0.1,-0.4,0.7
1.401,-0.5,-0.1,-0.4,0.7
1.41,-0.5,-0.1,-0.4,0.7
1.519,-0.5,-0.1,-0.4,0.7
1.53,-0.5,-0.1,-0.4,0.7
1.6,-0.5,-0.1,-0.4,0.7
1.612,-0.5,-0.1,-0.4,0.7
1.623,-0.5,-0.1,-0.4,0.7
1.705,-0.5,-0.1,-0.4,0.7
1.714,-0.5,-0.1,-0.4,0.7
1.8,-0.5,-0.1,-0.4,0.7
1.809,-0.5,-0.1,-0.4,0.7
1.814,-0.5,-0.1,-0.4,0.7
1.926,-0.5,-0.1,-0.4,0.7
1.938,-0.5,-0.1,-0.4,0.7
2.006,-0.5,-0.1,-0.4,0.7
2.011,-0.5,-0.1,-0.4,0.7
2.015,-0.5,-0.1,-0.5,0.7
2.103,-0.5,-0.1,-0.5,0.7
2.112,-0.5,-0.1,-0.5,0.7
2.222,-0.5,-0.1,-0.5,0.7
2.227,-0.5,-0.1,-0.5,0.7
2.246,-0.5,-0.1,-0.5,0.7
2.299,-0.5,-0.1,-0.5,0.7
2.307,-0.5,-0.1,-0.5,0.7
2.405,-0.5,-0.1,-0.5,0.7
2.41,-0.5,-0.1,-0.5,0.7
2.419,-0.5,-0.1,-0.5,0.7
