vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.109,8.429,-5.444,0.0
-0.46,8.28,-5.6,0.002
0.016,8.276,-5.278,0.004
0.253,8.273,-5.567,0.007
-0.169,8.151,-5.256,0.103
-0.193,8.147,-5.033,0.104
-0.2,8.1,-4.9,0.106
-0.329,8.031,-5.456,0.107
-0.2,8.1,-5.8,0.109
-0.333,8.167,-5.633,0.111
-0.22,8.46,-5.3,0.201
-0.318,8.442,-5.311,0.203
-0.484,8.276,-5.378,0.205
-0.553,8.127,-5.433,0.207
-0.358,8.162,-5.411,0.208
-0.231,8.049,-5.444,0.301
-0.031,7.949,-5.244,0.303
-0.124,7.796,-5.078,0.304
-0.027,7.813,-5.067,0.306
0.093,7.653,-4.967,0.318
-0.059,8.075,-3.544,0.401
-0.29,7.621,-3.559,0.407
-0.273,6.886,-3.56,0.408
-0.386,6.189,-3.383,0.41
-0.429,5.63,-3.128,0.412
0.5,5.604,-2.572,0.501
-0.9,5.572,-0.896,0.503
-1.2,6.084,-0.212,0.505
-1.7,6.788,0.416,0.507
-3.0,7.272,1.004,0.508
-1.876,8.465,0.676,0.6
-2.731,9.78,0.231,0.602
-3.975,10.278,-1.525,0.604
-4.398,10.014,-3.202,0.605
-2.929,10.754,-3.363,0.702
-2.924,10.915,-2.879,0.703
-2.695,11.241,-1.956,0.705
-2.319,11.676,-1.195,0.706
-1.51,11.878,-0.568,0.723
2.542,12.041,-0.409,0.803
2.962,12.218,-0.121,0.805
4.061,11.794,1.727,0.807
4.559,11.604,1.649,0.808
6.697,10.334,1.429,0.811
6.91,10.341,2.095,0.901
6.754,10.649,2.457,0.905
6.415,10.95,2.248,0.907
5.748,11.195,1.724,0.909
4.626,11.191,1.243,0.911
3.472,10.765,0.776,1.001
2.421,9.982,0.49,1.003
1.689,9.037,0.314,1.004
1.254,8.149,0.357,1.006
1.14,7.52,0.4,1.008
1.273,7.087,0.467,1.101
1.654,6.849,0.557,1.103
1.911,6.763,0.686,1.105
2.169,7.177,0.914,1.116
1.449,8.217,0.714,1.119
