vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
3.724,4.082,-8.218,0.0
3.384,4.278,-8.055,0.002
2.818,1.012,-8.188,0.003
4.637,4.114,-6.72,0.009
6.976,4.712,-6.614,0.011
3.573,3.037,-12.496,0.123
2.933,4.133,-5.133,0.125
4.508,3.261,-8.973,0.126
3.625,3.573,-8.361,0.226
3.735,4.024,-7.876,0.228
3.578,3.908,-8.125,0.229
3.38,3.798,-7.669,0.231
3.729,3.753,-7.747,0.233
3.525,3.673,-7.461,0.239
3.198,3.452,-7.643,0.326
3.156,3.308,-7.731,0.327
2.665,2.976,-7.636,0.329
2.687,2.535,-7.381,0.331
2.9,2.3,-7.1,0.336
2.648,2.189,-6.682,0.348
1.959,3.27,-5.807,0.425
1.874,3.263,-5.859,0.427
1.322,3.489,-5.178,0.429
0.963,4.019,-4.47,0.431
1.749,5.369,-4.856,0.501
1.484,5.664,-5.378,0.502
1.487,5.927,-4.867,0.504
1.26,6.18,-4.8,0.506
0.458,6.518,-4.011,0.507
-1.289,7.378,-2.078,0.623
-1.218,7.573,-2.373,0.625
-1.653,7.832,-1.932,0.627
-2.984,8.213,-0.813,0.628
-2.343,8.498,2.957,0.726
-2.949,8.757,4.151,0.728
-3.992,9.255,5.708,0.729
-4.324,9.935,5.576,0.731
-3.929,9.694,4.171,0.732
-3.924,8.635,4.076,0.748
-1.645,5.14,9.364,0.849
-2.064,4.581,10.108,0.851
-2.206,2.992,10.583,0.853
-2.428,2.562,10.215,0.855
-3.14,4.247,9.681,0.857
-1.833,1.118,11.231,0.925
-2.272,-1.101,12.088,0.926
0.187,-3.07,12.326,0.928
-0.255,-2.704,12.311,0.929
-0.628,-2.602,12.455,0.936
2.981,-9.47,9.139,1.0
2.972,-12.285,8.071,1.007
3.077,-12.621,7.242,1.008
2.329,-12.573,4.969,1.01
3.953,-11.232,4.779,1.012
3.832,-9.819,5.627,1.122
3.842,-8.045,7.343,1.128
5.647,-8.848,6.781,1.13
6.311,-8.526,6.316,1.142
3.763,-8.618,5.115,1.226
2.8,-11.98,2.36,1.227
2.474,-11.404,2.251,1.233
2.353,-9.112,4.439,1.234
2.653,-9.032,4.879,1.237
2.026,-8.956,4.769,1.238
1.295,-8.237,5.342,1.325
0.984,-8.071,6.046,1.327
0.984,-8.751,6.306,1.329
1.147,-8.668,5.521,1.33
0.226,-8.256,5.869,1.333
-0.669,-6.356,7.651,1.424
-0.216,-4.004,8.813,1.426
-0.457,-3.245,8.935,1.428
-0.27,-3.306,8.617,1.429
0.202,-4.371,8.312,1.431
0.612,-4.539,8.618,1.524
0.634,-3.762,8.985,1.526
0.927,-3.349,9.048,1.538
1.116,-3.596,8.987,1.547
1.274,-4.236,9.108,1.549
-0.108,-4.677,9.031,1.625
-0.185,-4.846,8.738,1.627
-0.246,-4.962,8.685,1.629
-0.285,-5.446,8.838,1.63
-0.4,-5.4,8.5,1.632
1.0,-5.3,8.3,1.724
0.916,-5.296,8.187,1.726
0.957,-5.055,8.165,1.728
1.073,-4.851,8.352,1.729
1.188,-4.761,8.182,1.731
1.229,-4.52,8.161,1.861
1.115,-4.61,8.33,1.862
1.146,-4.701,8.303,1.864
1.179,-4.978,8.533,1.866
1.2,-5.1,8.6,1.867
-0.86,-4.095,9.07,1.924
-0.829,-4.291,9.047,1.936
-0.829,-4.291,9.047,1.938
-0.765,-4.083,9.099,1.941
-0.808,-4.001,9.206,1.944
-0.786,-3.773,9.04,2.024
-0.95,-3.781,8.887,2.025
-1.045,-3.793,8.858,2.033
-0.95,-3.781,8.887,2.035
-0.918,-3.977,8.863,2.124
-0.246,-4.862,8.285,2.126
-0.146,-4.962,8.385,2.128
-0.015,-5.154,8.462,2.129
0.015,-5.246,8.438,2.135
-0.046,-5.362,8.385,2.225
-0.077,-5.269,8.408,2.227
-0.015,-5.154,8.462,2.232
-0.169,-4.992,8.477,2.234
-0.177,-4.869,8.408,2.236
-0.192,-5.023,8.569,2.33
-0.2,-4.9,8.5,2.344
-0.1,-5.0,8.6,2.346
-0.1,-5.0,8.6,2.348
