vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.7,-4.885,-9.123,0.0
0.9,-4.508,-8.738,0.002
0.3,-3.762,-8.508,0.004
1.0,-4.931,-8.454,0.007
0.7,-4.746,-8.531,0.009
0.7,-5.323,-8.615,0.088
0.6,-5.008,-8.638,0.09
0.9,-4.838,-8.492,0.092
0.9,-4.777,-8.085,0.093
0.6,-4.523,-8.515,0.095
0.6,-4.731,-8.754,0.19
0.6,-4.638,-8.792,0.192
0.7,-4.546,-8.831,0.198
0.8,-4.654,-8.569,0.294
0.5,-4.708,-8.438,0.296
0.5,-4.746,-8.531,0.297
0.7,-4.838,-8.492,0.299
0.6,-4.708,-8.438,0.301
0.6,-4.669,-8.346,0.302
0.6,-4.462,-8.108,0.392
0.8,-4.2,-8.0,0.394
0.7,-4.715,-7.677,0.396
1.2,-6.4,-7.3,0.397
1.1,-3.731,-6.354,0.399
-1.6,-5.885,-5.023,0.493
0.1,-3.569,-5.446,0.495
0.5,-3.685,-5.723,0.496
-0.5,-3.208,-6.138,0.498
-1.4,-3.931,-6.054,0.5
-1.771,-2.469,-7.16,0.597
-2.46,-1.571,-7.069,0.598
-3.1,-0.1,-7.2,0.6
-3.818,1.367,-7.449,0.602
-3.246,2.045,-7.599,0.603
-3.217,2.521,-7.804,0.692
-3.866,3.003,-8.237,0.694
-4.48,3.442,-8.862,0.696
-4.413,3.993,-9.181,0.697
-2.7,6.16,-8.62,0.714
1.304,8.24,-7.272,0.793
0.528,8.98,-7.604,0.794
0.76,11.144,-5.037,0.796
0.915,10.877,-4.967,0.798
0.857,10.888,-6.083,0.799
0.855,11.051,-6.315,0.892
1.233,11.427,-6.572,0.894
0.831,11.19,-6.303,0.895
0.893,12.071,-5.509,0.897
3.275,12.396,-4.945,0.899
6.025,11.959,-1.39,0.992
6.844,10.856,-0.922,0.994
6.098,9.822,-0.649,0.995
5.92,10.2,0.44,0.997
4.499,10.536,4.963,0.999
4.838,9.865,5.673,1.091
4.725,9.334,4.691,1.093
4.684,9.077,3.806,1.094
4.158,8.679,3.878,1.104
5.332,8.189,4.455,1.111
5.419,9.57,5.179,1.192
5.542,10.474,4.794,1.194
6.26,10.729,2.332,1.2
5.413,10.498,2.049,1.201
5.17,10.497,1.824,1.203
5.02,11.035,1.584,1.292
4.76,11.129,1.332,1.293
5.413,10.409,-0.962,1.295
4.783,9.955,-1.051,1.297
4.179,9.319,-1.064,1.298
3.9,8.5,-1.1,1.392
2.3,8.394,-1.076,1.398
2.42,7.402,-2.417,1.399
1.86,7.196,-2.166,1.401
1.447,6.875,-2.035,1.403
1.369,6.987,-2.238,1.492
0.804,7.64,-2.643,1.493
-0.345,7.645,-2.736,1.503
-1.055,7.555,-2.364,1.504
-1.146,7.535,-1.551,1.511
-0.626,8.929,0.76,1.592
-1.057,10.892,2.002,1.593
-0.369,11.833,2.294,1.595
-0.143,13.614,3.529,1.604
1.178,14.569,4.224,1.605
-2.283,15.805,5.326,1.694
-2.467,15.633,8.633,1.696
0.887,12.181,-1.157,1.697
4.189,9.734,-7.598,1.699
5.364,10.796,-6.713,1.701
5.583,13.374,-4.177,1.791
6.952,15.752,-4.941,1.793
12.954,16.8,0.669,1.799
13.323,19.7,3.115,1.801
10.092,19.0,10.962,1.802
6.2,16.3,5.0,1.891
4.269,15.9,8.946,1.901
4.292,11.1,10.562,1.903
4.085,3.196,11.223,1.912
4.767,-3.033,9.733,1.994
3.228,-6.03,5.875,1.996
4.218,-8.456,2.26,1.998
5.21,-9.574,-3.467,1.999
4.343,-9.841,-8.4,2.001
1.707,-9.695,-11.495,2.092
0.211,-9.078,-10.578,2.093
-0.166,-8.004,-8.404,2.095
1.364,-7.355,-5.355,2.097
5.442,-6.856,-0.404,2.098
13.45,-0.35,2.936,2.192
23.428,2.628,8.569,2.194
33.762,6.162,14.512,2.195
37.026,11.726,14.711,2.197
29.7,24.8,8.0,2.203
20.491,20.588,2.649,2.292
12.091,17.488,7.149,2.301
10.363,13.518,5.277,2.311
10.75,9.433,3.542,2.313
8.267,6.856,3.845,2.315
6.271,5.371,1.79,2.392
3.258,5.658,3.306,2.393
0.775,4.975,2.946,2.399
-2.089,4.111,2.056,2.4
-3.462,4.138,1.637,2.402
-4.4,4.524,0.868,2.492
-6.723,3.823,0.825,2.494
-8.053,3.753,0.235,2.495
-6.185,5.285,0.488,2.497
-4.345,6.945,1.636,2.499
-4.568,8.9,3.876,2.592
