accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.104,0.1,2.3,9.3
0.321,-0.5,2.4,8.6
0.504,-2.9,-2.1,6.5
0.72,-8.7,-5.9,5.0
0.904,-11.0,-4.6,4.0
1.112,-9.4,-4.0,2.7
1.304,-9.6,-2.5,2.4
1.504,-9.0,-2.6,2.0
1.71,-9.2,-2.8,2.4
1.908,-9.3,-3.0,2.4
2.105,-8.9,-2.8,2.2
2.305,-8.7,-2.6,2.3
2.505,-9.1,-2.3,2.1
2.711,-8.0,-1.9,2.2
2.921,-8.2,-2.6,2.1
3.21,-6.7,-1.8,4.6
3.373,-14.1,0.6,5.3
3.573,-19.2,4.8,-3.3
3.8,5.1,-5.5,6.2
4.002,4.4,-8.7,0.2
4.207,2.1,-20.8,9.4
4.398,1.3,-8.4,4.9
4.597,1.5,-6.7,3.0
4.797,1.1,-8.3,3.8
5.0,0.8,-7.6,5.4
5.199,1.0,-8.5,5.0
5.399,1.1,-8.8,4.5
5.599,1.1,-8.0,5.1
5.802,1.1,-8.0,5.3
5.999,1.1,-8.3,5.1
6.206,1.1,-8.4,4.9
6.403,1.0,-8.4,4.9
6.604,1.0,-8.3,5.1
6.802,1.1,-8.3,5.0
7.007,1.0,-8.4,4.9
7.201,1.1,-8.3,5.0
7.4,1.0,-8.4,5.0
7.6,1.1,-8.4,5.0
7.8,1.0,-8.4,5.0
8.01,1.3,-7.7,5.2
8.199,0.8,-8.2,5.6
8.415,1.2,-7.5,5.8
8.606,1.0,-8.0,5.7
8.812,1.0,-7.5,6.1
9.001,1.0,-6.0,7.5
9.201,1.0,-5.4,8.1
9.408,1.0,-1.6,9.6
9.601,1.4,0.6,9.8
9.812,1.2,-0.6,9.8
10.007,1.9,0.2,9.5
10.202,1.1,-0.1,9.4
10.409,0.9,-0.2,9.9
10.607,1.3,-0.6,9.8
10.806,1.8,0.3,9.8
11.01,1.6,-0.3,9.6
11.207,1.7,0.3,9.3
11.408,1.6,0.4,9.5
11.697,1.7,-0.4,9.6
11.901,1.6,-0.4,9.7
