gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.0,0.1,-0.1,0.4
0.001,-0.1,-0.3,0.6
0.007,-0.1,-0.6,0.8
0.009,-0.1,-0.7,0.8
0.105,-0.1,-0.5,0.4
0.112,-0.1,-0.6,0.3
0.113,-0.0,-0.7,0.2
0.115,0.1,-0.7,0.1
0.118,0.0,-0.6,-0.1
0.2,-0.1,-0.4,-0.2
0.202,-0.1,-0.3,-0.3
0.204,-0.1,-0.3,-0.4
0.207,0.0,-0.4,-0.5
0.31,0.0,-0.3,-0.6
0.311,0.0,-0.3,-0.6
0.313,0.0,-0.2,-0.5
0.336,0.0,-0.1,-0.3
0.375,-0.0,-0.2,-0.2
0.377,-0.0,-0.5,-0.0
0.378,-0.1,-0.3,0.1
0.382,-1.6,0.1,0.1
0.496,-2.0,0.5,0.7
0.498,-2.1,0.1,-0.7
0.5,-2.6,-0.7,0.2
0.611,-2.6,0.3,1.5
0.613,-2.8,0.3,2.0
0.615,-3.3,0.2,2.0
0.616,-3.6,0.5,2.3
0.73,-3.9,1.0,3.0
0.732,-4.2,1.3,3.3
0.734,-3.8,2.0,3.7
0.744,-2.8,2.9,3.8
0.804,1.2,3.2,3.5
0.805,2.9,3.7,2.8
0.807,3.5,4.2,1.9
0.809,7.8,3.2,-1.6
0.905,-1.3,-1.0,-1.0
0.907,-4.8,-0.2,-1.8
0.911,-5.0,-0.3,-1.6
0.912,-3.9,0.0,-1.5
1.001,-2.5,1.8,-1.1
1.002,0.0,2.7,-0.1
1.004,2.2,2.5,1.5
1.006,1.7,1.3,0.9
1.115,0.4,0.7,-0.3
1.117,-0.5,0.4,0.1
1.127,-1.3,-0.0,0.1
1.129,-2.2,0.2,0.2
1.209,-3.0,0.1,0.1
1.211,-2.5,0.1,0.1
1.212,-1.8,0.1,0.3
1.214,-1.4,0.1,0.4
1.311,-1.2,0.1,0.6
1.318,-1.2,-0.0,0.6
1.319,-1.2,0.0,0.5
1.321,-1.1,0.0,0.6
1.397,-0.7,-0.0,0.3
1.4,-0.4,0.0,0.1
1.402,0.0,-0.1,0.0
1.404,0.3,-0.1,-0.0
1.508,0.2,-0.4,-0.3
1.517,-0.2,-0.2,-0.3
1.519,0.6,0.3,-0.5
1.521,1.6,0.0,-0.1
1.606,2.4,0.3,-0.3
1.611,2.7,0.2,-0.3
1.612,2.6,-0.0,-0.1
1.614,1.9,-0.0,-0.0
1.718,-0.5,-0.1,-0.1
1.72,-0.6,-0.2,-0.1
1.721,-0.5,-0.2,-0.1
1.723,-0.3,-0.1,-0.1
1.812,-0.1,-0.2,-0.1
1.813,-0.1,-0.2,-0.1
1.815,-0.1,-0.2,-0.1
1.817,-0.1,-0.2,-0.1
1.903,-0.3,-0.2,-0.0
1.905,-0.3,-0.2,-0.0
1.906,-0.3,-0.2,-0.0
1.914,-0.2,-0.1,-0.0
2.0,-0.4,-0.0,-0.1
2.005,-0.4,0.0,-0.1
2.006,-0.3,0.0,-0.1
2.008,-0.2,-0.0,-0.0
2.099,0.0,0.0,0.0
2.1,0.1,0.1,0.0
2.102,0.1,0.1,0.1
2.104,0.0,0.2,0.1
2.214,-0.0,0.2,0.0
2.215,-0.0,0.2,0.0
2.217,0.0,0.2,0.1
2.219,0.0,0.2,0.0
2.301,0.0,0.2,-0.0
2.306,0.0,0.2,-0.1
2.308,0.0,0.2,-0.1
2.31,0.0,0.3,-0.1
2.409,-0.1,0.3,-0.0
2.411,-0.1,0.3,-0.0
2.415,-0.2,0.3,0.0
2.417,-0.2,0.3,0.0
2.501,-0.2,0.3,-0.0
2.503,-0.1,0.2,0.1
2.508,-0.1,0.2,0.1
2.51,0.1,0.2,-0.0
2.612,-0.3,0.1,0.1
2.613,-0.2,0.0,0.1
2.622,-0.1,0.0,0.1
2.632,-0.1,-0.0,0.1
2.721,0.2,-0.1,-0.1
2.723,0.3,-0.1,-0.2
2.724,0.3,-0.2,-0.2
2.729,0.4,-0.2,-0.2
2.806,0.5,-0.2,-0.3
2.807,0.5,-0.2,-0.3
2.809,0.5,-0.2,-0.3
2.811,0.4,-0.2,-0.3
2.909,0.2,-0.2,-0.2
2.91,0.2,-0.2,-0.1
2.912,0.1,-0.2,-0.1
2.913,0.1,-0.2,-0.1
3.039,0.3,-0.2,-0.1
3.04,0.4,-0.2,-0.1
3.05,0.5,-0.2,-0.1
3.058,0.5,-0.2,-0.0
3.128,0.4,-0.2,-0.1
3.129,0.4,-0.2,-0.0
3.134,0.3,-0.2,-0.0
3.136,0.2,-0.2,-0.0
3.194,0.2,-0.1,0.0
3.196,0.2,-0.0,0.1
3.203,0.2,-0.0,0.1
3.204,0.2,-0.0,0.1
3.306,-0.0,0.1,0.1
3.308,0.0,0.0,0.1
3.31,0.0,0.1,0.2
3.312,0.1,0.1,0.2
3.416,-0.4,-0.1,0.2
3.426,-0.6,-0.2,0.2
3.427,-0.7,-0.2,0.2
3.429,-0.7,-0.2,0.2
3.507,-0.3,-0.2,0.2
3.509,-0.1,-0.1,0.3
3.51,0.0,-0.1,0.4
3.512,-0.1,-0.0,0.4
3.601,-0.6,0.0,0.3
3.602,-0.8,-0.0,0.1
3.604,-0.6,0.1,-0.0
3.606,-0.4,0.0,-0.2
3.701,-0.1,-0.1,-0.6
3.703,-0.3,-0.2,-0.2
3.704,-0.7,-0.2,-0.1
3.71,-0.7,-0.1,-0.0
3.826,-0.1,-0.7,-0.8
3.828,0.1,-0.9,-1.2
3.829,-0.2,-0.9,-0.7
3.899,-0.3,-1.1,-0.7
3.902,0.1,-1.5,-0.6
3.91,0.3,-1.8,-0.4
3.912,-0.2,-2.5,-0.4
3.999,-0.9,-2.8,-0.1
4.007,-1.3,-3.0,0.7
4.008,-1.8,-2.9,0.9
4.01,-2.4,-2.6,1.2
4.119,-2.7,-2.3,1.4
4.122,-1.0,-2.2,3.1
4.124,-3.1,-2.0,2.6
4.126,-3.5,-1.3,3.2
4.199,-0.5,-1.2,4.3
4.211,-0.4,-0.5,4.4
4.212,0.8,0.4,4.1
4.221,1.7,1.9,4.1
4.305,3.5,2.4,4.7
4.316,-0.2,3.8,2.2
4.318,-1.5,3.0,2.7
4.32,1.9,2.9,1.8
4.404,1.3,-2.3,-2.0
4.407,-1.6,-4.4,-3.4
4.409,1.1,-4.2,-3.6
4.41,2.4,-4.1,-3.4
4.508,4.0,-8.2,-6.8
4.513,-0.4,-4.5,-2.6
4.516,-3.6,-3.6,-1.8
4.518,-4.5,-2.0,-1.9
4.601,-4.7,-2.2,-2.2
4.604,-1.8,-1.5,-5.2
4.606,-2.9,-0.8,-0.9
4.609,-1.3,-1.9,-1.2
4.703,0.8,-1.2,-0.6
4.71,0.2,-0.9,-0.5
4.711,-1.5,-1.6,-0.2
4.713,-3.2,-2.5,0.2
4.799,-4.5,-3.0,0.6
4.807,-5.3,-1.4,2.0
4.808,-4.5,0.0,2.1
4.81,-4.4,-1.1,1.9
4.909,-3.4,-1.4,1.9
4.92,-2.3,-0.8,1.3
4.921,-2.1,-1.6,1.1
4.934,-0.7,-2.1,1.0
4.999,-0.3,-1.6,1.1
5.006,-12.5,-1.0,1.9
5.007,-7.2,-1.6,-0.2
5.009,-2.0,-1.0,-2.8
5.078,4.3,0.6,-1.2
5.082,6.6,1.6,-1.8
5.083,7.6,1.0,-1.0
5.085,5.7,0.5,-0.8
5.175,3.5,0.5,0.1
5.179,0.6,0.5,1.1
5.284,1.0,0.3,0.6
5.286,1.5,0.6,0.2
5.288,1.7,0.7,0.1
5.292,-0.6,-0.1,-0.2
5.381,-1.6,-0.2,-0.2
5.383,-1.7,-0.2,-0.0
5.385,-1.5,-0.2,0.0
5.391,-1.2,-0.1,-0.0
5.484,-1.1,-0.1,-0.0
5.485,-1.2,-0.2,-0.1
5.487,-1.2,-0.2,-0.1
5.49,-0.7,-0.2,-0.0
5.578,-0.4,-0.1,0.1
5.58,-0.2,-0.1,0.2
5.582,-0.1,-0.1,0.1
5.585,0.0,-0.1,0.1
5.711,0.0,-0.1,0.1
5.713,0.0,-0.1,0.1
5.714,-0.1,-0.1,0.1
5.73,-0.1,0.0,0.0
5.805,-0.1,0.1,-0.0
5.807,-0.1,0.1,-0.1
5.812,-0.0,0.1,-0.1
5.815,0.2,0.1,-0.1
5.817,0.2,0.1,-0.1
5.903,0.3,0.1,-0.0
5.908,0.2,0.0,-0.0
5.911,-0.0,-0.0,-0.0
5.913,-0.2,-0.0,-0.0
5.998,-0.3,-0.0,-0.0
6.0,-0.4,-0.1,0.0
6.003,-0.4,-0.1,0.0
6.004,-0.3,-0.1,0.1
6.109,-0.1,-0.0,0.1
6.111,0.1,-0.0,0.1
6.122,0.4,0.0,0.1
6.132,0.4,0.0,0.0
6.205,0.4,0.0,0.0
6.207,0.2,0.0,-0.0
6.21,-0.2,0.0,-0.1
6.212,-0.3,-0.0,-0.1
6.301,-0.4,-0.0,-0.1
6.302,-0.4,-0.0,-0.1
6.306,-0.3,-0.0,0.0
6.309,-0.1,-0.0,0.1
6.403,0.0,-0.0,0.1
