accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.114,-3.7,-0.9,8.8
0.322,-3.7,-1.1,9.0
0.508,-3.6,-0.6,9.3
0.802,-2.5,-4.8,8.2
1.001,-2.8,-4.0,8.4
1.202,-2.5,-5.1,8.0
1.401,-2.5,-4.8,8.3
1.602,-2.6,-4.7,8.3
1.801,-2.6,-4.8,8.1
2.001,-2.7,-4.8,8.3
2.202,-2.6,-4.9,8.1
2.407,-2.6,-4.9,8.1
2.603,-2.8,-5.0,7.8
2.803,-2.3,-4.8,8.2
3.003,-2.1,-5.3,8.3
3.203,-3.7,-5.4,7.0
3.402,-5.8,-7.3,6.3
3.602,-6.8,-5.5,3.9
3.803,-7.3,-5.4,3.0
4.002,-10.6,-6.0,3.6
4.228,-8.6,-2.4,3.6
4.409,-7.7,-4.4,2.6
4.627,-8.5,-4.7,2.4
4.828,-6.0,-2.7,2.7
5.005,-8.6,-9.5,2.0
5.212,3.1,-22.9,7.6
5.404,-5.0,-6.2,8.8
5.608,-2.5,-7.6,7.1
5.809,-1.2,-3.0,9.0
6.007,-2.7,-5.6,7.5
6.214,-2.4,-5.7,7.7
6.408,-2.0,-6.1,7.4
6.606,-2.0,-6.1,7.4
6.805,-1.9,-6.3,7.3
7.006,-2.0,-6.3,7.1
7.211,-2.0,-6.3,7.2
7.411,-2.3,-6.3,7.1
7.607,-2.4,-2.6,9.5
7.807,-3.1,-0.9,9.0
8.019,-2.9,-1.5,9.2
8.206,-3.9,-2.3,8.9
8.425,-5.0,-0.9,8.7
8.612,-3.4,-1.3,8.5
8.827,-5.0,-1.0,7.9
9.103,-4.8,-0.9,8.3
9.3,-5.2,1.1,8.9
9.5,-3.8,-1.5,8.7
9.692,-5.0,-1.5,8.2
9.907,-4.3,-1.1,8.8
10.098,-4.0,-1.7,8.7
10.306,-4.2,-1.4,8.7
10.602,-4.5,-1.0,8.4
10.702,-4.1,-1.5,8.7
10.942,-3.7,-3.6,10.5
11.107,-4.7,-2.1,8.5
11.301,-4.3,-1.7,8.7
11.505,-4.0,-1.6,8.7
