orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.122,0.6,0.1,0.1,0.8
0.357,0.6,0.1,0.1,0.8
0.518,0.6,0.1,0.1,0.8
0.802,0.6,0.1,0.1,0.8
1.01,0.6,0.1,0.1,0.8
1.141,0.4,-0.0,-0.2,0.9
1.332,0.2,-0.3,-0.3,0.9
1.612,0.2,-0.3,-0.3,0.9
1.808,0.2,-0.2,-0.3,0.9
2.008,0.2,-0.2,-0.4,0.9
2.225,0.2,-0.2,-0.3,0.9
2.407,0.2,-0.2,-0.3,0.9
2.632,0.2,-0.2,-0.3,0.9
2.805,0.2,-0.2,-0.3,0.9
3.026,0.2,-0.2,-0.3,0.9
3.207,0.2,-0.2,-0.3,0.9
3.427,0.2,-0.2,-0.3,0.9
3.608,0.2,-0.3,-0.3,0.9
3.85,0.2,-0.3,-0.3,0.9
3.999,0.2,-0.4,-0.3,0.8
4.236,0.2,-0.5,-0.3,0.8
4.414,0.2,-0.5,-0.3,0.8
4.618,0.1,-0.6,-0.3,0.8
4.803,0.1,-0.6,-0.3,0.8
5.011,0.1,-0.6,-0.3,0.7
5.219,0.1,-0.6,-0.3,0.7
5.412,0.1,-0.6,-0.3,0.8
5.616,0.2,-0.5,-0.3,0.8
5.831,0.1,-0.3,-0.4,0.9
6.011,0.2,-0.3,-0.3,0.9
6.22,0.3,-0.2,-0.2,0.9
6.414,0.3,-0.2,-0.2,0.9
6.61,0.3,-0.2,-0.2,0.9
6.833,0.3,-0.2,-0.2,0.9
7.017,0.3,-0.2,-0.2,0.9
7.245,0.3,-0.2,-0.2,0.9
7.426,0.3,-0.2,-0.2,0.9
7.643,0.3,-0.2,-0.2,0.9
7.836,0.3,-0.2,-0.2,0.9
8.037,0.3,-0.2,-0.2,0.9
8.228,0.3,-0.2,-0.2,0.9
8.465,0.3,-0.2,-0.2,0.9
8.613,0.3,-0.2,-0.2,0.9
8.853,0.3,-0.2,-0.2,0.9
9.036,0.3,-0.2,-0.2,0.9
9.248,0.3,-0.2,-0.2,0.9
9.423,0.3,-0.2,-0.2,0.9
9.631,0.3,-0.2,-0.2,0.9
9.925,0.3,-0.2,-0.2,0.9
10.108,0.3,-0.2,-0.2,0.9
10.328,0.3,-0.2,-0.2,0.9
10.503,0.3,-0.2,-0.2,0.9
10.732,0.3,-0.2,-0.2,0.9
10.902,0.3,-0.2,-0.2,0.9
11.126,0.3,-0.2,-0.2,0.9
11.303,0.3,-0.2,-0.2,0.9
11.528,0.3,-0.2,-0.2,0.9
11.716,0.3,-0.2,-0.2,0.9
11.935,0.3,-0.2,-0.2,0.9
12.105,0.3,-0.2,-0.2,0.9
12.302,0.3,-0.2,-0.2,0.9
12.507,0.3,-0.2,-0.2,0.9
12.708,0.3,-0.2,-0.2,0.9
12.907,0.3,-0.2,-0.2,0.9
13.103,0.3,-0.2,-0.2,0.9
13.317,0.3,-0.2,-0.2,0.9
13.508,0.3,-0.2,-0.2,0.9
13.706,0.3,-0.2,-0.2,0.9
13.913,0.3,-0.2,-0.2,0.9
14.109,0.3,-0.2,-0.2,0.9
14.314,0.3,-0.2,-0.2,0.9
14.55,0.3,-0.2,-0.2,0.9
14.705,0.3,-0.2,-0.2,0.9
14.94,0.3,-0.2,-0.2,0.9
15.108,0.3,-0.2,-0.2,0.9
15.345,0.3,-0.2,-0.2,0.9
15.524,0.3,-0.2,-0.2,0.9
15.738,0.3,-0.2,-0.2,0.9
15.91,0.3,-0.2,-0.2,0.9
16.143,0.3,-0.2,-0.2,0.9
16.314,0.3,-0.2,-0.2,0.9
16.549,0.3,-0.2,-0.2,0.9
16.742,0.3,-0.2,-0.2,0.9
16.944,0.4,-0.2,0.1,0.9
17.121,0.4,-0.1,0.1,0.9
17.33,0.4,-0.1,0.1,0.9
17.516,0.3,-0.2,0.1,0.9
17.729,0.3,-0.2,0.2,0.9
17.916,0.3,-0.2,0.1,0.9
18.215,0.3,-0.2,0.1,0.9
