vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.549,6.391,7.753,0.0
1.596,6.864,8.811,0.002
-0.287,6.827,7.762,0.004
-0.4,7.3,7.7,0.009
0.871,5.909,7.687,0.099
0.92,6.1,7.44,0.101
0.06,6.4,7.42,0.106
0.642,6.318,7.675,0.108
0.1,6.284,7.715,0.226
0.0,5.924,7.713,0.227
0.0,6.007,7.658,0.229
0.0,6.174,7.548,0.231
-0.3,6.174,7.548,0.232
-0.2,6.258,7.493,0.327
-0.2,6.174,7.548,0.329
-0.2,6.258,7.493,0.33
-0.1,6.258,7.493,0.336
-0.2,6.258,7.493,0.338
-0.2,6.258,7.493,0.339
1.605,6.216,7.355,0.426
1.507,6.222,7.373,0.427
1.513,6.138,7.427,0.429
1.544,6.331,7.536,0.431
1.427,6.282,7.473,0.432
3.561,4.861,7.673,0.527
3.561,4.861,7.673,0.529
3.561,4.861,7.673,0.53
3.48,4.78,7.509,0.532
3.539,4.639,7.427,0.537
4.4,4.86,6.52,0.609
4.295,4.772,6.375,0.611
4.163,4.601,6.023,0.613
3.879,4.246,5.619,0.615
3.584,3.995,4.884,0.616
5.356,2.522,3.244,0.701
5.163,2.252,3.104,0.703
4.681,2.126,3.152,0.705
4.759,1.637,3.274,0.706
5.038,-0.052,4.029,0.826
4.702,-1.12,5.123,0.827
4.944,-0.911,6.799,0.829
4.642,0.008,7.576,0.831
4.154,0.931,7.878,0.832
5.362,-2.083,6.713,0.933
5.264,-3.719,7.208,0.935
5.355,-4.14,7.836,0.937
5.132,-3.909,7.704,0.938
5.706,-4.408,7.383,0.94
5.381,-6.442,6.657,0.942
7.015,-7.481,3.964,1.031
6.513,-7.233,4.093,1.033
6.222,-7.548,3.41,1.035
6.408,-9.69,2.282,1.036
6.044,-10.695,2.021,1.041
4.282,-9.527,4.265,1.126
3.865,-7.561,5.612,1.128
3.592,-6.467,7.673,1.129
3.773,-5.694,8.539,1.151
4.737,-5.747,8.869,1.164
11.39,-3.759,17.692,1.226
7.722,1.21,14.898,1.227
-1.953,-7.388,6.078,1.233
-1.0,-14.5,-0.2,1.235
0.404,-12.816,1.363,1.238
1.708,-9.933,2.927,1.326
1.314,-10.657,3.171,1.331
1.031,-10.822,3.124,1.333
