vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.014,1.789,-9.377,0.0
-0.219,1.642,-9.684,0.002
-0.785,0.9,-10.077,0.009
-0.123,0.9,-9.585,0.011
0.223,0.9,-9.115,0.013
-0.331,0.7,-9.346,0.1
-0.385,0.6,-9.477,0.102
-0.7,0.2,-9.5,0.104
-1.577,-0.4,-9.215,0.105
-0.831,-0.5,-8.146,0.107
-1.4,-0.04,-7.72,0.2
-1.329,0.243,-7.486,0.202
-1.681,0.938,-7.876,0.204
-1.986,1.649,-8.897,0.205
-1.986,1.649,-8.897,0.207
-0.264,1.336,-8.509,0.301
-0.709,0.891,-8.173,0.302
-1.191,0.549,-7.747,0.308
-1.609,1.331,-7.593,0.309
-2.136,2.464,-7.891,0.322
-0.507,7.471,-5.109,0.413
-0.796,7.974,-4.838,0.414
-0.908,8.152,-4.624,0.416
-1.241,7.825,-4.852,0.418
-0.549,8.707,-4.509,0.42
1.142,10.208,-2.076,0.501
1.106,10.883,-2.129,0.503
0.804,11.055,-2.752,0.504
-0.293,11.947,-1.767,0.506
0.136,12.644,0.282,0.508
0.6,12.2,4.0,0.601
0.604,12.134,4.236,0.602
0.991,11.715,4.96,0.604
0.717,11.353,5.711,0.606
0.872,11.045,4.181,0.607
0.895,11.043,1.141,0.699
2.226,11.094,-1.216,0.701
3.448,10.213,-3.468,0.703
2.733,9.533,-2.333,0.712
1.181,9.775,-1.713,0.722
0.666,9.636,-0.904,0.8
0.938,9.549,-1.574,0.802
1.028,9.187,-1.43,0.803
0.991,8.938,-1.757,0.805
0.915,9.34,-1.809,0.807
0.758,9.766,-1.749,0.9
0.455,9.981,-1.572,0.902
0.255,10.081,-1.472,0.903
0.106,10.077,-1.666,0.909
0.075,9.998,-1.847,0.911
-0.036,9.943,-1.915,1.0
-0.125,9.798,-1.947,1.002
-0.094,9.577,-1.966,1.003
-0.102,9.408,-2.111,1.005
-0.191,9.262,-2.143,1.007
-0.264,9.157,-2.085,1.1
-0.302,9.208,-2.211,1.102
-0.064,9.057,-2.185,1.113
-0.019,9.175,-1.913,1.114
-0.108,9.33,-1.745,1.116
0.656,9.078,-2.856,1.2
0.768,9.293,-3.14,1.204
0.862,8.935,-3.198,1.206
0.878,8.789,-3.478,1.213
0.842,8.903,-3.897,1.215
0.704,8.938,-3.995,1.3
0.402,9.019,-3.947,1.302
0.238,9.065,-3.802,1.303
0.118,9.373,-3.827,1.305
0.006,9.458,-3.842,1.307
0.369,9.553,-4.014,1.406
1.223,9.871,-4.596,1.408
1.379,9.148,-3.852,1.41
1.517,8.513,-3.154,1.411
1.771,8.872,-2.362,1.413
1.883,9.301,1.345,1.499
1.391,9.37,1.463,1.514
1.261,9.447,1.042,1.516
0.913,9.924,0.666,1.518
0.774,9.671,-0.192,1.6
-0.425,9.298,-1.347,1.602
-0.523,9.491,-1.636,1.603
-0.725,9.798,-1.847,1.605
-0.408,9.83,-2.245,1.607
0.353,9.399,-3.434,1.7
-0.493,9.517,-3.116,1.702
-0.967,9.267,-2.333,1.703
-0.127,8.891,-1.409,1.705
0.585,9.006,-3.394,1.706
1.17,9.112,-4.488,1.8
0.775,9.01,-3.457,1.806
0.259,9.157,-2.777,1.808
-0.01,9.304,-3.263,1.81
-0.14,9.416,-3.651,1.812
-0.168,9.007,-3.76,1.9
-0.298,8.519,-3.547,1.91
-0.47,8.188,-2.812,1.911
-0.226,8.651,-2.683,1.923
-0.218,8.727,-2.973,1.925
0.837,9.237,-1.915,2.002
1.089,9.589,-1.356,2.003
1.259,9.959,-1.004,2.005
1.711,9.911,-0.944,2.007
2.304,9.704,-1.581,2.015
2.726,9.726,-1.07,2.1
2.952,9.352,-1.241,2.101
2.748,9.148,-0.359,2.108
2.322,8.922,0.511,2.109
2.459,8.859,0.596,2.111
2.73,8.93,0.448,2.208
2.874,8.574,0.07,2.211
2.604,8.504,0.219,2.212
2.133,8.633,0.367,2.214
1.967,9.067,0.133,2.216
2.263,8.863,0.915,2.299
2.167,9.467,1.633,2.301
2.052,9.552,1.059,2.302
1.933,9.033,0.867,2.304
1.567,9.167,0.733,2.306
1.415,9.415,0.574,2.4
1.226,9.626,0.33,2.401
0.989,9.289,0.344,2.407
0.726,8.626,0.63,2.408
0.615,8.515,0.374,2.41
1.4,8.56,0.58,2.5
1.463,8.517,0.461,2.501
1.4,7.92,0.56,2.503
1.079,7.201,0.566,2.505
0.805,6.795,0.568,2.506
0.6,6.98,0.14,2.6
0.405,6.915,0.228,2.602
0.174,6.186,0.538,2.603
0.116,6.424,0.925,2.605
0.089,7.231,1.123,2.614
1.174,8.057,2.34,2.7
1.113,8.872,2.23,2.705
0.998,8.975,2.153,2.707
1.157,8.536,1.715,2.708
1.364,8.534,1.404,2.71
1.632,7.717,1.202,2.8
1.428,6.768,1.008,2.801
0.932,5.117,-0.598,2.803
1.202,3.825,-1.053,2.805
1.753,5.587,0.621,2.811
1.443,9.164,1.485,2.9
0.4,10.8,2.0,2.901
-1.16,10.315,1.991,2.903
-0.182,11.026,3.354,2.91
0.145,11.984,4.036,2.912
0.514,12.079,2.641,3.0
0.168,12.195,0.005,3.001
-1.244,12.253,0.367,3.003
-0.445,13.416,0.564,3.013
1.367,15.058,2.402,3.02
0.905,15.884,0.716,3.1
0.705,17.984,1.616,3.101
-0.014,18.921,2.859,3.103
-0.955,17.284,2.736,3.105
2.917,18.389,6.451,3.11
10.47,11.313,-6.628,3.199
9.271,9.014,-0.057,3.205
6.886,8.957,0.571,3.207
6.514,10.843,2.229,3.208
1.694,2.682,-8.559,3.3
-0.224,6.706,-3.639,3.302
3.118,11.472,-2.003,3.303
0.591,6.964,-5.848,3.305
-0.867,6.03,-0.112,3.307
8.894,8.9,-8.176,3.399
