vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
1.511,0.757,10.706,0.0
-0.526,1.971,9.537,0.006
1.265,1.024,9.932,0.007
1.379,1.295,9.99,0.009
1.164,1.319,9.782,0.011
0.762,0.91,9.381,0.057
0.849,1.343,9.774,0.059
1.053,1.067,9.627,0.06
1.015,0.976,9.608,0.062
1.12,0.7,9.66,0.064
1.229,0.443,9.614,0.156
0.885,0.924,9.592,0.163
0.78,1.2,9.54,0.165
0.907,1.233,9.653,0.167
0.865,1.124,9.732,0.168
0.919,0.995,9.71,0.257
0.865,1.124,9.732,0.259
0.872,1.162,9.536,0.26
0.869,1.143,9.634,0.262
0.869,1.143,9.634,0.274
0.965,1.124,9.532,0.34
0.927,1.033,9.513,0.341
0.907,1.233,9.653,0.343
0.957,1.086,9.729,0.345
0.83,1.052,9.615,0.346
0.865,1.124,9.732,0.457
0.903,1.214,9.751,0.459
0.865,1.124,9.732,0.461
0.734,1.071,9.717,0.534
0.827,1.033,9.713,0.536
0.995,1.176,9.748,0.542
0.903,1.214,9.751,0.543
0.869,1.143,9.634,0.545
0.834,1.071,9.517,0.547
0.872,1.162,9.536,0.549
0.872,1.162,9.536,0.655
0.796,0.981,9.498,0.659
0.889,0.943,9.494,0.661
0.872,1.162,9.536,0.758
0.738,1.09,9.619,0.76
0.684,1.219,9.642,0.762
0.776,1.181,9.638,0.763
0.818,1.29,9.559,0.765
0.86,1.4,9.48,0.766
0.886,1.729,9.443,0.857
0.767,1.733,9.133,0.859
0.173,2.167,8.787,0.861
0.605,1.924,8.552,0.862
0.557,2.386,8.029,0.87
-0.053,2.571,7.347,0.872
-0.237,1.029,7.126,0.975
-0.381,0.89,6.738,0.977
-0.592,0.876,6.615,0.978
-1.042,0.681,6.516,0.98
-2.0,0.1,6.0,1.057
-2.4,-0.515,4.877,1.058
-2.9,-1.1,4.2,1.06
-3.8,-1.7,3.3,1.07
-4.6,-2.169,2.346,1.078
-3.532,-5.107,1.301,1.157
-4.732,-5.467,0.781,1.159
-4.964,-6.543,-1.301,1.164
-6.256,-6.926,-1.783,1.165
-6.922,-9.009,-0.999,1.167
-6.491,-11.336,-4.743,1.257
-7.8,-13.5,-6.3,1.258
-5.481,-16.861,-9.235,1.26
0.583,-18.236,-14.057,1.262
2.528,-17.312,-17.552,1.263
6.465,-3.309,-27.196,1.357
-1.448,-3.387,-19.157,1.376
-3.071,-13.154,-2.602,1.378
1.723,-10.628,-1.659,1.38
0.832,-7.316,-7.324,1.383
0.542,-7.493,-9.196,1.459
-0.227,-7.022,-10.312,1.461
-1.427,-6.122,-11.712,1.47
-1.849,-4.794,-11.954,1.472
-1.347,-3.669,-11.368,1.479
-0.693,0.201,-10.836,1.557
-0.183,-0.46,-10.586,1.558
0.523,-0.585,-10.913,1.56
1.378,-0.303,-11.192,1.562
1.663,-0.417,-11.115,1.563
1.3,0.785,-10.853,1.658
1.395,-1.463,-10.377,1.66
1.026,-1.934,-10.231,1.665
0.711,-2.149,-10.554,1.666
0.305,-2.337,-11.023,1.668
1.635,-3.261,-10.712,1.757
1.524,-3.702,-10.32,1.758
1.637,-4.153,-10.031,1.76
1.678,-4.59,-9.898,1.761
1.745,-5.12,-9.404,1.763
0.274,-8.309,-6.92,1.856
0.47,-8.859,-6.391,1.875
0.599,-10.312,-6.493,1.877
0.507,-11.313,-6.951,1.879
0.545,-10.756,-6.518,1.88
-0.209,-9.236,-5.779,1.962
-0.237,-7.847,-5.681,1.964
-0.663,-7.053,-5.819,1.965
-0.809,-6.736,-6.079,1.97
-0.89,-6.66,-6.556,1.972
-0.453,-5.859,-7.72,2.056
0.161,-5.716,-7.492,2.058
0.682,-5.255,-7.122,2.06
1.167,-4.598,-6.651,2.067
1.157,-4.229,-6.286,2.068
0.976,-4.173,-5.963,2.16
0.696,-4.412,-5.894,2.162
0.431,-4.508,-5.996,2.164
0.347,-4.559,-6.22,2.166
0.431,-4.708,-6.396,2.167
0.588,-4.737,-6.582,2.256
0.598,-4.906,-6.547,2.258
0.853,-4.741,-6.68,2.263
1.02,-4.739,-6.431,2.265
2.059,-5.322,-5.839,2.266
2.2,-4.7,-6.4,2.36
2.111,-3.455,-7.685,2.363
3.231,-2.433,-8.108,2.366
3.225,-2.033,-8.331,2.368
3.167,-2.033,-8.867,2.369
3.129,-2.5,-8.582,2.459
3.002,-2.933,-8.325,2.461
2.741,-4.0,-8.035,2.462
2.963,-4.367,-8.116,2.464
1.517,-5.596,-7.752,2.465
1.6,-5.7,-7.8,2.561
1.457,-6.361,-8.07,2.563
1.296,-6.826,-8.587,2.565
0.957,-7.561,-9.87,2.566
0.843,-9.439,-12.03,2.576
0.83,-9.917,-12.891,2.66
1.383,-8.404,-10.848,2.661
1.161,-6.635,-7.983,2.663
0.078,-5.73,-7.435,2.664
-1.2,-10.1,-11.4,2.756
-1.13,-11.183,-13.309,2.758
0.57,-8.583,-10.609,2.76
0.987,-7.478,-9.161,2.765
0.217,-7.096,-9.652,2.766
0.348,-6.013,-8.443,2.881
0.822,-4.87,-6.565,2.883
0.722,-4.17,-5.965,2.885
0.296,-4.126,-6.587,2.886
0.196,-3.826,-6.787,2.892
0.729,-2.483,-6.882,2.961
1.074,-2.103,-6.624,2.963
0.991,-2.136,-6.852,2.964
1.111,-2.255,-7.185,2.966
1.234,-2.465,-7.156,2.983
1.416,-2.637,-6.76,2.985
1.328,-2.688,-6.413,3.055
1.191,-2.636,-6.152,3.057
1.036,-2.956,-6.093,3.058
1.109,-3.764,-6.048,3.06
1.322,-5.07,-5.265,3.156
0.809,-4.448,-5.626,3.158
0.574,-3.457,-6.522,3.159
0.513,-4.122,-6.639,3.161
0.839,-4.265,-7.017,3.163
0.958,-3.166,-7.964,3.256
0.797,-3.913,-8.894,3.258
0.049,-5.802,-11.816,3.26
-0.74,-7.662,-15.033,3.261
-1.213,-11.178,-15.761,3.263
-0.691,-9.848,-14.626,3.355
0.343,-7.039,-11.23,3.357
0.03,-7.517,-9.891,3.36
-1.357,-10.639,-11.33,3.372
-0.335,-10.709,-11.296,3.374
1.478,-8.63,-8.935,3.456
3.135,-7.191,-6.704,3.458
3.004,-6.374,-6.413,3.459
2.365,-6.709,-6.996,3.464
1.965,-6.309,-7.096,3.466
3.15,-4.638,-6.232,3.556
2.797,-4.071,-5.206,3.558
2.505,-3.381,-4.324,3.559
1.291,-2.952,-3.874,3.561
1.322,-3.17,-3.765,3.563
1.304,-4.174,-4.113,3.631
1.248,-5.613,-5.043,3.637
2.776,-8.085,-3.434,3.639
3.034,-6.492,-4.238,3.641
2.056,-6.332,-5.79,3.642
1.126,-7.191,-6.98,3.754
0.854,-6.657,-7.875,3.756
0.662,-5.858,-8.033,3.766
0.548,-4.813,-9.043,3.87
0.483,-5.204,-9.348,3.874
0.704,-5.174,-8.613,3.876
1.117,-4.896,-7.252,3.878
1.135,-5.091,-7.004,3.879
0.857,-6.561,-8.67,3.881
0.635,-8.391,-10.704,3.883
0.743,-8.839,-11.63,3.969
0.643,-8.439,-11.63,3.972
0.043,-8.039,-11.03,3.974
-0.704,-7.926,-10.687,3.975
-1.204,-9.926,-11.787,3.977
-0.843,-10.761,-12.27,4.056
0.152,-8.787,-10.257,4.058
0.813,-7.322,-8.339,4.059
0.757,-6.661,-7.37,4.061
0.913,-5.622,-6.439,4.063
1.135,-4.391,-5.604,4.155
1.252,-3.687,-5.057,4.167
1.043,-3.339,-5.13,4.169
1.096,-3.326,-5.487,4.171
1.148,-3.113,-5.443,4.26
1.252,-2.293,-5.653,4.261
1.118,-2.528,-6.097,4.263
1.057,-2.871,-6.596,4.265
0.992,-3.231,-6.52,4.266
1.052,-3.193,-6.153,4.356
0.725,-3.201,-6.208,4.363
0.625,-3.301,-6.508,4.364
0.721,-3.415,-6.702,4.366
0.965,-3.439,-6.875,4.368
0.082,-2.718,-7.476,4.456
0.125,-2.408,-7.745,4.458
0.094,-2.506,-8.459,4.459
-0.406,-3.406,-10.359,4.461
-1.271,-4.871,-13.006,4.463
-1.947,-6.647,-15.871,4.556
-2.167,-7.633,-17.267,4.565
-0.755,-6.422,-14.749,4.567
-0.455,-6.622,-12.549,4.569
-1.494,-7.894,-13.141,4.57
-1.49,-9.539,-11.798,4.656
-0.51,-8.821,-10.182,4.662
1.73,-8.817,-8.091,4.663
2.161,-7.935,-7.183,4.665
2.439,-6.965,-6.517,4.667
2.322,-6.07,-6.165,4.756
1.214,-4.529,-6.657,4.758
1.095,-3.91,-6.841,4.759
1.1,-3.24,-6.82,4.761
1.276,-2.692,-6.725,4.762
1.243,-1.314,-6.629,4.856
1.416,-1.153,-6.135,4.858
1.312,-1.29,-5.851,4.859
1.484,-1.295,-5.416,4.861
1.955,-1.532,-5.025,4.863
1.214,-2.609,-5.097,4.984
-0.129,-3.463,-7.046,4.985
-0.619,-4.622,-8.504,4.987
-0.476,-5.148,-8.895,4.989
-0.357,-5.426,-9.091,4.992
-0.448,-6.345,-9.73,5.057
-0.314,-6.591,-9.503,5.059
0.252,-5.845,-8.23,5.061
0.143,-5.866,-8.011,5.068
-0.457,-6.406,-8.731,5.07
-0.619,-6.562,-9.424,5.16
-0.729,-7.203,-10.366,5.162
-0.952,-6.575,-10.83,5.165
-0.676,-6.368,-10.855,5.167
1.022,-7.67,-10.565,5.178
0.843,-7.439,-10.33,5.256
0.487,-8.978,-11.561,5.257
0.152,-9.887,-12.457,5.259
0.783,-8.004,-10.248,5.261
1.283,-6.704,-8.248,5.27
1.291,-6.052,-7.774,5.356
1.657,-5.461,-6.97,5.358
2.157,-4.661,-5.97,5.359
2.487,-3.678,-5.661,5.361
2.483,-3.304,-5.648,5.363
2.291,-3.152,-5.474,5.459
1.961,-2.735,-5.283,5.461
1.617,-2.496,-5.352,5.469
1.361,-2.935,-5.883,5.471
