vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
3.78,2.088,-8.684,0.0
3.88,1.848,-8.864,0.002
3.78,1.748,-9.064,0.004
3.24,1.304,-9.772,0.005
4.52,1.732,-9.576,0.007
4.08,2.208,-7.844,0.123
3.96,1.496,-9.128,0.128
3.58,1.588,-8.684,0.13
3.56,1.016,-8.988,0.131
3.94,1.784,-8.912,0.202
3.88,1.388,-9.084,0.203
3.92,1.612,-8.916,0.205
3.94,1.724,-8.832,0.207
3.78,1.628,-8.904,0.209
3.4,1.84,-8.62,0.211
3.54,1.824,-8.632,0.323
3.4,1.9,-8.7,0.325
3.5,1.72,-8.96,0.33
3.58,1.588,-8.684,0.332
3.26,1.396,-8.828,0.428
2.94,0.964,-8.652,0.437
2.5,0.26,-8.68,0.438
1.6,-0.8,-8.6,0.44
1.74,-0.316,-7.612,0.442
0.9,-0.36,-6.52,0.444
-1.254,0.395,-5.591,0.526
-1.08,0.716,-4.582,0.528
-0.673,1.161,-3.106,0.529
-0.929,1.657,-2.386,0.531
-1.0,2.48,-1.431,0.536
-1.428,4.729,-0.184,0.624
-1.888,7.13,-0.121,0.626
-1.732,8.319,-0.01,0.627
0.455,9.083,1.129,0.634
-0.125,9.514,1.044,0.636
0.953,8.98,2.181,0.725
0.058,8.439,3.242,0.727
-0.9,8.1,3.6,0.729
-2.26,8.677,5.093,0.739
-4.018,9.845,6.918,0.74
0.027,8.972,10.772,0.824
-1.254,8.256,11.456,0.825
-1.372,7.213,13.213,0.827
-1.362,6.926,15.126,0.829
-0.792,6.73,15.93,0.83
3.363,-5.439,16.263,0.925
3.373,-4.508,15.373,0.927
3.086,-3.604,14.686,0.928
0.429,-0.831,14.656,1.026
1.504,-0.136,13.978,1.028
2.376,1.296,13.022,1.03
2.927,2.987,11.767,1.031
2.653,4.073,10.633,1.033
2.04,3.78,10.2,1.035
1.436,3.216,10.122,1.043
0.982,3.573,9.838,1.099
0.605,3.278,9.73,1.101
0.62,2.918,9.734,1.111
0.729,2.784,9.723,1.112
0.951,2.598,9.643,1.114
1.391,1.571,9.544,1.226
1.636,1.616,9.122,1.227
1.693,1.853,9.133,1.229
1.762,2.002,9.189,1.325
1.762,2.002,9.189,1.327
1.533,1.733,8.933,1.329
1.527,1.687,9.067,1.33
1.458,1.538,9.911,1.332
1.393,1.753,10.133,1.334
0.397,1.449,10.396,1.426
0.394,1.247,10.925,1.428
0.776,1.188,11.435,1.43
1.039,1.219,11.751,1.432
1.052,1.076,11.47,1.434
2.383,1.391,10.547,1.524
2.189,1.345,10.404,1.526
1.84,1.17,10.164,1.535
1.966,0.683,10.294,1.537
2.072,0.436,10.651,1.539
1.933,2.522,10.288,1.624
2.064,2.476,9.758,1.626
1.872,2.215,9.601,1.627
1.742,2.228,9.549,1.629
1.787,2.325,9.268,1.631
0.389,2.251,8.964,1.724
0.322,2.038,8.791,1.726
0.244,1.976,8.782,1.731
0.056,2.344,8.978,1.732
-0.322,2.482,9.069,1.734
-1.022,3.978,8.889,1.799
-1.541,4.359,9.102,1.801
-1.751,4.849,9.029,1.802
-2.202,5.298,8.817,1.804
-2.9,6.0,9.1,1.806
-3.726,6.974,9.523,1.93
-4.126,7.374,9.523,1.94
-4.099,7.201,9.241,1.942
-4.071,7.029,9.101,1.944
-3.992,8.656,8.24,2.026
-3.716,8.788,8.32,2.028
-2.808,8.244,7.46,2.03
-1.92,7.56,6.4,2.031
-2.212,7.116,6.14,2.033
-2.984,7.312,6.48,2.035
-3.575,6.226,7.934,2.132
-4.262,6.887,8.083,2.136
-4.308,6.523,7.743,2.138
-3.813,5.74,7.251,2.14
-3.472,5.615,7.162,2.142
-2.498,4.517,7.78,2.199
-2.011,4.156,7.511,2.2
-1.513,3.338,7.131,2.202
-0.996,2.634,6.56,2.204
-0.848,2.688,6.085,2.205
0.202,1.752,6.61,2.324
-0.29,1.738,6.908,2.325
-0.466,1.743,7.189,2.327
-0.238,1.054,8.215,2.329
-0.246,1.185,8.938,2.426
-0.362,0.946,9.285,2.431
-0.369,0.477,9.508,2.432
-0.0,0.3,10.0,2.434
0.592,0.431,10.923,2.436
0.718,-1.197,11.624,2.437
1.155,-1.157,11.541,2.499
1.317,-1.114,11.689,2.501
1.319,-0.78,11.858,2.502
1.457,-1.024,11.51,2.504
1.912,-0.898,11.316,2.506
4.7,0.236,10.452,2.622
4.5,0.172,11.304,2.623
4.4,0.248,12.636,2.625
3.896,2.046,14.412,2.725
3.502,3.127,15.694,2.735
3.135,4.089,15.495,2.742
2.416,4.617,14.953,2.744
1.817,5.345,14.648,2.759
1.669,6.565,15.093,2.761
-2.112,11.31,12.149,2.825
-1.788,10.89,11.651,2.827
-1.057,9.814,11.429,2.831
-0.943,8.686,11.371,2.833
-1.192,7.427,11.067,2.835
-1.492,6.027,10.467,2.836
-4.581,2.235,10.17,2.923
-4.39,1.548,9.595,2.929
-4.2,1.06,8.92,2.931
-4.01,0.772,8.145,2.932
-3.831,0.7,7.446,3.024
-3.701,0.829,6.68,3.025
-3.284,0.871,6.197,3.028
-3.109,1.229,5.242,3.036
-2.982,1.343,4.616,3.049
-3.186,0.543,4.329,3.124
-3.01,0.712,4.351,3.125
-2.869,0.763,4.647,3.127
-2.876,0.831,5.078,3.128
-2.712,1.135,5.961,3.13
-2.5,1.8,7.3,3.201
-2.98,2.776,7.698,3.203
-3.268,4.275,7.265,3.204
-3.747,4.838,7.602,3.206
-2.437,6.104,7.861,3.212
-1.989,7.089,8.144,3.323
-2.204,8.044,8.042,3.324
-3.491,7.986,8.417,3.326
-4.789,8.714,8.123,3.328
-5.43,10.668,6.823,3.425
-6.436,11.006,6.702,3.427
-6.692,10.683,6.694,3.429
-6.496,9.842,6.847,3.43
-5.913,8.655,7.285,3.44
-4.736,7.306,7.702,3.442
1.111,4.451,9.973,3.528
1.845,4.445,9.536,3.529
1.277,1.871,9.774,3.531
0.693,1.167,9.313,3.533
0.37,1.238,9.288,3.534
0.022,0.078,9.749,3.624
0.1,-0.1,9.5,3.626
0.175,-0.375,9.278,3.627
0.32,-0.82,9.563,3.629
0.371,-0.771,10.106,3.634
0.429,-0.529,10.594,3.723
