vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
1.469,-4.307,-7.191,0.0
-1.535,-4.696,-9.555,0.002
-0.087,-6.338,-8.627,0.004
0.255,-5.764,-8.445,0.005
0.489,-5.667,-8.091,0.103
0.355,-4.564,-8.245,0.105
-0.04,-5.28,-8.1,0.11
0.487,-5.362,-8.173,0.111
0.085,-5.856,-8.055,0.113
0.233,-5.598,-7.827,0.115
0.015,-4.944,-7.945,0.202
0.198,-5.295,-8.282,0.203
0.198,-5.295,-8.282,0.205
0.384,-5.451,-8.136,0.207
0.375,-4.924,-8.245,0.208
0.38,-4.84,-8.3,0.302
0.284,-5.151,-8.236,0.304
0.329,-5.287,-7.891,0.309
0.311,-5.233,-7.809,0.311
0.262,-4.985,-7.618,0.323
0.155,-3.61,-7.952,0.402
0.172,-3.945,-6.924,0.403
0.061,-4.022,-5.81,0.405
-1.024,-3.952,-4.962,0.406
-0.267,-2.467,-4.433,0.408
-1.598,-1.292,-5.111,0.501
-2.153,0.489,-5.983,0.503
-0.886,1.429,-6.143,0.508
-1.425,1.582,-6.857,0.51
-0.433,4.633,-6.967,0.602
-1.556,4.389,-7.111,0.603
-1.417,2.842,-7.655,0.605
-2.543,2.958,-7.565,0.606
-3.806,3.316,-8.171,0.608
-2.708,6.236,-8.381,0.704
-4.017,7.906,-8.908,0.706
-5.225,10.142,-9.089,0.708
-6.321,12.274,-8.698,0.71
-6.804,13.368,-8.091,0.72
0.853,17.398,-1.077,0.801
1.884,16.266,-0.292,0.803
1.6,14.0,-2.5,0.805
3.332,14.239,1.534,0.806
2.674,15.386,4.463,0.808
-0.655,11.945,1.651,0.902
-0.596,11.704,0.439,0.903
0.194,10.494,0.941,0.905
0.047,10.347,2.771,0.907
-0.453,9.847,2.871,0.908
0.092,9.023,3.031,1.001
-0.116,9.035,2.952,1.003
-0.108,9.223,2.831,1.01
-0.034,9.559,3.193,1.012
0.126,9.964,3.337,1.013
0.902,10.222,2.72,1.101
0.856,10.36,2.104,1.103
0.531,10.008,2.277,1.112
1.266,10.059,2.493,1.124
1.646,10.462,2.815,1.127
0.373,8.927,6.325,1.201
0.094,8.506,7.441,1.203
1.351,9.049,5.11,1.205
2.122,8.978,6.916,1.206
1.141,7.559,3.912,1.208
3.543,8.769,-2.251,1.301
3.718,9.389,5.486,1.302
3.078,7.966,2.975,1.304
3.208,8.772,2.824,1.311
2.542,9.087,3.603,1.313
1.2,9.6,3.4,1.406
0.654,10.4,4.169,1.407
0.085,10.2,3.323,1.409
0.085,9.6,3.323,1.411
