orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.0,1.0,0.0,0.1,-0.3
0.002,1.0,0.0,0.1,-0.3
0.005,1.0,0.0,0.1,-0.3
0.024,1.0,0.0,0.1,-0.3
0.113,1.0,0.0,0.1,-0.3
0.116,1.0,0.0,0.1,-0.3
0.118,1.0,0.0,0.1,-0.3
0.121,1.0,0.0,0.1,-0.3
0.123,1.0,0.0,0.1,-0.3
0.13,1.0,0.0,0.1,-0.3
0.203,1.0,0.0,0.1,-0.3
0.206,1.0,0.0,0.1,-0.3
0.208,1.0,0.0,0.1,-0.3
0.215,1.0,0.0,0.1,-0.3
0.217,1.0,-0.0,0.1,-0.3
0.331,1.0,-0.0,0.1,-0.3
0.342,1.0,-0.0,0.1,-0.3
0.354,1.0,-0.0,0.1,-0.3
0.357,1.0,-0.0,0.1,-0.3
0.359,1.0,-0.0,0.1,-0.2
0.402,1.0,-0.0,0.1,-0.2
0.408,1.0,-0.0,0.1,-0.2
0.41,1.0,-0.0,0.1,-0.2
0.413,1.0,-0.1,0.1,-0.2
0.419,1.0,-0.1,0.1,-0.2
0.503,1.0,-0.1,0.1,-0.2
0.507,1.0,-0.2,0.2,-0.2
0.51,0.9,-0.2,0.2,-0.2
0.517,0.9,-0.2,0.2,-0.2
0.602,0.9,-0.2,0.2,-0.1
0.605,0.9,-0.2,0.3,-0.1
0.611,0.9,-0.3,0.3,-0.1
0.623,0.9,-0.3,0.3,-0.1
0.625,0.9,-0.3,0.4,-0.0
0.747,0.9,-0.3,0.4,0.0
0.749,0.8,-0.3,0.4,0.0
0.752,0.8,-0.4,0.5,0.1
0.754,0.8,-0.4,0.5,0.1
0.761,0.7,-0.5,0.5,0.2
0.806,0.7,-0.5,0.5,0.2
0.812,0.6,-0.5,0.5,0.3
0.815,0.6,-0.5,0.5,0.3
0.819,0.6,-0.5,0.5,0.4
0.823,0.6,-0.5,0.5,0.4
0.903,0.6,-0.5,0.5,0.4
0.905,0.6,-0.5,0.5,0.4
0.912,0.5,-0.5,0.5,0.4
0.914,0.5,-0.5,0.5,0.4
0.93,0.5,-0.5,0.5,0.4
1.018,0.5,-0.5,0.5,0.4
1.021,0.5,-0.5,0.5,0.4
1.027,0.5,-0.5,0.5,0.4
1.03,0.5,-0.5,0.5,0.4
1.032,0.5,-0.5,0.5,0.4
1.137,0.5,-0.5,0.5,0.4
1.139,0.5,-0.6,0.5,0.4
1.141,0.5,-0.6,0.5,0.4
1.148,0.5,-0.6,0.5,0.4
1.15,0.5,-0.6,0.5,0.5
1.201,0.5,-0.6,0.4,0.5
1.208,0.5,-0.6,0.4,0.5
1.21,0.5,-0.6,0.4,0.5
1.213,0.5,-0.6,0.4,0.5
1.215,0.5,-0.6,0.4,0.4
1.306,0.5,-0.6,0.4,0.4
1.31,0.5,-0.6,0.4,0.4
1.313,0.5,-0.6,0.4,0.4
