orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.006,-0.5,-0.1,0.1,0.8
0.011,-0.5,-0.1,0.1,0.8
0.117,-0.5,-0.1,0.1,0.8
0.123,-0.5,-0.1,0.1,0.8
0.233,-0.5,-0.1,0.0,0.8
0.243,-0.5,-0.1,0.0,0.8
0.251,-0.5,-0.1,0.0,0.8
0.353,-0.5,-0.1,0.0,0.8
0.374,-0.5,-0.1,0.0,0.8
0.427,-0.5,-0.1,0.0,0.8
0.436,-0.5,-0.1,0.0,0.8
0.462,-0.5,-0.1,0.0,0.8
0.514,-0.5,-0.1,0.0,0.8
0.518,-0.5,-0.1,0.0,0.8
0.618,-0.5,-0.1,0.0,0.8
0.624,-0.5,-0.1,-0.0,0.8
0.75,-0.5,-0.1,-0.1,0.8
0.76,-0.6,-0.1,-0.2,0.8
0.765,-0.6,-0.0,-0.3,0.8
0.825,-0.6,-0.0,-0.3,0.8
0.833,-0.6,0.0,-0.4,0.7
0.838,-0.6,0.0,-0.5,0.6
0.931,-0.6,0.0,-0.5,0.6
0.941,-0.6,0.0,-0.6,0.6
1.037,-0.6,-0.0,-0.6,0.5
1.046,-0.6,-0.0,-0.6,0.5
1.051,-0.6,-0.0,-0.6,0.4
1.152,-0.6,-0.1,-0.7,0.4
1.16,-0.7,-0.1,-0.7,0.3
1.228,-0.7,-0.1,-0.7,0.3
1.233,-0.7,-0.1,-0.7,0.3
1.242,-0.7,-0.1,-0.7,0.2
1.329,-0.7,-0.1,-0.7,0.2
1.334,-0.7,-0.1,-0.7,0.3
1.426,-0.7,-0.1,-0.7,0.3
1.435,-0.7,-0.1,-0.7,0.3
1.446,-0.7,-0.1,-0.7,0.3
1.545,-0.7,-0.1,-0.7,0.3
1.556,-0.7,-0.1,-0.7,0.3
1.621,-0.6,-0.1,-0.7,0.3
1.632,-0.6,-0.1,-0.7,0.4
1.645,-0.6,-0.2,-0.7,0.4
1.73,-0.6,-0.2,-0.7,0.4
1.74,-0.6,-0.1,-0.7,0.4
1.823,-0.6,-0.1,-0.7,0.4
1.831,-0.6,-0.1,-0.7,0.4
1.948,-0.7,-0.1,-0.7,0.4
1.953,-0.7,-0.1,-0.6,0.4
1.965,-0.6,-0.1,-0.6,0.4
2.033,-0.6,-0.0,-0.6,0.6
2.038,-0.5,-0.0,-0.4,0.8
2.128,-0.4,0.1,-0.2,0.9
2.138,-0.4,0.2,-0.1,0.9
2.143,-0.3,0.3,-0.0,0.9
2.245,-0.3,0.3,-0.1,0.9
2.25,-0.3,0.4,-0.1,0.9
2.336,-0.3,0.4,-0.1,0.9
2.347,-0.3,0.4,-0.1,0.9
2.352,-0.3,0.4,-0.1,0.9
2.43,-0.4,0.4,-0.1,0.8
2.44,-0.4,0.4,-0.2,0.8
2.525,-0.4,0.4,-0.2,0.8
2.534,-0.3,0.4,-0.2,0.8
2.539,-0.3,0.4,-0.1,0.9
2.649,-0.2,0.4,-0.1,0.9
2.654,-0.1,0.4,-0.0,0.9
2.727,0.1,0.3,0.1,0.9
2.735,0.2,0.3,0.0,0.9
2.74,0.3,0.1,-0.0,0.9
2.829,0.3,0.0,-0.1,1.0
2.839,0.2,-0.1,-0.3,0.9
2.931,0.0,-0.2,-0.5,0.9
2.948,-0.1,-0.2,-0.6,0.7
2.953,-0.3,-0.1,-0.7,0.7
3.051,-0.4,-0.2,-0.6,0.6
3.057,-0.5,-0.1,-0.7,0.5
3.131,-0.5,-0.1,-0.7,0.4
3.136,-0.6,-0.0,-0.7,0.4
3.141,-0.6,-0.1,-0.7,0.4
3.233,-0.6,-0.1,-0.7,0.4
3.246,-0.6,-0.1,-0.7,0.4
3.321,-0.6,-0.1,-0.7,0.5
3.33,-0.6,-0.1,-0.7,0.5
3.344,-0.6,-0.0,-0.6,0.4
3.443,-0.6,0.0,-0.6,0.4
3.454,-0.6,0.1,-0.6,0.4
3.53,-0.6,0.1,-0.6,0.4
3.535,-0.6,0.1,-0.6,0.5
3.631,-0.6,0.2,-0.6,0.5
3.636,-0.6,0.2,-0.6,0.5
3.645,-0.5,0.2,-0.6,0.5
3.727,-0.5,0.2,-0.6,0.6
3.736,-0.5,0.1,-0.6,0.6
3.842,-0.5,0.1,-0.6,0.6
3.852,-0.5,0.1,-0.6,0.6
3.857,-0.5,0.1,-0.6,0.7
3.932,-0.5,0.1,-0.6,0.7
3.941,-0.5,0.1,-0.6,0.7
