accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.001,0.3,0.1,11.5
0.098,-0.7,0.3,10.2
0.104,-0.5,0.5,9.8
0.107,0.0,-0.1,9.6
0.197,-1.0,0.3,9.6
0.204,-1.4,1.1,9.4
0.209,-0.6,-0.1,9.4
0.295,-0.8,-0.0,9.4
0.303,-1.3,-0.2,9.3
0.396,-1.4,0.4,8.7
0.399,-1.9,-0.8,7.6
0.402,-2.0,-2.2,7.5
0.505,-1.8,-2.1,8.3
0.509,-2.3,-3.8,8.6
0.596,-2.5,-4.4,8.8
0.599,-3.2,-6.4,8.9
0.602,-3.0,-7.3,8.0
0.737,-2.9,-7.6,8.6
0.74,-3.2,-7.6,8.6
0.829,-2.5,-7.7,8.6
0.833,-2.2,-9.0,8.0
0.836,-0.9,-8.7,9.4
0.898,-0.2,-8.9,8.8
0.901,0.7,-8.9,9.2
0.995,1.4,-10.3,8.6
0.998,1.1,-7.8,10.0
1.007,2.5,-7.2,9.7
1.097,4.5,-6.1,11.0
1.117,8.6,-8.7,12.5
1.196,10.6,-5.3,17.9
1.199,13.0,-8.3,18.2
1.208,7.8,-6.1,15.9
1.297,7.8,-3.2,8.1
1.301,4.8,0.3,7.8
1.396,8.2,3.9,2.0
1.405,8.2,5.0,-2.1
1.409,3.0,3.4,1.0
1.497,-7.3,-3.0,-0.4
1.509,-7.9,-1.6,-1.8
1.596,-2.2,4.9,0.4
1.599,-3.7,-5.7,17.7
1.602,-2.3,-0.5,14.9
1.712,-2.4,-12.2,9.4
1.719,-7.3,-9.0,1.7
1.796,-12.1,-3.8,-1.1
1.799,-5.3,4.0,-8.1
1.802,3.8,11.2,-9.1
1.904,-2.3,8.0,-6.8
1.908,1.0,7.7,2.6
1.998,11.7,9.6,7.3
2.001,14.6,4.2,13.2
2.096,2.7,-3.0,17.4
2.103,1.0,-15.2,10.9
2.106,2.6,-10.1,13.5
2.197,2.0,-10.9,11.0
2.203,2.3,-14.2,10.6
2.295,2.3,-13.5,12.2
2.307,1.7,-15.4,11.8
2.318,0.7,-11.3,12.5
2.397,-0.6,-8.7,11.3
2.404,0.8,-6.0,8.6
2.5,1.0,-5.8,6.6
2.503,0.5,-7.2,6.6
2.506,-0.6,-6.6,7.6
2.597,-1.2,-6.5,7.4
2.605,-2.0,-6.3,8.0
2.698,-1.8,-5.6,7.6
2.701,-1.1,-5.6,7.0
2.708,-0.7,-5.8,6.8
2.801,-0.4,-6.2,6.9
2.804,-0.3,-5.9,7.5
2.895,-0.5,-6.1,7.4
2.898,-0.6,-6.6,7.5
2.902,-0.6,-6.9,7.4
3.001,-0.9,-6.5,7.6
3.005,-0.9,-6.0,7.4
3.095,-0.6,-5.7,7.2
3.099,-0.4,-6.0,7.5
3.105,-0.9,-6.5,8.0
3.199,-1.1,-6.3,7.6
3.208,-0.6,-5.9,7.5
3.295,-0.3,-5.7,7.3
3.298,-0.2,-6.0,7.5
3.302,-0.5,-6.0,7.8
3.398,-0.6,-6.2,7.8
3.409,-0.5,-6.2,7.8
3.495,-0.3,-5.9,7.9
3.498,-0.6,-6.2,7.8
3.595,-0.5,-5.9,7.8
3.598,-0.5,-5.7,7.7
3.602,-0.5,-6.0,7.7
3.697,-0.5,-5.7,8.0
3.704,-0.5,-5.7,7.9
3.795,-0.6,-5.8,7.9
3.799,-0.4,-5.8,7.9
3.81,-0.5,-5.8,7.9
3.901,-0.3,-5.9,7.9
3.905,-0.3,-5.9,7.8
3.995,-0.2,-6.1,8.0
4.002,-0.3,-6.2,8.1
4.005,-0.4,-5.6,8.0
4.097,-0.4,-5.5,8.0
4.103,-0.1,-5.2,7.8
4.196,-0.0,-5.2,7.7
4.208,-0.1,-5.4,8.4
4.213,0.0,-6.0,8.4
4.3,-0.4,-5.7,8.6
4.303,-0.5,-5.7,8.5
4.394,-0.9,-4.4,8.7
4.402,-1.2,-5.0,8.8
4.406,-0.9,-3.9,8.9
4.5,-1.3,-3.6,8.3
4.504,-0.5,-3.4,9.0
4.594,-0.7,-5.0,8.5
4.606,-0.3,-3.5,8.9
4.609,-0.3,-3.7,9.0
4.7,-0.2,-3.6,9.3
4.704,-0.7,-4.0,9.1
4.797,-0.3,-4.0,9.2
4.8,-0.2,-3.6,9.2
4.803,0.5,-4.0,9.1
4.901,-0.9,-3.7,9.4
4.904,-0.6,-4.1,9.3
5.072,-0.4,-3.6,9.2
5.076,-0.4,-3.7,9.3
5.079,-0.8,-3.8,9.4
5.123,-0.5,-4.3,8.9
5.13,-2.1,-4.1,8.4
5.195,-1.5,-2.6,8.9
5.198,-0.8,-3.2,9.8
5.303,-1.8,-2.0,9.9
5.306,-1.2,-3.5,9.4
5.309,-0.4,-3.1,9.5
5.396,0.2,-2.7,9.4
5.399,-0.1,-3.4,8.7
5.469,0.2,-2.8,9.0
5.473,-0.1,-2.6,8.9
5.476,0.1,-2.4,9.4
5.605,0.1,-2.3,9.7
5.608,-0.1,-2.8,9.5
5.699,-0.0,-2.6,9.7
5.703,0.0,-2.5,9.7
5.718,0.0,-2.7,9.5
5.805,-0.1,-2.7,9.3
5.808,0.1,-2.6,9.4
5.875,0.2,-2.7,9.4
5.879,-0.1,-2.6,9.5
5.884,0.0,-2.8,9.6
5.971,-0.0,-2.7,9.6
5.978,0.2,-2.7,9.6
