accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.001,-2.6,-5.7,7.3
0.01,-4.1,-4.1,8.8
0.104,-2.1,-5.6,7.4
0.107,-3.2,-6.5,7.3
0.115,-2.7,-6.0,7.7
0.203,-3.0,-5.7,7.7
0.206,-3.0,-6.1,7.3
0.305,-2.9,-5.9,7.5
0.308,-2.8,-5.7,7.5
0.322,-3.1,-5.8,7.5
0.402,-3.0,-5.8,7.5
0.406,-3.1,-6.0,7.4
0.501,-3.2,-5.6,7.5
0.504,-3.0,-5.9,7.4
0.507,-2.9,-5.7,7.5
0.608,-3.0,-5.9,7.3
0.611,-3.1,-5.7,7.4
0.701,-3.1,-5.8,7.5
0.704,-3.5,-5.8,7.3
0.721,-3.0,-6.0,7.4
0.803,-3.1,-5.8,7.3
0.806,-3.1,-5.8,7.2
0.901,-3.2,-5.9,7.3
0.904,-3.2,-5.6,7.4
0.912,-3.2,-5.9,7.4
1.008,-3.4,-5.8,7.2
1.011,-3.2,-5.7,7.4
1.105,-3.2,-6.0,7.1
1.116,-3.3,-5.5,7.4
1.12,-3.0,-5.7,7.5
1.207,-3.6,-6.0,7.1
1.211,-3.5,-5.8,7.2
1.302,-3.4,-5.9,7.1
1.305,-3.3,-5.9,6.9
1.401,-3.3,-5.8,6.6
1.409,-3.4,-5.9,6.3
1.412,-3.5,-6.0,5.9
1.502,-3.8,-5.8,5.8
1.514,-3.8,-5.9,5.3
1.601,-4.2,-6.2,5.1
1.604,-4.4,-6.1,5.2
1.607,-5.0,-6.6,4.6
1.702,-5.1,-6.4,4.3
1.712,-5.4,-6.8,4.0
1.801,-6.1,-6.5,4.4
1.818,-6.0,-6.0,3.4
1.822,-6.7,-5.8,3.3
1.91,-6.6,-6.3,2.6
1.913,-7.1,-6.4,2.0
2.002,-7.5,-6.3,2.0
2.01,-7.6,-6.5,2.0
2.014,-8.1,-5.5,1.0
2.101,-8.0,-5.5,0.4
2.109,-8.2,-6.9,-0.6
2.201,-8.6,-4.9,1.0
2.204,-8.2,-5.7,0.9
2.211,-8.5,-6.1,-0.8
2.302,-8.2,-6.1,-1.5
2.305,-8.2,-6.0,-2.2
2.401,-9.0,-6.4,-2.6
2.404,-9.2,-6.8,-2.6
2.411,-9.2,-6.4,-2.3
2.502,-8.5,-5.5,-1.9
2.505,-8.2,-5.6,-2.0
2.601,-8.0,-6.2,-2.0
2.604,-7.6,-5.9,-2.5
2.622,-8.0,-7.3,-2.4
2.704,-7.4,-7.0,-2.2
2.709,-7.6,-6.7,-1.8
2.807,-7.3,-6.9,-1.6
2.81,-7.2,-6.9,-1.0
2.814,-7.1,-7.3,-0.8
2.876,-6.9,-7.3,-0.2
2.879,-6.6,-7.5,0.2
3.001,-6.1,-8.0,0.8
3.008,-6.2,-8.3,1.9
3.103,-6.1,-8.4,2.3
3.11,-5.2,-9.1,2.2
3.113,-4.5,-8.7,2.8
3.202,-4.0,-9.3,2.7
3.205,-3.8,-7.5,4.0
