gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.007,0.1,0.3,0.3
0.109,-0.1,0.0,0.1
0.214,-0.0,0.0,-0.0
0.307,-0.2,0.0,-0.1
0.407,-0.3,0.1,-0.0
0.505,-1.3,0.4,0.0
0.605,-4.1,1.6,0.7
0.731,-4.9,1.9,2.5
0.805,-2.2,1.3,3.5
0.875,-0.3,1.0,3.4
1.148,-0.8,0.5,1.4
1.172,-0.5,-0.0,-0.3
1.231,0.3,-0.3,-1.4
1.314,-0.2,-0.7,-1.8
1.425,-0.2,-0.9,-1.1
1.514,-0.2,-0.7,-0.3
1.608,-1.5,-0.5,0.9
1.705,-0.6,-0.1,1.5
1.819,-0.4,0.2,1.8
1.909,-0.2,0.2,1.5
2.007,0.0,0.1,0.3
2.134,1.0,0.3,-1.6
2.244,2.7,-0.2,-1.8
2.309,1.1,-0.9,-2.6
2.411,0.1,-0.9,-2.2
2.613,-0.2,-0.4,-0.8
2.698,-0.7,0.5,1.5
2.8,0.1,0.8,2.5
2.902,-1.4,0.3,2.2
3.037,-2.0,-0.1,1.3
3.185,-1.4,-0.5,0.9
3.198,-1.3,-0.4,0.8
3.293,-0.1,-0.3,0.6
3.409,1.6,0.6,-1.5
3.5,2.6,0.2,-2.0
3.595,1.8,-0.0,-2.5
3.695,0.8,0.1,-2.0
3.813,1.3,0.5,-0.9
3.901,1.9,0.1,-0.5
4.027,0.1,-1.3,-0.3
4.134,-1.6,-1.4,1.3
4.156,-0.9,-0.6,3.1
4.294,2.0,1.9,4.7
4.408,0.9,-2.5,-0.5
4.517,1.7,2.7,4.7
4.6,2.2,1.0,4.4
4.675,-0.2,0.3,1.0
4.791,-0.3,-0.0,1.6
4.915,-4.2,-0.2,2.4
5.005,-5.3,-2.0,1.8
5.109,1.3,-0.6,0.7
5.204,-0.8,-0.1,0.0
5.313,0.6,-0.0,-0.4
5.4,-0.1,-0.1,0.1
5.501,0.6,-0.3,0.4
5.596,0.8,0.1,-0.0
5.71,-0.0,0.0,-0.0
5.795,-0.5,0.1,-0.2
5.904,0.2,0.1,-0.2
5.998,0.2,-0.1,0.1
6.127,0.0,-0.0,0.1
6.208,0.2,0.0,-0.0
6.302,-0.1,0.0,-0.0
6.412,-0.1,0.0,-0.0
6.509,0.2,-0.0,0.0
6.602,0.0,0.0,0.0
6.702,-0.0,-0.0,-0.0
6.815,0.0,0.0,-0.0
6.902,0.0,0.0,0.0
7.001,0.0,0.0,-0.0
7.103,-0.0,0.0,-0.0
7.245,-0.0,-0.0,0.0
7.324,-0.0,0.0,0.0
7.397,0.0,0.0,-0.0
7.505,0.0,0.0,-0.0
7.613,0.0,0.0,-0.0
7.707,0.0,-0.0,0.0
7.808,0.0,-0.0,-0.0
7.899,0.0,0.0,-0.0
8.02,0.0,-0.0,0.0
8.103,-0.0,-0.0,-0.0
8.221,0.0,-0.0,-0.0
8.301,-0.2,0.1,-0.1
8.424,-0.2,0.1,-0.0
8.506,0.1,0.0,-0.0
8.604,-0.4,0.1,-0.2
8.703,-0.3,0.1,-0.2
8.832,-0.5,0.0,-0.1
8.905,-0.1,0.1,-0.1
8.998,-0.2,0.1,-0.2
9.111,0.0,0.1,-0.2
9.223,0.0,0.3,-0.4
9.31,0.0,-0.0,-1.8
9.414,-0.9,-0.6,-4.2
9.518,2.2,-0.6,-5.9
9.605,2.1,-1.8,-5.2
9.705,1.8,-2.1,-3.9
9.811,1.3,-1.9,-2.7
9.93,2.2,-1.2,-1.6
10.005,0.5,-0.6,-0.4
10.109,0.1,-0.2,-0.1
10.203,0.4,-0.3,0.0
10.324,-0.6,0.0,0.1
10.414,-0.4,0.1,0.3
10.501,-0.4,0.2,0.4
10.607,-0.5,0.3,0.2
10.717,-0.6,0.2,0.1
10.9,-0.2,0.0,-0.1
10.994,-0.1,-0.1,-0.0
11.11,0.1,0.0,0.1
11.215,-0.0,0.2,0.1
11.293,-0.1,0.1,0.1
11.407,-0.2,0.3,-0.1
11.499,-0.1,0.1,0.1
11.593,-0.1,-0.4,0.2
11.694,0.0,0.0,-0.1
11.802,-0.2,0.1,-0.0
11.893,-0.2,-0.0,0.0
11.999,-0.0,0.1,0.1
12.198,0.1,0.0,0.1
12.249,-0.2,0.1,-0.1
12.33,-0.1,0.1,0.0
12.398,0.0,-0.7,-0.0
12.494,-0.1,-0.1,-0.1
12.606,0.1,0.0,0.1
12.699,0.0,-0.0,-0.0
12.802,0.0,0.0,-0.0
12.9,-0.0,-0.0,-0.0
13.013,0.0,-0.0,-0.0
