gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.007,-0.2,0.4,0.0
0.064,0.0,-0.1,-0.1
0.298,0.1,-0.0,-0.0
0.326,0.0,-0.0,-0.0
0.391,0.0,-0.0,0.0
0.493,0.0,-0.0,0.0
0.59,-0.0,0.0,0.0
0.711,-0.1,0.0,0.0
0.79,-0.1,0.0,0.1
0.992,-0.4,0.2,0.2
1.069,-0.7,0.8,0.2
1.156,-1.8,1.4,0.8
1.261,-3.9,0.5,1.6
1.382,-2.0,1.9,3.2
1.499,-0.2,4.7,3.3
1.568,-3.0,3.2,1.5
1.681,-4.9,1.9,0.0
1.789,-1.5,0.7,0.8
1.895,-0.2,0.2,-0.2
1.987,1.6,-0.2,0.0
2.084,2.1,-0.3,-0.2
2.196,2.7,-0.3,-0.2
2.285,0.5,-0.8,-1.0
2.383,-0.4,-0.9,-0.8
2.481,-1.0,-0.2,0.2
2.591,-2.2,0.4,1.1
2.687,-2.6,0.2,0.7
2.814,-1.0,-0.2,0.5
2.891,-1.0,0.6,0.2
2.903,0.7,0.7,0.9
3.082,3.0,0.6,0.6
3.188,2.7,-1.6,-1.1
3.284,0.3,-2.2,-1.4
3.375,0.5,-0.5,-0.1
3.458,-0.9,-0.6,-0.8
3.566,-1.9,0.0,-0.1
3.685,-1.7,0.5,1.5
3.786,-3.1,1.1,1.5
3.875,-1.0,0.4,2.8
3.998,1.8,1.0,1.7
4.082,2.7,-1.9,-0.1
4.171,1.4,-1.6,-1.9
4.287,0.3,-2.8,-1.0
4.395,-1.9,-0.7,-2.5
4.489,0.4,0.1,-0.7
4.617,0.8,1.4,0.5
4.683,-0.3,2.3,2.6
4.783,-0.4,2.5,2.3
4.895,-0.8,0.1,0.8
4.985,1.4,-3.0,0.1
5.087,-3.4,-3.4,-3.4
5.182,2.4,-4.7,-3.9
5.297,-0.6,-6.3,0.6
5.385,-0.2,-3.3,-4.2
5.488,-2.4,2.0,0.5
5.589,-3.1,-3.6,-2.2
5.671,1.5,-0.2,0.6
5.755,-0.3,0.8,1.5
5.911,-1.6,-0.6,-1.9
5.993,-0.5,0.1,-0.5
6.116,0.9,-0.6,-1.7
6.195,1.1,-0.0,-1.0
6.291,1.2,1.5,1.4
6.39,-0.1,0.2,0.4
6.512,-0.4,0.0,0.0
6.59,-0.3,0.1,-0.2
6.687,-0.3,-0.2,-0.3
6.794,-0.1,-0.1,-0.0
6.911,0.3,0.2,0.2
6.965,0.1,0.1,0.1
7.168,-0.2,-0.0,-0.1
7.181,-0.1,-0.1,-0.1
7.358,0.0,0.0,0.0
7.454,0.0,0.1,0.1
7.553,0.0,-0.1,-0.0
7.686,-0.0,0.0,-0.0
7.763,0.0,0.0,0.0
7.774,-0.0,-0.0,-0.0
7.995,-0.0,0.0,0.0
8.031,0.0,-0.0,-0.0
8.097,-0.0,0.0,0.0
8.195,-0.1,0.0,-0.0
8.29,-0.1,0.0,-0.0
8.413,0.0,0.0,0.0
8.488,-0.0,0.0,-0.0
8.59,0.1,-0.0,0.0
8.689,-0.0,-0.0,0.0
8.824,-0.0,-0.0,-0.0
8.888,0.0,-0.0,-0.0
8.968,0.0,0.0,0.0
9.187,-0.0,-0.0,-0.0
9.287,0.0,-0.0,-0.0
9.378,-0.0,-0.0,-0.0
9.478,0.0,0.0,0.0
9.595,-0.0,0.0,-0.0
9.678,0.0,0.0,0.0
9.782,-0.0,-0.0,-0.0
9.89,-0.0,-0.0,-0.0
9.985,-0.0,0.0,0.0
10.084,0.0,0.0,0.1
10.178,-0.0,0.0,-0.0
10.276,0.4,0.6,0.4
10.348,1.7,3.4,1.2
10.463,-1.3,0.5,0.3
10.567,0.0,0.4,-0.4
10.673,-0.4,0.0,-0.3
10.767,0.0,0.8,0.3
10.863,-0.0,0.2,0.1
10.966,-0.0,0.1,0.1
11.101,-0.0,0.1,-0.1
11.193,0.0,0.1,-0.0
11.281,0.1,-0.0,-0.0
11.379,-0.1,0.1,-0.0
11.493,0.0,0.0,-0.0
11.582,0.0,0.0,0.0
11.682,-0.2,0.1,-0.1
11.779,-0.2,0.1,-0.2
11.915,0.0,-0.3,-0.4
11.998,0.1,-0.3,-0.4
12.059,0.2,-0.0,-0.0
12.154,0.1,0.1,0.2
12.303,-0.5,0.2,0.5
12.398,6.7,-2.1,0.6
12.479,2.8,-1.9,-2.5
12.592,6.2,-2.0,-2.7
12.684,-1.0,-2.1,2.0
12.784,6.7,13.3,-1.7
12.882,-2.6,-5.2,1.6
12.989,4.4,0.8,-0.7
13.081,2.0,-1.3,0.8
13.182,-2.1,0.0,-0.9
13.273,1.3,-0.1,-0.2
13.367,-2.7,0.0,0.7
13.467,-0.7,-0.7,0.4
13.562,-0.5,0.1,-0.2
13.655,-0.4,-0.0,0.9
13.786,0.8,-0.0,0.5
13.865,0.6,-0.1,0.8
13.989,0.2,0.6,-0.0
14.092,-0.3,0.5,0.2
14.203,-0.3,0.3,-0.1
14.291,0.0,-1.2,0.0
14.386,-0.8,1.0,-1.2
14.461,-0.1,-0.1,0.1
14.606,-0.1,0.1,-0.0
14.698,-0.1,-0.1,0.2
14.783,-0.2,1.1,0.5
14.894,0.9,-0.4,-1.6
14.985,0.3,-0.2,-0.5
15.081,-0.0,0.6,0.3
15.161,-0.3,0.3,0.2
15.386,0.1,0.3,-0.2
15.489,0.1,0.1,-0.5
15.497,-0.4,-1.1,0.2
15.581,-0.9,0.4,-0.7
15.705,-0.2,0.7,0.1
15.821,-0.6,0.5,0.2
15.888,-0.2,-0.5,0.1
15.987,0.4,-0.8,0.4
16.108,-1.0,0.8,0.1
16.186,-0.1,-0.1,-0.1
16.295,-0.7,-0.7,-0.5
16.368,0.5,-0.3,-0.0
16.562,-0.4,0.2,0.1
16.576,-0.0,0.0,0.0
