orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.238,1.0,0.0,-0.0,0.2
0.384,1.0,0.0,-0.0,0.2
0.541,1.0,0.0,-0.0,0.2
0.746,0.9,-0.2,0.0,0.3
1.039,0.7,-0.5,0.3,0.4
1.23,0.5,-0.6,0.4,0.5
1.433,0.4,-0.7,0.3,0.5
1.624,0.5,-0.6,0.3,0.5
1.832,0.5,-0.6,0.3,0.5
2.036,0.5,-0.6,0.3,0.5
2.253,0.3,-0.7,0.3,0.6
2.425,0.3,-0.7,0.1,0.7
2.655,0.3,-0.7,0.1,0.6
2.833,0.2,-0.7,0.1,0.6
3.032,0.4,-0.6,0.2,0.6
3.242,0.5,-0.6,0.2,0.6
3.446,0.5,-0.6,0.1,0.6
3.632,0.3,-0.7,0.3,0.6
3.851,0.2,-0.7,0.1,0.7
4.03,0.2,-0.7,0.0,0.7
4.265,0.3,-0.7,0.2,0.6
4.446,0.4,-0.6,0.1,0.6
4.639,0.5,-0.6,0.1,0.6
4.841,0.3,-0.7,0.1,0.6
5.042,0.2,-0.7,0.3,0.6
5.242,0.2,-0.7,0.2,0.7
5.437,0.3,-0.7,0.2,0.6
5.64,0.5,-0.6,0.3,0.5
5.841,0.5,-0.6,0.4,0.4
6.039,0.5,-0.6,0.5,0.3
6.241,0.4,-0.6,0.6,0.2
6.436,0.5,-0.6,0.6,0.2
6.647,0.6,-0.5,0.7,0.1
6.841,0.6,-0.5,0.6,0.1
7.045,0.7,-0.4,0.6,-0.1
7.352,0.7,-0.3,0.6,-0.2
7.457,0.7,-0.3,0.6,-0.2
7.675,0.7,-0.4,0.7,-0.1
7.853,0.7,-0.3,0.7,-0.0
8.062,0.7,-0.3,0.7,-0.1
8.245,0.7,-0.1,0.7,-0.2
8.468,0.7,-0.0,0.5,-0.4
8.737,0.7,-0.0,0.5,-0.5
8.871,0.7,-0.0,0.6,-0.4
9.129,0.6,0.1,0.6,-0.4
9.33,0.7,0.1,0.6,-0.4
9.555,0.6,0.2,0.6,-0.4
9.726,0.6,0.2,0.6,-0.5
9.945,0.5,0.3,0.4,-0.7
10.125,0.5,0.2,0.5,-0.7
10.35,0.6,0.3,0.5,-0.5
10.533,0.6,0.2,0.6,-0.5
10.751,0.6,0.2,0.6,-0.5
10.93,0.6,0.3,0.6,-0.5
11.159,0.5,0.3,0.5,-0.7
11.333,0.5,0.3,0.5,-0.7
11.55,0.5,0.3,0.6,-0.5
11.735,0.5,0.4,0.6,-0.5
11.962,0.6,0.3,0.6,-0.5
12.126,0.5,0.4,0.5,-0.5
12.331,0.4,0.5,0.5,-0.6
12.535,0.3,0.5,0.3,-0.7
12.734,0.3,0.5,0.4,-0.8
12.936,0.3,0.5,0.4,-0.7
13.135,0.3,0.6,0.4,-0.6
13.337,0.2,0.7,0.2,-0.7
13.534,0.0,0.7,0.1,-0.7
13.731,-0.2,0.6,0.1,-0.8
13.943,-0.5,0.5,0.1,-0.7
14.137,-0.7,0.4,0.0,-0.6
14.338,-0.8,0.2,-0.1,-0.6
14.564,-0.8,0.2,-0.1,-0.5
14.735,-0.8,0.1,-0.1,-0.5
14.966,-0.8,0.1,-0.1,-0.5
15.139,-0.8,0.1,-0.1,-0.5
15.365,-0.8,0.1,-0.1,-0.5
15.547,-0.8,0.0,-0.1,-0.5
15.77,-0.8,-0.0,-0.1,-0.6
15.958,-0.8,0.0,-0.1,-0.6
16.17,-0.8,0.1,-0.0,-0.6
16.404,-0.8,0.1,-0.0,-0.6
16.657,-0.8,0.1,-0.0,-0.5
