gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.115,-0.1,-0.1,-0.0
0.398,-0.1,-0.2,-0.0
0.605,-0.2,-0.1,-0.1
0.73,0.0,0.1,-0.0
0.911,0.0,0.0,0.0
1.134,-0.1,0.1,0.1
1.355,-0.0,0.3,0.1
1.532,-0.0,0.1,0.1
1.797,-0.1,0.1,0.1
2.001,-0.0,0.0,0.1
2.211,-0.8,0.5,0.4
2.4,-1.4,0.8,0.5
2.613,-1.4,0.3,0.6
2.797,-1.1,-0.0,0.3
3.011,0.4,0.6,0.7
3.199,0.2,0.6,0.7
3.412,-0.8,-0.3,0.3
3.602,-2.3,-0.7,-0.8
3.807,-2.3,-0.6,-0.1
3.997,1.1,-0.3,0.3
4.221,1.9,-0.1,-0.6
4.403,0.5,-0.4,-0.9
4.604,0.0,-0.2,-1.2
4.799,-0.6,-0.1,1.0
5.011,-0.2,0.6,1.3
5.207,1.1,0.3,0.4
5.403,1.1,-0.5,-1.2
5.605,-0.4,-0.6,-1.7
5.807,-0.3,-0.1,0.4
5.999,-0.5,0.4,1.4
6.268,0.5,0.8,1.5
6.408,-0.1,-0.1,-0.6
6.612,0.2,-1.7,-2.0
6.808,-0.2,-0.5,-0.9
7.004,-1.1,0.1,1.4
7.297,0.3,0.5,2.2
7.405,0.9,0.5,0.5
7.617,1.6,-0.4,-1.6
7.807,-1.6,-1.2,-2.2
8.037,-0.4,0.1,1.0
8.256,1.1,0.7,1.9
8.424,-0.1,0.4,0.6
8.607,0.5,-0.8,-0.6
8.835,0.8,-1.1,-1.6
9.006,0.0,-0.4,-0.8
9.242,-0.8,0.7,1.9
9.437,-0.6,0.8,0.9
9.608,0.7,0.2,0.1
9.911,0.7,-0.7,-1.9
10.101,0.1,-0.8,-1.1
10.391,-1.2,-0.1,0.0
10.519,0.3,0.7,1.6
10.704,-1.1,0.5,1.1
10.902,0.4,-0.7,-0.5
11.113,1.0,-0.9,-1.1
11.353,-0.4,-0.7,-1.0
11.512,-0.5,1.0,2.0
11.712,-2.0,0.3,1.0
11.923,2.6,0.6,0.5
12.103,-5.1,-1.1,-2.0
12.388,-1.0,-0.8,-1.0
12.505,-3.2,-2.3,0.7
12.708,-3.4,-2.3,2.1
12.901,-0.1,0.6,0.7
13.093,0.9,0.1,-1.8
13.348,-5.9,-1.1,0.1
13.504,-3.2,-1.3,-0.6
13.703,-1.6,1.3,0.5
13.897,1.1,-0.5,0.1
14.097,1.0,-0.0,-0.6
14.331,-1.0,-0.1,0.2
14.511,0.3,-0.8,0.2
14.701,2.8,-0.1,-1.3
14.919,2.3,-1.7,-1.8
15.111,-0.6,-1.6,-0.4
15.329,0.3,-0.3,-1.4
15.503,-2.2,-0.6,-0.6
15.719,-0.4,-0.2,-0.8
15.902,0.5,-0.3,-1.9
16.204,0.6,0.6,0.0
16.349,-1.4,1.2,-0.5
16.521,-0.4,-0.1,-0.2
16.704,0.1,0.1,-0.0
16.939,-0.2,-0.0,-0.1
