orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.1,0.4,-0.5,-0.0,0.7
0.4,0.5,-0.5,-0.0,0.7
0.592,0.5,-0.6,0.0,0.7
0.796,0.5,-0.6,0.1,0.7
1.009,0.4,-0.6,0.1,0.7
1.196,0.4,-0.6,0.1,0.6
1.4,0.4,-0.6,0.2,0.6
1.599,0.4,-0.6,0.2,0.6
1.796,0.4,-0.6,0.2,0.6
2.002,0.4,-0.7,0.2,0.6
2.213,0.3,-0.7,0.2,0.6
2.403,0.3,-0.7,0.2,0.6
2.624,0.3,-0.7,0.2,0.6
2.798,0.3,-0.7,0.2,0.6
3.021,0.3,-0.7,0.2,0.6
3.202,0.3,-0.7,0.2,0.6
3.417,0.4,-0.7,0.2,0.6
3.601,0.5,-0.7,0.1,0.6
3.842,0.4,-0.7,0.1,0.6
4.008,0.4,-0.6,0.2,0.6
4.236,0.3,-0.7,0.2,0.6
4.405,0.3,-0.7,0.2,0.6
4.613,0.3,-0.7,0.2,0.6
4.804,0.4,-0.7,0.1,0.6
5.023,0.5,-0.6,0.1,0.6
5.222,0.5,-0.7,0.1,0.6
5.404,0.4,-0.7,0.2,0.6
5.611,0.3,-0.7,0.2,0.6
5.815,0.3,-0.7,0.2,0.6
5.987,0.3,-0.7,0.2,0.6
6.223,0.4,-0.7,0.1,0.6
6.407,0.5,-0.6,0.1,0.6
6.608,0.4,-0.7,0.2,0.6
6.845,0.3,-0.7,0.2,0.7
7.17,0.4,-0.7,0.2,0.6
7.247,0.4,-0.7,0.2,0.6
7.446,0.4,-0.7,0.2,0.6
7.742,0.4,-0.7,0.1,0.6
7.957,0.4,-0.7,0.1,0.6
8.253,0.4,-0.7,0.1,0.6
8.488,0.3,-0.7,0.2,0.6
8.755,0.3,-0.7,0.2,0.6
8.996,0.3,-0.7,0.2,0.6
9.248,0.4,-0.7,0.2,0.6
9.481,0.4,-0.7,0.1,0.6
9.815,0.4,-0.7,0.2,0.6
10.0,0.3,-0.7,0.2,0.6
10.162,0.3,-0.7,0.2,0.6
10.342,0.3,-0.7,0.2,0.6
10.536,0.3,-0.7,0.2,0.6
10.66,0.3,-0.7,0.2,0.6
10.833,0.4,-0.7,0.2,0.6
10.97,0.4,-0.6,0.1,0.6
11.178,0.4,-0.7,0.1,0.6
11.324,0.4,-0.7,0.1,0.6
11.489,0.4,-0.7,0.2,0.6
11.706,0.3,-0.7,0.2,0.6
11.976,0.3,-0.7,0.2,0.6
12.189,0.3,-0.7,0.2,0.6
12.435,0.4,-0.7,0.2,0.6
12.576,0.5,-0.6,0.1,0.6
12.824,0.4,-0.7,0.1,0.6
13.018,0.4,-0.7,0.2,0.6
13.211,0.3,-0.7,0.2,0.6
13.413,0.3,-0.7,0.2,0.6
13.621,0.3,-0.7,0.2,0.6
13.809,0.4,-0.7,0.2,0.6
14.069,0.5,-0.6,0.1,0.6
14.226,0.5,-0.6,0.1,0.6
14.394,0.5,-0.6,0.1,0.6
14.617,0.4,-0.7,0.2,0.6
14.819,0.4,-0.7,0.2,0.6
15.043,0.3,-0.7,0.2,0.6
15.209,0.3,-0.7,0.2,0.6
15.414,0.4,-0.7,0.2,0.6
15.589,0.4,-0.6,0.1,0.6
15.885,0.5,-0.6,0.1,0.6
16.097,0.5,-0.6,0.1,0.6
16.293,0.4,-0.7,0.2,0.6
16.52,0.4,-0.7,0.2,0.6
16.644,0.3,-0.7,0.2,0.6
17.017,0.4,-0.7,0.1,0.6
17.144,0.4,-0.7,0.1,0.6
17.314,0.5,-0.6,0.1,0.6
17.511,0.5,-0.6,0.1,0.6
17.678,0.4,-0.7,0.1,0.6
17.911,0.4,-0.7,0.2,0.6
18.112,0.3,-0.7,0.2,0.6
18.304,0.3,-0.7,0.2,0.6
18.501,0.3,-0.7,0.2,0.6
18.704,0.4,-0.6,0.1,0.6
18.9,0.5,-0.6,0.1,0.6
19.12,0.4,-0.7,0.1,0.6
19.317,0.3,-0.7,0.2,0.6
19.505,0.3,-0.7,0.2,0.6
19.714,0.3,-0.7,0.2,0.6
19.941,0.3,-0.7,0.2,0.6
20.124,0.3,-0.7,0.1,0.7
20.307,0.4,-0.6,0.1,0.6
20.511,0.4,-0.6,0.1,0.6
20.731,0.4,-0.7,0.1,0.6
20.916,0.3,-0.7,0.2,0.6
21.191,0.3,-0.7,0.2,0.6
21.398,0.4,-0.7,0.2,0.6
21.607,0.3,-0.7,0.1,0.6
21.8,0.3,-0.7,0.1,0.7
22.001,0.3,-0.7,0.1,0.6
22.192,0.3,-0.7,0.0,0.6
22.401,0.3,-0.7,0.1,0.7
22.601,0.3,-0.7,0.1,0.7
22.812,0.3,-0.7,0.1,0.7
23.103,0.3,-0.7,0.1,0.7
23.28,0.3,-0.7,0.1,0.7
23.385,0.3,-0.7,0.1,0.7
23.616,0.3,-0.7,0.1,0.7
23.807,0.3,-0.7,0.1,0.7
