vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
-0.3,1.1,10.0,0.0
-1.216,0.042,9.4,0.002
-0.546,1.845,10.4,0.003
-0.489,0.609,10.7,0.005
-0.096,1.04,10.7,0.006
-0.3,0.9,10.2,0.123
-0.2,0.1,9.5,0.124
-0.7,0.9,9.8,0.126
-0.4,1.1,9.8,0.128
-0.2,1.6,10.0,0.226
-0.4,1.2,9.8,0.228
-0.5,0.9,9.7,0.229
-0.6,0.8,9.8,0.231
-0.3,1.0,9.7,0.233
-0.2,0.7,9.8,0.239
-0.5,0.4,9.7,0.333
-0.7,0.1,9.9,0.334
-0.6,0.3,9.8,0.34
-0.4,0.5,10.0,0.341
-0.2,0.3,10.2,0.353
-0.3,0.2,10.1,0.425
-0.4,0.2,9.9,0.426
-0.4,0.4,10.0,0.428
-0.4,0.5,10.0,0.43
-0.3,0.6,10.0,0.432
-0.4,0.5,9.9,0.524
-0.9,0.6,9.8,0.526
-0.6,0.7,9.7,0.527
-0.9,0.4,9.7,0.529
-0.6,0.5,9.1,0.531
-0.9,0.6,8.5,0.626
-1.2,0.8,8.0,0.628
-1.7,1.0,7.6,0.63
-2.5,1.9,7.6,0.632
-0.2,0.4,7.6,0.638
-0.356,-0.7,8.336,0.725
0.369,-0.4,8.393,0.727
-0.552,-0.1,8.375,0.728
-0.984,-0.2,8.258,0.738
-1.396,-0.5,8.24,0.748
-0.852,-2.512,8.264,0.825
-0.814,-2.625,8.339,0.826
-1.216,-2.615,8.43,0.828
-1.783,-3.341,8.424,0.83
-1.826,-4.406,8.032,0.831
0.128,-6.56,7.362,0.925
0.235,-6.238,7.906,0.926
-0.731,-5.893,8.848,0.928
-1.285,-5.921,8.513,0.93
-1.572,-6.26,7.462,0.931
-0.592,-8.424,4.812,1.025
0.762,-8.904,4.374,1.032
0.433,-9.015,4.277,1.033
-0.3,-8.5,3.6,1.035
-1.227,-8.623,2.043,1.037
0.384,-9.288,-1.34,1.125
0.408,-10.056,-1.48,1.127
0.236,-11.052,-1.76,1.136
0.052,-11.664,-2.22,1.138
0.136,-12.352,-2.86,1.139
3.231,-10.332,-6.992,1.225
3.107,-10.442,-6.722,1.226
3.131,-10.532,-6.192,1.228
3.056,-10.547,-5.267,1.23
2.751,-10.732,-4.852,1.334
2.392,-11.195,-4.575,1.335
2.212,-11.495,-4.335,1.337
2.241,-11.263,-4.523,1.339
2.319,-10.437,-4.557,1.341
2.158,-9.874,-4.474,1.425
1.968,-9.405,-4.405,1.426
1.96,-9.0,-4.28,1.428
1.961,-8.863,-4.483,1.43
1.655,-8.684,-4.364,1.431
1.354,-8.821,-4.261,1.525
1.198,-8.574,-4.194,1.527
1.128,-8.405,-3.785,1.536
0.858,-8.674,-3.574,1.543
-0.153,-8.302,-4.975,1.545
1.753,-6.983,-6.411,1.625
1.53,-7.119,-6.521,1.627
1.457,-7.06,-6.626,1.628
1.308,-7.255,-6.63,1.63
0.951,-7.494,-6.704,1.632
0.958,-7.349,-6.534,1.725
0.936,-7.385,-6.443,1.727
0.906,-7.566,-6.523,1.732
0.749,-7.906,-6.696,1.734
0.83,-8.019,-6.721,1.736
0.666,-8.104,-6.464,1.825
0.472,-8.37,-6.287,1.827
0.472,-8.17,-5.987,1.828
0.38,-7.079,-6.587,1.83
0.443,-6.83,-6.433,1.832
0.553,-6.986,-6.225,1.925
0.482,-7.071,-6.058,1.934
0.508,-7.068,-5.685,1.936
0.417,-7.033,-5.706,1.938
0.319,-7.325,-5.777,1.939
0.194,-7.824,-6.086,2.025
0.449,-8.506,-6.447,2.027
0.714,-9.145,-6.299,2.028
1.167,-9.731,-5.924,2.03
1.391,-9.636,-5.779,2.031
1.568,-8.727,-5.959,2.124
1.634,-7.865,-6.212,2.126
1.809,-7.364,-6.121,2.127
1.803,-7.488,-6.307,2.134
1.588,-7.748,-6.772,2.135
1.247,-8.014,-7.175,2.225
1.461,-7.754,-6.71,2.226
1.372,-7.511,-5.902,2.228
1.023,-7.409,-6.12,2.23
1.004,-7.084,-6.443,2.231
0.793,-6.728,-6.35,2.33
0.382,-6.671,-6.858,2.332
0.658,-6.166,-7.203,2.334
0.03,-6.281,-6.569,2.335
-0.072,-6.289,-7.098,2.337
0.483,-5.567,-8.294,2.425
0.783,-5.467,-7.994,2.426
0.82,-6.121,-8.313,2.428
2.171,-6.415,-8.966,2.43
3.743,-7.54,-8.674,2.432
4.002,-11.526,-6.906,2.525
5.444,-13.753,-6.233,2.526
5.389,-16.678,-3.422,2.528
7.278,-20.556,-3.544,2.53
8.822,-23.044,-1.756,2.531
5.941,-20.841,8.412,2.625
6.027,-17.361,7.208,2.626
8.512,-13.312,3.318,2.628
9.804,-9.937,3.373,2.63
12.202,-9.669,2.186,2.639
16.52,-7.36,5.7,2.725
22.369,-4.277,0.114,2.726
28.53,0.588,-4.562,2.728
28.236,5.701,-5.595,2.73
21.956,7.241,-0.595,2.731
17.325,-10.409,5.071,2.825
15.013,-13.786,8.244,2.826
7.46,-18.472,6.338,2.828
4.145,-14.734,11.042,2.83
-1.304,-7.816,20.176,2.831
-4.844,-0.815,17.245,2.924
-3.558,-3.953,10.775,2.926
-2.849,0.58,5.831,2.927
-1.284,7.954,5.702,2.934
-0.067,8.367,4.867,3.025
-3.951,3.12,-4.931,3.026
-9.946,3.559,-11.081,3.028
-12.042,7.897,-8.23,3.03
-7.498,2.919,-3.975,3.041
-1.368,3.33,-2.985,3.125
-0.889,2.677,-5.662,3.126
0.579,1.247,0.023,3.128
-1.977,1.109,0.504,3.129
-6.526,5.436,0.368,3.131
-9.16,-3.144,-2.024,3.224
3.044,-12.662,-5.151,3.226
3.928,-15.969,4.475,3.228
5.494,-6.823,4.99,3.229
2.058,-10.197,3.087,3.235
-2.806,-15.423,-3.51,3.326
-12.892,-6.357,-0.472,3.328
-12.128,-1.219,-0.06,3.337
-5.755,-6.438,-6.919,3.338
-3.28,-3.593,-10.248,3.34
0.09,-1.855,-12.439,3.429
1.424,-1.782,-14.592,3.43
7.195,5.152,-6.91,3.432
14.848,13.176,12.995,3.443
18.667,20.507,20.713,3.445
33.043,6.614,12.571,3.528
34.423,11.115,16.7,3.53
23.468,7.741,6.757,3.531
21.153,1.84,5.798,3.533
3.122,8.275,4.845,3.535
-15.54,8.337,10.156,3.624
-18.168,11.587,10.991,3.626
-22.237,12.89,10.801,3.628
-23.02,16.226,14.187,3.629
-12.94,11.215,21.633,3.635
-2.174,11.53,18.674,3.724
2.552,14.659,10.348,3.725
1.048,11.841,4.252,3.727
2.247,6.442,1.818,3.729
1.721,1.463,1.326,3.73
-0.374,-2.252,-0.691,3.824
-1.37,-2.561,-1.057,3.83
0.657,-0.813,-1.048,3.839
3.261,-4.422,2.487,3.841
4.248,-3.596,6.683,3.843
4.495,1.781,11.61,3.924
7.171,1.526,12.037,3.926
13.124,-0.125,10.912,3.928
10.571,2.626,11.737,3.929
11.977,3.085,16.396,3.931
6.411,-0.492,13.902,4.024
3.279,-2.647,9.813,4.026
1.679,-2.547,8.413,4.028
0.438,-3.274,5.549,4.029
0.215,-3.409,5.44,4.031
-0.174,-3.442,3.894,4.125
-0.632,-3.192,1.228,4.127
-1.262,-5.174,0.949,4.128
-1.01,-6.519,1.795,4.13
-2.505,-10.51,3.448,4.132
2.967,-11.153,3.907,4.199
3.689,-10.504,3.309,4.209
4.244,-11.862,2.924,4.21
4.1,-12.18,3.76,4.212
3.022,-10.911,4.822,4.214
6.662,-7.031,2.697,4.322
6.759,-7.279,1.069,4.324
8.854,-8.865,0.695,4.326
6.376,-9.042,2.006,4.426
5.019,-10.208,-0.113,4.427
9.423,-12.668,-1.947,4.429
8.813,-11.169,0.138,4.431
8.46,-11.004,-1.057,4.432
6.324,-8.818,-1.559,4.434
7.363,-7.968,-5.763,4.525
9.629,-8.301,-6.329,4.527
8.276,-7.406,-4.276,4.532
5.979,-5.73,-3.579,4.534
5.824,-5.094,-3.724,4.536
6.649,-5.229,-3.749,4.537
5.973,-5.002,-3.987,4.624
3.353,-4.203,-2.303,4.625
1.372,-5.087,-3.587,4.627
4.626,-5.531,-7.631,4.628
6.538,-5.226,-8.626,4.724
5.134,-6.361,-7.361,4.726
-0.003,-6.176,-4.976,4.727
-0.233,-7.98,-7.68,4.729
1.626,-6.231,-9.431,4.731
1.56,-4.92,-11.5,4.825
-2.48,-5.64,-11.0,4.826
-0.725,-8.092,-12.055,4.833
-0.714,-6.912,-12.318,4.835
1.357,-4.636,-11.053,4.836
1.651,-7.17,-10.523,4.924
1.483,-9.077,-9.926,4.926
1.921,-8.804,-9.168,4.927
1.84,-6.668,-9.889,4.929
2.17,-5.734,-9.545,4.931
2.153,-5.411,-9.07,5.024
1.787,-5.457,-8.419,5.026
1.329,-4.199,-8.48,5.031
1.729,-4.076,-7.665,5.033
1.414,-4.934,-7.013,5.034
1.296,-6.272,-6.18,5.124
1.628,-6.496,-6.54,5.126
1.852,-7.364,-6.46,5.127
1.792,-8.444,-6.26,5.129
1.76,-8.82,-6.0,5.131
2.154,-8.352,-5.595,5.229
1.32,-7.145,-6.111,5.233
0.288,-6.616,-6.84,5.235
-0.308,-7.244,-7.36,5.237
-0.428,-6.904,-7.96,5.239
0.159,-7.111,-7.179,5.324
0.334,-7.008,-7.084,5.326
0.466,-6.792,-6.716,5.327
0.64,-6.678,-6.845,5.329
0.748,-6.471,-7.058,5.338
0.812,-6.34,-7.32,5.423
0.879,-6.644,-7.113,5.425
0.88,-7.055,-7.089,5.427
0.857,-7.087,-7.225,5.428
1.01,-7.017,-7.267,5.435
1.461,-8.648,-5.135,5.524
1.336,-8.679,-5.191,5.531
1.371,-8.658,-5.282,5.533
1.407,-8.638,-5.373,5.535
1.252,-8.628,-5.212,5.537
1.224,-8.586,-4.994,5.624
1.183,-8.451,-4.979,5.63
1.345,-8.399,-5.014,5.632
1.292,-8.171,-5.202,5.634
1.586,-8.025,-5.053,5.635
1.544,-8.108,-5.089,5.726
1.591,-8.18,-4.977,5.728
1.632,-8.315,-4.992,5.73
1.732,-8.315,-5.392,5.739
1.9,-8.2,-5.3,5.742
1.755,-8.501,-4.986,5.824
1.718,-8.74,-4.946,5.826
1.85,-8.646,-4.762,5.827
1.772,-8.75,-4.707,5.829
1.886,-8.625,-4.853,5.831
1.834,-8.397,-5.042,5.924
1.805,-8.355,-4.824,5.926
1.764,-8.221,-4.809,5.931
1.693,-8.262,-4.627,5.932
1.52,-8.222,-4.795,5.934
1.555,-8.201,-4.886,6.024
1.596,-8.336,-4.901,6.026
1.392,-8.471,-4.902,6.027
1.314,-8.575,-4.847,6.029
1.266,-8.503,-4.958,6.031
1.433,-8.606,-4.917,6.124
1.433,-8.606,-4.917,6.126
1.404,-8.564,-4.699,6.135
1.442,-8.326,-4.74,6.137
1.477,-8.305,-4.831,6.139
1.693,-8.262,-4.627,6.23
1.734,-8.397,-4.642,6.231
1.769,-8.376,-4.733,6.233
1.924,-8.386,-4.894,6.235
1.834,-8.397,-5.042,6.324
1.993,-8.562,-5.127,6.326
1.91,-8.511,-5.148,6.327
1.974,-8.532,-5.456,6.329
1.967,-8.594,-5.583,6.331
1.939,-8.552,-5.365,6.424
1.946,-8.49,-5.239,6.425
2.078,-8.396,-5.055,6.427
1.936,-8.479,-4.691,6.429
2.007,-8.438,-4.873,6.432
2.158,-8.074,-5.06,6.526
2.04,-8.044,-4.99,6.528
2.087,-8.116,-4.878,6.538
2.094,-8.053,-4.751,6.548
1.945,-8.199,-4.514,6.55
1.854,-8.21,-4.661,6.624
1.89,-8.189,-4.752,6.625
1.848,-8.272,-4.788,6.627
1.924,-8.386,-4.894,6.629
1.852,-8.428,-4.712,6.634
1.817,-8.449,-4.621,6.724
1.9,-8.5,-4.6,6.725
1.893,-8.562,-4.727,6.731
2.019,-8.531,-4.67,6.733
2.066,-8.603,-4.558,6.735
2.109,-8.52,-4.523,6.824
2.026,-8.468,-4.544,6.825
2.145,-8.499,-4.614,6.827
2.342,-8.426,-4.74,6.83
2.251,-8.437,-4.887,6.832
2.251,-8.437,-4.887,6.924
2.168,-8.385,-4.908,6.933
2.287,-8.416,-4.978,6.941
2.323,-8.395,-5.069,6.942
2.15,-8.354,-5.238,6.944
2.185,-8.334,-5.329,7.024
2.347,-8.281,-5.363,7.025
2.613,-8.684,-5.022,7.027
2.63,-8.933,-4.743,7.029
2.801,-8.891,-5.325,7.03
3.236,-8.879,-5.591,7.124
3.467,-9.594,-5.883,7.126
4.129,-10.142,-6.518,7.127
5.6,-10.8,-7.3,7.129
5.368,-11.485,-7.108,7.13
0.335,-12.053,-6.865,7.224
1.075,-11.278,-7.492,7.225
2.486,-10.696,-7.58,7.227
2.79,-10.369,-5.543,7.233
2.68,-9.837,-4.586,7.235
2.521,-9.498,-2.126,7.327
3.345,-8.087,-1.885,7.329
3.14,-7.351,-0.887,7.331
1.961,-8.563,-1.002,7.332
3.227,-8.504,-0.878,7.334
2.794,-7.884,-0.39,7.423
3.151,-8.069,-0.718,7.429
3.339,-8.237,-0.298,7.431
3.224,-8.865,0.359,7.433
2.847,-8.126,2.637,7.434
1.18,-7.811,3.14,7.528
1.314,-7.462,3.472,7.53
1.223,-7.352,3.754,7.532
0.886,-6.738,4.328,7.533
-16.283,-2.726,13.666,7.535
21.223,-11.508,-5.769,7.623
-6.321,-4.912,5.363,7.629
-4.714,-3.871,8.743,7.631
0.409,-6.979,5.774,7.632
2.396,-8.26,4.413,7.643
-0.905,-5.951,7.016,7.723
-0.782,-5.758,7.647,7.727
0.152,-6.165,7.145,7.733
-0.585,-6.538,7.054,7.735
-1.0,-6.98,6.64,7.737
-3.1,-6.007,7.658,7.822
-0.5,-5.615,8.516,7.824
1.4,-5.476,8.487,7.826
-1.4,-6.954,6.914,7.827
0.5,-6.618,7.494,7.923
-1.5,-5.252,8.874,7.924
0.3,-6.254,8.214,7.926
-1.0,-5.533,8.21,7.932
-1.1,-4.952,7.874,7.936
-1.1,-6.203,7.409,8.027
-1.3,-5.95,7.935,8.029
-1.7,-5.588,8.294,8.031
-1.3,-5.393,8.542,8.032
-1.7,-5.142,8.707,8.042
-1.9,-5.22,8.46,8.146
-0.3,-6.96,7.28,8.149
-1.2,-6.12,7.16,8.155
0.3,-6.9,7.2,8.157
0.6,-6.22,7.96,8.159
0.38,-5.241,8.222,8.256
0.654,-5.462,7.985,8.258
0.589,-5.367,8.201,8.26
0.257,-5.571,8.514,8.261
0.72,-5.859,8.178,8.266
0.362,-5.785,8.454,8.328
0.14,-5.519,8.456,8.33
-0.746,-5.062,9.285,8.332
0.499,-5.597,8.69,8.335
1.378,-6.134,7.802,8.337
0.1,-6.032,8.24,8.429
-0.1,-5.949,8.295,8.431
-0.2,-6.032,8.24,8.432
-1.7,-4.142,9.007,8.443
1.7,-6.537,7.189,8.445
-0.5,-6.034,7.88,8.524
-0.1,-6.144,8.047,8.526
0.2,-6.256,7.853,8.528
0.3,-5.95,7.935,8.533
2.6,-6.366,8.02,8.535
-1.2,-4.423,8.343,8.624
0.0,-5.228,8.292,8.626
-1.3,-5.254,8.514,8.628
-0.8,-4.446,9.286,8.629
0.6,-5.755,8.183,8.636
0.1,-5.032,8.54,8.723
-0.3,-5.034,8.18,8.724
-0.1,-5.283,8.375,8.726
-0.6,-5.172,8.208,8.732
0.0,-5.338,8.459,8.733
0.2,-5.56,8.432,8.823
0.1,-5.336,8.819,8.825
-0.2,-5.45,8.265,8.844
0.1,-5.588,8.294,8.845
0.0,-5.506,7.988,8.847
-0.1,-5.618,7.794,8.925
0.2,-5.032,8.54,8.927
0.2,-5.586,8.654,8.932
0.2,-5.144,8.347,8.934
0.2,-5.228,8.292,8.936
