vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
1.018,-2.29,-9.659,0.0
0.562,-1.91,-10.281,0.001
0.701,-1.705,-10.45,0.003
0.59,-1.748,-9.945,0.005
1.231,-1.757,-9.666,0.104
1.566,-1.729,-10.183,0.105
0.549,-2.443,-9.874,0.107
0.52,-2.9,-9.86,0.109
0.621,-1.605,-9.51,0.201
0.402,-1.61,-9.401,0.202
0.563,-1.714,-9.631,0.204
0.751,-1.657,-9.526,0.206
0.725,-1.624,-9.212,0.302
0.837,-1.386,-9.069,0.304
0.933,-1.367,-8.967,0.309
0.506,-1.629,-9.103,0.311
0.908,-2.578,-9.408,0.387
1.631,-1.014,-10.231,0.389
0.263,-3.027,-8.363,0.39
-0.755,-2.551,-8.145,0.393
2.267,-0.267,-8.667,0.499
1.576,0.135,-8.776,0.5
0.125,0.245,-8.725,0.505
0.1,1.4,-8.8,0.577
1.398,0.62,-9.798,0.585
0.835,0.347,-9.535,0.586
0.761,1.192,-9.161,0.588
1.3,4.008,-8.838,0.59
1.347,3.467,-8.907,0.701
0.975,2.652,-9.15,0.702
1.322,2.319,-9.056,0.704
1.51,2.305,-9.379,0.802
0.572,2.924,-7.755,0.809
0.067,2.767,-6.867,0.811
-0.435,2.648,-6.07,0.812
-1.041,3.49,-4.882,0.814
-1.568,5.133,-2.019,0.907
-3.258,5.097,-2.085,0.909
-6.211,5.356,-1.194,0.91
-8.464,7.548,1.22,0.912
-6.779,12.574,7.102,1.008
-7.157,14.781,8.758,1.009
-7.134,16.589,11.015,1.011
-5.328,12.78,14.496,1.016
1.837,0.85,17.174,1.103
2.03,0.746,16.168,1.104
2.445,0.668,15.152,1.117
2.185,0.677,14.416,1.127
0.573,3.106,12.061,1.209
1.124,3.502,10.82,1.211
1.867,4.331,9.706,1.213
2.39,4.841,8.908,1.214
3.437,5.721,8.48,1.3
3.299,5.494,9.087,1.302
2.952,4.115,9.382,1.303
2.433,0.894,10.031,1.402
2.071,0.043,11.286,1.405
1.935,0.612,12.039,1.407
2.892,1.127,12.567,1.408
0.547,-1.248,13.36,1.415
1.978,1.087,13.367,1.502
1.556,2.288,16.131,1.513
0.484,3.483,16.947,1.523
0.645,1.525,12.666,1.525
1.43,-3.724,8.83,1.602
-0.677,-4.225,13.123,1.603
-1.682,-4.055,16.018,1.605
-4.321,-5.503,14.279,1.607
-0.538,4.898,12.796,1.702
-0.302,5.228,12.955,1.707
0.568,2.315,10.23,1.708
1.241,2.609,7.563,1.71
0.471,2.757,5.814,1.801
0.539,1.622,6.259,1.803
0.88,0.441,6.453,1.805
0.827,0.047,5.951,1.806
0.983,0.859,5.162,1.912
1.125,1.187,5.202,1.914
1.509,1.395,5.374,1.916
1.825,1.887,5.702,1.918
0.176,3.527,6.897,2.003
-0.386,4.119,7.667,2.004
-0.678,4.591,7.987,2.006
-0.609,4.987,8.122,2.008
0.738,6.427,10.333,2.102
-1.698,9.273,16.387,2.104
-2.367,11.609,22.071,2.106
2.602,9.073,19.787,2.108
5.419,-5.652,19.845,2.202
3.802,-5.571,14.588,2.204
1.997,-2.344,11.269,2.205
0.552,0.872,9.716,2.207
-1.32,8.282,3.716,2.301
-0.871,8.386,1.257,2.303
1.82,6.018,2.584,2.304
3.457,0.571,6.714,2.4
0.929,0.386,6.757,2.403
1.073,2.606,4.161,2.405
0.241,3.015,5.581,2.407
-0.971,1.492,8.287,2.5
-0.399,0.486,9.303,2.508
0.6,0.5,9.0,2.51
0.75,0.993,9.551,2.511
0.011,2.05,9.932,2.6
0.973,0.881,9.718,2.603
1.782,0.858,9.645,2.61
1.154,1.839,10.063,2.612
1.019,2.128,10.258,2.7
2.469,1.035,9.807,2.703
2.094,1.382,8.983,2.709
1.78,1.285,8.139,2.711
2.259,-1.82,7.759,2.8
3.022,-3.411,10.822,2.807
2.264,-3.691,11.764,2.808
1.723,-2.725,11.923,2.81
4.057,-0.398,12.457,2.9
4.259,-2.212,12.359,2.903
3.757,-1.898,12.457,2.905
3.304,-1.327,13.004,2.907
2.589,-0.284,13.974,3.0
3.934,-1.931,10.784,3.008
3.786,-2.109,9.316,3.009
3.513,-1.799,8.332,3.021
2.022,0.188,7.948,3.099
1.321,-0.016,4.166,3.103
1.778,-0.888,2.352,3.104
2.386,-1.057,1.429,3.106
1.894,0.006,1.141,3.2
4.367,-0.233,-1.367,3.203
4.253,-2.753,-2.471,3.209
5.153,-2.953,-2.071,3.211
7.874,0.081,0.699,3.3
3.768,-0.615,-0.145,3.303
1.753,1.218,1.762,3.305
-1.158,2.766,4.654,3.307
-7.757,0.285,0.266,3.4
-13.94,1.019,2.772,3.403
-6.028,-0.355,2.602,3.415
-6.781,-2.462,3.045,3.417
-22.811,-6.353,10.844,3.501
-30.385,39.554,-13.262,3.505
-12.279,31.88,24.116,3.51
14.413,34.303,54.347,3.511
-15.162,29.222,23.691,3.6
-8.978,-38.322,-41.711,3.607
21.598,-4.978,31.871,3.608
-25.524,34.487,31.964,3.617
9.789,18.908,18.912,3.677
15.474,-7.479,3.779,3.681
4.632,17.235,13.485,3.683
-1.521,19.317,14.823,3.684
-5.438,19.525,3.433,3.798
-0.187,22.026,2.201,3.812
2.587,16.381,-2.308,3.901
6.434,16.904,-6.24,3.903
5.376,10.603,-3.43,3.904
4.484,8.669,-8.787,3.913
5.37,14.879,-3.788,3.915
9.38,10.733,-1.155,4.005
1.596,7.267,2.249,4.008
-20.224,-2.2,6.894,4.011
-16.086,-4.833,9.478,4.013
-20.98,-9.053,14.735,4.1
-30.496,-13.131,9.145,4.102
16.919,20.18,7.498,4.105
-6.798,24.535,11.073,4.107
-0.431,-5.131,20.286,4.2
3.616,-3.684,13.857,4.201
-0.067,-0.967,3.333,4.217
3.263,-3.437,4.927,4.219
5.917,-8.124,8.741,4.3
4.462,-4.88,12.342,4.302
-4.074,4.332,10.494,4.305
-1.885,6.484,9.93,4.307
-0.63,1.4,9.003,4.4
-1.337,-0.8,8.534,4.406
-0.452,2.9,9.375,4.409
-0.57,3.8,9.297,4.411
-0.393,1.2,9.669,4.504
-0.313,-1.2,10.571,4.506
-1.06,-2.6,9.396,4.51
-0.138,-3.3,9.924,4.511
1.019,-2.9,9.588,4.599
1.271,-1.3,8.313,4.613
0.902,-0.1,10.02,4.617
-0.137,0.2,10.434,4.619
-0.667,-0.3,9.827,4.699
-0.254,-0.4,10.355,4.701
0.45,-0.8,9.805,4.705
0.332,-2.2,9.217,4.706
0.606,-2.1,9.059,4.8
0.469,-2.1,9.393,4.801
-0.707,0.0,9.631,4.804
-1.099,1.2,9.71,4.806
-1.041,0.8,9.494,4.9
-0.334,-0.9,9.963,4.906
0.489,-1.2,9.491,4.91
0.097,-1.4,9.57,4.911
-0.02,-0.5,10.002,5.003
-0.138,-0.1,9.924,5.005
-0.079,-1.1,9.708,5.008
-0.511,-1.1,9.591,5.01
-0.55,-0.8,9.905,5.1
-0.491,-1.0,9.689,5.101
-0.353,-1.2,9.865,5.109
-0.353,-0.8,9.865,5.111
-0.197,-0.8,9.63,5.199
-0.099,-1.1,9.61,5.201
-0.04,-0.7,9.904,5.209
0.117,-1.1,9.668,5.225
0.137,-1.1,9.766,5.3
0.254,-0.8,9.845,5.301
0.254,-0.9,9.845,5.309
0.019,-1.1,9.688,5.32
-0.255,-1.4,9.846,5.399
-0.275,-0.6,9.748,5.401
-0.295,-0.8,9.65,5.404
-0.216,-0.8,10.042,5.406
-0.217,-0.6,9.532,5.5
-0.373,-1.3,9.767,5.509
-0.079,-0.9,9.708,5.513
-0.001,-1.2,9.59,5.514
0.058,-0.8,9.884,5.599
0.019,-1.0,9.688,5.605
-0.255,-0.9,9.846,5.608
-0.275,-0.8,9.748,5.7
-0.177,-1.2,9.728,5.701
-0.177,-1.0,9.728,5.703
-0.157,-1.2,9.826,5.72
-0.177,-1.1,9.728,5.8
-0.275,-1.0,9.748,5.802
-0.275,-0.9,9.748,5.809
-0.197,-0.8,9.63,5.812
0.024,-1.318,10.018,5.9
0.331,-1.657,9.657,5.902
0.406,-0.829,9.829,5.904
0.925,-0.927,9.727,5.907
0.877,0.705,9.672,5.999
0.976,0.459,9.917,6.001
0.997,0.363,9.934,6.003
0.674,0.268,9.806,6.006
0.417,0.521,9.796,6.099
0.417,0.521,9.796,6.105
0.453,0.71,9.644,6.107
0.531,0.56,9.871,6.121
0.432,0.806,9.626,6.213
0.627,0.578,9.85,6.214
0.524,0.041,9.883,6.216
0.446,0.945,9.801,6.22
0.546,0.845,9.701,6.299
0.552,0.464,9.888,6.301
0.407,0.119,9.887,6.303
0.375,0.714,9.761,6.306
0.475,0.614,9.661,6.399
0.627,0.578,9.85,6.4
0.539,0.325,9.714,6.402
0.396,0.617,9.779,6.405
0.51,0.656,9.853,6.499
0.531,0.56,9.871,6.501
0.535,0.443,9.792,6.512
0.749,0.382,9.767,6.515
0.646,0.745,9.601,6.599
0.606,0.674,9.832,6.601
0.514,0.539,9.775,6.602
0.709,1.211,9.798,6.606
1.045,1.645,9.651,6.7
0.986,1.586,9.363,6.703
0.855,1.355,9.749,6.709
0.845,0.845,9.751,6.713
1.051,1.351,9.71,6.799
1.337,1.737,9.573,6.801
1.282,1.482,9.324,6.802
1.08,0.58,8.404,6.806
0.673,0.773,10.425,6.899
0.375,2.075,10.845,6.912
0.943,2.943,10.031,6.921
1.249,0.249,9.79,6.925
0.984,0.684,9.443,6.999
1.275,0.875,9.345,7.002
1.533,0.733,9.633,7.004
0.924,0.924,10.135,7.007
0.58,0.542,9.138,7.1
0.75,0.673,9.078,7.101
0.9,0.9,9.0,7.103
1.137,0.334,9.603,7.106
1.287,1.107,11.381,7.203
0.921,1.204,11.217,7.204
0.982,0.833,10.249,7.206
0.607,-0.081,9.687,7.215
0.431,0.66,9.971,7.298
0.747,-0.153,9.871,7.302
0.584,0.184,10.043,7.304
-1.5,0.587,9.471,7.4
-0.3,-0.041,9.394,7.401
-0.6,0.665,9.353,7.403
-1.1,1.744,9.136,7.404
0.653,3.833,7.593,7.499
1.51,5.595,7.481,7.504
1.242,7.819,7.116,7.506
1.272,7.924,6.855,7.507
0.339,5.49,8.222,7.599
-0.21,4.805,8.419,7.6
-0.141,5.19,8.582,7.602
0.36,4.6,8.48,7.604
0.319,4.493,7.681,7.704
1.478,6.589,7.722,7.706
1.852,7.759,7.548,7.707
2.607,8.437,6.893,7.709
2.422,6.801,6.078,7.805
2.607,6.23,6.093,7.806
3.175,6.189,6.825,7.808
3.24,7.982,7.56,7.81
-0.364,6.549,4.226,7.899
6.487,11.088,2.579,7.901
2.913,7.112,3.621,7.902
6.577,7.462,3.595,7.904
7.66,7.164,-0.248,7.999
8.7,12.2,-1.4,8.0
5.72,10.448,0.664,8.002
1.24,7.176,4.868,8.004
0.632,6.395,6.505,8.103
2.337,8.911,6.089,8.105
2.354,9.581,6.079,8.106
2.826,8.679,5.421,8.109
0.518,8.494,5.126,8.199
0.358,10.874,5.426,8.201
2.515,9.024,7.916,8.204
3.173,4.998,8.042,8.209
-0.022,7.116,2.455,8.299
3.592,13.778,-0.625,8.301
3.763,10.173,1.404,8.302
-3.204,12.339,0.537,8.304
4.969,6.727,9.989,8.399
-0.427,10.118,0.173,8.4
-0.875,11.336,1.985,8.402
2.267,11.582,3.947,8.414
-0.306,8.559,4.506,8.5
-0.48,6.604,5.014,8.504
1.059,7.908,4.086,8.507
0.979,9.244,2.515,8.508
2.104,9.679,2.923,8.599
0.557,9.649,2.219,8.601
0.627,9.795,1.576,8.603
0.227,8.895,2.976,8.604
-0.096,8.461,4.063,8.7
0.871,9.194,3.929,8.702
1.296,9.339,4.437,8.703
0.608,9.422,4.025,8.709
-0.029,9.194,3.029,8.797
0.441,8.988,3.659,8.798
0.978,8.916,4.155,8.819
0.698,9.32,3.369,8.906
-0.365,8.547,4.165,8.909
0.025,9.145,3.608,8.91
0.265,8.553,4.935,8.916
1.575,8.855,4.992,8.917
1.118,8.624,4.082,9.006
-2.482,8.824,1.882,9.008
0.182,9.376,4.218,9.009
1.918,8.524,5.882,9.011
0.802,8.38,4.731,9.098
1.125,8.845,4.308,9.1
1.369,8.914,4.498,9.101
0.255,8.951,4.278,9.103
1.002,8.78,4.331,9.212
0.935,8.647,4.465,9.224
0.957,8.431,4.41,9.227
0.853,7.571,5.747,9.229
1.463,8.973,4.304,9.297
1.296,8.639,4.637,9.299
1.224,8.365,4.776,9.3
0.829,8.306,4.671,9.302
