vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.51,3.515,-9.114,0.0
0.772,3.248,-8.768,0.002
-0.743,3.351,-9.419,0.004
0.005,3.434,-9.979,0.033
0.849,3.73,-8.916,0.097
2.001,3.447,-7.956,0.099
0.818,2.937,-9.217,0.1
0.496,3.313,-9.377,0.102
-0.129,3.401,-9.413,0.193
1.029,3.699,-8.787,0.195
0.318,3.637,-8.817,0.196
0.909,3.768,-8.759,0.198
0.692,3.678,-9.097,0.292
0.39,3.585,-9.086,0.294
0.692,3.678,-9.097,0.296
0.283,3.71,-9.139,0.297
0.692,3.678,-9.097,0.393
0.848,3.583,-9.26,0.395
0.824,3.665,-9.208,0.397
0.751,3.57,-9.284,0.398
0.83,4.009,-8.883,0.492
0.817,4.148,-8.904,0.494
0.9,4.1,-8.8,0.496
0.996,4.113,-8.774,0.497
1.078,4.065,-8.67,0.593
1.2,4.0,-8.7,0.594
1.239,3.983,-8.835,0.596
1.061,4.017,-8.965,0.597
1.209,3.674,-8.952,0.692
1.126,3.722,-9.057,0.693
1.061,4.017,-8.965,0.695
1.13,4.109,-8.883,0.71
1.117,4.048,-8.804,0.797
0.996,4.113,-8.774,0.805
0.9,4.1,-8.8,0.806
1.022,4.035,-8.83,0.808
1.009,3.774,-8.652,0.894
0.848,3.857,-8.487,0.896
0.874,3.778,-8.543,0.902
0.722,3.535,-8.63,0.904
0.683,3.552,-8.496,1.001
0.448,3.557,-8.787,1.002
-0.2,4.1,-8.6,1.004
0.191,4.226,-8.948,1.005
0.265,4.204,-9.591,1.095
0.335,4.696,-9.709,1.101
0.6,5.0,-9.3,1.113
0.665,4.504,-9.291,1.116
0.613,4.061,-8.878,1.195
0.204,3.887,-8.826,1.197
0.148,3.857,-8.987,1.2
0.035,3.596,-9.209,1.206
0.096,3.613,-8.674,1.301
-0.165,3.696,-8.909,1.303
-0.165,3.696,-8.909,1.304
0.07,3.891,-8.717,1.306
0.221,3.477,-9.185,1.394
0.379,3.723,-9.115,1.396
0.692,3.678,-9.097,1.398
0.919,3.484,-9.073,1.399
0.414,3.503,-9.138,1.494
0.219,3.284,-9.073,1.505
0.386,3.197,-8.862,1.508
0.386,3.197,-8.862,1.517
0.398,3.206,-8.488,1.593
0.72,2.831,-8.329,1.595
1.198,2.506,-7.988,1.597
1.586,1.497,-7.762,1.598
0.6,-0.392,-7.638,1.694
0.7,-2.023,-6.585,1.699
3.0,2.131,-3.554,1.701
0.4,1.854,-3.669,1.702
1.194,1.474,-6.132,1.794
1.334,0.803,-7.763,1.796
1.749,0.018,-8.533,1.797
2.157,-0.592,-8.535,1.8
