accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.0,0.9,2.7,9.7
0.002,1.4,2.9,9.9
0.005,-2.9,3.8,5.4
0.007,2.6,2.9,10.6
0.102,-0.3,1.4,10.0
0.103,0.4,0.4,8.6
0.105,1.3,3.1,8.7
0.107,0.5,3.4,8.9
0.11,0.4,2.6,9.9
0.115,0.6,2.2,9.7
0.278,0.8,2.5,9.1
0.28,0.8,2.6,9.0
0.302,0.9,2.3,9.2
0.304,0.9,2.6,9.1
0.309,0.8,2.7,9.0
0.311,0.9,2.6,9.0
0.404,0.8,2.7,8.7
0.406,0.5,2.8,8.4
0.407,0.6,2.8,8.5
0.409,1.3,2.4,9.1
0.503,0.6,2.7,10.5
0.505,-0.2,2.6,10.3
0.507,1.4,2.5,10.7
0.508,1.6,2.4,10.2
0.571,2.5,2.3,10.0
0.573,2.2,2.3,9.7
0.574,1.7,2.4,9.3
0.576,1.3,2.2,9.0
0.67,1.5,2.3,9.4
0.672,1.6,2.4,9.4
0.673,1.2,2.5,9.1
0.772,0.5,2.9,9.4
0.776,-1.5,4.8,9.2
0.778,6.5,1.5,10.6
0.783,3.1,2.4,9.1
0.871,0.9,1.2,8.2
0.874,2.4,2.9,9.6
0.879,2.3,2.9,9.6
0.881,2.4,2.5,9.6
0.996,2.1,2.1,9.2
1.0,2.2,1.7,8.6
1.001,2.7,2.0,8.8
1.003,3.3,2.2,9.0
1.097,2.8,1.7,8.5
1.107,2.5,3.3,8.2
1.11,2.7,4.2,8.0
1.125,3.0,4.7,7.9
1.127,3.0,4.9,7.6
1.202,2.5,3.4,6.4
1.203,2.4,2.8,6.2
1.205,2.5,3.9,6.4
1.207,2.6,4.6,6.6
1.274,2.8,4.2,7.1
1.276,2.5,3.6,8.4
1.277,1.2,3.9,8.8
1.279,0.7,4.3,8.8
1.396,0.1,5.7,7.0
1.398,-0.8,3.7,3.9
1.4,-1.4,1.2,1.8
1.499,-1.3,1.1,1.5
1.506,-1.4,1.9,1.8
1.517,-2.6,0.7,1.5
1.518,-4.2,-1.0,1.2
1.52,-6.0,-3.3,0.3
1.603,-8.8,-8.6,-1.5
1.608,-10.7,-7.6,-0.6
1.61,-13.7,-9.6,-4.2
1.612,-16.5,-20.3,-7.6
1.71,-9.8,-12.7,-0.6
1.712,-10.9,-8.0,0.3
1.714,-13.1,-7.8,-0.6
1.772,-13.7,-9.2,-0.8
1.78,-12.8,-9.9,-1.6
1.782,-12.2,-10.3,-2.9
1.784,-11.1,-10.1,-3.9
1.785,-9.9,-8.2,-3.8
1.934,-9.6,-3.4,-2.0
1.937,-9.8,-3.7,-1.5
1.939,-9.7,-4.1,-1.1
2.013,-9.5,-3.4,-0.1
2.017,-8.9,-4.7,-0.6
2.018,-8.6,-5.1,-0.8
2.02,-8.7,-4.8,-0.6
2.022,-9.1,-4.9,-0.6
2.099,-9.8,-3.2,-0.0
2.102,-9.9,-2.7,-0.5
2.108,-9.6,-2.6,-0.5
2.11,-9.1,-2.4,-0.3
2.172,-9.7,-2.2,-0.0
2.174,-8.9,-0.5,-0.2
2.184,-9.6,-1.2,-0.9
2.186,-9.8,-3.4,-1.3
2.274,-9.8,-2.1,-1.0
2.277,-10.0,-1.9,-1.0
2.278,-10.0,-2.4,-1.0
2.377,-10.0,-2.6,-0.9
2.381,-9.9,-1.3,-0.2
2.383,-9.8,-1.7,-0.2
2.471,-9.6,-2.5,-0.4
2.472,-9.3,-2.6,-0.6
2.475,-9.3,-2.6,-0.9
2.484,-9.3,-3.2,-1.0
2.572,-9.5,-3.5,-0.9
2.574,-9.6,-3.3,-0.8
2.582,-9.3,-2.8,-0.0
2.584,-9.2,-2.6,0.1
2.703,-9.1,-2.6,0.1
2.715,-9.0,-2.8,0.0
2.718,-9.2,-2.8,-0.2
2.72,-9.2,-3.0,-0.4
2.797,-9.2,-3.0,-0.4
2.799,-9.5,-3.1,-0.6
2.806,-9.1,-3.3,-0.7
2.808,-9.0,-3.4,-0.7
2.809,-9.4,-3.4,-0.9
2.895,-9.5,-3.5,-0.9
2.899,-9.2,-3.2,-0.7
2.9,-9.4,-3.3,-0.7
