orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.207,0.0,-0.1,0.2,1.0
0.409,0.0,-0.1,0.2,1.0
0.582,-0.0,-0.1,0.2,1.0
0.819,-0.1,-0.1,0.1,1.0
1.009,-0.2,-0.1,-0.1,1.0
1.21,-0.3,-0.1,-0.4,0.9
1.407,-0.3,-0.1,-0.4,0.9
1.598,-0.3,-0.1,-0.4,0.9
1.809,-0.3,-0.1,-0.4,0.9
2.015,-0.3,-0.1,-0.4,0.9
2.213,-0.3,-0.1,-0.4,0.9
2.435,-0.3,-0.1,-0.4,0.9
2.633,-0.3,-0.1,-0.4,0.9
2.814,-0.3,-0.1,-0.4,0.9
3.032,-0.3,-0.1,-0.4,0.9
3.215,-0.3,-0.1,-0.4,0.9
3.445,-0.3,-0.1,-0.4,0.9
3.616,-0.3,-0.1,-0.4,0.9
3.838,-0.3,-0.1,-0.4,0.9
4.013,-0.3,-0.1,-0.3,0.9
4.244,-0.3,-0.1,-0.3,0.9
4.418,-0.3,-0.1,-0.3,0.9
4.64,-0.3,-0.1,-0.3,0.9
4.817,-0.3,-0.1,-0.3,0.9
5.013,-0.3,-0.1,-0.4,0.9
5.222,-0.4,-0.2,-0.4,0.8
5.41,-0.3,0.2,-0.2,0.9
5.615,-0.3,0.3,-0.3,0.9
5.827,-0.4,0.3,-0.5,0.7
6.022,-0.4,0.2,-0.3,0.8
6.218,-0.4,0.2,-0.2,0.9
6.417,-0.4,0.2,-0.3,0.9
6.608,-0.4,0.2,-0.2,0.9
6.829,-0.4,0.2,-0.2,0.9
7.022,-0.4,0.2,-0.2,0.9
7.222,-0.4,0.2,-0.2,0.9
7.433,-0.4,0.2,-0.2,0.9
7.642,-0.4,0.2,-0.2,0.9
7.821,-0.4,0.2,-0.2,0.9
8.042,-0.4,0.2,-0.2,0.9
8.226,-0.4,0.2,-0.2,0.9
8.517,-0.4,0.2,-0.2,0.9
8.705,-0.4,0.2,-0.2,0.9
8.911,-0.4,0.2,-0.2,0.9
9.105,-0.4,0.2,-0.2,0.9
9.314,-0.4,0.2,-0.2,0.9
9.521,-0.4,0.2,-0.2,0.9
9.711,-0.4,0.2,-0.2,0.9
9.905,-0.4,0.2,-0.2,0.9
10.114,-0.4,0.2,-0.1,0.9
10.336,-0.3,0.2,0.2,0.9
10.506,-0.2,0.3,0.4,0.8
10.74,-0.1,0.3,0.5,0.8
10.908,-0.1,0.3,0.5,0.8
11.168,-0.2,0.3,0.6,0.8
11.304,-0.2,0.3,0.6,0.7
11.525,-0.1,0.3,0.6,0.7
11.714,-0.1,0.3,0.6,0.8
