accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.001,-0.9,2.8,9.5
0.005,-2.1,3.3,9.4
0.117,0.0,2.9,9.6
0.121,-1.1,3.3,9.7
0.219,-2.2,3.3,9.1
0.223,-1.6,3.4,8.6
0.226,-3.3,3.4,8.7
0.319,-3.3,1.2,7.5
0.322,-1.7,2.9,7.4
0.341,-2.6,1.7,5.3
0.424,-3.7,1.3,5.0
0.428,-2.9,1.0,6.3
0.519,-4.3,-0.7,5.3
0.525,-5.9,-1.9,4.3
0.529,-8.5,-3.1,2.8
0.62,-10.3,-3.2,1.5
0.623,-16.0,-5.2,1.3
0.718,-20.8,-9.9,2.1
0.721,-13.8,-8.8,0.6
0.819,-12.4,-2.6,3.6
0.822,-10.8,1.9,3.7
0.854,-9.4,-1.1,1.6
0.92,-9.4,-3.6,0.8
0.923,-8.7,-4.8,1.1
1.023,-8.1,-5.1,2.5
1.027,-8.3,-3.9,3.4
1.03,-9.5,-2.7,3.0
1.12,-10.0,-3.0,2.6
1.131,-10.8,-2.2,2.0
1.221,-10.9,-1.5,1.6
1.225,-10.2,-1.0,2.2
1.228,-10.0,-0.6,2.5
1.32,-9.5,-1.1,2.4
1.323,-8.9,-1.3,2.3
1.418,-8.3,-1.5,2.5
1.421,-8.3,-1.4,2.3
1.425,-8.2,-1.2,2.5
1.522,-8.4,-1.2,2.4
1.537,-8.8,-1.4,2.6
1.617,-9.2,-1.6,2.6
1.621,-9.3,-1.6,2.6
1.628,-9.6,-1.7,2.6
1.719,-9.7,-1.8,2.6
1.722,-9.9,-1.5,2.8
1.818,-9.8,-1.9,2.4
1.822,-9.7,-2.2,2.6
1.825,-9.5,-2.3,2.6
1.928,-9.6,-2.0,2.6
1.931,-9.4,-2.3,2.6
2.018,-9.4,-2.4,2.6
2.025,-9.3,-2.2,2.7
2.028,-9.8,-2.0,2.6
2.119,-9.5,-2.0,2.5
2.127,-9.9,-1.8,2.5
2.218,-9.9,-1.6,2.5
2.221,-9.5,-1.6,2.4
2.224,-9.5,-1.5,2.4
2.318,-9.4,-1.5,2.3
2.322,-9.2,-1.4,2.6
2.419,-9.3,-1.3,2.2
2.423,-9.1,-1.4,2.3
2.518,-9.2,-1.5,2.5
2.526,-8.4,-1.5,2.7
2.529,-8.6,-1.7,2.6
2.625,-8.4,-1.7,2.5
2.629,-10.3,-1.9,2.6
2.717,-9.3,-2.0,3.1
2.725,-10.1,-1.7,2.2
2.728,-9.9,-2.0,2.4
2.821,-9.1,-1.9,3.9
2.824,-8.2,-1.9,3.2
2.918,-9.1,-1.4,2.7
2.921,-9.8,-0.8,3.3
2.93,-8.9,-1.2,3.1
3.019,-9.5,-1.4,2.3
3.022,-10.1,-0.8,2.8
3.119,-10.4,-0.6,1.8
3.122,-9.7,-0.6,1.7
3.129,-10.6,-0.7,1.7
3.22,-10.0,-0.8,1.2
3.224,-9.6,-0.7,1.4
3.317,-9.0,-0.5,2.1
3.32,-8.5,-0.4,3.3
3.323,-7.5,0.2,3.9
3.419,-6.3,0.7,3.9
3.431,-9.6,0.3,3.4
3.518,-10.7,0.8,3.2
3.524,-10.1,1.1,1.9
3.528,-9.4,-2.3,1.9
3.619,-5.0,-3.0,4.9
3.622,2.9,-9.9,7.2
3.717,6.1,-13.5,12.0
3.721,-0.2,-12.5,11.6
3.724,-8.2,-9.5,10.4
3.824,-20.4,-1.2,11.7
3.836,-20.2,5.7,7.0
3.917,-27.5,11.6,1.2
3.92,-25.6,4.0,-7.6
3.924,-18.9,0.3,-9.3
4.018,-17.2,-2.3,-18.7
4.022,-13.6,-11.6,-22.4
4.119,15.4,-18.3,1.9
4.122,30.1,-5.3,17.1
4.217,17.3,-14.0,39.2
4.229,19.4,32.8,39.2
4.232,33.6,-14.0,13.2
4.319,9.9,-12.0,4.4
