accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.001,-0.6,2.8,8.5
0.004,-0.2,2.5,9.8
0.127,0.1,2.9,9.5
0.134,-0.3,2.0,9.2
0.228,-0.5,3.0,9.5
0.231,-0.3,2.9,9.1
0.24,-0.2,2.7,9.0
0.332,-0.6,2.8,9.1
0.336,-0.5,3.2,9.6
0.349,-0.7,3.0,9.4
0.464,-0.5,2.6,9.5
0.467,-0.4,3.2,9.4
0.516,-0.5,2.5,9.3
0.52,-0.7,3.3,9.1
0.524,-0.5,2.8,8.5
0.626,-0.4,1.9,8.8
0.629,-0.2,3.2,8.6
0.729,-0.1,2.7,8.2
0.732,-0.7,1.8,6.8
0.743,-1.6,-0.0,6.4
0.827,-2.5,-0.3,6.2
0.834,-3.9,-3.2,6.9
0.926,-4.5,-5.1,7.0
0.934,-5.4,-1.1,6.6
0.937,-8.3,-3.4,8.3
1.033,-9.3,-3.6,8.6
1.036,-9.3,-3.9,7.6
1.105,-11.4,-3.2,6.3
1.116,-11.5,-3.2,4.9
1.12,-11.6,-2.2,3.6
1.225,-12.4,-4.4,2.9
1.327,-11.0,-5.3,2.1
1.33,-10.9,-3.2,1.7
1.333,-10.0,-2.6,2.0
1.425,-9.2,-1.8,2.0
1.435,-8.6,-0.7,2.6
1.441,-8.5,-1.1,2.7
1.527,-7.5,-0.0,1.7
1.538,-7.5,0.7,1.8
1.625,-7.4,1.6,-0.3
1.628,-8.6,2.5,-0.0
1.632,-8.6,3.4,-1.9
1.727,-8.5,3.7,-2.7
1.734,-6.5,2.0,-2.3
1.825,-6.2,4.1,-2.4
1.829,-5.9,2.1,-2.4
1.832,-6.8,3.0,-2.1
1.936,-7.7,2.1,-2.5
1.939,-8.1,3.0,-1.9
2.025,-7.5,2.8,-2.4
2.029,-7.9,5.6,-3.4
2.038,-7.0,7.4,-0.7
2.127,-6.5,4.7,-2.5
2.135,-4.7,7.7,-5.6
2.229,-0.5,4.4,-2.5
2.232,0.5,-7.4,1.2
2.235,5.6,-9.5,-11.6
2.327,-39.0,-4.5,26.4
2.33,-39.0,-3.8,28.6
2.425,-26.5,-4.0,12.5
2.429,-6.6,17.9,8.0
2.437,-5.5,-31.4,6.0
2.527,-19.9,-27.2,-3.4
2.531,-16.5,-7.6,-3.1
2.63,-9.7,-3.0,2.9
2.633,-19.6,-10.2,2.9
2.648,-12.4,-1.4,-1.4
2.731,-13.5,-5.7,1.7
2.734,-39.0,-31.9,-39.1
2.825,-5.7,-12.6,-35.0
2.828,36.1,-7.1,-39.1
2.836,-38.3,-16.9,-10.7
2.927,-0.3,-7.7,12.1
2.934,-8.9,-0.0,-4.4
3.025,-6.7,-2.2,3.4
3.034,-4.9,5.6,10.9
3.125,-2.1,0.6,2.0
3.128,0.9,6.2,-4.9
3.132,1.4,5.4,-6.6
3.23,-3.3,2.3,-9.4
3.233,-11.7,-3.9,-39.1
3.325,4.5,1.4,-21.6
3.329,-5.1,-3.5,-7.4
3.332,-1.6,5.0,-2.0
3.427,-1.5,3.3,-3.3
3.447,1.5,5.9,-5.3
3.525,0.7,3.0,-6.2
3.532,0.3,2.8,-7.7
3.535,-0.6,3.3,-8.7
3.628,-1.7,2.8,-8.4
3.631,-1.9,3.8,-8.7
3.726,-2.3,1.5,-10.2
3.729,-1.4,4.5,-11.3
3.733,-1.4,4.5,-12.7
3.831,-0.1,2.3,-10.2
3.843,-0.8,2.0,-8.5
3.925,-0.6,1.6,-9.8
3.928,-0.7,3.6,-10.9
3.931,-1.7,3.6,-10.2
4.027,-0.7,0.5,-12.0
4.031,-0.7,2.9,-15.4
4.125,0.6,-0.7,-14.5
4.129,1.8,1.0,-15.5
4.132,0.7,-1.5,-12.7
4.237,1.9,-1.3,-10.8
4.24,0.5,-1.3,-8.6
4.325,0.8,0.3,-5.7
4.348,-0.1,0.6,-4.9
4.351,-0.1,4.7,-3.4
4.431,-0.8,5.3,-3.5
4.434,-0.9,7.3,-4.8
4.525,-1.1,5.6,-6.8
4.528,-1.3,8.0,-5.9
4.532,-0.7,6.2,-6.6
4.629,-0.4,6.8,-7.0
4.633,-0.2,6.0,-8.1
4.724,-0.0,6.0,-8.6
4.727,0.1,6.4,-8.3
4.828,0.6,5.5,-8.7
4.831,0.7,4.7,-9.0
4.834,0.7,5.4,-8.4
4.931,0.6,4.5,-9.0
4.934,0.7,4.8,-9.1
5.032,0.4,5.5,-8.5
5.035,0.9,4.6,-8.7
5.039,0.5,4.7,-8.5
5.127,0.6,4.7,-8.3
5.135,0.3,4.8,-8.5
5.226,0.7,4.8,-8.6
5.229,0.4,5.2,-8.6
5.239,-1.7,8.2,-11.8
5.346,0.6,4.9,-11.3
5.35,1.3,2.5,-9.5
5.453,1.7,3.5,-8.2
5.456,2.8,5.1,-7.0
5.468,4.8,5.7,-5.9
5.536,5.1,5.0,-4.3
5.54,4.7,5.8,-4.0
5.625,4.7,6.2,-4.6
5.628,4.4,6.9,-4.8
5.631,3.9,6.5,-5.2
5.73,3.3,7.1,-5.9
5.743,3.9,6.7,-6.6
5.83,3.5,6.8,-6.8
5.834,3.6,5.6,-6.8
5.837,2.7,5.6,-6.8
5.928,2.7,4.8,-7.2
5.938,2.5,5.0,-7.6
6.027,2.7,4.5,-8.2
6.031,3.0,4.4,-8.6
6.034,3.2,4.5,-8.2
6.13,3.3,5.0,-8.9
6.147,4.0,4.2,-8.6
6.225,3.8,4.0,-7.7
6.228,3.6,2.7,-8.1
6.233,3.9,3.4,-8.5
6.331,3.4,3.1,-8.6
6.335,3.0,3.0,-8.8
6.403,3.1,3.2,-9.2
6.406,2.7,3.3,-8.9
