orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.006,0.1,-0.1,0.2,1.0
0.011,0.1,-0.1,0.2,1.0
0.019,0.1,-0.1,0.2,1.0
0.105,0.1,-0.1,0.2,1.0
0.11,0.1,-0.1,0.2,1.0
0.172,0.1,-0.1,0.2,1.0
0.177,0.1,-0.1,0.2,1.0
0.186,0.1,-0.1,0.2,1.0
0.316,0.1,-0.1,0.2,1.0
0.321,0.1,-0.1,0.2,1.0
0.408,0.1,-0.1,0.2,1.0
0.413,0.1,-0.1,0.2,1.0
0.418,0.1,-0.1,0.2,1.0
0.505,0.1,-0.1,0.2,1.0
0.51,0.1,-0.1,0.2,1.0
0.598,0.1,-0.1,0.1,1.0
0.611,0.1,-0.1,0.1,1.0
0.616,0.0,-0.1,0.1,1.0
0.741,0.0,-0.2,-0.0,1.0
0.749,0.0,-0.2,-0.1,1.0
0.801,-0.0,-0.3,-0.1,1.0
0.807,-0.1,-0.3,-0.2,0.9
0.909,-0.1,-0.4,-0.3,0.9
0.919,-0.2,-0.4,-0.3,0.8
0.937,-0.2,-0.4,-0.4,0.8
0.996,-0.3,-0.4,-0.4,0.7
1.001,-0.3,-0.4,-0.5,0.7
1.089,-0.4,-0.4,-0.5,0.6
1.101,-0.5,-0.4,-0.5,0.6
1.106,-0.5,-0.4,-0.6,0.5
1.168,-0.6,-0.3,-0.6,0.4
1.173,-0.6,-0.3,-0.6,0.4
1.279,-0.6,-0.3,-0.6,0.4
1.284,-0.5,-0.3,-0.6,0.5
1.371,-0.5,-0.4,-0.6,0.5
1.376,-0.5,-0.4,-0.5,0.6
1.386,-0.5,-0.4,-0.5,0.6
1.573,-0.5,-0.4,-0.5,0.6
1.611,-0.5,-0.4,-0.5,0.6
1.671,-0.5,-0.4,-0.5,0.6
1.696,-0.5,-0.4,-0.5,0.6
1.701,-0.5,-0.4,-0.5,0.6
1.733,-0.5,-0.4,-0.5,0.6
1.74,-0.5,-0.4,-0.5,0.6
1.749,-0.4,-0.4,-0.5,0.6
1.854,-0.4,-0.4,-0.5,0.6
1.87,-0.4,-0.4,-0.5,0.6
1.9,-0.4,-0.4,-0.5,0.6
1.917,-0.4,-0.5,-0.5,0.6
1.928,-0.4,-0.5,-0.5,0.6
1.971,-0.4,-0.5,-0.5,0.6
1.977,-0.4,-0.5,-0.5,0.6
2.054,-0.4,-0.5,-0.5,0.6
2.064,-0.4,-0.5,-0.5,0.6
2.198,-0.4,-0.5,-0.5,0.6
2.203,-0.4,-0.5,-0.5,0.6
2.299,-0.4,-0.5,-0.5,0.6
2.307,-0.4,-0.5,-0.5,0.6
2.314,-0.4,-0.5,-0.5,0.6
2.371,-0.4,-0.5,-0.5,0.6
2.376,-0.4,-0.5,-0.5,0.6
2.463,-0.4,-0.5,-0.5,0.6
2.468,-0.4,-0.5,-0.5,0.6
2.479,-0.4,-0.5,-0.5,0.6
2.596,-0.4,-0.5,-0.5,0.6
2.601,-0.4,-0.5,-0.5,0.7
2.699,-0.4,-0.5,-0.5,0.7
2.704,-0.4,-0.5,-0.5,0.7
2.713,-0.4,-0.5,-0.5,0.7
2.798,-0.4,-0.5,-0.5,0.7
2.807,-0.4,-0.5,-0.5,0.7
2.812,-0.4,-0.5,-0.5,0.7
2.894,-0.4,-0.5,-0.5,0.6
2.903,-0.4,-0.5,-0.5,0.6
3.016,-0.4,-0.5,-0.5,0.6
3.024,-0.4,-0.5,-0.5,0.6
3.033,-0.4,-0.5,-0.5,0.6
3.099,-0.4,-0.5,-0.5,0.6
3.105,-0.4,-0.5,-0.5,0.6
3.192,-0.4,-0.5,-0.5,0.6
3.209,-0.4,-0.5,-0.5,0.6
3.219,-0.4,-0.5,-0.5,0.7
3.293,-0.4,-0.5,-0.5,0.7
3.301,-0.4,-0.5,-0.5,0.7
3.412,-0.4,-0.5,-0.5,0.7
3.425,-0.4,-0.5,-0.5,0.7
3.43,-0.4,-0.5,-0.5,0.7
3.493,-0.4,-0.5,-0.5,0.7
3.516,-0.4,-0.5,-0.5,0.7
3.597,-0.4,-0.5,-0.5,0.7
3.602,-0.4,-0.5,-0.4,0.7
3.612,-0.4,-0.5,-0.4,0.7
3.699,-0.4,-0.5,-0.4,0.7
3.704,-0.4,-0.5,-0.4,0.7
3.835,-0.4,-0.5,-0.4,0.7
3.844,-0.4,-0.5,-0.4,0.7
3.856,-0.4,-0.5,-0.4,0.7
3.9,-0.4,-0.5,-0.4,0.6
3.905,-0.4,-0.5,-0.4,0.6
3.986,-0.4,-0.5,-0.4,0.6
3.996,-0.4,-0.5,-0.4,0.6
4.006,-0.3,-0.5,-0.4,0.6
4.107,-0.3,-0.5,-0.4,0.7
4.112,-0.3,-0.5,-0.4,0.7
4.216,-0.3,-0.5,-0.4,0.7
4.222,-0.3,-0.5,-0.4,0.7
4.299,-0.3,-0.5,-0.4,0.7
4.304,-0.3,-0.5,-0.4,0.7
