gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.008,-0.1,-0.0,-0.1
0.015,-0.2,0.0,-0.2
0.107,0.1,0.0,-0.0
0.113,0.1,0.0,-0.0
0.116,-0.0,0.0,-0.0
0.206,-0.0,-0.0,0.0
0.21,-0.1,0.0,0.0
0.213,-0.0,0.0,0.0
0.313,-0.0,0.1,0.1
0.325,0.0,0.2,0.1
0.4,-0.1,0.1,0.1
0.407,-0.0,0.1,0.1
0.41,0.1,0.1,0.1
0.506,-0.0,0.1,0.1
0.51,-0.0,0.1,0.1
0.607,-0.0,0.1,0.2
0.61,-0.1,0.1,0.2
0.617,-0.1,0.2,0.3
0.716,-0.4,0.3,0.5
0.731,-1.1,0.6,0.9
0.799,-2.3,1.0,1.3
0.807,-2.9,1.4,1.6
0.905,-3.4,1.7,1.9
0.908,-4.5,1.9,2.3
0.911,-4.9,1.9,2.4
1.008,-3.5,1.8,2.7
1.013,-2.2,1.8,2.8
1.114,-0.9,1.8,3.1
1.125,-0.3,1.6,3.0
1.129,0.4,1.4,2.3
1.208,1.0,1.2,1.4
1.212,0.5,0.9,0.7
1.301,-0.7,0.4,0.4
1.31,-1.4,0.1,0.4
1.313,-1.4,-0.1,0.4
1.409,-0.5,-0.1,0.3
1.413,0.2,0.0,0.0
1.5,0.6,-0.1,-0.3
1.521,0.6,-0.3,-0.6
1.524,0.2,-0.5,-0.9
1.605,0.1,-0.7,-1.1
1.608,0.1,-0.8,-1.2
1.704,0.2,-0.9,-1.2
1.707,0.3,-0.8,-1.2
1.711,0.3,-0.7,-1.1
1.817,0.3,-0.6,-0.9
1.82,0.2,-0.4,-0.6
1.903,0.1,-0.3,-0.4
1.906,0.0,-0.1,-0.2
1.912,0.0,0.1,0.0
2.015,0.1,0.3,0.3
2.018,0.0,0.4,0.5
2.104,-0.0,0.6,0.7
2.108,-0.1,0.6,0.9
2.111,-0.2,0.7,0.9
2.214,-0.1,0.6,0.8
2.224,-0.1,0.5,0.7
2.3,-0.3,0.3,0.5
2.307,-0.5,0.1,0.4
2.31,-0.7,0.0,0.4
2.401,-0.6,-0.0,0.4
2.409,-0.4,-0.0,0.3
2.499,-0.2,-0.0,0.3
2.506,-0.3,-0.2,0.2
2.608,-0.4,-0.2,0.0
2.612,-0.5,-0.4,-0.1
2.632,-0.4,-0.4,-0.2
2.701,-0.4,-0.3,-0.3
2.704,-0.2,-0.2,-0.3
2.803,-0.0,-0.0,-0.2
2.806,-0.2,0.1,-0.2
2.814,-0.3,0.2,-0.3
2.906,-0.5,0.2,-0.2
2.912,-0.2,0.3,-0.3
3.02,0.4,0.2,-0.5
3.026,1.0,0.3,-0.6
3.037,1.1,-0.0,-0.7
3.104,0.6,-0.2,-0.6
3.108,0.2,-0.3,-0.4
3.199,0.0,-0.1,-0.2
3.203,0.1,-0.1,0.1
3.206,0.3,-0.1,0.2
3.299,0.4,0.2,0.2
3.302,0.4,0.2,0.3
3.413,0.3,0.3,0.4
3.424,0.4,0.5,0.5
3.428,0.5,0.4,0.5
3.501,0.6,0.4,0.4
3.511,0.4,0.3,0.3
3.605,0.2,0.2,0.2
3.612,0.2,0.2,0.1
3.615,0.2,-0.0,0.1
3.702,-0.1,-0.3,-0.0
3.709,-0.3,-0.4,-0.1
3.81,-0.4,-0.4,-0.2
3.829,-0.2,-0.4,-0.2
