gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.2,-0.1,0.1,0.0
0.397,-1.4,0.8,-0.0
0.595,-1.5,1.3,2.3
0.8,-0.2,0.9,2.3
1.001,0.4,0.1,-0.1
1.201,-0.1,-0.7,-1.8
1.401,-0.7,-0.4,-0.4
1.595,-1.0,-0.3,1.3
1.801,-0.3,0.1,0.6
2.005,0.7,0.4,0.4
2.215,1.3,-0.2,-2.0
2.403,-0.1,-0.8,-1.7
2.609,-0.4,0.1,0.9
2.796,-0.5,0.5,2.0
3.004,-1.2,-0.0,0.4
3.217,0.3,0.0,0.5
3.412,0.9,-0.1,-1.9
3.629,0.8,-0.7,-3.2
3.797,0.3,0.7,0.9
4.001,-0.8,1.8,4.2
4.232,-4.6,-2.8,1.7
4.408,3.4,-0.1,-6.9
4.629,-1.7,-1.6,-0.5
4.827,1.5,-0.1,2.5
5.043,0.3,-2.8,-0.7
5.216,-0.1,-2.4,-1.0
5.425,-0.1,-0.8,-0.3
5.604,-0.1,0.6,0.3
5.832,-0.1,0.0,-0.0
6.028,0.0,0.2,0.1
6.231,0.0,-0.0,0.0
6.402,-0.0,-0.1,-0.0
6.633,-0.0,0.1,0.0
6.813,-0.0,-0.0,-0.0
7.014,0.0,-0.0,-0.0
7.244,-0.0,0.0,0.0
7.428,0.0,0.0,0.0
7.636,0.0,-0.0,-0.0
7.823,0.0,0.0,0.0
8.052,-0.0,0.0,0.0
8.226,0.0,-0.0,0.0
8.429,0.0,-0.0,0.0
8.637,0.0,0.0,0.0
8.847,-0.0,-0.0,-0.0
9.031,-0.0,-0.0,-0.0
9.322,-0.1,-0.2,-0.1
9.428,0.2,-0.2,-0.0
9.631,0.3,-0.3,-0.0
9.804,0.1,-0.2,-0.1
10.038,3.1,-1.2,-0.8
10.224,1.3,0.0,-0.3
10.52,0.4,0.0,-0.1
10.738,-0.5,-0.1,-0.0
10.922,0.2,0.1,-0.0
11.139,-0.1,0.0,0.0
