gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.122,-1.3,-0.0,0.2
0.225,-0.2,-0.1,-0.1
0.332,0.0,0.0,0.0
0.42,-0.0,0.1,0.0
0.519,-0.0,0.0,0.0
0.616,-0.0,0.1,0.1
0.728,-0.1,0.0,0.1
0.825,0.1,0.0,0.1
0.92,0.0,0.0,0.1
1.021,-0.1,0.0,0.2
1.133,-1.6,0.1,0.8
1.219,-2.0,0.6,1.2
1.317,-2.3,1.3,1.5
1.42,-2.1,1.4,1.6
1.536,-2.4,1.7,1.5
1.595,-2.4,1.7,1.5
1.713,-2.2,1.5,1.9
1.829,-3.5,1.2,1.9
1.929,-1.2,0.8,0.6
2.023,2.0,0.2,-0.7
2.124,0.1,-1.0,-0.9
2.221,-1.4,-1.3,-1.3
2.348,-0.1,-0.6,-0.7
2.424,0.8,0.2,-0.2
2.541,1.2,0.5,0.3
2.635,1.1,0.8,0.3
2.711,1.3,0.6,0.1
2.823,-0.3,-0.1,0.3
2.921,0.3,-0.1,0.4
3.031,-0.2,-0.1,0.2
3.121,-0.0,0.0,0.1
3.221,0.8,0.1,0.1
3.316,0.4,0.0,0.1
3.428,0.1,-0.0,0.1
3.52,-0.0,-0.1,0.0
3.624,0.1,0.0,-0.2
3.724,0.4,0.0,-0.3
3.836,0.2,-0.0,-0.2
3.918,-0.2,-0.2,-0.1
4.024,-0.2,-0.0,-0.1
4.122,0.1,0.1,0.0
4.273,0.0,0.2,0.1
4.353,-0.0,0.2,0.1
4.412,0.0,0.1,0.0
4.523,-0.1,0.1,-0.0
4.639,-0.0,0.1,-0.1
4.725,0.0,0.2,-0.0
4.817,0.3,0.2,-0.0
4.928,-0.0,0.1,0.0
5.018,0.1,0.2,0.1
5.117,-0.1,0.1,-0.0
5.223,-0.1,0.1,-0.1
5.331,-0.0,0.0,-0.1
5.426,0.1,0.0,-0.1
5.524,0.1,0.1,0.1
5.624,0.1,0.1,0.1
5.737,0.1,0.0,0.1
5.829,0.1,-0.0,0.1
5.926,0.0,-0.1,-0.0
6.023,-0.1,-0.2,-0.1
6.182,-0.2,-0.4,-0.2
6.256,-0.4,-0.4,-0.3
6.322,0.7,-0.5,-0.3
6.424,1.8,-0.4,-0.3
6.55,3.2,-0.8,0.2
6.619,1.9,-1.9,0.8
6.723,1.5,-3.2,0.8
6.822,-0.8,-4.5,0.5
6.949,-1.0,-3.7,0.1
7.027,-1.3,-2.6,-0.1
7.122,-0.3,-1.7,0.6
7.224,-2.2,-1.0,2.0
7.351,-3.9,3.5,4.7
7.425,-2.9,0.9,1.0
7.527,1.3,1.3,-0.4
7.639,4.6,0.7,0.6
7.726,-0.8,-0.2,-0.3
7.826,-1.5,-0.0,0.5
7.925,1.5,-0.2,-0.5
8.08,0.4,0.0,-0.0
8.163,-0.2,-0.0,0.1
8.218,0.4,0.4,0.2
8.425,0.1,-0.1,-0.2
8.517,-0.2,-0.0,-0.1
8.617,-0.1,-0.1,-0.1
8.743,0.1,-0.0,-0.0
8.828,-0.1,0.1,0.2
8.848,0.1,-0.0,-0.0
9.032,0.1,0.0,-0.0
9.126,-0.1,-0.0,0.0
9.231,0.0,-0.0,-0.0
9.316,-0.0,0.0,0.0
9.413,0.0,-0.0,0.0
9.514,0.0,0.0,0.0
9.632,-0.0,-0.0,0.0
9.717,-0.0,0.0,0.0
9.813,0.0,0.0,0.0
9.925,-0.0,-0.0,-0.0
10.031,-0.0,0.0,0.0
10.117,0.0,0.0,0.0
10.219,0.0,0.0,0.0
10.33,0.0,-0.0,-0.0
10.419,0.0,0.0,-0.0
10.519,0.0,0.0,-0.0
10.619,0.0,-0.0,-0.0
10.732,-0.0,-0.0,-0.0
10.823,0.0,0.0,0.0
10.913,0.0,0.0,0.0
11.017,-0.0,-0.0,-0.0
11.133,-0.0,0.0,0.0
11.218,0.0,0.0,0.0
11.319,0.0,0.0,0.0
11.414,-0.0,-0.0,-0.0
11.533,0.0,0.0,0.0
11.621,0.0,0.0,0.0
11.718,-0.0,-0.0,-0.0
11.812,0.0,0.0,0.0
11.944,-0.0,-0.0,0.0
12.017,0.0,0.0,-0.0
12.116,0.0,-0.0,-0.0
12.22,0.0,0.0,0.0
12.347,0.0,-0.0,-0.0
12.424,-0.0,-0.0,-0.0
12.52,0.0,0.0,0.0
