accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.102,1.7,2.0,9.5
0.11,1.6,2.3,9.4
0.207,1.8,2.0,9.5
0.323,1.7,2.0,9.4
0.503,1.7,2.0,9.6
0.512,1.6,2.0,9.5
0.607,1.1,1.9,8.9
0.715,0.4,1.2,7.4
0.814,1.3,-0.6,7.6
0.907,-1.2,-3.4,8.9
1.007,-4.3,-4.9,7.6
1.123,-6.4,-6.1,5.1
1.261,-8.0,-4.9,2.7
1.33,-11.5,-6.0,0.7
1.504,-12.6,-3.7,2.6
1.601,-9.1,-2.8,-0.2
1.614,-6.9,-4.4,-0.5
1.8,-10.2,-3.5,0.2
1.903,-10.0,-2.3,0.0
2.0,-7.9,-1.5,0.9
2.1,-8.0,-3.8,0.4
2.2,-7.9,-3.9,0.5
2.328,-8.8,-3.7,1.9
2.399,-8.9,-5.6,1.3
2.501,-8.2,-4.7,2.3
2.6,-8.7,-4.6,5.1
2.7,-7.0,-5.7,4.3
2.8,-7.5,-6.9,4.6
2.9,-6.7,-6.7,4.8
3.0,-6.6,-6.9,4.6
3.1,-6.1,-6.9,4.2
3.226,-5.6,-6.8,4.8
3.302,-4.8,-7.4,4.5
3.402,-5.3,-7.0,4.4
3.502,-5.4,-6.7,5.0
3.607,-5.0,-6.0,5.1
3.701,-3.8,-6.2,3.8
3.801,-4.3,-9.3,2.3
3.901,-6.1,-11.7,0.8
4.001,-7.1,-2.9,-2.8
4.109,6.9,-7.2,-2.4
4.223,17.9,-12.3,7.0
4.302,-2.1,-2.3,2.8
4.402,6.8,12.7,0.8
4.508,4.0,3.4,-0.3
4.609,1.4,3.5,5.9
4.701,10.7,-17.7,8.2
4.801,-1.9,3.6,4.8
4.9,7.3,-0.6,8.5
5.003,4.2,-4.4,8.0
5.102,5.5,-0.9,8.1
5.206,5.3,-4.2,7.4
5.304,5.2,-3.5,8.3
5.402,5.7,-2.7,7.5
5.502,5.5,-4.2,7.2
5.602,5.9,-2.6,8.0
5.702,5.2,-4.1,7.3
5.806,5.7,-2.8,7.7
5.902,5.5,-3.6,7.6
6.002,5.5,-3.2,7.5
6.115,5.6,-3.3,7.7
6.204,5.5,-3.5,7.6
6.302,5.5,-3.3,7.5
6.402,5.5,-3.5,7.6
6.511,5.5,-3.3,7.6
6.604,5.4,-3.5,7.6
6.706,5.4,-3.4,7.6
6.804,5.3,-3.4,7.6
6.922,5.4,-3.5,7.6
7.008,5.3,-3.5,7.6
7.105,5.4,-3.5,7.5
7.206,5.4,-3.4,7.6
7.303,5.4,-3.4,7.6
7.403,5.4,-3.4,7.6
7.507,5.4,-3.5,7.6
7.606,5.5,-3.3,7.6
7.703,5.5,-3.4,7.5
7.809,5.5,-3.5,7.5
7.906,5.5,-3.3,7.6
8.012,5.4,-3.3,7.6
8.107,5.4,-3.5,7.6
8.209,5.5,-3.3,7.6
8.312,5.4,-3.3,7.5
8.415,5.1,-3.8,7.8
8.513,5.9,-4.3,8.9
8.605,5.0,-1.6,7.1
8.705,5.0,7.0,6.8
8.822,5.9,6.3,3.7
8.909,6.4,6.6,1.9
9.01,6.6,7.1,-0.1
9.115,6.4,7.2,-0.6
9.219,6.9,6.6,-0.0
9.313,6.6,6.9,0.5
9.409,6.7,6.9,1.3
9.506,6.6,8.3,1.1
9.649,6.1,7.4,0.8
9.805,3.3,9.2,-0.7
9.903,6.4,7.4,-1.6
9.928,5.8,7.3,-2.0
10.1,6.1,7.5,-2.6
10.199,5.2,7.7,-3.5
10.314,4.7,7.5,-3.0
10.4,4.0,7.3,-4.2
10.501,4.1,6.7,-4.7
10.576,5.2,6.8,-5.0
