gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.0,-0.2,0.2,0.2
0.002,-0.3,0.1,0.1
0.003,-0.2,-0.0,0.1
0.005,0.0,-0.1,0.1
0.108,-0.0,-0.1,-0.1
0.11,-0.1,-0.1,-0.1
0.111,-0.2,-0.0,-0.0
0.116,-0.1,-0.1,-0.0
0.118,0.0,-0.1,-0.0
0.12,0.1,-0.1,0.0
0.202,0.1,-0.0,0.1
0.204,0.1,-0.1,0.0
0.205,0.0,-0.0,-0.0
0.214,-0.0,0.0,-0.0
0.215,-0.1,0.0,-0.1
0.321,-0.3,0.0,-0.1
0.33,-0.3,0.1,-0.1
0.331,-0.3,0.1,-0.1
0.333,-0.5,0.1,-0.1
0.345,-0.8,0.1,-0.1
0.407,-1.8,0.2,-0.1
0.409,-2.9,0.5,0.1
0.411,-3.5,0.8,0.5
0.412,-3.3,-0.0,-0.2
0.414,-3.7,0.0,1.0
0.502,-4.2,0.7,1.4
0.51,-5.1,0.8,1.6
0.512,-6.1,0.6,1.7
0.514,-6.9,0.6,2.0
0.516,-7.4,0.6,2.3
0.602,-7.9,0.5,2.7
0.608,-8.2,0.3,3.0
0.611,-7.1,0.1,3.2
0.613,-5.2,0.1,3.5
0.615,-4.8,0.1,3.7
0.719,-5.4,-0.1,3.9
0.72,-5.8,-0.3,4.0
0.722,-5.7,-0.6,3.9
0.733,-5.2,-0.9,3.7
0.735,-4.7,-1.0,3.8
0.815,-4.1,-1.0,3.8
0.817,-3.6,-1.0,3.7
0.82,-3.1,-0.9,3.6
0.822,-1.8,-0.8,3.5
0.829,-0.2,-0.6,3.4
0.908,0.7,-0.3,3.0
0.909,0.9,0.0,2.5
0.911,0.7,0.1,2.0
0.912,0.3,-0.1,1.5
0.914,-0.3,-0.2,1.1
1.001,-0.7,-0.4,0.8
1.003,-1.0,-0.5,0.7
1.005,-1.3,-0.6,0.6
1.006,-1.3,-0.5,0.5
1.008,-1.1,-0.4,0.5
1.114,-0.9,-0.3,0.4
1.122,-0.8,-0.3,0.4
1.133,-0.7,-0.3,0.4
1.135,-0.2,-0.3,0.6
1.136,0.2,-0.3,0.7
1.205,0.2,-0.3,0.7
1.206,0.1,-0.3,0.7
1.208,0.1,-0.3,0.8
1.21,-0.1,-0.2,0.9
1.212,-0.2,-0.2,1.0
1.305,-0.2,-0.1,1.0
1.307,-0.3,-0.0,1.0
1.308,-0.4,0.0,1.0
1.311,-0.3,0.0,1.1
1.313,-0.5,0.0,1.0
1.406,-0.6,0.0,1.0
1.408,-0.6,0.0,0.9
1.409,-0.6,0.1,0.8
1.411,-0.6,0.1,0.8
1.412,-0.4,0.2,0.7
1.521,-0.2,0.2,0.7
1.532,0.1,0.3,0.6
1.533,0.3,0.3,0.6
1.535,0.4,0.3,0.5
1.603,0.4,0.3,0.5
1.604,0.2,0.3,0.4
1.606,0.0,0.2,0.3
1.612,-0.2,0.2,0.3
1.614,-0.3,0.2,0.2
1.705,-0.5,0.2,0.2
1.707,-0.4,0.2,0.2
1.712,-0.3,0.2,0.1
1.715,-0.2,0.2,0.1
1.717,-0.1,0.3,0.1
1.803,-0.0,0.2,0.1
1.805,-0.1,0.2,0.1
1.811,-0.2,0.4,0.0
1.812,-0.1,0.3,0.1
1.814,0.0,0.3,0.1
1.915,0.1,0.3,-0.0
1.934,0.0,0.1,-0.2
1.936,0.0,0.2,-0.5
1.938,-0.0,0.1,-0.8
1.939,0.1,0.1,-1.1
2.008,0.2,0.1,-1.3
2.01,0.4,0.1,-1.5
2.011,0.6,0.0,-1.7
2.013,0.7,-0.1,-1.8
2.015,0.7,-0.1,-1.8
