vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
1.632,-9.524,-0.3,0.0
-2.448,-9.464,0.0,0.001
0.53,-9.012,0.388,0.003
1.415,-10.606,0.094,0.006
1.009,-10.664,0.136,0.008
0.84,-10.283,0.217,0.1
-2.323,-9.137,-1.637,0.102
0.644,-9.811,-0.311,0.104
0.449,-9.746,-1.146,0.105
0.464,-9.945,-1.045,0.107
0.491,-9.836,-0.636,0.201
0.518,-9.727,-0.227,0.202
0.448,-9.639,-0.539,0.208
0.434,-9.44,-0.64,0.21
-0.154,-9.225,-1.025,0.212
0.084,-9.387,-0.387,0.331
0.476,-9.33,-0.33,0.332
0.125,-9.077,-0.277,0.334
-0.87,-8.812,-0.012,0.336
-0.842,-8.903,0.597,0.353
0.403,-7.921,0.179,0.454
-0.228,-7.202,0.298,0.455
-0.116,-6.487,-0.487,0.457
-0.536,-6.145,-0.745,0.459
-1.01,-6.629,-1.929,0.46
0.636,-6.25,-3.25,0.52
0.317,-6.139,-2.939,0.522
0.296,-6.358,-1.658,0.524
0.511,-6.132,-4.368,0.528
1.884,-5.349,-7.01,0.53
1.39,-4.843,-8.569,0.6
1.09,-4.543,-8.569,0.602
0.855,-3.878,-8.516,0.604
2.288,-2.284,-9.22,0.605
1.568,-2.324,-9.52,0.611
1.02,-2.36,-9.8,0.701
0.628,-2.404,-10.42,0.702
-0.208,-2.656,-11.18,0.707
-1.156,-2.992,-11.46,0.716
-1.812,-3.484,-11.72,0.728
0.643,-2.421,-12.783,0.801
1.121,-3.411,-13.491,0.802
0.417,-3.909,-13.653,0.804
0.381,-1.927,-13.194,0.806
0.752,-1.951,-12.627,0.807
2.5,-1.556,-13.192,0.9
2.2,-1.56,-13.92,0.902
2.2,-0.872,-13.704,0.903
2.021,1.903,-12.879,0.91
2.2,3.7,-11.7,1.025
2.3,3.8,-10.8,1.027
2.3,3.6,-9.8,1.034
2.3,3.5,-9.0,1.035
2.1,3.6,-8.5,1.037
1.656,5.222,-7.656,1.102
1.641,5.32,-7.641,1.104
1.926,5.432,-7.426,1.11
1.915,5.488,-7.115,1.119
1.732,5.347,-7.032,1.121
1.52,5.417,-7.02,1.123
1.575,5.754,-7.175,1.124
2.1,6.92,-6.94,1.198
1.9,7.212,-7.584,1.2
2.0,7.268,-7.776,1.205
0.987,6.484,-9.287,1.326
0.795,6.471,-10.095,1.328
0.585,6.612,-11.285,1.329
0.546,6.949,-12.246,1.331
1.5,4.8,-13.2,1.333
1.5,4.4,-12.4,1.4
1.4,3.9,-11.9,1.402
1.931,1.338,-12.131,1.404
2.072,0.904,-12.172,1.405
2.12,0.583,-11.52,1.407
1.773,0.318,-10.873,1.5
1.362,0.263,-10.962,1.502
0.971,0.29,-11.871,1.512
0.804,0.457,-13.004,1.513
0.549,-1.457,-13.449,1.52
-1.64,-3.43,-12.536,1.6
-1.009,-3.196,-11.123,1.602
-0.696,-2.702,-9.738,1.604
-0.636,-2.432,-8.974,1.605
-0.76,-2.27,-8.564,1.607
-1.141,-3.04,-7.969,1.699
-1.228,-2.615,-7.701,1.701
-0.802,-1.267,-7.492,1.709
-0.692,-1.133,-7.131,1.711
-0.535,-1.1,-6.859,1.713
-1.471,-1.014,-6.743,1.8
-1.48,-0.879,-6.784,1.802
-1.454,-0.885,-6.562,1.804
-1.386,-0.957,-6.571,1.805
-1.481,-1.375,-7.201,1.807
-1.705,-1.878,-8.088,1.9
-2.057,-1.971,-8.814,1.91
-2.451,-1.998,-9.309,1.911
-2.802,-2.491,-10.135,1.913
-3.796,-3.318,-11.93,1.914
-1.67,-4.315,-13.268,2.0
-0.406,-3.647,-12.543,2.002
0.819,-3.06,-11.772,2.003
0.994,-2.947,-11.643,2.005
0.867,-0.922,-11.779,2.013
2.227,1.282,-12.227,2.1
1.962,1.463,-13.362,2.102
