vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.331,-7.956,5.849,0.0
0.629,-7.744,5.931,0.002
0.564,-7.422,5.216,0.004
-0.389,-7.956,6.389,0.005
0.889,-7.844,5.611,0.007
0.716,-7.778,5.824,0.097
0.122,-7.711,5.978,0.099
0.507,-7.533,5.953,0.101
0.204,-7.922,5.736,0.102
0.529,-8.344,6.131,0.224
0.267,-7.933,6.633,0.225
0.049,-7.944,5.991,0.232
0.251,-8.056,5.909,0.233
0.636,-7.878,5.884,0.235
0.376,-7.678,5.704,0.305
0.169,-7.744,5.651,0.307
0.296,-7.778,5.764,0.308
-0.516,-7.822,5.776,0.31
0.687,-7.733,5.693,0.312
-0.229,-7.656,5.769,0.324
-0.004,-7.578,5.364,0.397
-0.116,-7.322,5.476,0.398
-0.171,-7.544,5.031,0.404
0.62,-8.0,5.16,0.406
0.509,-7.944,6.271,0.524
0.456,-7.678,6.144,0.529
0.082,-7.711,5.758,0.53
-0.049,-7.856,5.509,0.532
0.311,-8.256,4.989,0.534
0.499,-9.294,3.692,0.625
0.606,-9.436,4.248,0.627
0.284,-9.405,4.173,0.629
0.001,-9.106,3.908,0.631
-0.137,-9.08,3.707,0.633
-0.175,-9.349,3.898,0.634
-0.414,-9.517,4.189,0.745
-0.602,-9.388,4.384,0.747
-0.701,-9.094,3.992,0.749
-0.595,-8.93,4.14,0.759
-0.567,-8.996,4.261,0.769
-0.767,-8.896,4.361,0.824
-0.791,-8.953,4.171,0.826
-0.603,-8.682,4.276,0.827
-0.545,-8.633,4.044,0.829
-0.533,-8.604,4.139,0.831
-0.36,-8.638,3.917,0.923
-0.372,-8.666,3.822,0.925
-0.188,-8.671,3.695,0.927
0.708,-8.955,3.108,0.928
0.814,-9.296,3.314,0.93
1.041,-9.288,3.841,1.025
0.918,-9.224,3.818,1.027
0.775,-9.122,3.575,1.036
0.643,-9.102,3.043,1.038
0.598,-9.286,3.198,1.039
1.724,-9.502,0.866,1.123
1.552,-9.46,1.147,1.125
2.585,-9.119,1.241,1.144
2.581,-9.148,0.926,1.145
2.637,-9.104,1.048,1.147
4.233,-8.425,-0.002,1.223
3.967,-8.398,-0.092,1.225
3.8,-8.276,-0.006,1.227
3.533,-8.114,-0.055,1.236
5.5,-6.323,-1.915,1.323
5.186,-6.058,-1.948,1.331
4.829,-5.922,-1.696,1.333
4.271,-5.747,-1.351,1.335
3.9,-5.608,-1.238,1.336
5.211,-3.937,-2.289,1.429
5.442,-2.762,-3.489,1.431
5.289,-2.689,-4.056,1.434
5.158,-2.438,-4.711,1.436
4.796,-2.236,-5.522,1.438
4.658,-1.938,-6.311,1.523
4.982,-1.542,-7.689,1.525
4.94,-1.58,-8.9,1.535
4.393,-1.753,-9.833,1.536
3.911,-1.711,-9.644,1.538
2.407,-1.733,-9.987,1.624
1.599,-1.924,-10.545,1.626
1.041,-2.076,-10.975,1.627
0.41,-1.938,-11.508,1.629
-0.117,-1.729,-12.106,1.632
0.092,-0.031,-13.023,1.724
0.246,0.185,-13.562,1.726
0.162,0.446,-13.815,1.732
0.085,0.338,-13.546,1.733
0.177,-0.292,-12.769,1.735
0.769,-1.623,-12.092,1.826
0.908,-2.869,-11.177,1.827
0.315,-1.638,-10.854,1.829
0.492,-1.531,-10.723,1.831
0.415,-0.438,-10.754,1.832
0.338,-0.146,-10.585,1.923
0.138,0.154,-10.485,1.933
0.338,-0.046,-10.285,1.934
0.338,-0.446,-10.185,1.936
0.392,-0.731,-10.023,1.938
0.469,-0.923,-9.892,1.998
0.338,-0.746,-9.785,2.0
0.238,-0.646,-9.885,2.012
0.169,-0.523,-9.892,2.014
0.046,-0.515,-9.962,2.015
0.031,-0.777,-10.108,2.121
-0.054,-1.315,-10.162,2.127
-0.308,-1.631,-10.323,2.129
-0.362,-1.646,-10.085,2.131
-0.208,-1.631,-9.923,2.224
-0.123,-1.592,-10.069,2.226
-0.238,-1.654,-10.015,2.227
-0.123,-1.492,-9.769,2.229
-0.131,-1.323,-9.592,2.231
-0.162,-1.246,-9.385,2.236
-0.092,-1.269,-9.077,2.323
