orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.2,-0.2,-0.1,-0.3,-0.9
0.4,-0.1,-0.0,-0.2,-1.0
0.624,0.3,0.2,0.3,-0.9
0.799,0.6,0.4,0.5,-0.5
1.001,0.6,0.4,0.5,-0.5
1.202,0.6,0.3,0.5,-0.6
1.402,0.5,0.2,0.5,-0.7
1.616,0.5,0.3,0.5,-0.7
1.802,0.6,0.4,0.5,-0.6
2.008,0.6,0.4,0.5,-0.6
2.223,0.6,0.3,0.5,-0.6
2.401,0.6,0.3,0.5,-0.6
2.632,0.5,0.3,0.5,-0.6
2.803,0.4,0.2,0.5,-0.7
3.032,0.4,0.2,0.5,-0.7
3.202,0.6,0.3,0.5,-0.6
3.419,0.6,0.5,0.5,-0.4
3.61,0.6,0.4,0.5,-0.5
3.826,0.5,0.2,0.5,-0.7
4.011,0.5,0.1,0.4,-0.8
4.237,0.5,0.3,0.4,-0.7
4.41,0.6,0.4,0.5,-0.5
4.632,0.6,0.4,0.5,-0.4
4.81,0.6,0.3,0.5,-0.6
5.006,0.6,0.2,0.4,-0.7
5.208,0.5,0.1,0.3,-0.7
5.409,0.6,-0.0,0.2,-0.8
5.614,0.7,-0.0,0.3,-0.7
5.824,0.8,0.5,0.2,-0.4
6.016,0.8,0.5,-0.0,-0.4
6.212,0.9,0.3,-0.1,-0.3
6.413,0.8,0.2,0.1,-0.5
6.613,0.8,0.2,0.2,-0.5
6.855,0.8,0.1,0.2,-0.5
7.022,0.8,0.1,0.2,-0.5
7.238,0.8,0.0,0.2,-0.5
7.428,0.8,0.1,0.2,-0.5
7.644,0.8,0.1,0.2,-0.5
7.815,0.8,0.1,0.2,-0.5
8.048,0.8,0.1,0.2,-0.5
8.218,0.8,0.1,0.2,-0.5
8.515,0.8,0.1,0.2,-0.5
8.704,0.8,0.1,0.2,-0.5
8.899,0.9,0.1,0.2,-0.5
9.1,0.9,0.1,0.2,-0.5
9.3,0.9,0.1,0.2,-0.5
9.519,0.9,0.1,0.2,-0.5
9.699,0.9,0.1,0.2,-0.5
9.923,0.9,0.1,0.2,-0.5
10.107,0.9,0.1,0.2,-0.5
10.323,0.9,0.1,0.2,-0.5
10.509,0.9,0.1,0.2,-0.5
10.73,0.9,0.1,0.2,-0.5
10.896,0.9,0.1,0.2,-0.5
11.136,0.9,0.1,0.2,-0.5
11.306,0.9,0.1,0.2,-0.5
11.519,0.8,0.2,0.1,-0.5
11.702,0.7,0.3,-0.1,-0.7
11.935,0.5,0.4,-0.2,-0.7
12.135,0.4,0.5,-0.4,-0.6
12.386,0.4,0.6,-0.5,-0.5
12.51,0.4,0.6,-0.6,-0.5
12.709,0.4,0.6,-0.6,-0.4
12.91,0.4,0.6,-0.6,-0.5
