accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.114,-0.3,2.9,9.0
0.323,-1.1,2.6,9.5
0.52,-0.9,2.3,9.5
0.808,-1.2,2.4,9.4
1.001,-0.9,2.4,9.5
1.201,-1.1,2.9,9.6
1.376,-1.6,0.2,7.4
1.603,-0.1,-3.8,7.5
1.801,-8.0,-3.5,9.6
2.001,-2.4,-3.6,3.7
2.201,-13.8,-0.3,0.8
2.408,-12.3,-0.6,-2.1
2.609,-7.6,-2.5,0.7
2.802,-17.2,-1.9,-1.5
3.006,-11.0,-0.1,-0.1
3.202,-8.5,-0.1,-0.2
3.405,-8.0,-0.6,0.4
3.602,-9.2,-1.9,0.1
3.806,-12.3,0.2,0.4
4.007,-8.9,0.3,-2.0
4.211,-8.1,-1.0,-0.5
4.408,-9.4,-3.9,1.3
4.649,-5.5,-5.1,0.1
4.803,-1.1,-3.3,-1.8
5.009,-38.9,-20.7,-11.7
5.212,-7.5,-2.7,-1.0
5.408,4.7,1.1,-12.0
5.609,-0.2,32.4,18.4
5.816,2.4,1.2,1.9
6.008,-18.5,17.1,7.3
6.205,-5.8,7.5,-1.1
6.404,-5.0,11.2,-1.6
6.633,-5.7,7.3,0.6
6.805,-4.9,9.2,1.9
7.004,-5.0,4.6,-1.8
7.205,-5.6,10.8,-1.3
7.406,-1.9,8.5,3.0
7.606,-1.0,9.1,-2.5
7.823,-0.7,10.3,-2.4
8.031,-2.2,8.8,-3.4
8.211,-0.2,8.6,-2.7
8.417,1.6,9.0,-1.8
8.611,-2.3,9.2,-3.7
8.823,-2.4,8.2,-3.3
9.099,-4.6,10.5,-3.5
9.299,-2.9,8.9,-1.8
9.507,-2.0,9.0,-2.7
9.698,-1.3,8.9,-1.5
9.901,-3.5,10.1,-2.1
10.129,-1.8,8.7,-3.1
10.298,-2.3,9.2,-2.2
10.514,-2.6,7.1,-1.9
10.7,-3.2,8.1,-1.9
10.882,-2.9,9.5,-1.0
