gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.111,0.1,0.1,0.2
0.335,-0.2,0.1,0.1
0.51,0.1,0.3,0.3
0.73,-0.3,0.1,0.2
1.002,-2.6,0.9,1.0
1.204,-2.9,1.0,2.6
1.405,-1.6,0.2,2.8
1.602,-0.6,0.1,0.6
1.797,0.0,0.3,-0.4
2.006,1.8,-0.0,-2.3
2.207,0.4,-0.4,-1.7
2.428,0.1,0.6,1.5
2.574,-0.8,0.2,1.6
2.734,-0.6,-0.2,0.2
3.011,1.1,0.4,-0.3
3.205,1.7,-0.5,-2.0
3.417,0.3,-0.5,-0.4
3.609,-0.6,0.5,1.6
3.845,-1.1,0.4,1.7
4.026,0.6,-0.3,0.0
4.212,0.5,-0.7,-2.5
4.441,-1.9,-1.2,-0.8
4.659,-0.9,-1.1,2.1
4.828,0.8,-1.9,1.9
5.021,1.0,-0.5,3.9
5.226,6.9,-5.5,1.6
5.428,1.1,-1.2,-0.2
5.605,-0.9,-0.4,-1.2
5.836,-0.6,1.5,-3.1
6.025,0.0,0.2,-0.2
6.231,1.7,0.4,-0.1
6.428,0.3,-0.2,0.6
6.631,-0.3,-0.1,-0.0
6.843,-0.7,0.1,-0.1
7.006,0.3,0.0,0.0
7.247,-0.1,-0.1,0.0
7.431,-0.0,0.0,-0.0
7.643,0.1,0.0,0.0
7.829,-0.1,-0.0,0.0
8.052,0.0,0.0,-0.0
8.234,-0.0,0.0,0.0
8.425,-0.0,0.0,0.0
8.644,0.0,-0.0,-0.0
8.855,0.0,0.0,0.0
9.032,-0.0,0.0,0.0
9.326,0.0,-0.0,-0.0
9.435,0.1,-0.2,-0.1
9.633,0.4,-0.4,-0.1
9.809,0.8,-0.1,0.1
10.033,0.6,-0.5,0.8
10.229,0.3,-0.3,0.3
10.433,0.1,0.1,-0.0
10.733,-0.0,0.1,0.0
10.835,-0.6,0.2,0.0
11.034,-0.2,-0.5,-0.1
11.321,-0.1,0.1,-0.1
11.535,0.1,0.1,-0.1
11.726,-0.0,0.3,-0.0
11.931,-0.1,-0.0,0.1
12.127,0.2,-1.0,-0.4
12.298,0.2,-0.1,0.0
12.534,-0.1,-0.1,-0.1
12.724,0.1,-0.1,-0.0
