vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
1.1,-10.056,-2.308,0.0
0.7,-9.78,-2.54,0.002
0.8,-10.0,-2.5,0.003
0.7,-9.476,-2.868,0.005
0.6,-9.008,-3.044,0.102
1.2,-9.74,-2.32,0.104
0.7,-9.436,-2.648,0.105
0.8,-9.808,-2.444,0.107
0.5,-9.52,-2.36,0.109
0.6,-9.492,-2.456,0.114
0.6,-9.396,-2.428,0.201
0.8,-9.396,-2.428,0.202
0.8,-9.532,-2.676,0.204
0.8,-9.628,-2.704,0.206
0.9,-9.656,-2.608,0.207
0.8,-9.148,-2.564,0.301
0.8,-9.312,-2.716,0.302
0.8,-9.504,-2.772,0.304
0.9,-9.616,-2.388,0.309
0.7,-9.56,-2.58,0.323
0.8,-9.436,-2.648,0.401
0.8,-9.628,-2.704,0.403
0.8,-9.408,-2.744,0.404
0.9,-9.56,-2.58,0.406
0.8,-9.464,-2.552,0.408
0.7,-9.368,-2.524,0.5
0.7,-9.464,-2.552,0.502
0.9,-9.492,-2.456,0.506
1.1,-9.464,-2.552,0.508
0.9,-9.312,-2.716,0.51
0.9,-9.272,-2.496,0.601
2.4,-8.716,-3.688,0.603
-2.5,-9.796,0.372,0.605
-0.4,-10.052,-0.536,0.607
0.6,-9.168,-1.424,0.612
-0.1,-9.216,-0.188,0.701
-0.5,-9.204,0.128,0.703
-0.4,-8.9,-0.2,0.704
-0.2,-8.568,-0.624,0.714
-0.2,-8.388,-0.884,0.723
-0.5,-8.304,-3.047,0.801
-0.7,-7.864,-3.722,0.803
-0.6,-7.239,-3.863,0.804
-1.0,-6.746,-3.734,0.806
-1.3,-6.121,-3.874,0.808
-1.667,-3.406,-6.031,0.899
-1.298,-2.282,-6.708,0.901
-1.188,-1.89,-7.149,0.907
-0.002,-2.605,-7.087,0.909
-0.475,-2.369,-7.267,1.002
-0.347,-2.112,-7.7,1.004
0.088,-1.653,-8.2,1.005
-0.071,-0.718,-8.8,1.007
-0.043,-0.061,-9.533,1.009
-0.178,-0.02,-10.033,1.01
2.114,2.549,-9.263,1.101
1.506,2.061,-9.568,1.102
1.167,3.367,-9.833,1.112
1.438,4.041,-9.878,1.114
1.023,4.565,-10.087,1.116
4.0,6.0,-8.8,1.201
3.432,6.176,-9.22,1.203
2.92,6.06,-9.1,1.204
2.036,6.348,-8.76,1.206
1.712,6.216,-8.02,1.208
2.009,8.064,-6.564,1.301
2.309,8.364,-7.164,1.302
2.264,8.245,-7.045,1.304
1.527,8.391,-6.591,1.306
1.009,8.664,-6.264,1.307
2.043,8.419,-6.758,1.4
2.049,8.717,-7.423,1.401
2.234,8.489,-7.885,1.403
2.556,9.542,-6.204,1.405
3.313,9.114,-6.553,1.501
3.313,9.114,-6.553,1.502
3.463,8.983,-6.451,1.512
3.282,8.873,-6.327,1.514
3.154,8.819,-5.914,1.516
3.112,8.752,-5.548,1.601
3.409,7.864,-6.636,1.602
3.848,6.706,-7.594,1.604
4.263,6.683,-7.251,1.613
3.41,8.026,-5.84,1.614
3.989,8.485,-4.534,1.701
3.528,8.738,-4.415,1.702
2.66,8.447,-4.719,1.704
2.028,8.338,-4.915,1.706
1.798,8.564,-4.606,1.707
1.677,8.47,-4.368,1.8
1.685,8.013,-4.545,1.802
1.611,8.015,-4.666,1.804
1.796,8.128,-4.611,1.805
1.745,8.06,-4.664,1.807
1.668,8.291,-4.696,1.9
1.747,8.496,-4.658,1.91
1.83,8.474,-4.709,1.912
1.836,8.681,-4.792,1.913
1.964,8.519,-4.708,1.915
2.015,8.587,-4.655,2.001
2.098,8.564,-4.706,2.002
1.996,8.428,-4.811,2.004
1.815,8.087,-4.955,2.006
1.76,8.247,-4.919,2.007
1.968,8.291,-4.796,2.1
1.917,8.223,-4.849,2.102
1.815,8.087,-4.955,2.104
1.917,8.223,-4.849,2.105
1.917,8.223,-4.849,2.107
1.783,8.177,-4.851,2.2
1.76,8.247,-4.919,2.201
1.843,8.225,-4.97,2.203
1.926,8.202,-5.021,2.205
1.945,8.36,-4.864,2.206
1.894,8.292,-4.917,2.302
1.789,8.385,-4.934,2.305
1.76,8.247,-4.919,2.306
1.738,8.317,-4.987,2.308
1.789,8.385,-4.934,2.31
1.728,8.338,-4.815,2.404
1.76,8.247,-4.919,2.405
1.46,8.247,-4.819,2.407
1.355,8.34,-4.836,2.409
1.428,8.338,-4.715,2.41
1.387,8.249,-4.94,2.501
1.157,8.275,-5.13,2.502
1.106,8.208,-5.183,2.504
0.985,8.113,-4.945,2.506
1.008,8.043,-4.877,2.507
-0.155,7.518,-5.682,2.601
-0.238,7.22,-5.746,2.602
-0.308,7.199,-5.868,2.604
-0.082,7.227,-5.673,2.606
-0.012,7.248,-5.552,2.615
2.126,6.896,-5.349,2.701
2.3,6.6,-5.2,2.702
1.884,6.411,-5.426,2.704
1.668,6.321,-5.353,2.706
1.468,6.061,-5.033,2.707
0.614,6.957,-4.171,2.801
0.441,7.363,-4.733,2.802
0.314,8.057,-5.171,2.804
0.22,8.482,-5.316,2.806
0.137,8.147,-5.069,2.807
0.01,8.041,-4.608,2.901
-0.208,8.567,-4.373,2.902
-0.347,9.012,-4.222,2.904
-0.071,8.914,-4.343,2.905
-0.259,8.663,-5.233,2.912
0.005,7.863,-6.858,3.0
-0.321,8.067,-6.208,3.002
-0.142,7.715,-5.977,3.004
0.453,7.032,-5.879,3.017
0.505,7.303,-5.938,3.104
0.711,6.826,-5.916,3.106
-0.011,7.714,-5.864,3.107
0.521,7.293,-6.312,3.109
0.321,7.453,-6.432,3.111
0.7,7.4,-7.3,3.205
0.762,7.302,-6.904,3.207
0.713,7.266,-7.032,3.209
1.362,7.302,-7.604,3.21
1.447,7.309,-7.717,3.212
1.894,7.317,-7.734,3.302
2.947,6.709,-7.417,3.304
1.298,7.872,-6.645,3.305
3.462,8.302,-7.204,3.307
5.209,6.811,-7.921,3.309
5.204,7.855,-7.511,3.401
2.73,6.687,-6.074,3.402
0.743,6.353,-6.706,3.404
2.311,6.538,-6.577,3.413
3.691,6.489,-6.779,3.415
2.086,6.893,-7.185,3.5
0.728,6.502,-6.204,3.502
1.259,9.278,-6.056,3.504
2.675,8.747,-5.694,3.509
2.624,8.466,-6.732,3.51
2.902,8.099,-4.724,3.601
2.715,7.292,-4.79,3.602
3.118,7.541,-4.576,3.604
4.567,7.967,-3.733,3.605
4.656,8.022,-3.452,3.607
3.947,7.627,-3.433,3.7
4.177,7.311,-4.014,3.702
4.606,7.097,-4.571,3.704
4.098,7.401,-4.576,3.705
3.501,7.65,-4.862,3.727
3.733,8.633,-4.333,3.801
3.2,8.2,-3.9,3.802
4.167,7.967,-4.167,3.817
4.833,7.733,-4.133,3.819
3.7,7.4,-4.2,3.82
4.0,8.1,-4.1,3.9
3.933,7.833,-3.733,3.901
4.767,7.767,-4.667,3.903
4.941,6.436,-5.746,3.905
4.095,5.533,-5.657,3.906
3.509,5.952,-5.692,4.0
4.329,5.382,-5.844,4.002
4.986,5.521,-7.163,4.004
5.554,5.864,-8.011,4.005
6.929,7.182,-8.044,4.007
8.882,8.421,-7.486,4.101
8.189,9.697,-6.87,4.102
6.299,8.375,-7.231,4.104
4.662,5.965,-6.564,4.106
3.607,3.402,-6.253,4.107
2.36,1.98,-7.1,4.2
2.556,1.208,-7.76,4.21
3.792,1.656,-8.22,4.212
4.252,2.936,-8.52,4.221
4.436,4.048,-8.66,4.223
4.964,5.152,-8.34,4.301
5.416,5.688,-7.56,4.303
5.412,5.816,-7.12,4.305
4.664,5.252,-6.44,4.306
4.776,4.668,-6.86,4.312
2.569,4.111,-7.697,4.4
2.552,3.868,-7.729,4.406
2.669,3.511,-7.897,4.408
2.459,3.021,-8.134,4.41
3.075,3.305,-8.128,4.411
3.498,3.342,-8.327,4.5
3.297,3.663,-7.841,4.502
3.899,4.221,-7.714,4.504
3.878,4.342,-7.987,4.505
3.728,3.932,-8.231,4.51
4.201,4.179,-8.486,4.6
4.007,3.853,-8.104,4.602
3.779,3.921,-7.874,4.603
3.545,3.695,-8.212,4.605
3.308,3.832,-8.791,4.607
3.34,3.8,-8.88,4.71
3.126,3.374,-8.358,4.711
3.608,3.332,-7.391,4.713
3.658,2.442,-6.947,4.715
4.231,2.089,-7.403,4.8
4.713,1.547,-7.936,4.802
5.232,1.568,-8.989,4.804
4.579,1.021,-9.474,4.805
3.517,1.763,-8.881,4.807
3.382,3.558,-8.333,4.905
3.239,4.321,-8.094,4.907
3.136,4.484,-8.635,4.908
3.46,4.1,-8.72,4.91
2.946,3.874,-8.598,4.912
3.698,4.842,-8.227,5.004
4.455,5.305,-7.788,5.006
3.679,4.521,-7.674,5.007
3.016,3.884,-7.795,5.011
3.018,3.742,-7.967,5.013
2.888,3.432,-8.351,5.101
2.902,3.158,-8.473,5.103
3.486,3.474,-8.378,5.104
4.155,3.605,-8.188,5.11
4.288,3.632,-8.151,5.112
4.341,3.479,-7.966,5.2
4.626,3.774,-7.858,5.202
4.615,3.905,-7.908,5.203
4.521,4.079,-8.226,5.205
3.885,3.695,-8.092,5.207
3.575,3.805,-8.128,5.309
3.412,3.668,-8.249,5.311
3.008,3.732,-8.191,5.313
3.242,3.958,-7.853,5.314
3.297,3.663,-7.841,5.324
3.256,3.684,-7.975,5.401
3.421,3.679,-8.026,5.402
3.215,3.705,-8.108,5.404
3.905,4.595,-7.732,5.405
4.102,4.558,-7.873,5.411
3.939,4.421,-7.994,5.499
3.968,4.532,-7.911,5.507
4.385,4.995,-7.592,5.508
4.143,4.537,-7.739,5.51
4.053,4.347,-7.816,5.512
4.105,4.195,-7.632,5.604
4.198,4.242,-7.727,5.606
4.186,4.374,-7.778,5.608
4.094,4.326,-7.682,5.61
4.051,4.489,-7.643,5.611
3.899,4.221,-7.714,5.7
3.785,4.295,-7.892,5.702
3.754,4.326,-7.802,5.703
3.797,4.163,-7.841,5.713
3.724,4.216,-7.885,5.714
3.828,4.132,-7.931,5.8
3.828,4.132,-7.931,5.802
3.828,4.132,-7.931,5.803
3.951,4.289,-7.943,5.805
3.951,4.289,-7.943,5.806
3.887,4.353,-7.764,5.9
3.797,4.163,-7.841,5.901
3.919,4.321,-7.854,5.903
3.887,4.353,-7.764,5.905
3.928,4.332,-7.631,5.906
3.887,4.353,-7.764,6.001
3.96,4.3,-7.72,6.003
3.858,4.242,-7.847,6.007
3.899,4.221,-7.714,6.009
3.858,4.242,-7.847,6.011
4.023,4.237,-7.899,6.1
4.012,4.368,-7.949,6.102
3.858,4.242,-7.847,6.112
3.826,4.274,-7.758,6.113
3.826,4.274,-7.758,6.115
3.917,4.463,-7.681,6.2
3.978,4.542,-7.687,6.201
3.928,4.332,-7.631,6.203
3.989,4.411,-7.637,6.205
3.989,4.411,-7.637,6.212
4.051,4.489,-7.643,6.299
4.021,4.379,-7.726,6.301
3.856,4.384,-7.675,6.302
4.009,4.511,-7.777,6.304
4.021,4.379,-7.726,6.4
4.053,4.347,-7.816,6.401
3.948,4.432,-7.771,6.403
3.917,4.463,-7.681,6.405
3.946,4.574,-7.598,6.406
4.009,4.511,-7.777,6.5
4.039,4.621,-7.694,6.501
4.051,4.489,-7.643,6.511
3.958,4.442,-7.547,6.513
3.989,4.411,-7.637,6.514
3.917,4.463,-7.681,6.6
3.989,4.411,-7.637,6.601
3.989,4.411,-7.637,6.603
4.051,4.489,-7.643,6.605
4.082,4.458,-7.733,6.606
4.051,4.489,-7.643,6.71
4.051,4.489,-7.643,6.712
3.917,4.463,-7.681,6.723
3.978,4.542,-7.687,6.724
4.019,4.521,-7.554,6.726
4.818,4.0,-7.329,6.8
4.892,4.067,-7.331,6.801
4.92,4.033,-7.422,6.803
4.92,4.033,-7.422,6.805
4.878,3.933,-7.286,6.806
4.92,4.033,-7.422,6.9
4.98,3.967,-7.378,6.909
4.92,4.033,-7.422,6.917
4.845,3.967,-7.42,6.918
4.892,4.067,-7.331,6.92
4.92,4.033,-7.422,7.0
4.967,4.133,-7.333,7.001
4.953,4.0,-7.288,7.003
5.055,4.033,-7.38,7.005
5.055,4.033,-7.38,7.006
5.027,4.067,-7.29,7.1
4.953,4.0,-7.288,7.101
4.953,4.0,-7.288,7.103
4.967,4.133,-7.333,7.105
4.953,4.0,-7.288,7.106
4.953,4.0,-7.288,7.199
4.92,4.033,-7.422,7.201
4.92,4.033,-7.422,7.202
4.953,4.0,-7.288,7.212
4.92,4.033,-7.422,7.214
4.994,4.1,-7.424,7.304
4.92,4.033,-7.422,7.306
4.953,4.0,-7.288,7.308
4.818,4.0,-7.329,7.309
4.994,4.1,-7.424,7.311
4.892,4.067,-7.331,7.401
4.953,4.0,-7.288,7.403
4.892,4.067,-7.331,7.412
4.967,4.133,-7.333,7.414
4.953,4.0,-7.288,7.416
4.967,4.133,-7.333,7.5
5.102,4.133,-7.292,7.501
5.102,4.133,-7.292,7.503
5.135,4.1,-7.159,7.505
5.075,4.167,-7.202,7.506
5.102,4.133,-7.292,7.6
5.027,4.067,-7.29,7.601
4.953,4.0,-7.288,7.603
4.892,4.067,-7.331,7.604
4.859,4.1,-7.465,7.623
4.92,4.033,-7.422,7.7
4.818,4.0,-7.329,7.701
4.892,4.067,-7.331,7.706
4.967,4.133,-7.333,7.708
5.027,4.067,-7.29,7.71
5.0,4.1,-7.2,7.799
5.027,4.067,-7.29,7.801
5.027,4.067,-7.29,7.803
4.953,4.0,-7.288,7.805
4.953,4.0,-7.288,7.806
4.967,4.133,-7.333,7.899
5.027,4.067,-7.29,7.901
5.0,4.1,-7.2,7.911
5.027,4.067,-7.29,7.913
5.027,4.067,-7.29,7.914
5.0,4.1,-7.2,7.999
5.0,4.1,-7.2,8.0
5.075,4.167,-7.202,8.002
5.075,4.167,-7.202,8.012
5.102,4.133,-7.292,8.1
5.0,4.1,-7.2,8.101
5.0,4.1,-7.2,8.103
4.967,4.133,-7.333,8.109
4.967,4.133,-7.333,8.111
5.075,4.167,-7.202,8.2
5.0,4.1,-7.2,8.202
5.027,4.067,-7.29,8.203
5.055,4.033,-7.38,8.205
4.967,4.133,-7.333,8.208
5.0,4.1,-7.2,8.299
5.0,4.1,-7.2,8.301
5.0,4.1,-7.2,8.303
4.967,4.133,-7.333,8.304
5.0,4.1,-7.2,8.306
5.0,4.1,-7.2,8.399
4.925,4.033,-7.198,8.401
5.027,4.067,-7.29,8.403
5.102,4.133,-7.292,8.412
5.0,4.1,-7.2,8.421
5.0,4.1,-7.2,8.5
5.0,4.1,-7.2,8.502
5.027,4.067,-7.29,8.508
5.102,4.133,-7.292,8.509
4.939,4.167,-7.243,8.511
4.892,4.067,-7.331,8.602
5.0,4.1,-7.2,8.605
5.027,4.067,-7.29,8.607
5.102,4.133,-7.292,8.609
5.102,4.133,-7.292,8.616
5.0,4.1,-7.2,8.702
4.953,4.0,-7.288,8.704
5.014,4.233,-7.245,8.706
5.014,4.233,-7.245,8.712
5.075,4.167,-7.202,8.713
5.0,4.1,-7.2,8.801
5.0,4.1,-7.2,8.803
5.088,4.0,-7.247,8.82
5.102,4.133,-7.292,8.822
5.218,4.3,-7.429,8.824
5.204,4.167,-7.384,8.899
5.361,4.433,-7.657,8.9
5.857,4.467,-8.073,8.902
6.141,4.0,-8.035,8.903
5.412,4.1,-6.853,8.905
4.14,4.6,-6.98,8.999
3.445,3.995,-7.012,9.005
3.512,3.868,-7.949,9.007
3.442,3.558,-7.753,9.009
3.317,3.763,-7.981,9.01
3.419,3.821,-7.854,9.099
3.295,3.805,-7.668,9.101
3.333,4.147,-7.776,9.102
3.951,4.289,-7.943,9.104
3.573,3.947,-7.956,9.106
3.707,3.753,-7.504,9.2
3.375,3.905,-7.228,9.212
4.163,4.637,-7.879,9.222
5.004,4.416,-8.845,9.224
4.647,3.953,-8.584,9.225
3.808,3.232,-8.291,9.299
3.755,3.305,-7.888,9.301
4.109,3.911,-7.977,9.302
4.418,3.942,-7.767,9.304
4.278,3.542,-7.787,9.306
3.896,3.484,-7.455,9.4
3.616,3.484,-6.995,9.402
3.417,3.963,-7.681,9.403
4.458,4.942,-7.547,9.405
4.168,4.932,-7.311,9.407
4.042,5.058,-6.953,9.499
3.96,5.1,-7.22,9.501
3.917,5.263,-7.181,9.503
4.241,5.979,-7.766,9.504
4.298,5.542,-7.927,9.506
4.347,2.654,-8.185,9.599
3.977,2.473,-7.457,9.601
3.928,2.45,-7.735,9.602
4.563,2.79,-9.099,9.604
3.909,2.76,-8.766,9.606
3.46,3.337,-7.944,9.698
3.395,3.378,-8.008,9.7
3.905,4.222,-9.392,9.702
3.45,3.608,-8.541,9.709
3.991,3.549,-7.793,9.799
3.855,4.065,-7.724,9.801
4.327,4.933,-8.062,9.802
3.964,4.716,-8.031,9.804
3.936,5.144,-7.949,9.806
4.228,4.67,-7.278,9.9
4.263,4.909,-7.32,9.902
4.331,5.228,-7.591,9.903
4.102,4.905,-7.475,9.905
3.534,4.786,-7.204,9.907
3.586,5.315,-7.011,9.999
3.588,5.22,-7.786,10.001
3.862,5.756,-8.083,10.002
3.382,5.004,-7.76,10.004
3.198,4.895,-7.825,10.009
4.4,4.453,-7.588,10.099
4.467,4.533,-7.367,10.101
4.833,5.002,-7.692,10.102
4.667,5.022,-7.514,10.106
4.733,5.784,-6.863,10.108
