vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
-0.8,3.338,8.792,0.0
-1.1,3.269,9.146,0.001
0.728,3.355,9.376,0.003
0.743,3.486,9.429,0.006
1.109,3.117,9.286,0.008
0.826,3.351,9.357,0.099
0.83,3.259,9.395,0.101
1.026,3.251,9.357,0.106
1.112,3.025,9.324,0.108
1.316,2.832,9.362,0.109
1.097,2.894,9.271,0.2
0.905,3.31,9.248,0.201
0.901,3.402,9.21,0.203
0.89,3.179,9.195,0.205
0.89,3.179,9.195,0.206
0.788,3.275,9.176,0.299
0.909,3.217,9.286,0.305
0.909,3.217,9.286,0.306
0.909,3.217,9.286,0.308
0.791,3.183,9.214,0.325
0.769,3.237,9.086,0.399
0.848,3.195,8.976,0.401
0.734,3.069,8.943,0.403
0.711,3.123,8.814,0.404
0.67,3.139,8.595,0.406
0.53,3.159,8.395,0.499
0.68,3.26,8.1,0.501
0.507,3.213,8.267,0.502
0.291,3.183,8.214,0.504
0.276,3.052,8.162,0.506
0.197,3.094,8.271,0.599
0.016,2.732,8.462,0.601
-0.282,2.336,8.581,0.602
-0.406,1.823,8.766,0.604
-0.608,1.83,8.355,0.606
-0.609,2.038,8.043,0.699
-0.579,1.817,8.025,0.701
-0.947,0.989,8.117,0.703
-1.319,0.575,7.587,0.714
-1.123,0.891,6.864,0.716
-0.006,1.148,6.492,0.8
0.825,0.182,6.843,0.803
0.411,-2.469,7.18,0.805
1.01,-2.963,7.455,0.807
0.608,-1.631,7.504,0.809
0.625,-3.037,8.018,0.899
0.296,-5.028,8.46,0.901
-0.1,-5.7,8.5,0.902
0.136,-5.648,7.96,0.904
1.15,-6.622,8.047,0.906
3.418,-8.728,7.307,0.999
3.557,-9.537,6.876,1.001
2.767,-10.767,4.567,1.003
1.933,-10.733,4.633,1.01
1.0,-10.8,4.7,1.011
3.42,-11.136,2.652,1.099
2.96,-11.368,3.176,1.12
2.84,-11.752,3.664,1.134
2.92,-12.036,3.952,1.135
3.0,-12.16,4.12,1.137
1.286,-12.143,4.571,1.198
